Date,AN_stock_Open_average,AN_stock_Open_max,AN_stock_Open_min,AN_stock_Open_volatility,AN_stock_Open_change,AN_stock_High_average,AN_stock_High_max,AN_stock_High_min,AN_stock_High_volatility,AN_stock_High_change,AN_stock_Low_average,AN_stock_Low_max,AN_stock_Low_min,AN_stock_Low_volatility,AN_stock_Low_change,AN_stock_Close_average,AN_stock_Close_max,AN_stock_Close_min,AN_stock_Close_volatility,AN_stock_Close_change,AN_stock_Volume_average,AN_stock_Volume_max,AN_stock_Volume_min,AN_stock_Volume_volatility,AN_stock_Volume_change
2017-10-08,45.986000000000004,47.49,44.6,2.8900000000000006,-2.8900000000000006,46.184,47.61,44.6,3.009999999999998,-3.009999999999998,45.274,46.58,43.96,2.6199999999999974,-2.6199999999999974,45.402,46.75,44.0,2.75,-2.75,804687,1104349,446919,657430,657430
2017-10-15,44.366,44.97,43.9,1.0700000000000003,0.6900000000000048,45.048,45.65,44.31,1.3399999999999963,1.3299999999999983,44.076,44.6,43.42,1.1799999999999997,1.1400000000000006,44.728,45.5,44.15,1.3500000000000014,1.3500000000000014,821079,1244679,674552,570127,-46277
2017-10-22,46.428,47.85,45.22,2.6300000000000026,2.6300000000000026,46.998,47.87,45.78,2.0899999999999963,2.0700000000000003,45.968,47.1,44.99,2.1099999999999994,2.1099999999999994,46.81,47.77,45.68,2.0900000000000034,1.9200000000000017,990797,1410767,649050,761717,730967
2017-10-29,49.96,55.36,47.64,7.719999999999999,7.719999999999999,50.92,55.77,47.75,8.020000000000003,7.579999999999998,49.012,53.58,46.2,7.3799999999999955,6.729999999999997,50.186,54.65,47.4,7.25,6.099999999999994,2142987,4696399,612583,4083816,1616193
2017-11-05,52.776,54.1,51.18,2.9200000000000017,-2.759999999999998,53.483999999999995,54.94,52.48,2.460000000000001,-2.3900000000000006,51.94,53.86,50.92,2.9399999999999977,-2.75,52.656,54.46,51.45,3.009999999999998,-1.980000000000004,1332348,1707380,1018626,688754,60899
2017-11-12,52.544,53.12,52.17,0.9499999999999957,-0.18999999999999773,53.352,53.96,52.74,1.2199999999999989,-0.4899999999999949,52.0,52.3,51.68,0.6199999999999974,-0.4200000000000017,52.574,53.24,51.72,1.5200000000000031,-1.009999999999998,804296,1069605,650294,419311,419311
2017-11-19,52.0425,52.43,51.76,0.6700000000000017,0.3399999999999963,52.4625,52.98,52.04,0.9399999999999977,0.9399999999999977,51.7,52.09,51.43,0.6600000000000037,0.6400000000000006,52.182500000000005,52.58,51.85,0.7299999999999969,0.7299999999999969,541255,815096,368672,446424,-111106
2017-11-26,53.93,55.49,52.65,2.8400000000000034,2.8400000000000034,54.858000000000004,56.71,53.1,3.6099999999999994,2.3900000000000006,53.378,55.13,52.41,2.720000000000006,0.9099999999999966,54.327999999999996,55.37,52.54,2.8299999999999983,2.5,916262,1390958,534757,856201,-111995
2017-12-03,55.914,57.18,55.42,1.759999999999998,-0.4100000000000037,56.334,57.83,55.66,2.1700000000000017,-0.8599999999999994,54.896,55.6,53.97,1.6300000000000026,-0.6000000000000014,55.668,56.25,55.28,0.9699999999999989,-0.6599999999999966,825547,1062344,704535,357809,-315660
2017-12-10,54.442,55.75,52.47,3.280000000000001,-3.280000000000001,54.782000000000004,55.97,52.92,3.049999999999997,-2.8299999999999983,53.514,55.04,51.81,3.229999999999997,-2.8999999999999986,53.836,55.45,52.42,3.030000000000001,-2.8800000000000026,1005861,1684047,575772,1108275,1001698
2017-12-17,52.8,54.21,51.7,2.509999999999998,-1.4899999999999949,53.102,54.21,51.76,2.450000000000003,-2.260000000000005,51.942,53.03,50.76,2.270000000000003,-2.270000000000003,52.332,53.79,51.54,2.25,-2.25,810943,1331267,451149,880118,-305919
2017-12-24,51.6275,52.0,51.33,0.6700000000000017,0.6700000000000017,52.0325,52.41,51.71,0.6999999999999957,0.3199999999999932,51.235,51.39,50.97,0.4200000000000017,-0.03999999999999915,51.45,51.64,51.33,0.3100000000000023,-0.3100000000000023,468980,776761,324433,452328,333380
2017-12-31,53.2075,54.95,51.71,3.240000000000002,3.240000000000002,54.275,55.78,52.59,3.1899999999999977,3.1899999999999977,53.0275,54.77,51.51,3.260000000000005,3.260000000000005,54.1125,55.58,52.47,3.1099999999999994,3.1099999999999994,1149726,1639920,695910,944010,-272171
