Date,NPN_stock_Open_average,NPN_stock_Open_max,NPN_stock_Open_min,NPN_stock_Open_volatility,NPN_stock_Open_change,NPN_stock_High_average,NPN_stock_High_max,NPN_stock_High_min,NPN_stock_High_volatility,NPN_stock_High_change,NPN_stock_Low_average,NPN_stock_Low_max,NPN_stock_Low_min,NPN_stock_Low_volatility,NPN_stock_Low_change,NPN_stock_Close_average,NPN_stock_Close_max,NPN_stock_Close_min,NPN_stock_Close_volatility,NPN_stock_Close_change,NPN_stock_Volume_average,NPN_stock_Volume_max,NPN_stock_Volume_min,NPN_stock_Volume_volatility,NPN_stock_Volume_change
2017-10-08,15.45,15.52,15.33,0.1899999999999995,-0.019999999999999574,15.45,15.52,15.33,0.1899999999999995,-0.019999999999999574,15.383333333333333,15.52,15.3,0.21999999999999886,-0.21999999999999886,15.403333333333332,15.52,15.33,0.1899999999999995,-0.16000000000000014,1033,1300,560,740,-740
2017-10-15,15.522,15.64,15.45,0.19000000000000128,-0.19000000000000128,15.522,15.64,15.45,0.19000000000000128,-0.19000000000000128,15.482,15.52,15.45,0.07000000000000028,-0.030000000000001137,15.482,15.52,15.45,0.07000000000000028,-0.030000000000001137,802,1850,250,1600,-1600
2017-10-22,15.263333333333334,15.32,15.2,0.120000000000001,0.05000000000000071,15.306666666666667,15.33,15.29,0.040000000000000924,0.040000000000000924,15.25,15.32,15.16,0.16000000000000014,0.05000000000000071,15.299999999999999,15.33,15.28,0.05000000000000071,0.040000000000000924,2729,4164,693,3471,-2637
2017-10-29,15.314,15.37,15.25,0.11999999999999922,0.11999999999999922,15.322,15.37,15.29,0.08000000000000007,0.08000000000000007,15.154,15.3,14.85,0.45000000000000107,-0.2699999999999996,15.212,15.3,15.12,0.1800000000000015,0.02000000000000135,1416,3065,150,2915,541
2017-11-05,15.204,15.33,14.83,0.5,0.5,15.262,15.38,15.05,0.33000000000000007,0.29999999999999893,15.156,15.28,14.83,0.4499999999999993,0.41999999999999993,15.238,15.37,15.02,0.34999999999999964,0.33000000000000007,3051,8356,717,7639,-613
2017-11-12,15.225999999999999,15.54,14.92,0.6199999999999992,0.2599999999999998,15.408,15.54,15.3,0.23999999999999844,0.1899999999999995,15.086,15.28,14.92,0.35999999999999943,-0.21999999999999886,15.274000000000001,15.35,15.07,0.27999999999999936,-0.03999999999999915,3615,7233,600,6633,1090
2017-11-19,15.4225,15.51,15.3,0.20999999999999908,-0.14999999999999858,15.46,15.51,15.39,0.11999999999999922,-0.11999999999999922,15.32,15.45,15.0,0.4499999999999993,-0.4499999999999993,15.415,15.49,15.26,0.23000000000000043,-0.22000000000000064,1867,4144,790,3354,3133
2017-11-26,15.074,15.3,14.85,0.45000000000000107,0.25,15.16,15.39,14.85,0.5400000000000009,-0.17999999999999972,14.824,14.96,14.55,0.41000000000000014,-0.16000000000000014,14.938,15.17,14.76,0.41000000000000014,-0.2400000000000002,3676,10642,335,10307,2500
2017-12-03,15.024000000000001,15.22,14.9,0.3200000000000003,-0.3200000000000003,15.086,15.22,15.0,0.22000000000000064,-0.22000000000000064,14.916,15.0,14.88,0.11999999999999922,0.0,15.012,15.1,14.95,0.15000000000000036,-0.15000000000000036,3381,5444,828,4616,-4050
2017-12-10,15.084,15.62,14.84,0.7799999999999994,0.7799999999999994,15.36,15.76,15.0,0.7599999999999998,0.6199999999999992,14.938,14.99,14.84,0.15000000000000036,0.09999999999999964,15.196,15.76,14.87,0.8900000000000006,0.10000000000000142,3566,6337,900,5437,-978
2017-12-17,15.358,15.64,14.92,0.7200000000000006,0.3100000000000005,15.496,15.64,15.33,0.3100000000000005,0.3100000000000005,15.038,15.16,14.92,0.2400000000000002,-0.03999999999999915,15.24,15.6,14.96,0.6399999999999988,-0.3699999999999992,2193,5964,301,5663,-4497
2017-12-24,15.120000000000001,15.4,14.85,0.5500000000000007,-0.45000000000000107,15.1375,15.4,14.85,0.5500000000000007,-0.5199999999999996,14.9175,14.97,14.83,0.14000000000000057,-0.14000000000000057,15.022499999999999,15.37,14.85,0.5199999999999996,-0.5199999999999996,3976,5172,2873,2299,754
2017-12-31,15.135,15.31,14.85,0.46000000000000085,0.45000000000000107,15.1625,15.32,14.95,0.370000000000001,0.3500000000000014,14.9825,15.29,14.85,0.4399999999999995,0.4399999999999995,15.045,15.29,14.89,0.3999999999999986,0.33999999999999986,1502,2494,601,1893,-527
