Date,DSS_stock_Open_average,DSS_stock_Open_max,DSS_stock_Open_min,DSS_stock_Open_volatility,DSS_stock_Open_change,DSS_stock_High_average,DSS_stock_High_max,DSS_stock_High_min,DSS_stock_High_volatility,DSS_stock_High_change,DSS_stock_Low_average,DSS_stock_Low_max,DSS_stock_Low_min,DSS_stock_Low_volatility,DSS_stock_Low_change,DSS_stock_Close_average,DSS_stock_Close_max,DSS_stock_Close_min,DSS_stock_Close_volatility,DSS_stock_Close_change,DSS_stock_Volume_average,DSS_stock_Volume_max,DSS_stock_Volume_min,DSS_stock_Volume_volatility,DSS_stock_Volume_change
2017-09-17,0.8208,0.84,0.8,0.039999999999999925,0.014999999999999902,0.8278,0.84,0.8,0.039999999999999925,0.019999999999999907,0.794,0.82,0.76,0.05999999999999994,0.030000000000000027,0.81174,0.82,0.7887,0.031299999999999994,0.031299999999999994,1299,2075,614,1461,133
2017-09-24,0.8258,0.84,0.8009999999999999,0.039000000000000035,-0.010999999999999899,0.836,0.84,0.83,0.010000000000000009,-0.010000000000000009,0.8156,0.83,0.8,0.029999999999999916,0.029000000000000026,0.8226,0.84,0.8,0.039999999999999925,0.029999999999999916,3918,8666,350,8316,-684
2017-10-01,0.84,0.86,0.8,0.05999999999999994,-0.05999999999999994,0.85896,0.8691,0.8499,0.019199999999999995,-0.010099999999999998,0.8184,0.85,0.8,0.04999999999999993,-0.04999999999999993,0.83818,0.86,0.81,0.04999999999999993,-0.010099999999999998,5430,10499,1314,9185,2252
2017-10-08,0.8244,0.845,0.802,0.04299999999999993,-0.020000000000000018,0.83698,0.8499,0.82,0.029900000000000038,-0.029900000000000038,0.804,0.83,0.79,0.039999999999999925,-0.010000000000000009,0.8171200000000001,0.8384,0.8,0.03839999999999999,-0.03499999999999992,5322,10391,186,10205,8267
2017-10-15,0.75622,0.8009999999999999,0.7101,0.09089999999999998,-0.07199999999999984,0.77002,0.81,0.7301,0.07990000000000008,-0.050000000000000044,0.73322,0.78,0.71,0.07000000000000006,-0.06400000000000006,0.73982,0.79,0.7101,0.07990000000000008,-0.07000000000000006,3757,7032,829,6203,3910
2017-10-22,0.6886,0.74,0.622,0.118,-0.05900000000000005,0.73162,0.76,0.6936,0.06640000000000001,-0.04500000000000004,0.6353,0.7144,0.5901,0.12430000000000008,-0.11440000000000006,0.70568,0.74,0.66,0.07999999999999996,-0.0048000000000000265,5219,7351,2819,4532,1016
2017-10-29,0.66896,0.693,0.65,0.04299999999999993,-0.031100000000000017,0.67296,0.693,0.66,0.03299999999999992,-0.021100000000000008,0.63602,0.6502,0.6198,0.030399999999999983,0.020100000000000007,0.66168,0.67,0.6576,0.012400000000000078,-0.0030000000000000027,3324,8134,747,7387,2652
2017-11-05,0.65466,0.67,0.64,0.030000000000000027,0.008299999999999974,0.676,0.7,0.66,0.039999999999999925,-0.039999999999999925,0.63998,0.6599,0.62,0.03990000000000005,-0.030000000000000027,0.6551,0.69,0.64,0.04999999999999993,-0.04999999999999993,7404,13851,4002,9849,-9682
2017-11-12,0.63612,0.6606,0.611,0.04959999999999998,0.03159999999999996,0.68,0.74,0.65,0.08999999999999997,0.07999999999999996,0.6197,0.66,0.5799,0.08010000000000006,0.031000000000000028,0.65228,0.7211,0.6096,0.11149999999999993,0.07099999999999995,9851,22901,3625,19276,19276
2017-11-19,0.806875,0.89,0.7075,0.1825,0.10250000000000004,0.92775,1.11,0.82,0.29000000000000015,-0.22000000000000008,0.779375,0.82,0.7075,0.11249999999999993,0.08250000000000002,0.8475,0.89,0.81,0.07999999999999996,-0.030000000000000027,21988,67553,1734,65819,-65819
2017-11-26,0.95486,1.01,0.9012,0.10880000000000001,0.01770000000000005,1.04684,1.15,0.9642,0.18579999999999997,-0.04999999999999982,0.91068,0.9501,0.887,0.06309999999999993,-0.0011999999999999789,0.9854,1.05,0.91,0.14,0.010000000000000009,26019,47385,6990,40395,5969
2017-12-03,1.186,1.26,1.05,0.20999999999999996,0.20999999999999996,1.308,1.39,1.16,0.22999999999999998,0.2100000000000002,1.128,1.22,0.95,0.27,0.27,1.2106999999999999,1.25,1.1435,0.10650000000000004,0.07650000000000001,50597,113732,15380,98352,-28055
2017-12-10,1.256,1.35,1.22,0.13000000000000012,-0.010000000000000009,1.312,1.38,1.27,0.10999999999999988,0.010000000000000009,1.184,1.25,1.04,0.20999999999999996,-0.1399999999999999,1.26124,1.34,1.22,0.1200000000000001,-0.016199999999999992,20353,72015,4574,67441,62842
2017-12-17,1.978,2.44,1.49,0.95,0.21999999999999997,2.608,3.15,2.06,1.0899999999999999,-1.0899999999999999,1.704,1.93,1.31,0.6199999999999999,0.33999999999999986,2.136,2.58,1.8,0.78,-0.78,505448,1531790,64519,1467271,-1467271
2017-12-24,2.0375,2.18,1.96,0.2200000000000002,0.04999999999999982,2.11,2.21,2.01,0.20000000000000018,-0.20000000000000018,1.9,2.0,1.8,0.19999999999999996,-0.15999999999999992,1.98,2.11,1.8,0.30999999999999983,-0.30999999999999983,40441,49097,24838,24259,-19855
2017-12-31,1.95,2.16,1.8,0.3600000000000001,0.3600000000000001,2.1075,2.33,1.94,0.3900000000000001,0.3900000000000001,1.7974999999999999,1.88,1.75,0.1299999999999999,0.1299999999999999,1.9575,2.08,1.81,0.27,0.15999999999999992,93505,166169,23803,142366,103604
