Date,NYMT_stock_Open_average,NYMT_stock_Open_max,NYMT_stock_Open_min,NYMT_stock_Open_volatility,NYMT_stock_Open_change,NYMT_stock_High_average,NYMT_stock_High_max,NYMT_stock_High_min,NYMT_stock_High_volatility,NYMT_stock_High_change,NYMT_stock_Low_average,NYMT_stock_Low_max,NYMT_stock_Low_min,NYMT_stock_Low_volatility,NYMT_stock_Low_change,NYMT_stock_Close_average,NYMT_stock_Close_max,NYMT_stock_Close_min,NYMT_stock_Close_volatility,NYMT_stock_Close_change,NYMT_stock_Volume_average,NYMT_stock_Volume_max,NYMT_stock_Volume_min,NYMT_stock_Volume_volatility,NYMT_stock_Volume_change
2016-08-21,6.036,6.12,5.98,0.13999999999999968,0.02999999999999936,6.082,6.14,6.01,0.1299999999999999,0.04999999999999982,5.986,6.02,5.93,0.08999999999999986,-0.040000000000000036,6.03,6.12,5.96,0.16000000000000014,-0.04999999999999982,564631,664256,407190,257066,102134
2016-08-28,6.01,6.05,5.96,0.08999999999999986,0.0,6.06,6.09,6.04,0.04999999999999982,0.040000000000000036,5.948,6.0,5.87,0.1299999999999999,0.040000000000000036,6.0120000000000005,6.05,5.98,0.0699999999999994,0.04999999999999982,692399,815628,472729,342899,333154
2016-09-04,6.1325,6.2,6.07,0.1299999999999999,0.11000000000000032,6.17,6.2,6.1,0.10000000000000053,0.10000000000000053,6.0275,6.12,5.9,0.21999999999999975,-0.11999999999999922,6.085,6.2,5.9,0.2999999999999998,-0.16999999999999993,832034,1456557,529855,926702,851685
2016-09-11,5.936,6.07,5.85,0.22000000000000064,0.22000000000000064,5.992,6.08,5.96,0.1200000000000001,0.09999999999999964,5.844,5.88,5.76,0.1200000000000001,0.1200000000000001,5.922,5.98,5.87,0.11000000000000032,-0.0600000000000005,939809,1608412,572486,1035926,539806
2016-09-18,6.068,6.18,5.96,0.21999999999999975,0.09999999999999964,6.16,6.2,6.13,0.07000000000000028,-0.009999999999999787,6.028,6.12,5.96,0.16000000000000014,0.04999999999999982,6.126,6.19,6.04,0.15000000000000036,-0.08000000000000007,1282259,1549121,975006,574115,-413545
2016-09-25,5.996,6.03,5.95,0.08000000000000007,0.020000000000000462,6.061999999999999,6.1,6.02,0.08000000000000007,-0.009999999999999787,5.952,6.01,5.91,0.09999999999999964,0.04999999999999982,5.99,6.02,5.96,0.05999999999999961,0.05999999999999961,779189,1099827,557749,542078,-20183
2016-10-02,5.842,5.98,5.7,0.28000000000000025,-0.21999999999999975,5.888,6.0,5.76,0.2400000000000002,-0.2400000000000002,5.7540000000000004,5.91,5.65,0.2599999999999998,-0.2599999999999998,5.802,5.96,5.7,0.2599999999999998,-0.25,780760,1092432,536072,556360,-202306
2016-10-09,5.8,5.89,5.71,0.17999999999999972,0.17999999999999972,5.892,5.96,5.8,0.16000000000000014,0.08000000000000007,5.782,5.85,5.71,0.13999999999999968,0.1200000000000001,5.846,5.9,5.78,0.1200000000000001,0.08000000000000007,501687,690210,340859,349351,235847
2016-10-16,5.922000000000001,5.99,5.86,0.1299999999999999,0.05999999999999961,5.976,6.03,5.92,0.11000000000000032,0.11000000000000032,5.87,5.92,5.81,0.11000000000000032,0.08999999999999986,5.944,6.03,5.83,0.20000000000000018,0.20000000000000018,417976,522925,297621,225304,225304
2016-10-23,6.022,6.06,5.98,0.07999999999999918,-0.0699999999999994,6.046,6.09,6.0,0.08999999999999986,-0.08999999999999986,5.928,6.01,5.82,0.1899999999999995,-0.17999999999999972,5.9639999999999995,6.05,5.89,0.16000000000000014,-0.16000000000000014,700712,976240,483072,493168,249736
2016-10-30,5.902,5.95,5.87,0.08000000000000007,0.07000000000000028,5.98,6.04,5.92,0.1200000000000001,0.08999999999999986,5.856,5.94,5.72,0.22000000000000064,0.0600000000000005,5.908,6.01,5.77,0.2400000000000002,0.09999999999999964,866887,954452,764660,189792,119997
2016-11-06,6.128,6.3,6.0,0.2999999999999998,0.20000000000000018,6.268,6.37,6.09,0.28000000000000025,0.28000000000000025,6.072,6.2,5.99,0.20999999999999996,0.20999999999999996,6.226,6.3,6.09,0.20999999999999996,0.20999999999999996,1511269,1923914,1083305,840609,437336
2016-11-13,6.432,6.5,6.33,0.16999999999999993,0.16999999999999993,6.516,6.58,6.41,0.16999999999999993,0.16999999999999993,6.402,6.47,6.3,0.16999999999999993,0.16999999999999993,6.486,6.57,6.39,0.1800000000000006,0.1800000000000006,868372,1032883,779539,253344,-169497
2016-11-20,6.6475,6.67,6.62,0.04999999999999982,0.03000000000000025,6.6925,6.74,6.67,0.07000000000000028,0.0,6.6025,6.62,6.58,0.040000000000000036,0.03000000000000025,6.640000000000001,6.66,6.61,0.04999999999999982,0.040000000000000036,866796,1094523,380475,714048,-655266
2016-11-27,6.656000000000001,6.69,6.53,0.16000000000000014,-0.16000000000000014,6.692,6.72,6.62,0.09999999999999964,-0.08000000000000007,6.572,6.64,6.48,0.15999999999999925,-0.13999999999999968,6.612,6.69,6.51,0.1800000000000006,-0.14000000000000057,863270,1268613,501261,767352,-143981
2016-12-04,6.76,6.93,6.53,0.39999999999999947,0.39999999999999947,6.874,6.97,6.73,0.23999999999999932,0.23999999999999932,6.734,6.89,6.5,0.3899999999999997,0.3899999999999997,6.854,6.95,6.72,0.23000000000000043,0.23000000000000043,894608,1057172,790205,266967,192234
2016-12-11,6.774,7.0,6.55,0.4500000000000002,-0.4500000000000002,6.846,7.04,6.71,0.33000000000000007,-0.25,6.672,6.89,6.5,0.3899999999999997,-0.33999999999999986,6.726,6.9,6.51,0.39000000000000057,-0.14000000000000057,1253878,1786165,810246,975919,975919
2016-12-18,6.804,6.96,6.63,0.33000000000000007,-0.25,6.846,6.98,6.67,0.3100000000000005,-0.2600000000000007,6.718,6.86,6.52,0.34000000000000075,-0.2400000000000002,6.8,6.94,6.61,0.33000000000000007,-0.2699999999999996,1305573,1677084,490433,1186651,-1186651
2016-12-25,6.63,6.7,6.54,0.16000000000000014,0.009999999999999787,6.6850000000000005,6.73,6.6,0.13000000000000078,-0.03000000000000025,6.5525,6.59,6.51,0.08000000000000007,0.009999999999999787,6.615,6.7,6.57,0.1299999999999999,0.009999999999999787,647378,740398,492499,247899,-247899
2017-01-01,6.675,6.7,6.66,0.040000000000000036,-0.019999999999999574,6.695,6.7,6.68,0.020000000000000462,-0.020000000000000462,6.6025,6.63,6.58,0.04999999999999982,0.03000000000000025,6.6525,6.68,6.63,0.04999999999999982,0.03000000000000025,720507,857876,636680,221196,-221196
2017-01-08,6.72,6.81,6.6,0.20999999999999996,0.08999999999999986,6.794,6.85,6.68,0.16999999999999993,0.1299999999999999,6.662,6.73,6.59,0.14000000000000057,0.11000000000000032,6.756,6.82,6.6,0.22000000000000064,0.20000000000000018,641866,903574,488522,415052,-10178
2017-01-15,6.415,6.73,6.25,0.4800000000000004,-0.4800000000000004,6.475,6.79,6.32,0.46999999999999975,-0.46999999999999975,6.265,6.35,6.2,0.14999999999999947,-0.09999999999999964,6.3075,6.37,6.27,0.10000000000000053,-0.08000000000000007,2016175,3032317,825064,2207253,-2207253
2017-01-22,6.5,6.69,6.29,0.40000000000000036,0.29000000000000004,6.592,6.7,6.43,0.27000000000000046,0.20000000000000018,6.4399999999999995,6.56,6.29,0.2699999999999996,0.21999999999999975,6.538,6.62,6.39,0.23000000000000043,0.1900000000000004,1124324,1477048,773333,703715,-160567
2017-01-29,6.5,6.57,6.47,0.10000000000000053,-0.08999999999999986,6.516,6.57,6.48,0.08999999999999986,-0.07000000000000028,6.366,6.41,6.26,0.15000000000000036,-0.009999999999999787,6.46,6.51,6.41,0.09999999999999964,-0.02999999999999936,851381,1114222,664969,449253,-298158
2017-02-05,6.536,6.6,6.46,0.13999999999999968,0.13999999999999968,6.588,6.65,6.53,0.1200000000000001,0.1200000000000001,6.498,6.56,6.45,0.10999999999999943,0.10999999999999943,6.558,6.61,6.51,0.10000000000000053,0.10000000000000053,605661,658628,532252,126376,-54062
2017-02-12,6.642,6.67,6.58,0.08999999999999986,0.03000000000000025,6.694,6.74,6.66,0.08000000000000007,-0.07000000000000028,6.564,6.63,6.52,0.11000000000000032,-0.11000000000000032,6.618,6.67,6.52,0.15000000000000036,-0.14000000000000057,837242,979453,706526,272927,-115872
2017-02-19,6.365,6.52,6.23,0.28999999999999915,-0.13999999999999968,6.4725,6.57,6.35,0.22000000000000064,-0.08999999999999986,6.275,6.48,6.05,0.4300000000000006,-0.1200000000000001,6.4375,6.55,6.3,0.25,-0.10999999999999943,2423038,5268319,1016915,4251404,-438358
2017-02-26,6.404,6.45,6.36,0.08999999999999986,-0.009999999999999787,6.46,6.5,6.41,0.08999999999999986,-0.03000000000000025,6.342,6.37,6.3,0.07000000000000028,-0.020000000000000462,6.4,6.45,6.33,0.1200000000000001,0.08000000000000007,1460826,2235036,927396,1307640,-438445
2017-03-05,6.272,6.39,6.15,0.23999999999999932,-0.23999999999999932,6.332,6.4,6.26,0.14000000000000057,-0.13000000000000078,6.2,6.31,6.11,0.1999999999999993,-0.15999999999999925,6.24,6.37,6.13,0.2400000000000002,-0.1200000000000001,876335,1437681,597226,840455,-38653
2017-03-12,6.286,6.44,6.18,0.2600000000000007,-0.07000000000000028,6.392,6.46,6.33,0.1299999999999999,0.03000000000000025,6.26,6.38,6.15,0.22999999999999954,-0.09999999999999964,6.36,6.44,6.26,0.1800000000000006,0.08000000000000007,1399083,3408683,667206,2741477,2668027
2017-03-19,6.368,6.5,6.21,0.29000000000000004,-0.16000000000000014,6.438,6.55,6.23,0.3199999999999994,-0.2999999999999998,6.2780000000000005,6.4,6.11,0.29000000000000004,-0.1899999999999995,6.362,6.54,6.12,0.41999999999999993,-0.3700000000000001,1704142,1965365,1596422,368943,-67120
2017-03-26,6.136,6.22,6.08,0.13999999999999968,0.08000000000000007,6.184,6.23,6.12,0.11000000000000032,0.11000000000000032,6.1,6.16,6.05,0.11000000000000032,0.11000000000000032,6.154,6.2,6.1,0.10000000000000053,0.05999999999999961,901251,1025034,752323,272711,-186334
2017-04-02,6.144,6.18,6.06,0.1200000000000001,-0.019999999999999574,6.19,6.21,6.17,0.040000000000000036,0.020000000000000462,6.092,6.12,6.05,0.07000000000000028,0.009999999999999787,6.144,6.18,6.07,0.10999999999999943,0.0,729638,955106,585584,369522,23357
2017-04-09,6.21,6.29,6.15,0.13999999999999968,0.0699999999999994,6.2825,6.33,6.23,0.09999999999999964,0.03999999999999915,6.1850000000000005,6.21,6.15,0.05999999999999961,0.04999999999999982,6.23,6.3,6.19,0.10999999999999943,0.019999999999999574,1025362,1933804,441813,1491991,-1491991
2017-04-16,6.288,6.34,6.22,0.1200000000000001,0.08000000000000007,6.352,6.37,6.32,0.04999999999999982,0.04999999999999982,6.254,6.28,6.22,0.0600000000000005,0.0600000000000005,6.306,6.35,6.27,0.08000000000000007,0.040000000000000036,675999,851410,569853,281557,76594
2017-04-23,6.468,6.55,6.39,0.16000000000000014,0.16000000000000014,6.522,6.59,6.39,0.20000000000000018,0.16999999999999993,6.408,6.47,6.31,0.16000000000000014,0.09000000000000075,6.47,6.55,6.39,0.16000000000000014,0.020000000000000462,1051116,1532139,702355,829784,152131
2017-04-30,6.328,6.46,6.15,0.3099999999999996,-0.2999999999999998,6.39,6.54,6.28,0.2599999999999998,-0.2400000000000002,6.248,6.43,6.12,0.3099999999999996,-0.2999999999999998,6.3100000000000005,6.5,6.13,0.3700000000000001,-0.21999999999999975,932821,1432503,747600,684903,171538
2017-05-07,6.188,6.27,6.1,0.16999999999999993,-0.16999999999999993,6.216,6.3,6.15,0.14999999999999947,-0.14999999999999947,6.114,6.19,6.08,0.11000000000000032,-0.10000000000000053,6.15,6.24,6.1,0.14000000000000057,-0.14000000000000057,799582,1443871,534182,909689,-122426
2017-05-14,6.094,6.12,6.07,0.04999999999999982,-0.040000000000000036,6.142,6.16,6.11,0.04999999999999982,-0.009999999999999787,6.066,6.08,6.04,0.040000000000000036,-0.009999999999999787,6.1000000000000005,6.12,6.07,0.04999999999999982,-0.009999999999999787,671872,739944,509336,230608,-194091
2017-05-21,6.198,6.25,6.11,0.13999999999999968,0.10999999999999943,6.242,6.29,6.18,0.11000000000000032,0.08999999999999986,6.158,6.2,6.1,0.10000000000000053,0.07000000000000028,6.212,6.26,6.15,0.10999999999999943,0.10999999999999943,453440,679521,323157,356364,-318852
2017-05-28,6.26,6.33,6.22,0.11000000000000032,0.08000000000000007,6.3175,6.42,6.26,0.16000000000000014,0.16000000000000014,6.2075000000000005,6.28,6.15,0.1299999999999999,0.08000000000000007,6.28,6.36,6.22,0.14000000000000057,0.14000000000000057,598732,769320,362540,406780,406780
2017-06-04,6.294,6.4,6.22,0.1800000000000006,0.07000000000000028,6.368,6.44,6.31,0.13000000000000078,0.08000000000000007,6.256,6.37,6.2,0.16999999999999993,0.10000000000000053,6.319999999999999,6.43,6.24,0.1899999999999995,0.16000000000000014,675106,1135444,383320,752124,150447
2017-06-11,6.458,6.5,6.44,0.05999999999999961,0.05999999999999961,6.526,6.6,6.48,0.11999999999999922,0.11999999999999922,6.438,6.49,6.41,0.08000000000000007,0.08000000000000007,6.5,6.59,6.45,0.13999999999999968,0.1299999999999999,845900,1799588,425425,1374163,1150081
2017-06-18,6.4799999999999995,6.61,6.25,0.3600000000000003,-0.25,6.5600000000000005,6.69,6.42,0.27000000000000046,-0.27000000000000046,6.436,6.57,6.25,0.3200000000000003,-0.25,6.494,6.62,6.35,0.27000000000000046,-0.20999999999999996,1110211,1492690,667241,825449,-327709
2017-06-25,6.32,6.43,6.24,0.1899999999999995,-0.1899999999999995,6.3580000000000005,6.46,6.28,0.17999999999999972,-0.17999999999999972,6.228,6.37,6.17,0.20000000000000018,-0.1900000000000004,6.284,6.41,6.22,0.1900000000000004,-0.1900000000000004,802143,1292451,452147,840304,-147333
2017-07-02,6.27,6.32,6.23,0.08999999999999986,0.02999999999999936,6.295,6.32,6.26,0.0600000000000005,-0.0600000000000005,6.2125,6.24,6.19,0.04999999999999982,-0.019999999999999574,6.2575,6.3,6.2,0.09999999999999964,-0.08000000000000007,521038,615217,431816,183401,157518
2017-07-09,6.234,6.3,6.2,0.09999999999999964,0.0,6.292,6.36,6.26,0.10000000000000053,-0.020000000000000462,6.184,6.22,6.16,0.05999999999999961,0.040000000000000036,6.236,6.28,6.2,0.08000000000000007,0.03000000000000025,540322,632997,403491,229506,-167042
2017-07-16,6.2620000000000005,6.37,6.22,0.15000000000000036,0.15000000000000036,6.306,6.37,6.24,0.1299999999999999,0.10000000000000053,6.224,6.32,6.14,0.1800000000000006,0.1200000000000001,6.274,6.34,6.21,0.1299999999999999,0.1299999999999999,702508,1193354,464930,728424,-38005
2017-07-23,6.306,6.36,6.24,0.1200000000000001,-0.0600000000000005,6.338,6.37,6.3,0.07000000000000028,-0.04999999999999982,6.24,6.29,6.21,0.08000000000000007,-0.04999999999999982,6.278,6.3,6.24,0.05999999999999961,-0.019999999999999574,549154,772472,449840,322632,18526
2017-07-30,6.288,6.34,6.2,0.13999999999999968,-0.08999999999999986,6.314,6.36,6.24,0.1200000000000001,-0.1200000000000001,6.224,6.29,6.09,0.20000000000000018,-0.14000000000000057,6.26,6.32,6.11,0.20999999999999996,-0.20999999999999996,877095,1835313,452216,1383097,1135490
2017-08-06,6.144,6.18,6.1,0.08000000000000007,0.0699999999999994,6.218,6.23,6.2,0.03000000000000025,0.03000000000000025,6.12,6.14,6.09,0.04999999999999982,0.04999999999999982,6.166,6.19,6.1,0.09000000000000075,0.09000000000000075,833119,1042228,655082,387146,-133063
2017-08-13,6.224,6.26,6.2,0.05999999999999961,-0.009999999999999787,6.268,6.28,6.26,0.020000000000000462,-0.020000000000000462,6.194,6.2,6.18,0.020000000000000462,-0.009999999999999787,6.228,6.26,6.21,0.04999999999999982,-0.009999999999999787,676353,873511,504766,368745,-149486
2017-08-20,6.264,6.29,6.24,0.04999999999999982,0.019999999999999574,6.294,6.35,6.25,0.09999999999999964,0.019999999999999574,6.228000000000001,6.25,6.19,0.05999999999999961,0.040000000000000036,6.266,6.33,6.24,0.08999999999999986,0.009999999999999787,552643,1070837,289593,781244,-188094
2017-08-27,6.232,6.28,6.11,0.16999999999999993,0.03000000000000025,6.284,6.33,6.24,0.08999999999999986,0.04999999999999982,6.2,6.25,6.11,0.13999999999999968,0.03000000000000025,6.256,6.32,6.2,0.1200000000000001,0.040000000000000036,476798,605232,412142,193090,-68097
2017-09-03,6.245,6.32,6.17,0.15000000000000036,-0.15000000000000036,6.2749999999999995,6.35,6.22,0.1299999999999999,-0.1299999999999999,6.1850000000000005,6.2,6.17,0.03000000000000025,-0.03000000000000025,6.21,6.24,6.18,0.0600000000000005,-0.05000000000000071,590571,696612,406741,289871,-289871
2017-09-10,6.254,6.3,6.22,0.08000000000000007,0.0699999999999994,6.308,6.38,6.26,0.1200000000000001,0.1200000000000001,6.2379999999999995,6.29,6.21,0.08000000000000007,0.08000000000000007,6.282,6.38,6.22,0.16000000000000014,0.1299999999999999,1068900,2390528,577548,1812980,1812980
2017-09-17,6.358,6.43,6.17,0.2599999999999998,-0.23000000000000043,6.374,6.43,6.2,0.22999999999999954,-0.21999999999999975,6.3,6.37,6.15,0.21999999999999975,-0.1899999999999995,6.346,6.41,6.2,0.20999999999999996,-0.20000000000000018,1104348,1378450,886391,492059,492059
