Date,SPDR S&P 600 Small Cap_etf_Open_average,SPDR S&P 600 Small Cap_etf_Open_max,SPDR S&P 600 Small Cap_etf_Open_min,SPDR S&P 600 Small Cap_etf_Open_volatility,SPDR S&P 600 Small Cap_etf_Open_change,SPDR S&P 600 Small Cap_etf_High_average,SPDR S&P 600 Small Cap_etf_High_max,SPDR S&P 600 Small Cap_etf_High_min,SPDR S&P 600 Small Cap_etf_High_volatility,SPDR S&P 600 Small Cap_etf_High_change,SPDR S&P 600 Small Cap_etf_Low_average,SPDR S&P 600 Small Cap_etf_Low_max,SPDR S&P 600 Small Cap_etf_Low_min,SPDR S&P 600 Small Cap_etf_Low_volatility,SPDR S&P 600 Small Cap_etf_Low_change,SPDR S&P 600 Small Cap_etf_Close_average,SPDR S&P 600 Small Cap_etf_Close_max,SPDR S&P 600 Small Cap_etf_Close_min,SPDR S&P 600 Small Cap_etf_Close_volatility,SPDR S&P 600 Small Cap_etf_Close_change
2017-04-09,59.42,59.42,59.42,0.0,0.0,59.5,59.5,59.5,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2017-04-16,60.73,60.73,60.73,0.0,0.0,60.73,60.73,60.73,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.65,60.65,60.65,0.0,0.0
2017-04-23,62.26,62.26,62.26,0.0,0.0,62.26,62.26,62.26,0.0,0.0,61.18,61.18,61.18,0.0,0.0,61.18,61.18,61.18,0.0,0.0
2017-04-30,61.15,61.15,61.15,0.0,0.0,61.42,61.42,61.42,0.0,0.0,60.7,60.7,60.7,0.0,0.0,61.19,61.19,61.19,0.0,0.0
2017-05-07,60.51,60.51,60.51,0.0,0.0,60.65,60.65,60.65,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.42,60.42,60.42,0.0,0.0
2017-05-14,59.44,59.44,59.44,0.0,0.0,60.07,60.07,60.07,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.73,59.73,59.73,0.0,0.0
2017-05-21,60.19,60.19,60.19,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.05,60.05,60.05,0.0,0.0,60.25,60.25,60.25,0.0,0.0
2017-05-28,61.27,61.27,61.27,0.0,0.0,62.08,62.08,62.08,0.0,0.0,61.21,61.21,61.21,0.0,0.0,61.31,61.31,61.31,0.0,0.0
2017-06-04,62.05,62.05,62.05,0.0,0.0,62.87,62.87,62.87,0.0,0.0,62.05,62.05,62.05,0.0,0.0,62.2,62.2,62.2,0.0,0.0
2017-06-11,61.84,61.84,61.84,0.0,0.0,61.84,61.84,61.84,0.0,0.0,60.73,60.73,60.73,0.0,0.0,61.3,61.3,61.3,0.0,0.0
2017-06-18,60.87,60.87,60.87,0.0,0.0,61.41,61.41,61.41,0.0,0.0,60.74,60.74,60.74,0.0,0.0,61.38,61.38,61.38,0.0,0.0
2017-06-25,61.9,61.9,61.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.58,61.58,61.58,0.0,0.0
2017-07-02,61.07,61.07,61.07,0.0,0.0,61.55,61.55,61.55,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.51,61.51,61.51,0.0,0.0
2017-07-09,61.95,61.95,61.95,0.0,0.0,62.23,62.23,62.23,0.0,0.0,61.91,61.91,61.91,0.0,0.0,62.22,62.22,62.22,0.0,0.0
2017-07-16,62.83,62.83,62.83,0.0,0.0,62.83,62.83,62.83,0.0,0.0,62.44,62.44,62.44,0.0,0.0,62.55,62.55,62.55,0.0,0.0
2017-07-23,62.34,62.34,62.34,0.0,0.0,62.37,62.37,62.37,0.0,0.0,62.06,62.06,62.06,0.0,0.0,62.34,62.34,62.34,0.0,0.0
2017-07-30,61.44,61.44,61.44,0.0,0.0,61.66,61.66,61.66,0.0,0.0,61.27,61.27,61.27,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2017-08-06,59.83,59.83,59.83,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2017-08-13,58.86,58.86,58.86,0.0,0.0,59.11,59.11,59.11,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.91,58.91,58.91,0.0,0.0
2017-08-20,59.55,59.55,59.55,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.59,59.59,59.59,0.0,0.0
2017-08-27,60.78,60.78,60.78,0.0,0.0,61.15,61.15,61.15,0.0,0.0,60.69,60.69,60.69,0.0,0.0,61.15,61.15,61.15,0.0,0.0
2017-09-03,60.33,60.33,60.33,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.25,60.25,60.25,0.0,0.0,60.57,60.57,60.57,0.0,0.0
2017-09-10,61.42,61.42,61.42,0.0,0.0,61.98,61.98,61.98,0.0,0.0,61.42,61.42,61.42,0.0,0.0,61.87,61.87,61.87,0.0,0.0
2017-09-17,62.49,62.49,62.49,0.0,0.0,63.06,63.06,63.06,0.0,0.0,62.49,62.49,62.49,0.0,0.0,63.02,63.02,63.02,0.0,0.0
2017-09-24,64.93,64.93,64.93,0.0,0.0,65.2,65.2,65.2,0.0,0.0,64.93,64.93,64.93,0.0,0.0,65.04,65.04,65.04,0.0,0.0
2017-10-01,65.75,65.75,65.75,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.75,65.75,65.75,0.0,0.0,65.86,65.86,65.86,0.0,0.0
2017-10-08,65.79,65.79,65.79,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.47,65.47,65.47,0.0,0.0,65.48,65.48,65.48,0.0,0.0
2017-10-15,66.0,66.0,66.0,0.0,0.0,66.05,66.05,66.05,0.0,0.0,65.87,65.87,65.87,0.0,0.0,65.92,65.92,65.92,0.0,0.0
2017-10-22,65.72,65.72,65.72,0.0,0.0,66.11,66.11,66.11,0.0,0.0,65.4,65.4,65.4,0.0,0.0,66.02,66.02,66.02,0.0,0.0
2017-10-29,65.14,65.14,65.14,0.0,0.0,65.14,65.14,65.14,0.0,0.0,64.88,64.88,64.88,0.0,0.0,64.94,64.94,64.94,0.0,0.0
2017-11-05,64.23,64.23,64.23,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.23,64.23,64.23,0.0,0.0,64.46,64.46,64.46,0.0,0.0
2017-11-12,65.1,65.1,65.1,0.0,0.0,65.85,65.85,65.85,0.0,0.0,65.1,65.1,65.1,0.0,0.0,65.58,65.58,65.58,0.0,0.0
2017-11-19,67.03,67.03,67.03,0.0,0.0,67.03,67.03,67.03,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.85,66.85,66.85,0.0,0.0
2017-11-26,68.25,68.25,68.25,0.0,0.0,68.25,68.25,68.25,0.0,0.0,65.66,65.66,65.66,0.0,0.0,67.57,67.57,67.57,0.0,0.0
2017-12-03,67.3,67.3,67.3,0.0,0.0,67.34,67.34,67.34,0.0,0.0,66.96,66.96,66.96,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2017-12-10,65.2,65.2,65.2,0.0,0.0,66.47,66.47,66.47,0.0,0.0,65.2,65.2,65.2,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2017-12-17,66.81,66.81,66.81,0.0,0.0,66.84,66.84,66.84,0.0,0.0,66.57,66.57,66.57,0.0,0.0,66.72,66.72,66.72,0.0,0.0
2017-12-24,67.08,67.08,67.08,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2017-12-31,67.33,67.33,67.33,0.0,0.0,67.46,67.46,67.46,0.0,0.0,66.94,66.94,66.94,0.0,0.0,67.41,67.41,67.41,0.0,0.0
