Date,CPHC_stock_Open_average,CPHC_stock_Open_max,CPHC_stock_Open_min,CPHC_stock_Open_volatility,CPHC_stock_Open_change,CPHC_stock_High_average,CPHC_stock_High_max,CPHC_stock_High_min,CPHC_stock_High_volatility,CPHC_stock_High_change,CPHC_stock_Low_average,CPHC_stock_Low_max,CPHC_stock_Low_min,CPHC_stock_Low_volatility,CPHC_stock_Low_change,CPHC_stock_Close_average,CPHC_stock_Close_max,CPHC_stock_Close_min,CPHC_stock_Close_volatility,CPHC_stock_Close_change,CPHC_stock_Volume_average,CPHC_stock_Volume_max,CPHC_stock_Volume_min,CPHC_stock_Volume_volatility,CPHC_stock_Volume_change
2017-10-22,12.42,12.65,12.14,0.5099999999999998,0.0600000000000005,12.66,12.75,12.5,0.25,-0.009999999999999787,12.252,12.44,11.98,0.4599999999999991,0.09999999999999964,12.53,12.65,12.35,0.3000000000000007,-0.05000000000000071,3231,5299,2033,3266,2533
2017-10-29,12.79,13.2,12.6,0.5999999999999996,0.0,12.927999999999999,13.2,12.65,0.5499999999999989,-0.09999999999999964,12.666,12.85,12.4,0.4499999999999993,0.25,12.816,13.0,12.65,0.34999999999999964,-0.09999999999999964,1305,1996,0,1996,-1255
2017-11-05,12.71,13.0,12.5,0.5,0.25,12.934,13.4,12.5,0.9000000000000004,0.45000000000000107,12.632,12.9,12.5,0.40000000000000036,0.20000000000000107,12.88,13.25,12.5,0.75,0.40000000000000036,44748,208070,821,207249,202060
2017-11-12,13.502,13.6,13.16,0.4399999999999995,0.049999999999998934,13.629999999999999,13.95,13.4,0.5499999999999989,-0.34999999999999964,13.236,13.45,13.0,0.4499999999999993,0.4299999999999997,13.356,13.5,13.0,0.5,0.4299999999999997,3599,12100,337,11763,-11763
2017-11-19,14.15,14.7,13.75,0.9499999999999993,0.9499999999999993,14.6375,14.95,14.0,0.9499999999999993,0.9000000000000004,14.15,14.7,13.75,0.9499999999999993,0.9499999999999993,14.45,14.9,13.95,0.9500000000000011,0.9500000000000011,2183,2895,1223,1672,-850
2017-11-26,14.954,15.05,14.87,0.1800000000000015,0.15000000000000036,15.23,15.5,15.1,0.40000000000000036,0.25,14.824,15.04,14.65,0.3899999999999988,0.1399999999999988,15.052,15.5,14.66,0.8399999999999999,0.5999999999999996,4192,7215,1297,5918,-173
2017-12-03,16.57,17.2,15.5,1.6999999999999993,0.8000000000000007,17.169999999999998,17.55,16.9,0.6500000000000021,-0.6000000000000014,16.25,16.75,15.5,1.25,0.5500000000000007,16.72,17.0,16.35,0.6499999999999986,-0.5500000000000007,10022,20283,3422,16861,-9344
2017-12-10,15.92,16.45,15.4,1.049999999999999,-0.7499999999999982,16.142,16.66,15.4,1.2599999999999998,-1.2599999999999998,15.274000000000001,15.65,14.75,0.9000000000000004,-0.34999999999999964,15.64,16.45,14.85,1.5999999999999996,-1.5999999999999996,11797,20017,5699,14318,968
2017-12-17,15.2,16.0,14.4,1.5999999999999996,1.549999999999999,15.77,16.0,15.05,0.9499999999999993,0.09999999999999964,15.12,16.0,14.0,2.0,1.9499999999999993,15.53,16.0,14.8,1.1999999999999993,1.049999999999999,8542,27254,390,26864,-26864
2017-12-24,15.9125,16.2,15.6,0.5999999999999996,0.5999999999999996,16.155,16.5,15.85,0.6500000000000004,0.6500000000000004,15.3925,15.85,14.5,1.3499999999999996,0.25,16.0,16.25,15.75,0.5,0.40000000000000036,13261,29836,2004,27832,27832
2017-12-31,16.11,16.45,15.65,0.7999999999999989,-0.7999999999999989,16.3625,16.5,16.1,0.3999999999999986,-0.3999999999999986,15.8275,16.0,15.38,0.6199999999999992,-0.6199999999999992,16.175,16.45,15.95,0.5,-0.05000000000000071,2975,6013,1465,4548,-855
