Date,ARCB_stock_Open_average,ARCB_stock_Open_max,ARCB_stock_Open_min,ARCB_stock_Open_volatility,ARCB_stock_Open_change,ARCB_stock_High_average,ARCB_stock_High_max,ARCB_stock_High_min,ARCB_stock_High_volatility,ARCB_stock_High_change,ARCB_stock_Low_average,ARCB_stock_Low_max,ARCB_stock_Low_min,ARCB_stock_Low_volatility,ARCB_stock_Low_change,ARCB_stock_Close_average,ARCB_stock_Close_max,ARCB_stock_Close_min,ARCB_stock_Close_volatility,ARCB_stock_Close_change,ARCB_stock_Volume_average,ARCB_stock_Volume_max,ARCB_stock_Volume_min,ARCB_stock_Volume_volatility,ARCB_stock_Volume_change
2017-10-22,32.32,32.85,32.0,0.8500000000000014,0.3999999999999986,32.94,33.4,32.2,1.1999999999999957,0.44999999999999574,31.94,32.35,31.45,0.9000000000000021,0.5500000000000007,32.47,33.4,31.9,1.5,1.4499999999999993,143280,202591,102408,100183,24890
2017-10-29,32.68,33.15,32.1,1.0499999999999972,-0.04999999999999716,33.18,33.7,32.5,1.2000000000000028,0.0,31.87,32.15,31.55,0.5999999999999979,0.4499999999999993,32.42,33.0,32.1,0.8999999999999986,0.8999999999999986,247332,412461,156410,256051,256051
2017-11-05,32.72,34.2,31.85,2.3500000000000014,-1.1499999999999986,33.292,34.45,32.2,2.25,-1.3400000000000034,31.87,32.55,31.35,1.1999999999999957,-0.25,32.54,34.2,31.8,2.400000000000002,-2.2500000000000036,269771,336683,159796,176887,-135936
2017-11-12,31.86,32.1,31.7,0.40000000000000213,0.34999999999999787,32.436,32.85,32.2,0.6499999999999986,0.29999999999999716,31.56,31.85,31.35,0.5,0.09999999999999787,32.05,32.35,31.75,0.6000000000000014,0.5500000000000007,260569,473306,156145,317161,59360
2017-11-19,34.05,35.25,32.25,3.0,3.0,34.95,35.6,33.45,2.1499999999999986,2.0,33.6125,34.9,31.65,3.25,3.1499999999999986,34.662499999999994,35.15,33.4,1.75,1.6499999999999986,188624,248742,83619,165123,-98630
2017-11-26,36.0,37.75,34.8,2.950000000000003,2.6000000000000014,36.68,38.05,35.3,2.75,2.450000000000003,35.15,36.7,34.3,2.4000000000000057,1.25,36.27,37.85,34.55,3.3000000000000043,2.3500000000000014,226944,339425,127838,211587,65242
2017-12-03,37.22,38.1,36.1,2.0,0.45000000000000284,37.97,38.6,37.05,1.5500000000000043,0.0,36.84,37.85,36.1,1.75,0.5,37.269999999999996,38.05,36.3,1.75,0.6499999999999986,161081,274572,94664,179908,-179908
2017-12-10,35.16,38.05,29.4,8.649999999999999,-2.5999999999999943,37.13,38.75,35.4,3.3500000000000014,-1.6999999999999957,34.69,37.2,29.4,7.800000000000004,-2.25,36.53,38.55,35.35,3.1999999999999957,-1.1999999999999957,312132,545725,160642,385083,219628
2017-12-17,36.56,36.85,36.45,0.3999999999999986,0.0,37.06,37.15,37.0,0.14999999999999858,-0.04999999999999716,36.08,36.35,35.85,0.5,-0.29999999999999716,36.61,37.05,36.4,0.6499999999999986,0.25,125093,138225,108788,29437,1960
2017-12-24,36.7,37.05,36.5,0.5499999999999972,-0.5499999999999972,37.0375,37.75,36.6,1.1499999999999986,-1.1499999999999986,36.225,36.75,35.7,1.0499999999999972,-1.0499999999999972,36.325,36.75,35.75,1.0,-1.0,170247,208100,128902,79198,79198
2017-12-31,36.5375,37.1,35.55,1.5500000000000043,1.2000000000000028,37.3875,37.6,37.15,0.45000000000000284,-0.10000000000000142,35.9125,36.25,35.55,0.7000000000000028,0.30000000000000426,36.5125,36.95,36.15,0.8000000000000043,-0.8000000000000043,294552,367688,204008,163680,-163680
