Date,DHIL_stock_Open_average,DHIL_stock_Open_max,DHIL_stock_Open_min,DHIL_stock_Open_volatility,DHIL_stock_Open_change,DHIL_stock_High_average,DHIL_stock_High_max,DHIL_stock_High_min,DHIL_stock_High_volatility,DHIL_stock_High_change,DHIL_stock_Low_average,DHIL_stock_Low_max,DHIL_stock_Low_min,DHIL_stock_Low_volatility,DHIL_stock_Low_change,DHIL_stock_Close_average,DHIL_stock_Close_max,DHIL_stock_Close_min,DHIL_stock_Close_volatility,DHIL_stock_Close_change,DHIL_stock_Volume_average,DHIL_stock_Volume_max,DHIL_stock_Volume_min,DHIL_stock_Volume_volatility,DHIL_stock_Volume_change
2017-10-29,214.34,219.3,212.13,7.170000000000016,-7.170000000000016,214.684,219.3,212.76,6.5400000000000205,-5.980000000000018,211.286,211.86,210.6,1.2600000000000193,-0.5700000000000216,212.406,213.76,211.93,1.829999999999984,-0.1599999999999966,14679,22684,7368,15316,-1711
2017-11-05,209.15,212.55,206.49,6.060000000000002,-3.740000000000009,210.168,212.55,208.81,3.740000000000009,-3.740000000000009,207.218,211.2,205.43,5.769999999999982,-5.769999999999982,208.492,212.0,206.85,5.150000000000006,-5.1200000000000045,9773,16555,4996,11559,11559
2017-11-12,206.3,207.0,205.32,1.6800000000000068,-0.6399999999999864,207.838,209.79,206.05,3.7399999999999807,2.4399999999999977,205.33,206.36,204.39,1.9700000000000273,0.18000000000000682,206.562,208.11,204.87,3.240000000000009,0.789999999999992,9214,16520,6304,10216,3251
2017-11-19,203.94,207.95,200.74,7.2099999999999795,7.2099999999999795,205.9675,207.95,202.97,4.97999999999999,4.97999999999999,202.66,206.16,200.54,5.6200000000000045,5.6200000000000045,205.13,206.89,202.39,4.5,4.5,9600,15262,3764,11498,-7383
2017-11-26,208.49,211.89,206.84,5.049999999999983,4.509999999999991,210.92,212.53,208.95,3.5800000000000125,2.6399999999999864,206.486,208.88,205.0,3.8799999999999955,3.079999999999984,209.26,211.34,206.94,4.400000000000006,4.400000000000006,17959,30496,11918,18578,-5860
2017-12-03,211.416,213.45,210.4,3.049999999999983,-2.8499999999999943,212.994,213.99,211.16,2.8300000000000125,-2.3400000000000034,209.264,210.13,206.74,3.3899999999999864,-2.609999999999985,209.754,211.09,206.74,4.349999999999994,-3.6999999999999886,13210,22142,4204,17938,9909
2017-12-10,208.452,210.0,206.8,3.1999999999999886,1.089999999999975,210.032,210.36,209.5,0.8600000000000136,-0.36000000000001364,207.47,208.26,206.77,1.4899999999999807,0.28000000000000114,208.406,208.85,207.8,1.049999999999983,-0.6399999999999864,10866,22872,6089,16783,12135
2017-12-17,208.1,209.2,206.7,2.5,-1.0300000000000011,208.602,209.2,208.35,0.8499999999999943,-0.7299999999999898,206.142,207.8,203.7,4.100000000000023,-4.100000000000023,207.268,209.13,205.0,4.1299999999999955,-4.1299999999999955,8919,10873,6761,4112,-2824
2017-12-24,205.8875,207.73,204.18,3.549999999999983,3.549999999999983,208.3925,209.18,206.65,2.530000000000001,0.46000000000000796,204.87,205.96,203.84,2.1200000000000045,2.1200000000000045,206.3225,207.05,205.48,1.5700000000000216,0.5600000000000023,7185,8799,6183,2616,1304
2017-12-31,207.935,208.92,207.0,1.9199999999999875,1.9199999999999875,209.1,209.91,207.0,2.9099999999999966,2.6200000000000045,206.135,207.42,204.2,3.219999999999999,3.219999999999999,207.085,208.05,205.57,2.480000000000018,2.230000000000018,9172,12200,6359,5841,-3197
