Date,iShares Edge MSCI Min Vol EMEtf_Open_average,iShares Edge MSCI Min Vol EMEtf_Open_max,iShares Edge MSCI Min Vol EMEtf_Open_min,iShares Edge MSCI Min Vol EMEtf_Open_volatility,iShares Edge MSCI Min Vol EMEtf_Open_change,iShares Edge MSCI Min Vol EMEtf_High_average,iShares Edge MSCI Min Vol EMEtf_High_max,iShares Edge MSCI Min Vol EMEtf_High_min,iShares Edge MSCI Min Vol EMEtf_High_volatility,iShares Edge MSCI Min Vol EMEtf_High_change,iShares Edge MSCI Min Vol EMEtf_Low_average,iShares Edge MSCI Min Vol EMEtf_Low_max,iShares Edge MSCI Min Vol EMEtf_Low_min,iShares Edge MSCI Min Vol EMEtf_Low_volatility,iShares Edge MSCI Min Vol EMEtf_Low_change,iShares Edge MSCI Min Vol EMEtf_Close_average,iShares Edge MSCI Min Vol EMEtf_Close_max,iShares Edge MSCI Min Vol EMEtf_Close_min,iShares Edge MSCI Min Vol EMEtf_Close_volatility,iShares Edge MSCI Min Vol EMEtf_Close_change
2017-09-03,58.33,58.33,58.33,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2017-09-10,58.51,58.51,58.51,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2017-09-17,58.59,58.59,58.59,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2017-09-24,57.94,57.94,57.94,0.0,0.0,58.22,58.22,58.22,0.0,0.0,57.87,57.87,57.87,0.0,0.0,58.1,58.1,58.1,0.0,0.0
2017-10-01,58.43,58.43,58.43,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2017-10-08,59.68,59.68,59.68,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.76,59.76,59.76,0.0,0.0
2017-10-15,59.31,59.31,59.31,0.0,0.0,59.33,59.33,59.33,0.0,0.0,59.18,59.18,59.18,0.0,0.0,59.27,59.27,59.27,0.0,0.0
2017-10-22,58.76,58.76,58.76,0.0,0.0,59.08,59.08,59.08,0.0,0.0,58.61,58.61,58.61,0.0,0.0,59.06,59.06,59.06,0.0,0.0
2017-10-29,59.36,59.36,59.36,0.0,0.0,59.37,59.37,59.37,0.0,0.0,58.97,58.97,58.97,0.0,0.0,59.26,59.26,59.26,0.0,0.0
2017-11-05,59.63,59.63,59.63,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.52,59.52,59.52,0.0,0.0
2017-11-12,59.76,59.76,59.76,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.98,59.98,59.98,0.0,0.0
2017-11-19,60.34,60.34,60.34,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.14,60.14,60.14,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2017-11-26,59.14,59.14,59.14,0.0,0.0,59.28,59.28,59.28,0.0,0.0,58.88,58.88,58.88,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2017-12-03,59.4,59.4,59.4,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.21,59.21,59.21,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2017-12-10,60.13,60.13,60.13,0.0,0.0,60.19,60.19,60.19,0.0,0.0,59.87,59.87,59.87,0.0,0.0,60.07,60.07,60.07,0.0,0.0
2017-12-17,60.01,60.01,60.01,0.0,0.0,60.2,60.2,60.2,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.19,60.19,60.19,0.0,0.0
2017-12-24,61.04,61.04,61.04,0.0,0.0,61.08,61.08,61.08,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.76,60.76,60.76,0.0,0.0
2017-12-31,62.28,62.28,62.28,0.0,0.0,62.59,62.59,62.59,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.58,62.58,62.58,0.0,0.0
