Date,EGHT_stock_Open_average,EGHT_stock_Open_max,EGHT_stock_Open_min,EGHT_stock_Open_volatility,EGHT_stock_Open_change,EGHT_stock_High_average,EGHT_stock_High_max,EGHT_stock_High_min,EGHT_stock_High_volatility,EGHT_stock_High_change,EGHT_stock_Low_average,EGHT_stock_Low_max,EGHT_stock_Low_min,EGHT_stock_Low_volatility,EGHT_stock_Low_change,EGHT_stock_Close_average,EGHT_stock_Close_max,EGHT_stock_Close_min,EGHT_stock_Close_volatility,EGHT_stock_Close_change,EGHT_stock_Volume_average,EGHT_stock_Volume_max,EGHT_stock_Volume_min,EGHT_stock_Volume_volatility,EGHT_stock_Volume_change
2017-10-15,13.17,13.65,12.25,1.4000000000000004,-1.4000000000000004,13.294,13.72,12.45,1.2700000000000014,-1.2700000000000014,12.79,13.45,12.0,1.4499999999999993,-1.4499999999999993,12.92,13.5,12.25,1.25,-1.0999999999999996,1092904,2222791,243740,1979051,1543023
2017-10-22,12.36,12.55,12.1,0.45000000000000107,-0.45000000000000107,12.88,13.35,12.65,0.6999999999999993,0.5999999999999996,12.226,12.43,12.1,0.33000000000000007,-0.20000000000000107,12.58,13.15,12.2,0.9500000000000011,0.5999999999999996,1218942,2231741,778499,1453242,1453242
2017-10-29,13.36,13.6,13.15,0.4499999999999993,0.4499999999999993,13.686,14.0,13.5,0.5,0.5,13.194,13.4,12.75,0.6500000000000004,0.6500000000000004,13.52,13.9,13.2,0.7000000000000011,0.7000000000000011,1078929,1350156,953325,396831,-389422
2017-11-05,13.97,14.1,13.85,0.25,0.05000000000000071,14.120000000000001,14.3,13.95,0.3500000000000014,-0.10000000000000142,13.676,13.8,13.5,0.3000000000000007,-0.25,13.93,14.2,13.5,0.6999999999999993,-0.5,857739,1212957,411521,801436,-527107
2017-11-12,13.47,13.65,13.4,0.25,0.25,13.72,14.15,13.55,0.5999999999999996,0.5999999999999996,13.262,13.55,12.76,0.7900000000000009,0.7900000000000009,13.62,14.05,13.4,0.6500000000000004,0.6000000000000014,454443,657981,313199,344782,175932
2017-11-19,14.175,14.35,14.05,0.29999999999999893,0.09999999999999964,14.325,14.45,14.2,0.25,-0.10000000000000142,14.024999999999999,14.1,13.95,0.15000000000000036,0.0,14.175,14.3,14.1,0.20000000000000107,-0.05000000000000071,459977,684762,240561,444201,-444201
2017-11-26,14.08,14.2,14.0,0.1999999999999993,-0.15000000000000036,14.264,14.35,14.1,0.25,0.15000000000000036,13.95,14.0,13.9,0.09999999999999964,-0.049999999999998934,14.144,14.32,14.05,0.2699999999999996,0.2699999999999996,508390,723003,386633,336370,336370
2017-12-03,14.28,14.75,13.95,0.8000000000000007,0.34999999999999964,14.61,14.9,14.2,0.7000000000000011,0.09999999999999964,14.026,14.3,13.75,0.5500000000000007,-0.05000000000000071,14.28,14.7,14.0,0.6999999999999993,0.09999999999999964,890994,1501724,654612,847112,-159792
2017-12-10,14.18,14.35,14.1,0.25,-0.25,14.45,14.6,14.35,0.25,0.0,13.982000000000001,14.05,13.9,0.15000000000000036,-0.0600000000000005,14.15,14.4,14.0,0.40000000000000036,0.3000000000000007,805288,1797607,456563,1341044,1175748
2017-12-17,14.4,14.75,14.15,0.5999999999999996,-0.14999999999999858,14.64,15.0,14.35,0.6500000000000004,-0.5999999999999996,14.2,14.35,14.1,0.25,-0.1999999999999993,14.34,14.8,14.15,0.6500000000000004,-0.6500000000000004,590300,849399,231924,617475,-301452
2017-12-24,14.2875,14.45,14.1,0.34999999999999964,0.09999999999999964,14.5,14.6,14.35,0.25,-0.25,14.1125,14.2,14.0,0.1999999999999993,0.09999999999999964,14.275,14.5,14.1,0.40000000000000036,-0.40000000000000036,431407,616455,233348,383107,-146018
2017-12-31,14.5375,14.8,14.25,0.5500000000000007,0.5,14.7375,14.9,14.5,0.40000000000000036,0.3000000000000007,14.3925,14.62,14.2,0.41999999999999993,0.20000000000000107,14.5875,14.75,14.4,0.34999999999999964,0.049999999999998934,468767,577994,390252,187742,-101163
