Date,iShares Latin America 40Etf_Open_average,iShares Latin America 40Etf_Open_max,iShares Latin America 40Etf_Open_min,iShares Latin America 40Etf_Open_volatility,iShares Latin America 40Etf_Open_change,iShares Latin America 40Etf_High_average,iShares Latin America 40Etf_High_max,iShares Latin America 40Etf_High_min,iShares Latin America 40Etf_High_volatility,iShares Latin America 40Etf_High_change,iShares Latin America 40Etf_Low_average,iShares Latin America 40Etf_Low_max,iShares Latin America 40Etf_Low_min,iShares Latin America 40Etf_Low_volatility,iShares Latin America 40Etf_Low_change,iShares Latin America 40Etf_Close_average,iShares Latin America 40Etf_Close_max,iShares Latin America 40Etf_Close_min,iShares Latin America 40Etf_Close_volatility,iShares Latin America 40Etf_Close_change
2016-06-26,26.38,26.38,26.38,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2016-07-03,26.02,26.02,26.02,0.0,0.0,26.36,26.36,26.36,0.0,0.0,25.92,25.92,25.92,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2016-07-10,27.38,27.38,27.38,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2016-07-17,27.8,27.8,27.8,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.69,27.69,27.69,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2016-07-24,27.53,27.53,27.53,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2016-07-31,28.27,28.27,28.27,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2016-08-07,29.24,29.24,29.24,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2016-08-14,29.11,29.11,29.11,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.91,28.91,28.91,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2016-08-21,28.66,28.66,28.66,0.0,0.0,29.08,29.08,29.08,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2016-08-28,28.63,28.63,28.63,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.88,28.88,28.88,0.0,0.0
2016-09-04,28.5,28.5,28.5,0.0,0.0,28.51,28.51,28.51,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2016-09-11,27.13,27.13,27.13,0.0,0.0,27.14,27.14,27.14,0.0,0.0,26.78,26.78,26.78,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2016-09-18,28.29,28.29,28.29,0.0,0.0,28.36,28.36,28.36,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2016-09-25,28.25,28.25,28.25,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2016-10-02,29.26,29.26,29.26,0.0,0.0,29.28,29.28,29.28,0.0,0.0,28.77,28.77,28.77,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2016-10-09,29.66,29.66,29.66,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2016-10-16,30.71,30.71,30.71,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.68,30.68,30.68,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2016-10-23,31.01,31.01,31.01,0.0,0.0,31.23,31.23,31.23,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2016-10-30,29.51,29.51,29.51,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2016-11-06,27.4,27.4,27.4,0.0,0.0,27.56,27.56,27.56,0.0,0.0,26.52,26.52,26.52,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2016-11-13,27.44,27.44,27.44,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2016-11-20,27.75,27.75,27.75,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2016-11-27,27.16,27.16,27.16,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2016-12-04,28.31,28.31,28.31,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2016-12-11,27.39,27.39,27.39,0.0,0.0,27.49,27.49,27.49,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2016-12-18,26.97,26.97,26.97,0.0,0.0,27.13,27.13,27.13,0.0,0.0,26.89,26.89,26.89,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2016-12-25,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2017-01-01,28.68,28.68,28.68,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2017-01-08,29.12,29.12,29.12,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2017-01-15,29.58,29.58,29.58,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2017-01-22,30.76,30.76,30.76,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2017-01-29,30.82,30.82,30.82,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2017-02-05,31.02,31.02,31.02,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2017-02-12,31.75,31.75,31.75,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2017-02-19,31.84,31.84,31.84,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2017-02-26,31.5,31.5,31.5,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2017-03-05,30.87,30.87,30.87,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2017-03-12,31.74,31.74,31.74,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2017-03-19,31.2,31.2,31.2,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2017-03-26,31.65,31.65,31.65,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2017-04-02,31.73,31.73,31.73,0.0,0.0,32.16,32.16,32.16,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2017-04-09,31.61,31.61,31.61,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2017-04-16,31.22,31.22,31.22,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2017-04-23,31.02,31.02,31.02,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2017-04-30,31.05,31.05,31.05,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2017-05-07,32.42,32.42,32.42,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2017-05-14,30.1,30.1,30.1,0.0,0.0,30.53,30.53,30.53,0.0,0.0,29.98,29.98,29.98,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2017-05-21,30.65,30.65,30.65,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2017-05-28,30.42,30.42,30.42,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2017-06-04,30.6,30.6,30.6,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2017-06-11,30.21,30.21,30.21,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2017-06-18,29.52,29.52,29.52,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2017-06-25,30.15,30.15,30.15,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2017-07-02,30.45,30.45,30.45,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2017-07-09,32.31,32.31,32.31,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2017-07-16,32.73,32.73,32.73,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2017-07-23,32.59,32.59,32.59,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.76,32.76,32.76,0.0,0.0
2017-07-30,33.4,33.4,33.4,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2017-08-06,32.83,32.83,32.83,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.69,32.69,32.69,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2017-08-13,33.52,33.52,33.52,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2017-08-20,34.79,34.79,34.79,0.0,0.0,34.93,34.93,34.93,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2017-08-27,34.92,34.92,34.92,0.0,0.0,35.2,35.2,35.2,0.0,0.0,34.83,34.83,34.83,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2017-09-03,35.58,35.58,35.58,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2017-09-10,35.68,35.68,35.68,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2017-09-17,35.78,35.78,35.78,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.93,35.93,35.93,0.0,0.0
2017-09-24,34.99,34.99,34.99,0.0,0.0,35.18,35.18,35.18,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.09,35.09,35.09,0.0,0.0
2017-10-01,35.51,35.51,35.51,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.54,35.54,35.54,0.0,0.0
2017-10-08,35.73,35.73,35.73,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.77,35.77,35.77,0.0,0.0
2017-10-15,35.56,35.56,35.56,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2017-10-22,34.42,34.42,34.42,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2017-10-29,33.9,33.9,33.9,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2017-11-05,33.4,33.4,33.4,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2017-11-12,33.17,33.17,33.17,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2017-11-19,34.16,34.16,34.16,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2017-11-26,32.78,32.78,32.78,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2017-12-03,32.71,32.71,32.71,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2017-12-10,32.81,32.81,32.81,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2017-12-17,33.52,33.52,33.52,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2017-12-24,34.05,34.05,34.05,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2017-12-31,35.68,35.68,35.68,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.58,35.58,35.58,0.0,0.0,36.1,36.1,36.1,0.0,0.0
