Date,SLNGStock_Open_average,SLNGStock_Open_max,SLNGStock_Open_min,SLNGStock_Open_volatility,SLNGStock_Open_change,SLNGStock_High_average,SLNGStock_High_max,SLNGStock_High_min,SLNGStock_High_volatility,SLNGStock_High_change,SLNGStock_Low_average,SLNGStock_Low_max,SLNGStock_Low_min,SLNGStock_Low_volatility,SLNGStock_Low_change,SLNGStock_Close_average,SLNGStock_Close_max,SLNGStock_Close_min,SLNGStock_Close_volatility,SLNGStock_Close_change,SLNGStock_Volume_average,SLNGStock_Volume_max,SLNGStock_Volume_min,SLNGStock_Volume_volatility,SLNGStock_Volume_change
2017-10-15,12.594000000000001,12.8,12.4,0.40000000000000036,-0.02400000000000091,13.09,13.6,12.8,0.7999999999999989,-0.4399999999999995,12.29525,12.4,12.0,0.40000000000000036,-0.019000000000001904,12.65,13.0,12.0,1.0,-0.1999999999999993,1190,2987,200,2787,-1885
2017-10-22,12.8,13.2,12.4,0.7999999999999989,0.7999999999999989,13.04,13.2,12.8,0.3999999999999986,0.3999999999999986,12.4016,12.408,12.4,0.007999999999999119,0.007999999999999119,12.92,13.2,12.6,0.5999999999999996,-0.20000000000000107,3974,15824,703,15121,14060
2017-10-29,12.566600000000001,12.8,12.4,0.40000000000000036,-0.40000000000000036,12.76,13.0,12.4,0.5999999999999996,-0.5999999999999996,12.5216,12.8,12.4,0.40000000000000036,-0.40000000000000036,12.5976,12.8,12.4,0.40000000000000036,-0.40000000000000036,3369,9485,548,8937,-8937
2017-11-05,11.92,12.4,11.6,0.8000000000000007,-0.8000000000000007,12.0,12.4,11.6,0.8000000000000007,-0.8000000000000007,11.6124,12.001,11.190999999999999,0.8100000000000005,-0.8100000000000005,11.845,12.399000000000001,11.2,1.1990000000000016,-0.8270000000000017,1396,3228,151,3077,3077
2017-11-12,12.16,12.8,11.2,1.6000000000000014,1.6000000000000014,12.48,12.8,11.6,1.200000000000001,1.200000000000001,11.8402,12.401,11.2,1.2010000000000005,1.2010000000000005,12.4002,12.8,11.6,1.200000000000001,1.200000000000001,1604,5451,271,5180,220
2017-11-19,12.700000000000001,12.8,12.4,0.40000000000000036,0.40000000000000036,12.8,12.8,12.8,0.0,0.0,12.40025,12.401,12.4,0.0009999999999994458,0.0009999999999994458,12.590250000000001,12.8,12.4,0.40000000000000036,0.3990000000000009,1136,3326,281,3045,-309
2017-11-26,12.6896,12.8,12.4,0.40000000000000036,-0.15200000000000102,12.8,12.8,12.8,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.6402,12.8,12.4,0.40000000000000036,0.3990000000000009,701,1312,160,1152,-1102
2017-12-03,12.48,12.8,12.4,0.40000000000000036,0.0,13.92,18.0,12.8,5.199999999999999,0.3999999999999986,12.0786,12.392000000000001,12.0,0.39200000000000124,-0.0009999999999994458,12.752,13.2,12.4,0.7999999999999989,0.3999999999999986,27318,105192,3000,102192,16651
2017-12-10,12.48,13.2,11.6,1.5999999999999996,-1.5999999999999996,12.660400000000001,13.2,12.0,1.1999999999999993,-1.1999999999999993,11.7026,12.008,11.2,0.8079999999999998,-0.6950000000000003,11.9288,12.4,11.6,0.8000000000000007,-0.44400000000000084,2277,4552,882,3670,-3203
2017-12-17,11.684,12.0,11.2,0.8000000000000007,-0.019999999999999574,12.084,12.4,11.62,0.7800000000000011,0.3800000000000008,11.1194,11.658,10.4,1.2579999999999991,1.1999999999999993,11.913,12.4,11.2,1.200000000000001,0.40000000000000036,3496,7601,220,7381,-3256
2017-12-24,11.602,12.0,11.208,0.7919999999999998,0.0,11.9,12.0,11.6,0.40000000000000036,0.0,11.3415,11.51,11.2,0.3100000000000005,-0.2480000000000011,11.652,12.0,11.4,0.5999999999999996,0.39200000000000124,2016,4842,343,4499,2720
2017-12-31,12.959999999999999,13.6,11.6,2.0,2.0,14.15,14.8,13.6,1.200000000000001,0.6000000000000014,12.60325,13.213,11.6,1.6129999999999995,1.6129999999999995,13.6,14.4,13.2,1.200000000000001,1.200000000000001,2080,4683,992,3691,-3691
