Date,DDD_stock_Open_average,DDD_stock_Open_max,DDD_stock_Open_min,DDD_stock_Open_volatility,DDD_stock_Open_change,DDD_stock_High_average,DDD_stock_High_max,DDD_stock_High_min,DDD_stock_High_volatility,DDD_stock_High_change,DDD_stock_Low_average,DDD_stock_Low_max,DDD_stock_Low_min,DDD_stock_Low_volatility,DDD_stock_Low_change,DDD_stock_Close_average,DDD_stock_Close_max,DDD_stock_Close_min,DDD_stock_Close_volatility,DDD_stock_Close_change,DDD_stock_Volume_average,DDD_stock_Volume_max,DDD_stock_Volume_min,DDD_stock_Volume_volatility,DDD_stock_Volume_change
2017-09-24,13.37,13.75,13.14,0.6099999999999994,-0.35999999999999943,13.548,13.81,13.26,0.5500000000000007,-0.10999999999999943,13.048,13.17,12.92,0.25,0.09999999999999964,13.314,13.75,13.11,0.6400000000000006,0.28000000000000114,2023164,3123089,1302477,1820612,1395922
2017-10-01,13.85,14.26,13.43,0.8300000000000001,0.23000000000000043,14.08,14.44,13.71,0.7299999999999986,-0.3899999999999988,13.536,14.0,13.22,0.7799999999999994,-0.1399999999999988,13.832,14.2,13.47,0.7299999999999986,-0.629999999999999,2288651,3258558,1338811,1919747,-744536
2017-10-08,12.962,13.47,12.44,1.0300000000000011,-1.0300000000000011,13.18,13.5,12.81,0.6899999999999995,-0.6899999999999995,12.632,13.13,11.78,1.3500000000000014,-1.3500000000000014,12.772,13.15,11.96,1.1899999999999995,-1.1899999999999995,2667325,6260035,1469647,4790388,4692160
2017-10-15,11.698,11.97,11.6,0.370000000000001,-0.370000000000001,11.966,12.21,11.79,0.4200000000000017,-0.09000000000000163,11.518,11.61,11.38,0.22999999999999865,-0.05999999999999872,11.696,12.0,11.47,0.5299999999999994,0.3800000000000008,2631669,3115337,1880070,1235267,456241
2017-10-22,11.93,12.13,11.69,0.4400000000000013,-0.23000000000000043,12.19,12.48,11.9,0.5800000000000001,-0.2699999999999996,11.636,11.76,11.43,0.33000000000000007,-0.20000000000000107,11.831999999999999,12.26,11.54,0.7200000000000006,-0.15000000000000036,2221562,4385757,1399870,2985887,411191
2017-10-29,10.268,11.92,9.1,2.8200000000000003,-2.460000000000001,10.584,12.57,9.13,3.4399999999999995,-2.7699999999999996,9.948,11.9,8.7,3.200000000000001,-2.719999999999999,10.346,12.38,8.99,3.3900000000000006,-2.83,6766897,17313088,2479743,14833345,784841
2017-11-05,8.758,8.92,8.6,0.3200000000000003,-0.3200000000000003,8.924,8.95,8.88,0.06999999999999851,0.019999999999999574,8.406,8.57,8.09,0.4800000000000004,0.4800000000000004,8.678,8.86,8.48,0.379999999999999,0.2699999999999996,3825633,6256519,2038512,4218007,-4218007
2017-11-12,8.342,8.67,8.09,0.5800000000000001,-0.41999999999999993,8.494,8.75,8.19,0.5600000000000005,-0.33000000000000007,8.128,8.38,7.92,0.46000000000000085,-0.19000000000000128,8.272,8.4,8.12,0.28000000000000114,-0.0600000000000005,2894285,4195778,2047967,2147811,-931441
2017-11-19,8.6875,9.0,8.18,0.8200000000000003,0.16999999999999993,9.1,9.3,8.77,0.5300000000000011,-0.16999999999999993,8.467500000000001,8.8,8.05,0.75,0.4400000000000013,8.725,8.87,8.51,0.35999999999999943,0.35999999999999943,3612760,5887829,1200863,4686966,-4686966
2017-11-26,9.028,9.35,8.81,0.5399999999999991,-0.08000000000000007,9.267999999999999,9.6,9.04,0.5600000000000005,0.040000000000000924,8.804,9.0,8.57,0.4299999999999997,-0.20999999999999908,9.022,9.29,8.83,0.4599999999999991,0.040000000000000924,2828671,3240209,2242384,997825,849373
2017-12-03,9.348,9.72,9.01,0.7100000000000009,0.6900000000000013,9.74,9.98,9.24,0.7400000000000002,0.6899999999999995,9.138,9.4,8.71,0.6899999999999995,0.6899999999999995,9.392,9.66,8.77,0.8900000000000006,0.7599999999999998,2971625,3643366,2218853,1424513,-1003179
2017-12-10,9.682,10.01,9.46,0.5499999999999989,0.5499999999999989,10.022,10.41,9.63,0.7799999999999994,0.6600000000000001,9.63,10.0,9.3,0.6999999999999993,0.5399999999999991,9.862,10.4,9.51,0.8900000000000006,0.8900000000000006,3245907,5445841,1883386,3562455,3562455
2017-12-17,9.906,10.4,9.5,0.9000000000000004,-0.6300000000000008,10.154,10.63,9.86,0.7700000000000014,-0.7700000000000014,9.574,9.86,9.44,0.41999999999999993,-0.41999999999999993,9.784,10.15,9.51,0.6400000000000006,-0.6300000000000008,3103117,4298996,2297906,2001090,-1805513
2017-12-24,9.0725,9.42,8.77,0.6500000000000004,-0.6500000000000004,9.19,9.44,8.86,0.5800000000000001,-0.5800000000000001,8.815,9.04,8.53,0.5099999999999998,-0.5099999999999998,8.8975,9.15,8.64,0.5099999999999998,-0.5099999999999998,2612040,3138903,2058127,1080776,969136
2017-12-31,9.147499999999999,9.42,8.7,0.7200000000000006,0.7200000000000006,9.364999999999998,9.53,9.11,0.41999999999999993,0.41999999999999993,9.0025,9.22,8.6,0.620000000000001,0.620000000000001,9.280000000000001,9.39,9.06,0.33000000000000007,0.33000000000000007,1895848,2499432,1302659,1196773,-1196773
