Date,TVTY_stock_Open_average,TVTY_stock_Open_max,TVTY_stock_Open_min,TVTY_stock_Open_volatility,TVTY_stock_Open_change,TVTY_stock_High_average,TVTY_stock_High_max,TVTY_stock_High_min,TVTY_stock_High_volatility,TVTY_stock_High_change,TVTY_stock_Low_average,TVTY_stock_Low_max,TVTY_stock_Low_min,TVTY_stock_Low_volatility,TVTY_stock_Low_change,TVTY_stock_Close_average,TVTY_stock_Close_max,TVTY_stock_Close_min,TVTY_stock_Close_volatility,TVTY_stock_Close_change,TVTY_stock_Volume_average,TVTY_stock_Volume_max,TVTY_stock_Volume_min,TVTY_stock_Volume_volatility,TVTY_stock_Volume_change
2017-04-30,32.84,33.9,31.95,1.9499999999999993,-0.44999999999999574,33.519999999999996,34.05,32.55,1.5,-0.29999999999999716,32.23,33.05,31.95,1.0999999999999979,1.0999999999999979,32.85,33.65,32.15,1.5,1.1999999999999957,653858,1284800,396556,888244,-888244
2017-05-07,33.49,33.8,33.15,0.6499999999999986,-0.14999999999999858,33.85,34.1,33.6,0.5,0.29999999999999716,33.172,33.41,32.8,0.6099999999999994,0.5,33.53,33.85,33.2,0.6499999999999986,0.25,428084,962281,220773,741508,677771
2017-05-14,32.61,33.45,32.0,1.4500000000000028,-1.2000000000000028,32.972,33.58,32.5,1.0799999999999983,-0.9299999999999997,32.346,33.0,31.9,1.1000000000000014,-0.7700000000000031,32.5,33.05,32.0,1.0499999999999972,-0.6999999999999957,319275,415766,245551,170215,51851
2017-05-21,32.68,33.3,32.3,1.0,1.0,33.18,33.5,32.75,0.75,0.6899999999999977,32.37,32.85,32.1,0.75,0.75,32.8,33.3,32.35,0.9499999999999957,0.6999999999999957,325514,444036,241127,202909,65262
2017-05-28,33.875,35.0,33.2,1.7999999999999972,1.7000000000000028,34.9075,36.35,33.83,2.520000000000003,2.520000000000003,33.675,34.9,32.9,2.0,2.0,34.4625,36.05,32.95,3.0999999999999943,3.0999999999999943,527195,804833,346685,458148,458148
2017-06-04,36.52,38.2,35.8,2.4000000000000057,2.1000000000000014,37.48,40.0,36.1,3.8999999999999986,2.6499999999999986,36.14,37.75,35.5,2.25,2.1499999999999986,36.76,38.15,35.8,2.3500000000000014,2.3500000000000014,513418,870063,267960,602103,249476
2017-06-11,37.63,38.15,37.0,1.1499999999999986,-0.7999999999999972,37.980000000000004,38.2,37.9,0.30000000000000426,-0.30000000000000426,37.066,37.35,36.7,0.6499999999999986,0.5,37.64,37.9,37.45,0.44999999999999574,0.10000000000000142,380893,479656,296184,183472,46612
2017-06-18,38.08,39.25,37.65,1.6000000000000014,1.5,38.78,39.85,38.15,1.7000000000000028,1.7000000000000028,37.69,38.6,37.05,1.5500000000000043,1.1499999999999986,38.22,39.45,37.55,1.9000000000000057,1.6000000000000014,586179,1817598,225508,1592090,1551043
2017-06-25,39.29,39.75,38.55,1.2000000000000028,0.3999999999999986,39.830000000000005,40.45,39.6,0.8500000000000014,0.75,38.72,39.45,38.15,1.3000000000000043,0.8500000000000014,39.410000000000004,39.85,38.6,1.25,0.6499999999999986,443111,569372,363608,205764,128455
2017-07-02,39.425,40.15,38.5,1.6499999999999986,-1.6499999999999986,39.825,40.2,39.5,0.7000000000000028,-0.25,38.7625,39.1,38.4,0.7000000000000028,-0.7000000000000028,39.3875,39.8,38.7,1.0999999999999943,0.29999999999999716,292075,441390,151473,289917,289917
2017-07-09,39.63,39.75,39.3,0.45000000000000284,0.04999999999999716,40.01,40.75,39.8,0.9500000000000028,0.8999999999999986,39.278,39.65,39.0,0.6499999999999986,0.509999999999998,39.69,40.15,39.4,0.75,0.75,332690,414024,208212,205812,205812
2017-07-16,40.03,40.85,39.5,1.3500000000000014,0.75,40.364,40.87,39.9,0.9699999999999989,0.36999999999999744,39.53,39.7,39.2,0.5,0.3500000000000014,39.92,40.35,39.7,0.6499999999999986,0.04999999999999716,353801,543956,240151,303805,64695
2017-07-23,39.94,40.55,39.35,1.1999999999999957,-0.19999999999999574,40.62,41.55,39.85,1.6999999999999957,1.1499999999999986,39.08,40.1,37.55,2.5500000000000043,-1.8500000000000014,40.14,40.8,39.35,1.4499999999999957,0.5499999999999972,489881,1107628,226654,880974,880974
2017-07-30,39.04,40.85,38.0,2.8500000000000014,-2.8500000000000014,39.4,40.85,38.55,2.3000000000000043,-2.0500000000000043,38.03,39.0,37.15,1.8500000000000014,-1.2000000000000028,38.664,39.65,37.95,1.6999999999999957,-0.8799999999999955,648495,1272294,361479,910815,-277487
2017-08-06,38.2,38.75,37.5,1.25,-1.25,38.49,39.2,37.75,1.4500000000000028,-1.4500000000000028,37.47,38.35,36.65,1.7000000000000028,-1.7000000000000028,37.826,38.65,36.85,1.7999999999999972,-1.75,431132,925084,207610,717474,91239
2017-08-13,36.46,37.2,35.65,1.5500000000000043,-1.5500000000000043,37.094,37.6,36.7,0.8999999999999986,0.3299999999999983,35.98,36.7,35.65,1.0500000000000043,-1.0500000000000043,36.56,37.3,35.85,1.4499999999999957,0.19999999999999574,509835,652501,422885,229616,202638
2017-08-20,37.69,38.25,37.25,1.0,0.14999999999999858,38.08,38.65,37.4,1.25,-0.6499999999999986,37.21,37.7,36.8,0.9000000000000057,-0.25,37.6,38.3,37.2,1.0999999999999943,-0.5499999999999972,484151,780674,222827,557847,-272838
2017-08-27,37.800000000000004,39.35,37.0,2.3500000000000014,2.3500000000000014,38.576,39.38,37.8,1.5800000000000054,1.5500000000000043,37.327999999999996,38.3,35.96,2.3399999999999963,1.3200000000000003,38.199999999999996,39.2,37.55,1.6500000000000057,1.0,372342,475617,273056,202561,24848
2017-09-03,38.2,38.45,37.95,0.5,-0.5,38.5125,38.55,38.45,0.09999999999999432,0.0,37.745000000000005,37.95,37.6,0.3500000000000014,0.22000000000000597,38.125,38.35,37.85,0.5,0.14999999999999858,264394,294414,238940,55474,-28986
2017-09-10,38.69,39.25,38.45,0.7999999999999972,-0.04999999999999716,39.11,39.7,38.7,1.0,-0.19999999999999574,38.064,38.5,37.65,0.8500000000000014,0.14999999999999858,38.71,39.2,38.35,0.8500000000000014,-0.04999999999999716,348705,492193,259599,232594,101688
2017-09-17,38.62,38.85,38.4,0.45000000000000284,-0.04999999999999716,38.976,39.25,38.85,0.3999999999999986,0.0799999999999983,38.22,38.4,38.1,0.29999999999999716,-0.25,38.71,38.9,38.45,0.44999999999999574,0.20000000000000284,483017,690158,229767,460391,147437
2017-09-24,39.9,41.2,38.6,2.6000000000000014,2.6000000000000014,40.834,41.55,39.92,1.6299999999999955,1.6299999999999955,39.438,40.5,37.95,2.549999999999997,2.549999999999997,40.33,41.3,39.35,1.9499999999999957,1.4499999999999957,526838,771547,349665,421882,-98766
2017-10-01,41.72,42.25,40.95,1.2999999999999972,0.14999999999999858,42.336,43.0,41.85,1.1499999999999986,-0.44999999999999574,41.43,42.1,40.73,1.3700000000000045,0.37000000000000455,41.87,42.25,41.25,1.0,-0.8999999999999986,359629,504957,233744,271213,-271213
2017-10-08,40.72,41.25,40.4,0.8500000000000014,-0.6000000000000014,41.18,41.65,40.85,0.7999999999999972,-0.29999999999999716,40.366,40.65,40.1,0.5499999999999972,-0.19999999999999574,40.69,41.1,40.35,0.75,0.30000000000000426,216361,259550,182215,77335,12727
2017-10-15,40.81,41.2,40.5,0.7000000000000028,0.3500000000000014,41.370000000000005,41.7,40.95,0.75,0.25,40.586,41.0,40.2,0.7999999999999972,0.3999999999999986,40.846,41.2,40.73,0.47000000000000597,0.45000000000000284,262526,343351,185641,157710,-110460
