Date,SYX_stock_Open_average,SYX_stock_Open_max,SYX_stock_Open_min,SYX_stock_Open_volatility,SYX_stock_Open_change,SYX_stock_High_average,SYX_stock_High_max,SYX_stock_High_min,SYX_stock_High_volatility,SYX_stock_High_change,SYX_stock_Low_average,SYX_stock_Low_max,SYX_stock_Low_min,SYX_stock_Low_volatility,SYX_stock_Low_change,SYX_stock_Close_average,SYX_stock_Close_max,SYX_stock_Close_min,SYX_stock_Close_volatility,SYX_stock_Close_change,SYX_stock_Volume_average,SYX_stock_Volume_max,SYX_stock_Volume_min,SYX_stock_Volume_volatility,SYX_stock_Volume_change
2017-10-15,28.294,28.64,28.19,0.4499999999999993,0.4499999999999993,28.676,28.9,28.56,0.33999999999999986,-0.129999999999999,27.794,28.1,27.3,0.8000000000000007,0.2700000000000031,28.218,28.37,28.16,0.21000000000000085,0.15000000000000213,73631,87281,52694,34587,-3191
2017-10-22,28.114,28.28,27.87,0.41000000000000014,-0.20000000000000284,28.504,28.85,28.01,0.8399999999999999,-0.16000000000000014,27.592000000000002,27.87,27.28,0.5899999999999999,0.16000000000000014,28.07,28.3,27.73,0.5700000000000003,0.19000000000000128,65725,71727,56283,15444,-15442
2017-10-29,29.646,31.69,28.03,3.66,2.6900000000000013,30.588,32.33,28.58,3.75,2.5600000000000023,28.866,30.79,27.62,3.169999999999998,1.9899999999999984,29.91,31.69,27.85,3.84,2.6099999999999994,123350,172192,66017,106175,106175
2017-11-05,30.386,30.67,29.83,0.8400000000000034,-0.11000000000000298,31.232,31.88,30.75,1.129999999999999,-0.5100000000000016,29.904,30.52,29.08,1.4400000000000013,-1.4300000000000033,30.432,31.5,29.13,2.370000000000001,-1.5800000000000018,99365,126067,51438,74629,20775
2017-11-12,27.99,28.93,27.22,1.7100000000000009,-0.41999999999999815,28.468,29.04,27.5,1.5399999999999991,0.10999999999999943,27.304000000000002,28.03,26.67,1.3599999999999994,0.6600000000000001,28.026,28.79,27.29,1.5,0.9600000000000009,91490,130844,60515,70329,-70329
2017-11-19,29.44,30.23,28.8,1.4299999999999997,-0.0799999999999983,29.8975,30.34,29.35,0.9899999999999984,-0.3200000000000003,28.7,29.65,28.2,1.4499999999999993,-0.2699999999999996,29.27,30.24,28.52,1.7199999999999989,-0.6799999999999997,85881,90970,79584,11386,-11386
2017-11-26,29.712,30.54,28.79,1.75,1.75,30.634,31.43,29.28,2.1499999999999986,2.1499999999999986,29.16,29.95,28.31,1.6400000000000006,1.0899999999999999,29.928,30.5,28.59,1.9100000000000001,1.5899999999999999,129098,206963,74163,132800,45661
2017-12-03,29.392,30.72,28.59,2.129999999999999,-1.759999999999998,29.622,31.34,29.02,2.3200000000000003,-2.3200000000000003,28.414,29.42,27.69,1.7300000000000004,-1.1700000000000017,28.818,29.48,28.43,1.0500000000000007,-1.0500000000000007,76185,101023,34336,66687,-64847
2017-12-10,29.218,29.89,28.4,1.490000000000002,1.360000000000003,29.996,30.79,28.81,1.9800000000000004,1.9800000000000004,29.004,29.74,28.21,1.5299999999999976,1.4799999999999969,29.567999999999998,30.48,28.66,1.8200000000000003,1.8200000000000003,89878,148553,66671,81882,75578
2017-12-17,31.137999999999998,31.65,30.49,1.1600000000000001,0.4200000000000017,31.642,31.88,31.39,0.48999999999999844,0.18999999999999773,30.718,30.97,30.49,0.4800000000000004,-0.10999999999999943,31.374,31.63,30.86,0.7699999999999996,0.14000000000000057,46847,68686,24551,44135,-44135
2017-12-24,31.5825,32.99,29.84,3.150000000000002,3.150000000000002,32.285,33.14,30.31,2.830000000000002,2.7200000000000024,30.7075,31.65,29.57,2.0799999999999983,2.0799999999999983,31.805,32.82,30.1,2.719999999999999,1.7199999999999989,115896,212808,33221,179587,52360
2017-12-31,32.7,33.25,32.26,0.990000000000002,0.1700000000000017,33.185,33.6,32.51,1.0900000000000034,-0.8800000000000026,31.745,32.22,30.9,1.3200000000000003,-1.1900000000000048,32.3875,33.02,31.52,1.5000000000000036,-1.1900000000000013,157608,205077,117810,87267,-40565
