Date,PBIP_stock_Open_average,PBIP_stock_Open_max,PBIP_stock_Open_min,PBIP_stock_Open_volatility,PBIP_stock_Open_change,PBIP_stock_High_average,PBIP_stock_High_max,PBIP_stock_High_min,PBIP_stock_High_volatility,PBIP_stock_High_change,PBIP_stock_Low_average,PBIP_stock_Low_max,PBIP_stock_Low_min,PBIP_stock_Low_volatility,PBIP_stock_Low_change,PBIP_stock_Close_average,PBIP_stock_Close_max,PBIP_stock_Close_min,PBIP_stock_Close_volatility,PBIP_stock_Close_change,PBIP_stock_Volume_average,PBIP_stock_Volume_max,PBIP_stock_Volume_min,PBIP_stock_Volume_volatility,PBIP_stock_Volume_change
2017-02-19,17.4125,17.49,17.31,0.17999999999999972,-0.17999999999999972,17.45,17.55,17.39,0.16000000000000014,-0.15000000000000213,17.11,17.16,17.03,0.129999999999999,0.129999999999999,17.335,17.41,17.23,0.17999999999999972,-0.17999999999999972,20418,57466,5985,51481,-51481
2017-02-26,17.414,17.63,17.19,0.4399999999999977,0.4399999999999977,17.62,17.88,17.44,0.4399999999999977,0.21999999999999886,17.244,17.4,17.1,0.29999999999999716,0.25,17.402,17.47,17.23,0.23999999999999844,0.04999999999999716,19133,29282,2393,26889,-14833
2017-03-05,17.222,17.35,16.97,0.38000000000000256,-0.38000000000000256,17.44,17.64,17.19,0.4499999999999993,-0.10000000000000142,17.09,17.35,16.82,0.5300000000000011,-0.5300000000000011,17.189999999999998,17.38,17.06,0.3200000000000003,-0.3200000000000003,18723,30718,3596,27122,8178
2017-03-12,17.342,17.56,17.09,0.46999999999999886,0.1700000000000017,17.663999999999998,18.22,17.48,0.7399999999999984,0.7399999999999984,17.112000000000002,17.26,16.76,0.5,0.2799999999999976,17.424,18.0,17.27,0.7300000000000004,0.7100000000000009,41715,181518,4922,176596,173685
2017-03-19,17.924,18.04,17.74,0.3000000000000007,-0.25,18.002,18.13,17.9,0.23000000000000043,-0.16999999999999815,17.794,17.92,17.71,0.21000000000000085,-0.18000000000000327,17.86,17.98,17.71,0.2699999999999996,-0.05000000000000071,9063,11759,3005,8754,4193
2017-03-26,17.946,18.04,17.8,0.23999999999999844,-0.019999999999999574,18.012,18.14,17.86,0.28000000000000114,0.14999999999999858,17.694,17.8,17.49,0.3100000000000023,-0.10000000000000142,17.856,17.96,17.77,0.19000000000000128,-0.03999999999999915,9375,16625,5265,11360,3656
2017-04-02,17.834,17.99,17.45,0.5399999999999991,-0.10999999999999943,18.146,18.44,17.93,0.5100000000000016,0.3500000000000014,17.602,17.88,17.31,0.5700000000000003,0.3299999999999983,17.81,18.28,17.35,0.9299999999999997,0.45000000000000284,16760,26556,10269,16287,8941
2017-04-09,18.025,18.42,17.55,0.870000000000001,0.5200000000000031,18.6725,18.74,18.58,0.16000000000000014,-0.06999999999999673,17.915,18.21,17.55,0.6600000000000001,0.10000000000000142,18.3775,18.54,18.1,0.4399999999999977,-0.34999999999999787,19731,37881,11935,25946,-24980
2017-04-16,17.972,18.3,17.69,0.6099999999999994,-0.17999999999999972,18.072,18.4,17.7,0.6999999999999993,-0.129999999999999,17.56,17.83,17.36,0.46999999999999886,-0.2099999999999973,17.84,18.21,17.5,0.7100000000000009,-0.33000000000000185,10493,15024,6091,8933,1949
2017-04-23,18.104,18.43,17.75,0.6799999999999997,-0.14999999999999858,18.53,18.74,18.38,0.35999999999999943,-0.08000000000000185,17.944,18.29,17.56,0.7300000000000004,-0.19000000000000128,18.212,18.53,17.92,0.6099999999999994,-0.2799999999999976,15191,32768,3024,29744,-17506
2017-04-30,17.93,18.18,17.72,0.46000000000000085,-0.370000000000001,17.968,18.18,17.75,0.4299999999999997,-0.35999999999999943,17.59,17.66,17.54,0.120000000000001,0.120000000000001,17.808,17.87,17.75,0.120000000000001,-0.10000000000000142,9380,13419,2854,10565,-1605
2017-05-07,17.830000000000002,17.85,17.78,0.07000000000000028,0.010000000000001563,17.916,18.06,17.85,0.2099999999999973,0.16999999999999815,17.662,17.73,17.58,0.15000000000000213,-0.07000000000000028,17.834,17.95,17.75,0.1999999999999993,0.120000000000001,13497,23943,9852,14091,12357
2017-05-14,18.228,18.44,18.01,0.4299999999999997,0.39000000000000057,18.419999999999998,18.49,18.24,0.25,0.22000000000000242,18.106,18.31,18.0,0.3099999999999987,0.3099999999999987,18.324,18.44,18.19,0.25,0.2099999999999973,13151,20334,4047,16287,12866
2017-05-21,18.38,18.4,18.34,0.05999999999999872,0.010000000000001563,18.4,18.4,18.4,0.0,0.0,18.276,18.32,18.22,0.10000000000000142,-0.030000000000001137,18.34,18.4,18.24,0.16000000000000014,-0.16000000000000014,10045,13833,8675,5158,139
2017-05-28,18.3275,18.46,18.2,0.26000000000000156,0.1700000000000017,18.435,18.48,18.39,0.08999999999999986,0.08999999999999986,18.14,18.19,18.1,0.08999999999999986,-0.07000000000000028,18.365000000000002,18.43,18.26,0.16999999999999815,0.16999999999999815,14172,30288,6299,23989,20998
2017-06-04,18.256,18.45,17.94,0.509999999999998,0.0,18.374,18.5,18.27,0.23000000000000043,0.14000000000000057,17.855999999999998,18.13,17.58,0.5500000000000007,0.129999999999999,18.04,18.5,17.69,0.8099999999999987,0.46999999999999886,14564,20206,10207,9999,-7669
2017-06-11,18.208,18.58,17.81,0.7699999999999996,0.5100000000000016,18.59,18.74,18.49,0.25,-0.11000000000000298,18.054,18.27,17.81,0.46000000000000085,0.46000000000000085,18.376,18.54,18.19,0.34999999999999787,-0.08999999999999986,20726,24609,13303,11306,-2923
2017-06-18,17.904,18.17,17.5,0.6700000000000017,-0.5899999999999999,18.108,18.55,17.51,1.0399999999999991,-1.0399999999999991,17.466,18.07,16.34,1.7300000000000004,-1.7300000000000004,17.636,18.2,16.86,1.3399999999999999,-1.3399999999999999,202508,931274,16932,914342,914228
2017-06-25,17.67,18.34,17.07,1.2699999999999996,1.2699999999999996,18.233999999999998,18.57,17.79,0.7800000000000011,0.6900000000000013,17.514,18.13,16.89,1.2399999999999984,1.2399999999999984,17.932000000000002,18.35,17.35,1.0,0.8099999999999987,30322,41830,14050,27780,-27533
2017-07-02,17.89,18.18,17.33,0.8500000000000014,-0.8200000000000003,18.1,18.52,17.8,0.7199999999999989,-0.7199999999999989,17.575,18.15,17.05,1.0999999999999979,-1.0999999999999979,17.785,18.34,17.34,1.0,-0.6999999999999993,9789,11896,6484,5412,1956
2017-07-09,17.294,17.68,16.31,1.370000000000001,-0.07000000000000028,17.604,17.8,17.45,0.3500000000000014,-0.15000000000000213,17.002,17.41,15.81,1.5999999999999996,-0.34999999999999787,17.445999999999998,17.7,17.06,0.6400000000000006,-0.3500000000000014,11669,18543,4153,14390,14390
2017-07-16,17.048,17.14,16.95,0.19000000000000128,0.07000000000000028,17.206,17.29,17.13,0.16000000000000014,-0.09999999999999787,16.942,16.99,16.89,0.09999999999999787,0.03999999999999915,17.06,17.11,16.99,0.120000000000001,0.03999999999999915,9764,12416,7219,5197,4013
2017-07-23,17.096,17.16,17.04,0.120000000000001,-0.08000000000000185,17.302,17.57,17.15,0.4200000000000017,-0.010000000000001563,17.002,17.05,16.87,0.17999999999999972,-0.16000000000000014,17.138,17.49,17.02,0.46999999999999886,0.07000000000000028,6589,14843,3349,11494,3893
2017-07-30,17.624,18.0,17.31,0.6900000000000013,0.46000000000000085,17.776,18.1,17.54,0.5600000000000023,0.5600000000000023,17.496,17.95,17.15,0.8000000000000007,0.8000000000000007,17.676000000000002,18.07,17.17,0.8999999999999986,0.8999999999999986,14511,39815,3021,36794,32209
2017-08-06,18.054,18.2,17.95,0.25,0.1999999999999993,18.248,18.31,18.14,0.16999999999999815,-0.029999999999997584,18.038,18.18,17.95,0.23000000000000043,0.17999999999999972,18.214,18.31,18.1,0.2099999999999973,-0.03999999999999915,18197,38731,4790,33941,19478
2017-08-13,18.272,18.45,17.98,0.46999999999999886,-0.28999999999999915,18.372,18.5,18.08,0.4200000000000017,-0.4200000000000017,18.12,18.25,17.87,0.379999999999999,-0.379999999999999,18.214,18.46,17.88,0.5800000000000018,-0.5800000000000018,15758,26604,4543,22061,16023
2017-08-20,17.902,17.96,17.84,0.120000000000001,0.030000000000001137,18.028,18.12,17.91,0.21000000000000085,0.14000000000000057,17.855999999999998,17.93,17.8,0.129999999999999,0.030000000000001137,17.918,18.05,17.83,0.22000000000000242,0.08000000000000185,4794,5850,3590,2260,-1830
2017-08-27,18.314,18.49,18.01,0.4799999999999969,0.4399999999999977,18.445999999999998,18.5,18.34,0.16000000000000014,0.10999999999999943,18.274,18.41,18.01,0.3999999999999986,0.3999999999999986,18.413999999999998,18.47,18.31,0.16000000000000014,0.14000000000000057,10000,13298,7079,6219,-4259
2017-09-03,18.4575,18.59,18.39,0.1999999999999993,-0.05999999999999872,18.502499999999998,18.59,18.4,0.19000000000000128,-0.120000000000001,18.315,18.35,18.3,0.05000000000000071,-0.05000000000000071,18.3675,18.49,18.32,0.16999999999999815,-0.16000000000000014,7378,13389,3842,9547,-8229
2017-09-10,18.398,18.49,18.35,0.13999999999999702,-0.13999999999999702,18.434,18.58,18.35,0.22999999999999687,-0.22999999999999687,18.262,18.3,18.12,0.17999999999999972,-0.17999999999999972,18.3,18.38,18.16,0.21999999999999886,-0.21999999999999886,24121,62416,8794,53622,52010
2017-09-17,18.282,18.42,18.19,0.23000000000000043,0.14000000000000057,18.39,18.48,18.29,0.19000000000000128,0.019999999999999574,18.182,18.29,18.05,0.23999999999999844,0.23999999999999844,18.276,18.38,18.11,0.2699999999999996,0.25,10745,18107,6517,11590,-11292
2017-09-24,18.562,18.82,18.45,0.370000000000001,0.3099999999999987,18.716,18.96,18.59,0.370000000000001,0.370000000000001,18.418,18.51,18.3,0.21000000000000085,0.21000000000000085,18.552,18.7,18.38,0.3200000000000003,-0.029999999999997584,21530,45319,10426,34893,2755
2017-10-01,18.227999999999998,18.58,17.93,0.6499999999999986,-0.5199999999999996,18.3,18.59,18.08,0.5100000000000016,-0.5100000000000016,17.945999999999998,18.18,17.83,0.3500000000000014,-0.1999999999999993,18.07,18.45,17.84,0.6099999999999994,-0.4299999999999997,14397,25262,3323,21939,-13544
