Date,MARPS_stock_Open_average,MARPS_stock_Open_max,MARPS_stock_Open_min,MARPS_stock_Open_volatility,MARPS_stock_Open_change,MARPS_stock_High_average,MARPS_stock_High_max,MARPS_stock_High_min,MARPS_stock_High_volatility,MARPS_stock_High_change,MARPS_stock_Low_average,MARPS_stock_Low_max,MARPS_stock_Low_min,MARPS_stock_Low_volatility,MARPS_stock_Low_change,MARPS_stock_Close_average,MARPS_stock_Close_max,MARPS_stock_Close_min,MARPS_stock_Close_volatility,MARPS_stock_Close_change,MARPS_stock_Volume_average,MARPS_stock_Volume_max,MARPS_stock_Volume_min,MARPS_stock_Volume_volatility,MARPS_stock_Volume_change
2016-04-03,5.235,5.37,4.96,0.41000000000000014,-0.08999999999999986,5.4825,5.75,5.28,0.46999999999999975,-0.08999999999999986,5.145,5.33,4.96,0.3700000000000001,0.27000000000000046,5.359999999999999,5.63,5.02,0.6100000000000003,0.2600000000000007,4955,9666,155,9511,-9345
2016-04-10,5.272,5.5,5.0,0.5,-0.41000000000000014,5.606,5.75,5.42,0.33000000000000007,-0.040000000000000036,5.198,5.35,4.9,0.4499999999999993,-0.3899999999999997,5.476,5.75,5.25,0.5,-0.15000000000000036,4396,14172,1485,12687,11425
2016-04-17,5.392,5.6,5.0,0.5999999999999996,-0.15999999999999925,5.49,5.65,5.4,0.25,-0.25,5.254,5.56,5.0,0.5599999999999996,-0.15999999999999925,5.408,5.6,5.3,0.2999999999999998,-0.1999999999999993,2032,4862,105,4757,-4757
2016-04-24,5.446666666666666,5.51,5.37,0.13999999999999968,-0.04999999999999982,5.476666666666667,5.51,5.46,0.04999999999999982,-0.04999999999999982,5.22,5.37,5.09,0.28000000000000025,-0.11000000000000032,5.28,5.38,5.09,0.29000000000000004,-0.28000000000000025,1516,2836,800,2036,1922
2016-05-01,5.2,5.43,5.05,0.3799999999999999,-0.3099999999999996,5.25,5.46,5.12,0.33999999999999986,-0.33999999999999986,5.053333333333334,5.12,4.99,0.1299999999999999,0.1299999999999999,5.13,5.22,5.05,0.16999999999999993,-0.09999999999999964,866,1597,200,1397,-1397
2016-05-08,5.026,5.08,4.95,0.1299999999999999,-0.03000000000000025,5.038,5.08,4.95,0.1299999999999999,-0.03000000000000025,4.996,5.08,4.92,0.16000000000000014,-0.03000000000000025,5.006,5.08,4.92,0.16000000000000014,-0.03000000000000025,1118,2111,167,1944,159
2016-05-15,5.0105,5.056,4.9,0.1559999999999997,0.13600000000000012,5.109,5.18,5.05,0.1299999999999999,-0.02999999999999936,5.001250000000001,5.05,4.9,0.14999999999999947,0.13600000000000012,5.062250000000001,5.15,5.019,0.13100000000000023,0.1200000000000001,1310,1690,442,1248,-90
2016-05-22,4.952500000000001,5.0,4.9,0.09999999999999964,0.09999999999999964,5.05075,5.09,5.0,0.08999999999999986,-0.08999999999999986,4.94425,5.0,4.9,0.09999999999999964,0.07699999999999996,4.99225,5.09,4.9,0.1899999999999995,-0.11099999999999977,895,2302,285,2017,2017
2016-05-29,4.9,4.98,4.82,0.16000000000000014,0.16000000000000014,4.9495000000000005,4.98,4.919,0.06100000000000083,0.06100000000000083,4.9,4.98,4.82,0.16000000000000014,0.16000000000000014,4.9495000000000005,4.98,4.919,0.06100000000000083,0.06100000000000083,403,566,240,326,-326
2016-06-05,4.8745,4.9,4.848,0.05200000000000049,-0.03699999999999992,4.8745,4.9,4.848,0.05200000000000049,-0.03699999999999992,4.827249999999999,4.8839999999999995,4.76,0.12399999999999967,-0.08399999999999963,4.86175,4.8839999999999995,4.838,0.045999999999999375,-0.045999999999999375,1633,4649,201,4448,958
2016-06-12,4.745,4.8,4.69,0.10999999999999943,-0.10999999999999943,4.7865,4.815,4.758,0.057000000000000384,-0.057000000000000384,4.720000000000001,4.75,4.69,0.05999999999999961,-0.05999999999999961,4.745,4.79,4.7,0.08999999999999986,-0.08999999999999986,2135,3323,947,2376,-2376
2016-06-19,4.3732,4.76,4.123,0.6369999999999996,-0.29000000000000004,4.4475999999999996,4.76,4.18,0.5800000000000001,-0.29000000000000004,4.1626,4.3,4.03,0.2699999999999996,-0.2699999999999996,4.2588,4.438,4.06,0.3780000000000001,-0.1639999999999997,3798,4922,2136,2786,-1914
2016-06-26,4.1334,4.28,4.04,0.2400000000000002,-0.14000000000000057,4.18,4.28,4.1,0.1800000000000006,-0.09000000000000075,4.0942,4.235,4.04,0.19500000000000028,-0.036000000000000476,4.127,4.235,4.06,0.1750000000000007,0.0,1567,3539,286,3253,-1337
2016-07-03,4.05825,4.15,4.01,0.14000000000000057,-0.14000000000000057,4.107,4.15,4.063,0.08700000000000063,-0.05000000000000071,4.045,4.15,4.01,0.14000000000000057,-0.14000000000000057,4.08225,4.15,4.02,0.13000000000000078,-0.13000000000000078,2006,3550,577,2973,731
2016-07-10,3.9823999999999997,4.02,3.912,0.10799999999999965,-0.09799999999999986,4.056,4.15,3.96,0.1900000000000004,-0.1850000000000005,3.9588,4.02,3.85,0.16999999999999948,-0.1599999999999997,3.992,4.13,3.9,0.22999999999999998,-0.10999999999999988,2705,8485,579,7906,-904
2016-07-17,3.9568,4.1,3.841,0.25899999999999945,-0.09300000000000042,3.9626,4.1,3.87,0.22999999999999954,-0.09300000000000042,3.9566,4.1,3.84,0.2599999999999998,-0.09300000000000042,3.9626,4.1,3.87,0.22999999999999954,-0.09300000000000042,517,829,201,628,-103
2016-07-24,4.0363999999999995,4.06,4.01,0.04999999999999982,-0.02799999999999958,4.0434,4.07,4.018,0.05200000000000049,-0.038000000000000256,4.0123999999999995,4.032,4.0,0.03200000000000003,0.03200000000000003,4.0283999999999995,4.045,4.01,0.03500000000000014,-0.0129999999999999,1059,1900,325,1575,-380
2016-07-31,4.008,4.025,3.99,0.03500000000000014,-0.01499999999999968,4.025,4.035,4.0,0.03500000000000014,-0.03500000000000014,3.9998,4.02,3.99,0.02999999999999936,-0.01899999999999924,4.013,4.03,3.99,0.040000000000000036,-0.027000000000000135,2074,3131,1494,1637,1479
2016-08-07,3.9975,4.01,3.99,0.019999999999999574,-0.009999999999999787,3.9997499999999997,4.01,3.99,0.019999999999999574,-0.008000000000000007,3.9975,4.01,3.99,0.019999999999999574,-0.009999999999999787,3.9997499999999997,4.01,3.99,0.019999999999999574,-0.008000000000000007,1124,2256,0,2256,2256
2016-08-14,3.9964,4.03,3.96,0.07000000000000028,-0.041999999999999815,4.003,4.03,3.96,0.07000000000000028,-0.07000000000000028,3.9326000000000003,4.002,3.74,0.26199999999999957,-0.26199999999999957,3.9758,4.018,3.923,0.09499999999999975,-0.09499999999999975,2033,3954,1378,2576,423
2016-08-21,3.94,3.98,3.9,0.08000000000000007,-0.020000000000000018,3.95575,3.99,3.924,0.06600000000000028,-0.03000000000000025,3.887,3.947,3.83,0.11699999999999999,0.11699999999999999,3.9002499999999998,3.947,3.83,0.11699999999999999,0.11699999999999999,4521,11011,310,10701,-5555
2016-08-28,3.812,3.9339999999999997,3.68,0.25399999999999956,-0.25399999999999956,3.864,3.94,3.787,0.15300000000000002,-0.13199999999999967,3.7802,3.8569999999999998,3.68,0.1769999999999996,-0.17499999999999982,3.8182,3.94,3.69,0.25,-0.16500000000000004,765,1133,308,825,477
2016-09-04,3.74775,3.88,3.68,0.19999999999999973,0.0009999999999998899,3.77175,3.88,3.681,0.19899999999999984,-0.0950000000000002,3.6075,3.88,3.12,0.7599999999999998,-0.56,3.625,3.88,3.12,0.7599999999999998,-0.6299999999999999,3617,12047,0,12047,9784
2016-09-11,3.3426,3.4330000000000003,3.26,0.1730000000000005,0.013000000000000345,3.4128,3.65,3.26,0.3900000000000001,-0.21699999999999964,3.2932,3.3560000000000003,3.25,0.10600000000000032,0.09600000000000053,3.34,3.4139999999999997,3.26,0.15399999999999991,-0.057999999999999385,2958,11817,161,11656,-10935
2016-09-18,3.5376,3.71,3.41,0.2999999999999998,-0.2999999999999998,3.5658,3.71,3.469,0.2410000000000001,-0.21999999999999975,3.432,3.49,3.37,0.1200000000000001,0.040000000000000036,3.5254,3.658,3.46,0.19799999999999995,-0.08899999999999997,1725,4028,277,3751,-3425
2016-09-25,3.2439999999999998,3.41,3.02,0.3900000000000001,-0.3799999999999999,3.3668,3.444,3.27,0.17399999999999993,-0.1299999999999999,3.1404,3.41,2.97,0.43999999999999995,-0.2719999999999998,3.1928,3.444,3.04,0.4039999999999999,-0.27,8525,19851,417,19434,1187
2016-10-02,3.05,3.12,3.01,0.11000000000000032,-0.029999999999999805,3.0717499999999998,3.12,3.05,0.07000000000000028,0.007000000000000117,3.01,3.02,3.0,0.020000000000000018,0.010000000000000231,3.0317499999999997,3.06,3.0,0.06000000000000005,0.04700000000000015,3388,6115,1683,4432,-4432
2016-10-09,3.0494,3.1,3.01,0.0900000000000003,-0.06400000000000006,3.202,3.5,3.09,0.41000000000000014,0.3999999999999999,3.0152,3.036,3.0,0.03600000000000003,0.03600000000000003,3.152,3.5,3.0,0.5,0.5,10688,25070,1617,23453,16167
2016-10-16,3.6064,3.7319999999999998,3.5,0.23199999999999976,0.23199999999999976,3.672,3.75,3.58,0.16999999999999993,0.16999999999999993,3.5484,3.6260000000000003,3.424,0.2020000000000004,0.2020000000000004,3.668,3.73,3.58,0.1499999999999999,0.1499999999999999,6913,10701,3714,6987,6350
2016-10-23,3.386,3.73,3.05,0.6800000000000002,-0.6800000000000002,3.5,3.73,3.3,0.43000000000000016,-0.43000000000000016,3.2402,3.63,3.015,0.6149999999999998,-0.5800000000000001,3.2966,3.66,3.11,0.5500000000000003,-0.5500000000000003,9542,22735,810,21925,5491
2016-10-30,3.2028,3.514,3.0,0.5139999999999998,-0.504,3.2084,3.514,3.0,0.5139999999999998,-0.49599999999999955,3.094,3.37,3.0,0.3700000000000001,-0.10000000000000009,3.126,3.37,3.0,0.3700000000000001,-0.10599999999999943,4336,16772,333,16439,653
2016-11-06,2.985,3.01,2.96,0.04999999999999982,-0.019999999999999574,3.06525,3.162,2.97,0.19199999999999973,-0.1719999999999997,2.94325,2.97,2.91,0.06000000000000005,-0.03000000000000025,2.94325,2.97,2.91,0.06000000000000005,-0.03000000000000025,4465,7129,924,6205,-2467
2016-11-13,3.0372,3.346,2.91,0.43599999999999994,0.13699999999999957,3.176,3.35,2.97,0.3799999999999999,0.375,2.938,2.96,2.91,0.04999999999999982,0.040000000000000036,3.107,3.327,2.97,0.35699999999999976,0.35699999999999976,4942,9970,1242,8728,6757
2016-11-20,3.33825,3.5,3.265,0.23499999999999988,0.23499999999999988,3.41425,3.5989999999999998,3.27,0.32899999999999974,0.22999999999999998,3.23775,3.4,3.05,0.3500000000000001,0.3500000000000001,3.28875,3.45,3.15,0.30000000000000027,0.30000000000000027,11064,24974,2539,22435,-10812
2016-11-27,3.5458,3.8539999999999996,3.43,0.4239999999999995,0.4239999999999995,3.6814,3.907,3.48,0.42700000000000005,0.3999999999999999,3.5414,3.8539999999999996,3.43,0.4239999999999995,0.4239999999999995,3.5752,3.8939999999999997,3.46,0.4339999999999997,0.4339999999999997,5178,9416,3298,6118,-5618
2016-12-04,4.3275999999999994,4.81,3.995,0.8149999999999995,0.3949999999999996,4.732,4.92,4.499,0.42100000000000026,0.2030000000000003,4.1290000000000004,4.39,3.95,0.4399999999999995,0.3949999999999996,4.471,4.92,4.24,0.6799999999999997,0.12699999999999978,11491,17551,2767,14784,-10998
2016-12-11,5.568,5.99,4.54,1.4500000000000002,1.2199999999999998,5.912,6.0,5.76,0.2400000000000002,-0.2400000000000002,5.152,5.67,4.54,1.13,0.96,5.616,5.87,5.31,0.5600000000000005,0.1900000000000004,10324,23873,525,23348,-23348
2016-12-18,4.73425,5.48,4.287,1.1930000000000005,-0.7100000000000009,5.0505,5.48,4.53,0.9500000000000002,-0.3810000000000002,4.38825,4.74,4.0760000000000005,0.6639999999999997,0.29000000000000004,4.64025,4.835,4.47,0.3650000000000002,0.29499999999999993,6571,8917,3824,5093,818
2016-12-25,4.4775,4.73,4.33,0.40000000000000036,-0.15000000000000036,4.718249999999999,4.893,4.39,0.5030000000000001,-0.3080000000000007,4.25725,4.5,4.04,0.45999999999999996,0.1900000000000004,4.49225,4.593,4.39,0.2030000000000003,-0.09600000000000097,7083,12700,2103,10597,-254
2017-01-01,4.6392500000000005,4.727,4.5,0.2270000000000003,0.20000000000000018,4.8825,5.16,4.73,0.4299999999999997,0.41000000000000014,4.452500000000001,4.7,4.15,0.5499999999999998,0.5499999999999998,4.74025,5.075,4.58,0.4950000000000001,0.4950000000000001,6408,12197,2038,10159,-3178
2017-01-08,5.2876,5.5,5.04,0.45999999999999996,0.34999999999999964,5.5266,5.8,5.4,0.39999999999999947,-0.39999999999999947,5.0662,5.131,4.961,0.16999999999999993,0.06299999999999972,5.267,5.46,5.103,0.3570000000000002,-0.17800000000000082,6093,22808,840,21968,-1304
2017-01-15,5.288,5.579,5.053,0.5259999999999998,-0.09700000000000042,5.4775,5.579,5.32,0.25899999999999945,0.13999999999999968,5.268,5.505,5.05,0.45500000000000007,-0.09700000000000042,5.384,5.551,5.2,0.351,-0.08000000000000007,1986,2629,829,1800,368
2017-01-22,5.232,5.36,5.008,0.3520000000000003,0.3520000000000003,5.469,5.5,5.4,0.09999999999999964,0.0860000000000003,5.19425,5.36,4.857,0.5030000000000001,0.5030000000000001,5.424250000000001,5.4910000000000005,5.351,0.14000000000000057,0.054999999999999716,2898,7154,1032,6122,-4817
2017-01-29,5.475,5.57,5.305,0.26500000000000057,-0.26500000000000057,5.5544,5.675,5.305,0.3700000000000001,-0.3700000000000001,5.4164,5.55,5.3,0.25,-0.2450000000000001,5.47,5.56,5.305,0.2549999999999999,-0.2549999999999999,2994,7606,988,6618,-6392
2017-02-05,5.5114,5.6,5.303999999999999,0.29600000000000026,0.23000000000000043,5.5966,5.721,5.529,0.19200000000000017,-0.18700000000000028,5.4834,5.6,5.303999999999999,0.29600000000000026,0.23000000000000043,5.5746,5.721,5.489,0.2320000000000002,-0.18700000000000028,437,980,100,880,43
2017-02-12,5.4958,5.62,5.41,0.20999999999999996,0.11099999999999977,5.5138,5.62,5.439,0.18100000000000005,0.11099999999999977,5.3082,5.62,4.635,0.9850000000000003,-0.7810000000000006,5.4752,5.62,5.38,0.2400000000000002,-0.036000000000000476,4600,20403,101,20302,19915
2017-02-19,5.0855,5.45,4.81,0.6400000000000006,-0.6400000000000006,5.1754999999999995,5.496,4.94,0.556,-0.556,5.00825,5.39,4.7780000000000005,0.6119999999999992,-0.6119999999999992,5.13025,5.39,4.91,0.47999999999999954,-0.47999999999999954,2434,4444,958,3486,2822
2017-02-26,4.9688,5.1,4.81,0.29000000000000004,0.29000000000000004,5.0813999999999995,5.15,4.927,0.22300000000000075,0.0,4.8877999999999995,4.93,4.81,0.1200000000000001,0.08800000000000008,5.0146,5.13,4.898,0.2320000000000002,-0.20199999999999996,1312,2436,618,1818,1759
2017-03-05,4.7152,4.92,4.507,0.41300000000000026,-0.37100000000000044,4.7386,4.92,4.543,0.3769999999999998,-0.3700000000000001,4.5646,4.86,4.0,0.8600000000000003,-0.7199999999999998,4.6228,4.86,4.204,0.6560000000000006,-0.516,2168,6207,117,6090,-2989
2017-03-12,4.1425,4.39,4.05,0.33999999999999986,0.3199999999999994,4.26,4.39,4.07,0.3199999999999994,0.3199999999999994,4.14,4.39,4.05,0.33999999999999986,0.3199999999999994,4.26,4.39,4.07,0.3199999999999994,0.3199999999999994,4038,14394,0,14394,-341
2017-03-19,4.0725999999999996,4.36,3.8089999999999997,0.5510000000000006,-0.11000000000000032,4.154,4.36,3.99,0.3700000000000001,-0.11000000000000032,4.0138,4.25,3.8089999999999997,0.4410000000000003,0.16999999999999993,4.102,4.25,3.94,0.31000000000000005,0.08999999999999986,1175,2545,116,2429,-2429
2017-03-26,4.3404,4.5,3.9619999999999997,0.5380000000000003,0.25,4.553,4.75,4.355,0.3949999999999996,-0.09999999999999964,4.1224,4.29,3.9619999999999997,0.3280000000000003,-0.13999999999999968,4.2722,4.5,4.1,0.40000000000000036,-0.13999999999999968,4796,7903,747,7156,516
2017-04-02,4.134,4.33,3.94,0.3900000000000001,0.08000000000000007,4.2142,4.33,4.1,0.23000000000000043,0.07899999999999974,4.098,4.33,3.87,0.45999999999999996,0.08000000000000007,4.2059999999999995,4.33,4.1,0.23000000000000043,0.08000000000000007,2196,7757,206,7551,-1076
2017-04-09,4.086,4.33,3.8139999999999996,0.5160000000000005,-0.1299999999999999,4.2997499999999995,4.55,4.2,0.34999999999999964,-0.34999999999999964,3.829,3.87,3.8139999999999996,0.056000000000000494,0.0,3.9965,4.17,3.8160000000000003,0.35399999999999965,0.3139999999999996,1345,2423,458,1965,-1965
2017-04-16,3.9098,4.164,3.67,0.4939999999999998,0.10499999999999998,3.967,4.17,3.78,0.3900000000000001,-0.06499999999999995,3.823,4.08,3.6,0.48,0.33499999999999996,3.909,4.17,3.65,0.52,0.04499999999999993,1228,3591,311,3280,-3280
2017-04-23,3.8624,4.17,3.61,0.56,-0.56,3.9964,4.17,3.9,0.27,-0.16999999999999993,3.7584,3.912,3.6,0.31199999999999983,-0.30000000000000027,3.9264,4.0,3.8,0.20000000000000018,0.08000000000000007,7303,15053,266,14787,14108
2017-04-30,3.8746,4.013,3.65,0.363,-0.363,3.9388,4.061,3.759,0.30200000000000005,-0.254,3.7836,3.96,3.6,0.3599999999999999,-0.15800000000000036,3.8382,3.971,3.717,0.254,-0.09100000000000019,4537,17431,250,17181,2380
2017-05-07,3.83275,3.9,3.7560000000000002,0.14399999999999968,-0.08499999999999996,3.84275,3.9,3.7560000000000002,0.14399999999999968,-0.08499999999999996,3.81575,3.9,3.7560000000000002,0.14399999999999968,-0.08499999999999996,3.8215,3.9,3.7560000000000002,0.14399999999999968,-0.08499999999999996,3019,11148,100,11048,249
2017-05-14,3.763,3.955,3.58,0.375,-0.029999999999999805,3.8928000000000003,4.15,3.68,0.4700000000000002,0.2100000000000004,3.666,3.82,3.57,0.25,0.040000000000000036,3.7978,4.1,3.57,0.5299999999999998,0.16100000000000003,6492,14217,1321,12896,8377
2017-05-21,3.9957999999999996,4.35,3.72,0.6299999999999994,-0.5099999999999998,4.068,4.35,3.84,0.5099999999999998,-0.5099999999999998,3.825,3.99,3.72,0.27,-0.20000000000000018,3.9144,4.069,3.79,0.2789999999999999,-0.2469999999999999,12174,29591,2703,26888,-2264
2017-05-28,3.83875,3.94,3.79,0.1499999999999999,-0.1499999999999999,3.85625,3.94,3.79,0.1499999999999999,-0.1499999999999999,3.7417499999999997,3.804,3.573,0.23099999999999987,-0.01399999999999979,3.7969999999999997,3.8339999999999996,3.76,0.07399999999999984,-0.01399999999999979,1621,5205,0,5205,-570
2017-06-04,3.4874,3.73,3.15,0.5800000000000001,-0.43900000000000006,3.5844,3.73,3.31,0.41999999999999993,-0.4119999999999999,3.2868,3.5469999999999997,3.12,0.4269999999999996,-0.22299999999999986,3.3336,3.5469999999999997,3.12,0.4269999999999996,-0.14899999999999958,4150,9904,254,9650,-708
2017-06-11,3.2728,3.4,3.12,0.2799999999999998,-0.16000000000000014,3.4446,3.6,3.344,0.2560000000000002,-0.13100000000000023,3.1968,3.344,2.9,0.44399999999999995,-0.22999999999999998,3.4308,3.6,3.344,0.2560000000000002,-0.14000000000000012,6340,9983,692,9291,-1405
2017-06-18,3.3672,3.46,3.176,0.2839999999999998,-0.06000000000000005,3.42,3.46,3.4,0.06000000000000005,-0.06000000000000005,3.1846,3.46,3.0869999999999997,0.3730000000000002,-0.3599999999999999,3.372,3.46,3.26,0.20000000000000018,-0.20000000000000018,6271,10956,2003,8953,8953
2017-06-25,3.2716,3.4,3.14,0.2599999999999998,0.2250000000000001,3.4238,3.795,3.15,0.645,0.645,3.1642,3.375,3.0260000000000002,0.34899999999999975,0.34899999999999975,3.3838,3.74,3.1489999999999996,0.5910000000000006,0.5910000000000006,20039,42363,9383,32980,32980
2017-07-02,3.6725,3.95,3.51,0.4400000000000004,-0.4400000000000004,3.8817500000000003,3.95,3.77,0.18000000000000016,-0.18000000000000016,3.5975,3.7,3.5,0.20000000000000018,-0.1900000000000004,3.733,3.937,3.5,0.43699999999999983,0.03500000000000014,3620,4761,1339,3422,3422
2017-07-09,3.472,3.7,3.292,0.40800000000000036,-0.3060000000000005,3.622,3.71,3.42,0.29000000000000004,-0.06000000000000005,3.3804,3.59,3.25,0.33999999999999986,-0.29800000000000004,3.53,3.71,3.28,0.43000000000000016,-0.06000000000000005,4875,7802,2032,5770,2492
2017-07-16,3.5278,3.64,3.37,0.27,-0.1689999999999996,3.563,3.68,3.41,0.27,-0.16500000000000004,3.3552,3.4560000000000004,3.25,0.2060000000000004,0.036000000000000476,3.4404,3.57,3.312,0.258,-0.10999999999999988,5186,12065,751,11314,-2972
2017-07-23,3.302,3.38,3.19,0.18999999999999995,-0.1499999999999999,3.4178,3.469,3.3360000000000003,0.13299999999999956,0.018999999999999684,3.2132,3.3510000000000004,3.105,0.24600000000000044,0.06000000000000005,3.392,3.45,3.3360000000000003,0.11399999999999988,-0.06500000000000039,3923,7872,1603,6269,4358
2017-07-30,3.381,3.45,3.283,0.16700000000000026,-0.056000000000000494,3.4675,3.53,3.4,0.1299999999999999,-0.1299999999999999,3.33175,3.3939999999999997,3.283,0.11099999999999977,0.043999999999999595,3.41275,3.49,3.301,0.18900000000000006,-0.0900000000000003,4548,7304,1807,5497,-5497
2017-08-06,3.4337999999999997,3.55,3.3,0.25,0.08999999999999986,3.4974,3.627,3.45,0.1769999999999996,0.16699999999999982,3.3668,3.502,3.242,0.2599999999999998,0.2599999999999998,3.4616000000000002,3.502,3.42,0.08199999999999985,0.08199999999999985,3299,5277,356,4921,2042
2017-08-13,3.3413999999999997,3.38,3.3,0.08000000000000007,-0.04999999999999982,3.3578,3.41,3.3169999999999997,0.09300000000000042,-0.08000000000000007,3.3228,3.38,3.29,0.08999999999999986,0.03699999999999992,3.3334,3.38,3.29,0.08999999999999986,0.040000000000000036,863,1750,400,1350,129
2017-08-20,3.5602,3.75,3.365,0.3849999999999998,0.23499999999999988,3.7048,3.75,3.65,0.10000000000000009,-0.03000000000000025,3.4932000000000003,3.6210000000000004,3.365,0.2560000000000002,0.23499999999999988,3.6071999999999997,3.7,3.4989999999999997,0.2010000000000005,0.11900000000000066,5622,11347,2246,9101,-3807
2017-08-27,3.569,3.72,3.4539999999999997,0.26600000000000046,0.09899999999999975,3.6776,3.7489999999999997,3.54,0.20899999999999963,0.05899999999999972,3.5268,3.62,3.45,0.16999999999999993,-0.06000000000000005,3.6498,3.7489999999999997,3.54,0.20899999999999963,0.05899999999999972,7110,8879,6013,2866,-2866
2017-09-03,3.55825,3.6630000000000003,3.5,0.16300000000000026,0.04999999999999982,3.65325,3.7,3.56,0.14000000000000012,0.010000000000000231,3.5564999999999998,3.661,3.5,0.16100000000000003,0.04999999999999982,3.62775,3.661,3.56,0.10099999999999998,0.009999999999999787,1127,1590,225,1365,-181
2017-09-10,3.7864,4.1,3.57,0.5299999999999998,0.35799999999999965,3.9383999999999997,4.3,3.65,0.6499999999999999,0.5579999999999998,3.776,4.1,3.55,0.5499999999999998,0.3899999999999997,3.8758,4.25,3.65,0.6000000000000001,0.54,7408,19799,0,19799,1697
