Date,EDUC_stock_Open_average,EDUC_stock_Open_max,EDUC_stock_Open_min,EDUC_stock_Open_volatility,EDUC_stock_Open_change,EDUC_stock_High_average,EDUC_stock_High_max,EDUC_stock_High_min,EDUC_stock_High_volatility,EDUC_stock_High_change,EDUC_stock_Low_average,EDUC_stock_Low_max,EDUC_stock_Low_min,EDUC_stock_Low_volatility,EDUC_stock_Low_change,EDUC_stock_Close_average,EDUC_stock_Close_max,EDUC_stock_Close_min,EDUC_stock_Close_volatility,EDUC_stock_Close_change,EDUC_stock_Volume_average,EDUC_stock_Volume_max,EDUC_stock_Volume_min,EDUC_stock_Volume_volatility,EDUC_stock_Volume_change
2017-10-15,5.21,5.6,4.62,0.9799999999999995,0.9799999999999995,5.5360000000000005,5.9,5.15,0.75,0.75,5.134,5.59,4.62,0.9699999999999998,0.9699999999999998,5.446,5.9,5.1,0.8000000000000007,0.8000000000000007,41665,61288,24042,37246,-37246
2017-10-22,6.212,6.38,6.0,0.3799999999999999,0.3799999999999999,6.376,6.5,6.18,0.3200000000000003,-0.020000000000000462,6.14,6.3,5.97,0.33000000000000007,0.33000000000000007,6.272,6.4,6.1,0.3000000000000007,-0.10000000000000053,33914,75962,3366,72596,-72596
2017-10-29,6.256,6.28,6.25,0.03000000000000025,0.0,6.342,6.5,6.25,0.25,0.16999999999999993,6.21,6.25,6.15,0.09999999999999964,0.09999999999999964,6.32,6.5,6.22,0.28000000000000025,0.16999999999999993,10437,19684,3756,15928,2134
2017-11-05,6.48,6.62,6.28,0.33999999999999986,0.1200000000000001,6.614,6.97,6.5,0.46999999999999975,0.46999999999999975,6.404,6.62,6.28,0.33999999999999986,0.16999999999999993,6.554,6.92,6.33,0.5899999999999999,0.4399999999999995,11398,19070,2050,17020,9248
2017-11-12,6.912,7.05,6.8,0.25,0.08000000000000007,7.042,7.22,6.89,0.33000000000000007,0.25,6.8500000000000005,7.03,6.76,0.27000000000000046,0.25,6.966,7.22,6.78,0.4399999999999995,0.3199999999999994,15866,27666,9706,17960,8746
2017-11-19,6.65,6.94,6.3,0.6400000000000006,0.45999999999999996,7.045,7.15,6.88,0.27000000000000046,-0.21999999999999975,6.6075,6.94,6.3,0.6400000000000006,0.29000000000000004,6.965,7.1,6.8,0.2999999999999998,-0.20000000000000018,17524,29400,10274,19126,-19126
2017-11-26,6.874,6.98,6.72,0.2600000000000007,0.25,7.066,7.21,6.95,0.2599999999999998,0.019999999999999574,6.798,6.9,6.65,0.25,0.1899999999999995,6.87,6.97,6.75,0.21999999999999975,0.1299999999999999,10391,35540,2268,33272,3324
2017-12-03,6.93,6.99,6.85,0.14000000000000057,0.13000000000000078,6.966,7.0,6.91,0.08999999999999986,0.08999999999999986,6.842,6.9,6.76,0.14000000000000057,0.08999999999999986,6.944,7.0,6.9,0.09999999999999964,0.08999999999999986,6348,11292,2994,8298,3766
2017-12-10,7.084,7.25,7.0,0.25,0.25,7.446,8.73,7.1,1.6300000000000008,1.5600000000000005,7.066,7.23,7.0,0.23000000000000043,0.23000000000000043,7.338,8.38,7.03,1.3500000000000005,1.3000000000000007,32387,124538,7518,117020,117020
2017-12-17,8.622,9.0,8.38,0.6199999999999992,0.29999999999999893,8.847999999999999,9.1,8.53,0.5700000000000003,0.47000000000000064,8.514,8.75,8.22,0.5299999999999994,0.4599999999999991,8.634,8.82,8.37,0.45000000000000107,0.3800000000000008,28840,57526,16562,40964,-13370
2017-12-24,8.870000000000001,9.23,8.4,0.8300000000000001,0.4499999999999993,9.3125,9.5,9.05,0.4499999999999993,-0.02999999999999936,8.7125,8.88,8.4,0.4800000000000004,0.3899999999999988,9.0125,9.47,8.78,0.6900000000000013,0.6900000000000013,55517,116424,7508,108916,-85924
2017-12-31,9.02,9.5,8.6,0.9000000000000004,-0.9000000000000004,9.245000000000001,9.5,8.88,0.6199999999999992,-0.6199999999999992,8.567499999999999,8.99,8.4,0.5899999999999999,-0.5400000000000009,8.8375,9.25,8.53,0.7200000000000006,-0.5,45796,53530,40744,12786,-1358
