Date,AMSWA_stock_Open_average,AMSWA_stock_Open_max,AMSWA_stock_Open_min,AMSWA_stock_Open_volatility,AMSWA_stock_Open_change,AMSWA_stock_High_average,AMSWA_stock_High_max,AMSWA_stock_High_min,AMSWA_stock_High_volatility,AMSWA_stock_High_change,AMSWA_stock_Low_average,AMSWA_stock_Low_max,AMSWA_stock_Low_min,AMSWA_stock_Low_volatility,AMSWA_stock_Low_change,AMSWA_stock_Close_average,AMSWA_stock_Close_max,AMSWA_stock_Close_min,AMSWA_stock_Close_volatility,AMSWA_stock_Close_change,AMSWA_stock_Volume_average,AMSWA_stock_Volume_max,AMSWA_stock_Volume_min,AMSWA_stock_Volume_volatility,AMSWA_stock_Volume_change
2017-10-08,11.944,12.11,11.83,0.27999999999999936,0.27999999999999936,12.084,12.28,11.89,0.3899999999999988,0.3899999999999988,11.790000000000001,12.05,11.52,0.5300000000000011,0.40000000000000036,11.986,12.2,11.8,0.3999999999999986,0.3999999999999986,54881,91301,37912,53389,-4106
2017-10-15,12.282,12.31,12.24,0.07000000000000028,0.009999999999999787,12.382,12.43,12.36,0.07000000000000028,0.009999999999999787,12.198,12.25,12.14,0.10999999999999943,0.030000000000001137,12.25,12.32,12.17,0.15000000000000036,0.040000000000000924,52810,65275,38626,26649,15474
2017-10-22,12.384,12.43,12.35,0.08000000000000007,0.0,12.472,12.52,12.39,0.129999999999999,0.09999999999999964,12.258000000000001,12.3,12.22,0.08000000000000007,0.019999999999999574,12.354000000000001,12.41,12.3,0.10999999999999943,0.08000000000000007,51440,66921,41836,25085,21174
2017-10-29,12.398,12.49,12.3,0.1899999999999995,0.019999999999999574,12.49,12.54,12.42,0.11999999999999922,-0.02999999999999936,12.206,12.38,12.04,0.34000000000000163,-0.19000000000000128,12.362,12.44,12.3,0.1399999999999988,-0.019999999999999574,52250,77046,32047,44999,10391
2017-11-05,12.024000000000001,12.34,11.89,0.4499999999999993,-0.4399999999999995,12.15,12.34,11.96,0.379999999999999,-0.28999999999999915,11.828,11.89,11.67,0.22000000000000064,-0.02999999999999936,11.992,12.05,11.91,0.14000000000000057,-0.14000000000000057,64760,105276,39101,66175,-66175
2017-11-12,11.948,12.05,11.8,0.25,0.1800000000000015,12.118,12.21,11.99,0.22000000000000064,0.17999999999999972,11.776,11.92,11.53,0.39000000000000057,0.25,11.988,12.11,11.82,0.28999999999999915,0.1899999999999995,52273,66472,35639,30833,-27402
2017-11-19,12.325,12.5,12.03,0.47000000000000064,0.47000000000000064,12.4625,12.6,12.24,0.35999999999999943,0.2699999999999996,12.175,12.41,11.86,0.5500000000000007,0.370000000000001,12.3575,12.44,12.24,0.1999999999999993,0.07000000000000028,31865,43714,14372,29342,-19267
2017-11-26,12.768,13.0,12.31,0.6899999999999995,0.6600000000000001,12.932,13.04,12.63,0.40999999999999837,0.34999999999999964,12.472,12.84,11.87,0.9700000000000006,-0.4400000000000013,12.666,12.98,11.98,1.0,-0.5399999999999991,75336,121833,43804,78029,78029
2017-12-03,11.882,12.0,11.74,0.2599999999999998,-0.02999999999999936,11.988,12.09,11.85,0.2400000000000002,0.009999999999999787,11.686,11.78,11.57,0.20999999999999908,0.06999999999999851,11.814,11.91,11.71,0.1999999999999993,0.0600000000000005,69366,94879,49445,45434,-13016
2017-12-10,11.816,11.98,11.69,0.2900000000000009,-0.11000000000000121,11.928,12.06,11.83,0.23000000000000043,-0.019999999999999574,11.664,11.77,11.55,0.21999999999999886,-0.09999999999999964,11.78,11.98,11.66,0.3200000000000003,-0.07000000000000028,106096,212847,59000,153847,145538
2017-12-17,11.772,11.86,11.71,0.14999999999999858,0.14999999999999858,11.888,11.95,11.83,0.11999999999999922,0.05999999999999872,11.65,11.72,11.6,0.120000000000001,0.009999999999999787,11.756,11.85,11.72,0.129999999999999,0.03999999999999915,87284,107576,51847,55729,12210
2017-12-24,11.86,11.96,11.76,0.20000000000000107,-0.009999999999999787,11.945,12.0,11.8,0.1999999999999993,-0.17999999999999972,11.7325,11.86,11.63,0.22999999999999865,-0.08999999999999986,11.82,11.95,11.63,0.3199999999999985,-0.3199999999999985,47245,68363,32381,35982,-14774
2017-12-31,11.9125,12.15,11.65,0.5,0.5,12.1625,12.44,11.85,0.5899999999999999,0.5899999999999999,11.8625,12.13,11.64,0.4900000000000002,0.4900000000000002,12.035,12.26,11.81,0.4499999999999993,0.4499999999999993,70016,84718,61780,22938,-22779
