Date,TRV_stock_Open_average,TRV_stock_Open_max,TRV_stock_Open_min,TRV_stock_Open_volatility,TRV_stock_Open_change,TRV_stock_High_average,TRV_stock_High_max,TRV_stock_High_min,TRV_stock_High_volatility,TRV_stock_High_change,TRV_stock_Low_average,TRV_stock_Low_max,TRV_stock_Low_min,TRV_stock_Low_volatility,TRV_stock_Low_change,TRV_stock_Close_average,TRV_stock_Close_max,TRV_stock_Close_min,TRV_stock_Close_volatility,TRV_stock_Close_change,TRV_stock_Volume_average,TRV_stock_Volume_max,TRV_stock_Volume_min,TRV_stock_Volume_volatility,TRV_stock_Volume_change
2017-10-01,123.69,124.58,122.87,1.7099999999999937,1.7099999999999937,124.33800000000001,125.36,123.47,1.8900000000000006,1.8900000000000006,123.06400000000001,124.23,121.72,2.510000000000005,2.510000000000005,124.086,125.07,123.32,1.75,1.75,1197527,1587243,836932,750311,-435085
2017-10-08,125.5,126.16,124.8,1.3599999999999994,1.3599999999999994,126.286,127.17,125.49,1.6800000000000068,1.6800000000000068,125.17,125.79,124.35,1.440000000000012,1.440000000000012,125.824,126.67,124.95,1.7199999999999989,1.7199999999999989,972064,1087096,723739,363357,363357
2017-10-15,129.65,134.0,127.33,6.670000000000002,6.670000000000002,131.184,134.11,128.86,5.25,4.490000000000009,128.728,132.53,126.9,5.6299999999999955,5.6299999999999955,130.796,133.32,128.65,4.6699999999999875,4.5,2075108,2970858,1765934,1204924,72871
2017-10-22,133.084,134.04,131.55,2.4899999999999807,-2.1799999999999784,133.376,134.47,131.68,2.789999999999992,-2.789999999999992,131.63,132.88,130.05,2.829999999999984,-2.829999999999984,132.484,134.45,131.06,3.3899999999999864,-3.3899999999999864,1644922,1790192,1490813,299379,-187779
2017-10-29,133.186,134.45,131.09,3.359999999999985,3.359999999999985,134.06,135.71,132.88,2.8300000000000125,1.8499999999999943,132.296,132.96,130.8,2.1599999999999966,2.069999999999993,133.31,134.69,132.45,2.240000000000009,0.6999999999999886,1617074,2167884,1088837,1079047,-490319
2017-11-05,133.708,134.01,133.12,0.8899999999999864,0.45999999999997954,134.762,135.66,133.78,1.8799999999999955,1.8799999999999955,133.09199999999998,133.44,132.44,1.0,0.5300000000000011,134.15,135.54,133.44,2.0999999999999943,2.0999999999999943,1451091,2107103,734987,1372116,1372116
2017-11-12,133.036,135.16,130.67,4.490000000000009,-4.490000000000009,133.594,135.44,130.79,4.650000000000006,-4.650000000000006,131.60399999999998,133.2,129.72,3.4799999999999898,-3.4799999999999898,132.324,133.86,129.92,3.940000000000026,-3.4000000000000057,2228111,2742672,1812206,930466,-370611
2017-11-19,130.195,130.47,129.94,0.5300000000000011,0.09000000000000341,130.57,131.03,130.22,0.8100000000000023,0.03999999999999204,129.5325,130.02,128.79,1.2300000000000182,0.8100000000000023,130.06,130.63,129.77,0.8599999999999852,0.060000000000002274,944830,1565634,305358,1260276,-1260276
2017-11-26,133.064,136.26,129.78,6.47999999999999,6.47999999999999,134.406,136.48,130.89,5.590000000000003,5.550000000000011,132.128,134.1,129.66,4.439999999999998,4.439999999999998,133.96,136.21,130.48,5.730000000000018,5.730000000000018,1937318,2549590,1349460,1200130,1200130
2017-12-03,135.572,137.16,133.76,3.4000000000000057,-2.6599999999999966,136.058,137.95,133.81,4.139999999999986,-4.139999999999986,134.56,135.81,132.81,3.0,-3.0,135.0,136.36,133.75,2.6100000000000136,-2.6100000000000136,1372657,2187969,1044778,1143191,-1102688
2017-12-10,133.668,134.37,132.82,1.5500000000000114,-0.6899999999999977,134.494,135.34,133.99,1.3499999999999943,1.3499999999999943,132.656,133.22,131.85,1.3700000000000045,0.37000000000000455,133.708,134.89,132.58,2.309999999999974,1.7299999999999898,1650445,3170654,1068738,2101916,2101916
2017-12-17,135.72799999999998,136.45,134.7,1.75,-0.9000000000000057,136.282,137.29,134.86,2.4299999999999784,-2.4299999999999784,133.954,134.93,131.44,3.490000000000009,-0.7800000000000011,134.968,135.54,134.39,1.1500000000000057,-0.8200000000000216,1194564,1692799,879374,813425,-813425
2017-12-24,135.275,136.02,134.9,1.1200000000000045,1.1200000000000045,135.735,136.49,135.14,1.3500000000000227,0.8799999999999955,134.63,135.28,134.16,1.1200000000000045,1.1200000000000045,135.2125,135.66,134.77,0.8899999999999864,0.8599999999999852,759114,945416,564742,380674,262818
2017-12-31,133.375,136.3,131.44,4.860000000000014,-3.719999999999999,133.85250000000002,136.3,132.58,3.719999999999999,-3.719999999999999,131.6575,132.36,131.37,0.9900000000000091,-0.09000000000000341,132.235,132.4,131.98,0.4200000000000159,0.18000000000000682,1509118,2388813,1144062,1244751,-1244751
