Date,Vanguard Mega Cap Growth_etf_Open_average,Vanguard Mega Cap Growth_etf_Open_max,Vanguard Mega Cap Growth_etf_Open_min,Vanguard Mega Cap Growth_etf_Open_volatility,Vanguard Mega Cap Growth_etf_Open_change,Vanguard Mega Cap Growth_etf_High_average,Vanguard Mega Cap Growth_etf_High_max,Vanguard Mega Cap Growth_etf_High_min,Vanguard Mega Cap Growth_etf_High_volatility,Vanguard Mega Cap Growth_etf_High_change,Vanguard Mega Cap Growth_etf_Low_average,Vanguard Mega Cap Growth_etf_Low_max,Vanguard Mega Cap Growth_etf_Low_min,Vanguard Mega Cap Growth_etf_Low_volatility,Vanguard Mega Cap Growth_etf_Low_change,Vanguard Mega Cap Growth_etf_Close_average,Vanguard Mega Cap Growth_etf_Close_max,Vanguard Mega Cap Growth_etf_Close_min,Vanguard Mega Cap Growth_etf_Close_volatility,Vanguard Mega Cap Growth_etf_Close_change
2017-04-16,96.13,96.13,96.13,0.0,0.0,96.16,96.16,96.16,0.0,0.0,95.74,95.74,95.74,0.0,0.0,95.93,95.93,95.93,0.0,0.0
2017-04-23,98.29,98.29,98.29,0.0,0.0,98.29,98.29,98.29,0.0,0.0,97.9,97.9,97.9,0.0,0.0,98.02,98.02,98.02,0.0,0.0
2017-04-30,98.66,98.66,98.66,0.0,0.0,98.82,98.82,98.82,0.0,0.0,98.39,98.39,98.39,0.0,0.0,98.82,98.82,98.82,0.0,0.0
2017-05-07,99.05,99.05,99.05,0.0,0.0,99.2,99.2,99.2,0.0,0.0,98.98,98.98,98.98,0.0,0.0,99.16,99.16,99.16,0.0,0.0
2017-05-14,98.63,98.63,98.63,0.0,0.0,99.14,99.14,99.14,0.0,0.0,98.6,98.6,98.6,0.0,0.0,98.79,98.79,98.79,0.0,0.0
2017-05-21,100.78,100.78,100.78,0.0,0.0,100.85,100.85,100.85,0.0,0.0,100.63,100.63,100.63,0.0,0.0,100.83,100.83,100.83,0.0,0.0
2017-05-28,101.76,101.76,101.76,0.0,0.0,102.29,102.29,102.29,0.0,0.0,101.63,101.63,101.63,0.0,0.0,102.25,102.25,102.25,0.0,0.0
2017-06-04,102.17,102.17,102.17,0.0,0.0,102.24,102.24,102.24,0.0,0.0,99.84,99.84,99.84,0.0,0.0,100.73,100.73,100.73,0.0,0.0
2017-06-11,100.84,100.84,100.84,0.0,0.0,100.84,100.84,100.84,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.69,100.69,100.69,0.0,0.0
2017-06-18,101.38,101.38,101.38,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.11,101.11,101.11,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2017-06-25,100.45,100.45,100.45,0.0,0.0,100.46,100.46,100.46,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.06,100.06,100.06,0.0,0.0
2017-07-02,99.67,99.67,99.67,0.0,0.0,100.1,100.1,100.1,0.0,0.0,99.51,99.51,99.51,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2017-07-09,101.83,101.83,101.83,0.0,0.0,102.32,102.32,102.32,0.0,0.0,101.77,101.77,101.77,0.0,0.0,102.2,102.2,102.2,0.0,0.0
2017-07-16,102.96,102.96,102.96,0.0,0.0,103.27,103.27,103.27,0.0,0.0,102.94,102.94,102.94,0.0,0.0,103.24,103.24,103.24,0.0,0.0
2017-07-23,102.84,102.84,102.84,0.0,0.0,103.13,103.13,103.13,0.0,0.0,102.57,102.57,102.57,0.0,0.0,103.02,103.02,103.02,0.0,0.0
2017-07-30,103.02,103.02,103.02,0.0,0.0,103.09,103.09,103.09,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.87,102.87,102.87,0.0,0.0
2017-08-06,101.41,101.41,101.41,0.0,0.0,102.03,102.03,102.03,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.76,101.76,101.76,0.0,0.0
2017-08-13,101.53,101.53,101.53,0.0,0.0,101.97,101.97,101.97,0.0,0.0,101.11,101.11,101.11,0.0,0.0,101.39,101.39,101.39,0.0,0.0
2017-08-20,102.35,102.35,102.35,0.0,0.0,102.56,102.56,102.56,0.0,0.0,101.96,101.96,101.96,0.0,0.0,101.98,101.98,101.98,0.0,0.0
2017-08-27,104.32,104.32,104.32,0.0,0.0,104.41,104.41,104.41,0.0,0.0,104.03,104.03,104.03,0.0,0.0,104.21,104.21,104.21,0.0,0.0
2017-09-03,104.26,104.26,104.26,0.0,0.0,104.4,104.4,104.4,0.0,0.0,104.0,104.0,104.0,0.0,0.0,104.07,104.07,104.07,0.0,0.0
2017-09-10,105.06,105.06,105.06,0.0,0.0,105.27,105.27,105.27,0.0,0.0,104.89,104.89,104.89,0.0,0.0,105.08,105.08,105.08,0.0,0.0
2017-09-17,104.3,104.3,104.3,0.0,0.0,104.53,104.53,104.53,0.0,0.0,104.25,104.25,104.25,0.0,0.0,104.44,104.44,104.44,0.0,0.0
2017-09-24,104.31,104.31,104.31,0.0,0.0,104.74,104.74,104.74,0.0,0.0,104.21,104.21,104.21,0.0,0.0,104.72,104.72,104.72,0.0,0.0
2017-10-01,105.77,105.77,105.77,0.0,0.0,106.07,106.07,106.07,0.0,0.0,105.75,105.75,105.75,0.0,0.0,106.07,106.07,106.07,0.0,0.0
2017-10-08,106.88,106.88,106.88,0.0,0.0,106.91,106.91,106.91,0.0,0.0,106.68,106.68,106.68,0.0,0.0,106.75,106.75,106.75,0.0,0.0
2017-10-15,106.92,106.92,106.92,0.0,0.0,106.92,106.92,106.92,0.0,0.0,106.63,106.63,106.63,0.0,0.0,106.72,106.72,106.72,0.0,0.0
2017-10-22,106.64,106.64,106.64,0.0,0.0,107.62,107.62,107.62,0.0,0.0,106.59,106.59,106.59,0.0,0.0,107.57,107.57,107.57,0.0,0.0
2017-10-29,108.1,108.1,108.1,0.0,0.0,108.51,108.51,108.51,0.0,0.0,107.8,107.8,107.8,0.0,0.0,108.46,108.46,108.46,0.0,0.0
2017-11-05,108.7,108.7,108.7,0.0,0.0,109.0,109.0,109.0,0.0,0.0,108.63,108.63,108.63,0.0,0.0,108.92,108.92,108.92,0.0,0.0
2017-11-12,109.1,109.1,109.1,0.0,0.0,109.1,109.1,109.1,0.0,0.0,108.71,108.71,108.71,0.0,0.0,108.79,108.79,108.79,0.0,0.0
2017-11-19,110.06,110.06,110.06,0.0,0.0,110.28,110.28,110.28,0.0,0.0,110.06,110.06,110.06,0.0,0.0,110.24,110.24,110.24,0.0,0.0
2017-11-26,110.23,110.23,110.23,0.0,0.0,110.67,110.67,110.67,0.0,0.0,108.79,108.79,108.79,0.0,0.0,110.23,110.23,110.23,0.0,0.0
2017-12-03,110.73,110.73,110.73,0.0,0.0,110.85,110.85,110.85,0.0,0.0,110.48,110.48,110.48,0.0,0.0,110.64,110.64,110.64,0.0,0.0
2017-12-10,111.8,111.8,111.8,0.0,0.0,112.37,112.37,112.37,0.0,0.0,111.73,111.73,111.73,0.0,0.0,112.28,112.28,112.28,0.0,0.0
2017-12-17,112.31,112.31,112.31,0.0,0.0,112.31,112.31,112.31,0.0,0.0,112.03,112.03,112.03,0.0,0.0,112.25,112.25,112.25,0.0,0.0
2017-12-24,111.99,111.99,111.99,0.0,0.0,111.99,111.99,111.99,0.0,0.0,111.27,111.27,111.27,0.0,0.0,111.33,111.33,111.33,0.0,0.0
2017-12-31,114.4,114.4,114.4,0.0,0.0,115.05,115.05,115.05,0.0,0.0,114.22,114.22,114.22,0.0,0.0,114.98,114.98,114.98,0.0,0.0
