Date,BXC_stock_Open_average,BXC_stock_Open_max,BXC_stock_Open_min,BXC_stock_Open_volatility,BXC_stock_Open_change,BXC_stock_High_average,BXC_stock_High_max,BXC_stock_High_min,BXC_stock_High_volatility,BXC_stock_High_change,BXC_stock_Low_average,BXC_stock_Low_max,BXC_stock_Low_min,BXC_stock_Low_volatility,BXC_stock_Low_change,BXC_stock_Close_average,BXC_stock_Close_max,BXC_stock_Close_min,BXC_stock_Close_volatility,BXC_stock_Close_change,BXC_stock_Volume_average,BXC_stock_Volume_max,BXC_stock_Volume_min,BXC_stock_Volume_volatility,BXC_stock_Volume_change
2017-10-22,8.144,8.34,7.98,0.35999999999999943,0.1999999999999993,8.346,8.59,8.16,0.4299999999999997,0.33999999999999986,8.05,8.27,7.79,0.47999999999999954,0.47999999999999954,8.21,8.47,8.0,0.47000000000000064,0.47000000000000064,99761,171215,52343,118872,-32007
2017-10-29,8.788,9.27,8.42,0.8499999999999996,0.8499999999999996,9.148,9.5,8.84,0.6600000000000001,0.5700000000000003,8.712,9.14,8.36,0.7800000000000011,0.7800000000000011,8.886000000000001,9.26,8.49,0.7699999999999996,0.6500000000000004,221372,398694,82099,316595,146091
2017-11-05,8.868,9.19,8.6,0.5899999999999999,-0.5899999999999999,8.966,9.19,8.81,0.379999999999999,-0.379999999999999,8.682,8.85,8.5,0.34999999999999964,-0.27999999999999936,8.77,8.87,8.6,0.2699999999999996,-0.13000000000000078,153229,400179,40459,359720,302274
2017-11-12,8.93,9.18,8.65,0.5299999999999994,0.5299999999999994,9.152,9.4,8.74,0.6600000000000001,0.6600000000000001,8.87,9.1,8.52,0.5800000000000001,0.5800000000000001,9.048,9.32,8.7,0.620000000000001,0.620000000000001,124692,188354,66325,122029,-9459
2017-11-19,9.3425,9.37,9.32,0.049999999999998934,0.019999999999999574,9.425,9.55,9.37,0.1800000000000015,0.16000000000000014,9.26,9.35,9.19,0.16000000000000014,0.08999999999999986,9.32,9.4,9.27,0.13000000000000078,0.08000000000000007,35491,56893,16972,39921,-16682
2017-11-26,9.362,9.42,9.3,0.11999999999999922,-0.08999999999999986,9.67,9.88,9.53,0.3500000000000014,0.23000000000000043,9.304,9.36,9.23,0.129999999999999,-0.049999999999998934,9.5,9.7,9.35,0.34999999999999964,0.27999999999999936,73047,102214,63477,38737,38101
2017-12-03,9.842,9.93,9.75,0.17999999999999972,0.16999999999999993,9.996,10.16,9.9,0.2599999999999998,-0.16000000000000014,9.684,9.78,9.48,0.29999999999999893,0.08999999999999986,9.870000000000001,9.93,9.81,0.11999999999999922,0.03999999999999915,64404,173052,24435,148617,-148617
2017-12-10,9.638,9.96,9.24,0.7200000000000006,-0.5700000000000003,9.974,10.02,9.93,0.08999999999999986,-0.05999999999999872,9.546,9.77,9.24,0.5299999999999994,-0.4499999999999993,9.9,9.93,9.84,0.08999999999999986,0.0,48917,62799,34118,28681,17882
2017-12-17,9.668,9.95,9.38,0.5699999999999985,0.3699999999999992,10.022,10.12,9.97,0.14999999999999858,-0.009999999999999787,9.554,9.81,9.38,0.4299999999999997,0.09999999999999964,9.846,9.93,9.76,0.16999999999999993,-0.049999999999998934,59495,128290,26338,101952,26559
2017-12-24,9.8575,10.03,9.75,0.27999999999999936,0.07000000000000028,9.985,10.09,9.89,0.1999999999999993,-0.16999999999999993,9.7225,9.75,9.7,0.05000000000000071,-0.05000000000000071,9.8425,10.01,9.76,0.25,-0.25,68540,81036,50251,30785,1321
2017-12-31,9.935,10.21,9.77,0.4400000000000013,0.4400000000000013,10.2025,10.48,9.86,0.620000000000001,0.620000000000001,9.905000000000001,10.16,9.75,0.41000000000000014,0.41000000000000014,10.0725,10.22,9.78,0.4400000000000013,0.4400000000000013,87489,108752,65196,43556,-15874
