Date,ILMNStock_Open_average,ILMNStock_Open_max,ILMNStock_Open_min,ILMNStock_Open_volatility,ILMNStock_Open_change,ILMNStock_High_average,ILMNStock_High_max,ILMNStock_High_min,ILMNStock_High_volatility,ILMNStock_High_change,ILMNStock_Low_average,ILMNStock_Low_max,ILMNStock_Low_min,ILMNStock_Low_volatility,ILMNStock_Low_change,ILMNStock_Close_average,ILMNStock_Close_max,ILMNStock_Close_min,ILMNStock_Close_volatility,ILMNStock_Close_change,ILMNStock_Volume_average,ILMNStock_Volume_max,ILMNStock_Volume_min,ILMNStock_Volume_volatility,ILMNStock_Volume_change
2016-05-29,145.1825,146.21,144.05,2.1599999999999966,2.1599999999999966,146.48250000000002,147.3,145.17,2.130000000000024,1.8300000000000125,143.69,144.86,143.06,1.8000000000000114,-0.20000000000001705,145.8125,147.1,144.83,2.269999999999982,0.7099999999999795,825529,951780,685370,266410,-266410
2016-06-05,144.856,147.13,142.14,4.990000000000009,-3.530000000000001,146.22,148.84,142.79,6.050000000000011,-6.050000000000011,142.88400000000001,144.05,140.1,3.950000000000017,-3.950000000000017,144.57,147.6,141.62,5.97999999999999,-5.97999999999999,779059,933289,627689,305600,182783
2016-06-12,137.962,140.44,135.66,4.780000000000001,-4.079999999999984,139.814,143.78,136.93,6.849999999999994,-5.199999999999989,136.32,139.41,134.08,5.329999999999984,-3.789999999999992,137.52,139.71,136.34,3.3700000000000045,-2.6599999999999966,1131775,1780630,901263,879367,866823
2016-06-19,140.184,142.28,139.15,3.1299999999999955,0.3499999999999943,143.144,146.79,140.87,5.9199999999999875,1.539999999999992,138.756,141.77,137.53,4.240000000000009,0.35000000000002274,141.108,146.59,138.91,7.680000000000007,-1.1899999999999977,1941381,5102420,1008205,4094215,4075053
2016-06-26,137.618,140.04,135.88,4.159999999999997,1.799999999999983,139.888,142.0,138.66,3.3400000000000034,2.5,135.614,138.9,133.58,5.319999999999993,5.0,137.83599999999998,140.73,135.01,5.719999999999999,5.25,1241945,2143623,869761,1273862,-1232290
2016-07-03,138.5325,141.12,134.8,6.319999999999993,6.319999999999993,140.805,142.08,139.0,3.0800000000000125,3.0800000000000125,136.9925,140.15,132.65,7.5,7.5,140.1925,141.25,138.67,2.5800000000000125,2.5800000000000125,1291010,2072341,978166,1094175,-1094175
2016-07-10,145.63,149.5,141.06,8.439999999999998,6.380000000000024,147.764,149.5,142.5,7.0,6.52000000000001,143.522,146.19,139.13,7.060000000000002,7.030000000000001,146.086,148.99,139.64,9.350000000000023,9.070000000000022,1009571,1575628,655580,920048,-284084
2016-07-17,150.1,152.19,148.64,3.5500000000000114,3.240000000000009,151.614,153.35,149.79,3.5600000000000023,1.6599999999999966,148.84,150.3,148.02,2.280000000000001,1.589999999999975,150.582,152.59,148.68,3.9099999999999966,1.1899999999999977,733232,937289,541670,395619,-170118
2016-07-24,155.8,165.97,149.67,16.30000000000001,15.139999999999986,160.276,167.03,151.26,15.77000000000001,15.370000000000005,153.65200000000002,163.11,145.28,17.830000000000013,14.570000000000022,159.152,166.42,150.1,16.319999999999993,15.710000000000008,1772778,3559717,928542,2631175,288892
2016-07-31,167.048,170.51,164.63,5.8799999999999955,-0.3800000000000239,168.79,171.33,167.0,4.3300000000000125,-3.3600000000000136,164.946,166.13,163.72,2.4099999999999966,-0.47999999999998977,166.962,170.65,165.05,5.599999999999994,-4.1200000000000045,965381,1594993,553667,1041326,-445094
2016-08-07,166.674,167.27,165.87,1.4000000000000057,0.10000000000002274,167.444,168.47,166.27,2.1999999999999886,-0.030000000000001137,165.418,166.2,164.67,1.5300000000000011,0.47999999999998977,166.608,168.02,165.59,2.430000000000007,0.5300000000000011,848638,1059246,568766,490480,-490480
2016-08-14,170.756,173.08,167.4,5.680000000000007,4.430000000000007,175.584,182.67,171.86,10.809999999999974,-0.4099999999999966,167.424,169.81,163.6,6.210000000000008,2.5500000000000114,171.24,173.36,169.15,4.210000000000008,-1.6900000000000261,2220266,6428434,922968,5505466,-397253
2016-08-21,171.576,173.9,170.12,3.780000000000001,0.10999999999998522,174.382,175.71,173.41,2.3000000000000114,-1.710000000000008,169.31799999999998,171.6,167.35,4.25,0.1699999999999875,171.554,173.75,169.48,4.27000000000001,-1.539999999999992,865184,1206417,603012,603405,-386272
2016-08-28,170.054,172.11,168.72,3.390000000000015,-2.180000000000007,170.56,172.83,169.05,3.780000000000001,-2.8700000000000045,167.85399999999998,170.25,166.31,3.9399999999999977,-3.0,168.842,170.42,167.9,2.519999999999982,-2.519999999999982,587016,703568,503289,200279,-85032
2016-09-04,168.64,169.69,167.95,1.740000000000009,-0.060000000000002274,171.3675,172.98,169.51,3.469999999999999,-1.25,167.35,168.43,164.75,3.680000000000007,-3.259999999999991,168.67000000000002,170.18,164.85,5.3300000000000125,-5.3300000000000125,680911,808421,607839,200582,145157
2016-09-11,170.25,175.05,164.87,10.180000000000007,10.180000000000007,173.072,175.24,171.08,4.159999999999997,3.969999999999999,168.624,171.77,164.87,6.900000000000006,6.900000000000006,172.11,174.94,170.15,4.789999999999992,2.259999999999991,1034808,1525409,735531,789878,549117
2016-09-18,176.546,179.81,173.37,6.439999999999998,5.72999999999999,178.608,181.2,174.75,6.449999999999989,6.449999999999989,175.246,177.81,172.36,5.449999999999989,5.449999999999989,177.214,179.34,173.15,6.189999999999998,6.180000000000007,788986,1098852,487953,610899,303986
2016-09-25,178.896,180.31,177.44,2.8700000000000045,-1.9099999999999966,181.228,182.61,179.71,2.9000000000000057,2.9000000000000057,177.504,178.55,176.16,2.390000000000015,-1.4899999999999807,179.60399999999998,181.66,176.56,5.099999999999994,3.1899999999999977,867569,1283304,645769,637535,637535
2016-10-02,184.172,186.0,182.17,3.8300000000000125,1.329999999999984,186.114,186.88,184.49,2.3899999999999864,1.5,181.59799999999998,183.6,179.04,4.560000000000002,4.560000000000002,183.808,186.17,181.22,4.949999999999989,2.2600000000000193,946315,1119372,773003,346369,-328882
2016-10-09,146.896,185.32,135.1,50.22,-46.900000000000006,149.3,186.71,138.11,48.599999999999994,-47.360000000000014,145.156,184.28,133.8,50.47999999999999,-47.71000000000001,147.038,184.85,136.18,48.66999999999999,-46.849999999999994,3878619,11033440,1468694,9564746,-421284
2016-10-16,143.586,148.08,138.5,9.580000000000013,3.5,145.90200000000002,149.32,141.86,7.4599999999999795,0.30999999999997385,140.996,144.0,137.0,7.0,1.6500000000000057,143.56,146.72,141.23,5.490000000000009,0.5700000000000216,1736987,2517647,1002382,1515265,671274
2016-10-23,140.43599999999998,142.48,138.22,4.259999999999991,-3.0600000000000023,142.202,144.25,140.74,3.509999999999991,-3.509999999999991,138.846,141.51,137.52,3.9899999999999807,-3.9899999999999807,139.664,142.27,138.18,4.090000000000003,-3.640000000000015,989581,1149150,738241,410909,86459
2016-10-30,135.97,139.36,133.03,6.3300000000000125,-6.3300000000000125,138.018,139.94,135.89,4.050000000000011,-2.359999999999985,134.26000000000002,135.96,133.02,2.9399999999999977,-2.5,136.064,139.5,134.39,5.110000000000014,-1.509999999999991,1726928,2508431,1139595,1368836,-481611
2016-11-06,137.114,140.36,134.39,5.970000000000027,0.9800000000000182,140.56,145.43,138.52,6.909999999999997,1.990000000000009,134.756,136.75,132.5,4.25,1.4199999999999875,136.798,138.37,133.13,5.240000000000009,0.6299999999999955,1964221,3415451,1004765,2410686,-1624
2016-11-13,136.232,138.3,133.7,4.600000000000023,-4.219999999999999,136.866,138.85,134.9,3.9499999999999886,-3.9499999999999886,133.216,135.14,129.0,6.139999999999986,-6.139999999999986,134.802,136.8,131.87,4.930000000000007,-4.509999999999991,1154071,1741632,882091,859541,753975
2016-11-20,134.5375,138.15,131.82,6.3300000000000125,2.3700000000000045,136.76749999999998,138.95,134.74,4.2099999999999795,-2.5,132.465,133.03,131.74,1.289999999999992,0.8700000000000045,135.48000000000002,137.55,134.43,3.1200000000000045,-2.3600000000000136,1067323,1904384,342958,1561426,-1561426
2016-11-27,133.94,136.73,127.99,8.739999999999995,-7.38000000000001,134.582,137.5,128.56,8.939999999999998,-8.680000000000007,130.938,135.37,126.39,8.980000000000004,-7.590000000000003,132.294,136.53,127.72,8.810000000000002,-8.280000000000001,1681269,2399134,905507,1493627,367753
2016-12-04,125.098,128.32,121.63,6.689999999999998,-4.5,127.254,130.72,123.92,6.799999999999997,-1.9399999999999977,123.032,127.73,119.37,8.36,-4.77000000000001,124.604,127.92,122.02,5.900000000000006,-4.719999999999999,1500964,2511692,1100785,1410907,130072
2016-12-11,126.032,131.47,122.51,8.959999999999994,8.959999999999994,128.8,132.85,124.72,8.129999999999995,8.129999999999995,125.146,129.01,121.47,7.539999999999992,7.539999999999992,127.832,132.0,124.0,8.0,7.009999999999991,2070500,3330004,1254136,2075868,1799352
2016-12-18,128.59,130.09,127.03,3.0600000000000023,-3.0600000000000023,130.026,132.05,128.61,3.4399999999999977,-2.660000000000025,127.246,128.63,126.18,2.4499999999999886,-1.9200000000000017,128.208,129.65,126.77,2.8800000000000097,-0.9000000000000057,850247,1385682,500043,885639,-847776
2016-12-25,128.6375,129.18,127.66,1.5200000000000102,0.2300000000000182,129.60750000000002,130.59,128.94,1.6500000000000057,-1.0699999999999932,127.45750000000001,128.24,127.09,1.1500000000000057,-0.960000000000008,128.4075,128.94,127.93,1.009999999999991,-0.9000000000000057,637502,801111,539250,261861,261861
2017-01-01,133.6175,139.09,129.17,9.920000000000016,9.920000000000016,136.5575,141.88,132.19,9.689999999999998,9.689999999999998,131.9575,137.4,128.16,9.240000000000009,9.240000000000009,135.59,141.49,131.13,10.360000000000014,10.360000000000014,1624364,2332319,1136855,1195464,1195464
2017-01-08,158.572,164.05,141.87,22.180000000000007,21.0,160.824,167.1,143.43,23.669999999999987,21.569999999999993,156.59,162.09,140.19,21.900000000000006,21.900000000000006,158.868,165.04,141.54,23.5,21.03,2526569,6031721,1115230,4916491,-383279
2017-01-15,160.6575,161.38,160.0,1.3799999999999955,0.9000000000000057,161.7125,162.05,161.49,0.5600000000000023,-0.5500000000000114,158.7625,159.1,158.44,0.6599999999999966,-0.05000000000001137,160.505,161.23,159.74,1.4899999999999807,-0.7299999999999898,1200842,1364832,1012377,352455,178357
2017-01-22,160.758,161.3,159.71,1.5900000000000034,1.2299999999999898,161.628,161.89,161.32,0.5699999999999932,0.09000000000000341,159.54,160.01,158.31,1.6999999999999886,0.3499999999999943,160.712,161.07,160.13,0.9399999999999977,0.10000000000002274,902732,1117475,697755,419720,-159551
2017-01-29,160.216,162.49,158.0,4.490000000000009,1.5900000000000034,162.538,164.26,160.6,3.6599999999999966,3.3499999999999943,158.254,160.72,156.5,4.219999999999999,3.8700000000000045,161.2,162.89,159.28,3.609999999999985,2.8700000000000045,1270367,1790253,808821,981432,-263202
2017-02-05,162.528,163.66,161.26,2.4000000000000057,2.4000000000000057,163.64,164.0,163.0,1.0,0.6599999999999966,161.602,162.41,161.15,1.259999999999991,0.09999999999999432,162.902,163.14,162.52,0.6199999999999761,0.5199999999999818,674193,903772,465816,437956,199535
2017-02-12,163.18,164.21,161.3,2.9099999999999966,-1.799999999999983,164.604,165.69,163.46,2.2299999999999898,-1.1899999999999977,161.74,163.15,159.37,3.780000000000001,-0.9399999999999977,163.252,164.46,161.3,3.1599999999999966,-0.46999999999999886,850880,1026531,765700,260831,108318
2017-02-19,162.1875,163.11,160.84,2.2700000000000102,-2.2700000000000102,162.7125,163.5,160.95,2.5500000000000114,-2.5500000000000114,160.1775,161.02,158.81,2.210000000000008,-1.7299999999999898,161.365,162.3,160.0,2.3000000000000114,-2.1500000000000057,666417,752986,562598,190388,42576
2017-02-26,167.012,168.64,163.72,4.9199999999999875,4.030000000000001,169.186,171.21,167.48,3.730000000000018,1.170000000000016,165.452,167.54,161.27,6.269999999999982,5.109999999999985,167.848,168.8,166.82,1.9800000000000182,1.6800000000000068,1154308,1550466,804875,745591,-687288
2017-03-05,165.864,167.86,164.37,3.490000000000009,-2.1000000000000227,166.64000000000001,167.99,164.97,3.0200000000000102,-0.45000000000001705,164.462,166.53,163.0,3.530000000000001,-2.0,165.674,167.22,164.4,2.819999999999993,0.5300000000000011,714129,961732,559794,401938,-4618
2017-03-12,163.932,167.07,159.0,8.069999999999993,-8.069999999999993,165.256,167.35,161.79,5.560000000000002,-5.560000000000002,162.046,165.26,158.02,7.239999999999981,-6.6200000000000045,163.514,166.91,159.46,7.449999999999989,-6.490000000000009,1195979,1917751,562756,1354995,1354995
2017-03-19,165.214,168.94,162.07,6.8700000000000045,6.8700000000000045,167.738,171.98,164.49,7.489999999999981,7.099999999999994,164.164,167.82,161.4,6.4199999999999875,6.4199999999999875,166.61,170.58,163.49,7.090000000000003,7.090000000000003,1012173,1303255,712506,590749,-429188
2017-03-26,171.338,172.78,168.8,3.9799999999999898,3.9799999999999898,173.286,174.32,172.68,1.6399999999999864,0.9599999999999795,169.888,171.28,168.42,2.8600000000000136,2.1100000000000136,171.912,173.16,170.64,2.5200000000000102,-1.6500000000000057,776307,888559,609521,279038,209015
2017-04-02,170.24,171.11,167.68,3.430000000000007,0.11000000000001364,172.102,173.85,171.1,2.75,1.5600000000000023,168.572,169.71,167.16,2.5500000000000114,0.4099999999999966,170.196,172.39,167.48,4.909999999999997,1.6399999999999864,818175,1148357,518389,629968,115777
2017-04-09,173.075,174.98,171.94,3.039999999999992,1.1500000000000057,176.035,178.99,173.6,5.390000000000015,1.8499999999999943,171.7675,172.24,171.1,1.1400000000000148,0.8300000000000125,173.29,175.01,171.52,3.4899999999999807,2.1599999999999966,1089661,1666482,764823,901659,377837
2017-04-16,176.004,179.15,173.22,5.930000000000007,2.569999999999993,177.694,180.62,175.58,5.039999999999992,1.3400000000000034,174.182,175.51,173.09,2.4199999999999875,0.21000000000000796,176.03799999999998,178.03,174.42,3.6100000000000136,0.8700000000000045,959178,1303066,586452,716614,716614
2017-04-23,181.08,184.62,177.65,6.969999999999999,6.969999999999999,183.632,185.95,180.36,5.589999999999975,5.589999999999975,179.87,182.95,177.32,5.6299999999999955,5.619999999999976,182.976,184.86,180.2,4.660000000000025,4.660000000000025,1600123,2751512,820478,1931034,263508
2017-04-30,187.4,188.66,186.32,2.3400000000000034,2.0100000000000193,188.76,189.48,187.88,1.5999999999999943,1.0,186.166,186.78,185.33,1.4499999999999886,1.299999999999983,187.446,188.85,186.71,2.1399999999999864,0.3299999999999841,877023,1114041,677939,436102,-72645
2017-05-07,183.494,186.1,181.91,4.189999999999998,-4.189999999999998,184.108,186.39,182.41,3.9799999999999898,-3.8799999999999955,181.194,183.1,179.28,3.819999999999993,-2.4099999999999966,182.894,184.65,181.74,2.9099999999999966,-2.2700000000000102,923580,1125237,641351,483886,-409680
2017-05-14,177.98999999999998,180.76,175.88,4.8799999999999955,-4.8799999999999955,178.804,181.09,177.47,3.6200000000000045,-3.5900000000000034,176.084,179.0,174.81,4.189999999999998,-4.150000000000006,177.35,180.05,175.56,4.490000000000009,-3.0400000000000205,1086576,1251882,936953,314929,-190088
2017-05-21,175.096,176.36,174.01,2.3500000000000227,-2.3500000000000227,176.14,177.14,174.77,2.369999999999976,0.6399999999999864,173.72,174.49,172.34,2.1500000000000057,-0.6899999999999977,174.75799999999998,175.91,173.76,2.1500000000000057,0.9900000000000091,1121184,1252728,959273,293455,-217454
2017-05-28,177.125,181.0,174.7,6.300000000000011,5.810000000000002,179.8375,184.44,176.51,7.930000000000007,7.930000000000007,175.5925,180.04,173.02,7.019999999999982,7.019999999999982,178.845,183.79,173.58,10.20999999999998,10.20999999999998,945476,1443302,715012,728290,-8967
2017-06-04,179.926,184.75,175.88,8.870000000000005,-8.870000000000005,180.738,184.75,178.3,6.449999999999989,-6.449999999999989,177.59799999999998,181.44,173.45,7.990000000000009,-7.990000000000009,178.376,181.51,174.08,7.429999999999978,-7.429999999999978,648827,879245,567954,311291,278610
2017-06-11,172.518,174.26,171.25,3.009999999999991,-2.0,173.958,176.11,172.53,3.5800000000000125,-1.1699999999999875,170.124,171.61,168.87,2.740000000000009,0.9900000000000091,172.282,173.46,171.46,2.0,0.4000000000000057,890140,1245906,719311,526595,309511
2017-06-18,177.078,182.99,172.71,10.280000000000001,10.280000000000001,181.074,185.72,177.65,8.069999999999993,8.069999999999993,176.116,181.06,171.21,9.849999999999994,9.849999999999994,179.51,185.28,175.3,9.97999999999999,8.680000000000007,1010704,1201312,809053,392259,191548
2017-06-25,180.372,185.28,177.12,8.159999999999997,-6.659999999999997,181.528,186.0,178.62,7.3799999999999955,-7.3799999999999955,176.402,180.78,173.44,7.340000000000003,-7.340000000000003,177.704,181.0,173.52,7.47999999999999,-7.369999999999976,807330,1054743,655703,399040,177679
2017-07-02,173.41750000000002,174.24,172.73,1.5100000000000193,-1.5100000000000193,174.95749999999998,176.49,173.92,2.5700000000000216,-2.480000000000018,171.7425,173.31,170.15,3.1599999999999966,-1.3600000000000136,173.2275,174.35,172.11,2.2399999999999807,-2.019999999999982,726598,901378,527677,373701,111427
2017-07-09,172.584,174.79,169.75,5.039999999999992,2.950000000000017,174.068,175.32,171.15,4.1699999999999875,3.8400000000000034,170.648,172.65,167.98,4.670000000000016,3.210000000000008,172.142,173.23,169.0,4.22999999999999,3.3300000000000125,1110703,1579826,781833,797993,-333254
2017-07-16,172.884,174.66,171.37,3.289999999999992,-0.5999999999999943,174.214,175.85,173.39,2.460000000000008,0.0700000000000216,171.444,173.12,169.7,3.420000000000016,0.15000000000000568,172.8,173.88,171.74,2.1399999999999864,1.009999999999991,965154,1411426,622197,789229,284553
2017-07-23,174.358,176.5,172.48,4.02000000000001,1.960000000000008,175.804,177.8,174.04,3.7600000000000193,1.670000000000016,172.232,173.25,171.02,2.2299999999999898,2.2299999999999898,174.678,176.3,173.85,2.450000000000017,0.9299999999999784,906516,1148054,626882,521172,-521172
2017-07-30,186.522,198.44,173.96,24.47999999999999,23.22999999999999,189.21,198.57,173.96,24.609999999999985,22.05000000000001,184.214,195.04,170.31,24.72999999999999,21.039999999999992,187.386,198.46,172.3,26.159999999999997,20.620000000000005,2112536,5011245,905743,4105502,286379
2017-08-06,196.874,198.28,195.26,3.0200000000000102,0.4399999999999977,199.264,199.95,197.72,2.2299999999999898,-2.2299999999999898,195.564,197.39,194.1,3.289999999999992,-1.039999999999992,197.064,199.58,194.25,5.3300000000000125,-5.3300000000000125,906136,1163636,695985,467651,-242524
2017-08-13,193.738,195.01,190.74,4.269999999999982,-4.269999999999982,194.994,195.93,192.46,3.469999999999999,-3.469999999999999,192.082,193.83,189.15,4.680000000000007,-4.509999999999991,192.678,194.8,189.32,5.480000000000018,-5.480000000000018,715069,882072,545183,336889,223586
2017-08-20,192.546,195.29,189.61,5.679999999999978,5.679999999999978,194.398,195.44,192.06,3.3799999999999955,3.2299999999999898,190.984,192.09,189.34,2.75,1.7199999999999989,193.042,194.76,190.68,4.079999999999984,1.509999999999991,583742,627720,545848,81872,-20652
2017-08-27,198.006,205.0,193.68,11.319999999999993,11.319999999999993,201.44400000000002,207.49,196.44,11.050000000000011,9.409999999999997,196.762,203.73,192.45,11.280000000000001,11.280000000000001,200.868,207.15,195.94,11.210000000000008,10.099999999999994,868131,1387386,496868,890518,-8474
2017-09-03,207.6575,209.61,205.71,3.9000000000000057,3.9000000000000057,209.8475,211.27,207.73,3.5400000000000205,3.240000000000009,205.9125,208.81,204.35,4.460000000000008,4.460000000000008,208.63,210.2,207.22,2.9799999999999898,2.460000000000008,697953,937767,437617,500150,-500150
2017-09-10,212.292,213.5,211.0,2.5,-0.1599999999999966,213.052,214.34,211.87,2.469999999999999,-0.5300000000000011,210.282,212.33,208.96,3.3700000000000045,-1.009999999999991,212.272,213.93,210.72,3.210000000000008,-1.5200000000000102,769609,955027,486527,468500,155102
2017-09-17,205.94,211.37,199.69,11.680000000000007,-11.680000000000007,206.85,211.94,201.94,10.0,-10.0,202.788,208.8,199.6,9.200000000000017,-9.110000000000014,203.818,209.4,200.24,9.159999999999997,-7.990000000000009,912445,1071887,561229,510658,425514
2017-09-24,199.562,202.06,197.2,4.860000000000014,-1.0300000000000011,200.95,202.76,199.37,3.3899999999999864,-2.910000000000025,197.71,199.87,196.0,3.8700000000000045,-2.420000000000016,199.156,201.38,197.76,3.6200000000000045,-2.180000000000007,663713,926853,501327,425526,-345194
2017-10-01,203.20399999999998,205.98,199.45,6.530000000000001,6.52000000000001,205.266,206.62,203.07,3.5500000000000114,3.5500000000000114,202.324,204.86,199.24,5.6200000000000045,4.579999999999984,204.084,205.78,202.23,3.5500000000000114,1.950000000000017,624718,828700,494189,334511,-225954
2017-10-08,205.61,208.87,203.5,5.3700000000000045,3.950000000000017,207.648,211.49,204.39,7.100000000000023,4.22999999999999,204.224,207.1,202.0,5.099999999999994,2.6899999999999977,205.854,208.24,203.27,4.969999999999999,3.6499999999999773,538612,657641,422227,235414,-105301
2017-10-15,206.272,207.25,205.58,1.6699999999999875,-1.6699999999999875,208.23,211.66,206.51,5.150000000000006,3.549999999999983,204.81,205.7,204.01,1.6899999999999977,-1.6899999999999977,206.678,209.88,205.18,4.699999999999989,3.6500000000000057,532268,727020,432670,294350,241456
