Date,PMEStock_Open_average,PMEStock_Open_max,PMEStock_Open_min,PMEStock_Open_volatility,PMEStock_Open_change,PMEStock_High_average,PMEStock_High_max,PMEStock_High_min,PMEStock_High_volatility,PMEStock_High_change,PMEStock_Low_average,PMEStock_Low_max,PMEStock_Low_min,PMEStock_Low_volatility,PMEStock_Low_change,PMEStock_Close_average,PMEStock_Close_max,PMEStock_Close_min,PMEStock_Close_volatility,PMEStock_Close_change,PMEStock_Volume_average,PMEStock_Volume_max,PMEStock_Volume_min,PMEStock_Volume_volatility,PMEStock_Volume_change
2017-10-08,3.0964,3.2,3.0,0.20000000000000018,-0.20000000000000018,3.156,3.28,3.08,0.19999999999999973,-0.19999999999999973,2.974,3.1,2.91,0.18999999999999995,-0.18999999999999995,3.0646,3.16,2.9930000000000003,0.16699999999999982,-0.16699999999999982,92669,131152,53648,77504,77318
2017-10-15,2.9682,3.03,2.891,0.1389999999999998,-0.08999999999999986,3.0656,3.15,2.99,0.1599999999999997,-0.1599999999999997,2.886,2.91,2.85,0.06000000000000005,-0.010000000000000231,2.9578,3.0,2.929,0.07100000000000017,-0.029999999999999805,67075,93365,41085,52280,-52280
2017-10-22,2.89,3.03,2.79,0.23999999999999977,-0.13999999999999968,2.951,3.085,2.85,0.23499999999999988,-0.19499999999999984,2.736,2.85,2.58,0.27,-0.0900000000000003,2.8374,2.948,2.77,0.17799999999999994,-0.17799999999999994,116604,176938,73621,103317,37317
2017-10-29,2.8058,3.0,2.71,0.29000000000000004,-0.06999999999999984,2.9318,3.1,2.76,0.3400000000000003,-0.1200000000000001,2.66,2.71,2.6,0.10999999999999988,-0.06999999999999984,2.7760000000000002,3.0,2.67,0.33000000000000007,-0.020000000000000018,122004,252777,35922,216855,-10076
2017-11-05,2.8438,2.92,2.7,0.21999999999999975,0.18999999999999995,2.976,3.1,2.87,0.22999999999999998,0.1299999999999999,2.752,2.8,2.6,0.19999999999999973,0.19999999999999973,2.9097999999999997,3.05,2.84,0.20999999999999996,0.10999999999999988,110172,145579,41689,103890,26148
2017-11-12,3.206,3.4,3.1,0.2999999999999998,0.08999999999999986,3.342,3.49,3.26,0.23000000000000043,-0.14000000000000012,3.089,3.13,3.035,0.09499999999999975,0.08499999999999996,3.216,3.34,3.16,0.17999999999999972,-0.13999999999999968,146066,327380,49218,278162,-242556
2017-11-19,3.1425,3.2,3.11,0.0900000000000003,-0.08000000000000007,3.23875,3.345,3.15,0.19500000000000028,-0.14500000000000002,3.0300000000000002,3.16,2.96,0.20000000000000018,-0.16999999999999993,3.13475,3.21,3.04,0.16999999999999993,-0.04100000000000037,130163,198510,46512,151998,93002
2017-11-26,2.946,3.15,2.82,0.33000000000000007,-0.19999999999999973,3.0418,3.1689999999999996,2.93,0.23899999999999944,-0.10899999999999954,2.8502,2.94,2.79,0.1499999999999999,-0.07899999999999974,2.9,2.95,2.84,0.11000000000000032,-0.020000000000000018,131458,299276,67433,231843,-218489
2017-12-03,2.926,3.1,2.83,0.27,0.1499999999999999,3.023,3.16,2.895,0.2650000000000001,0.14000000000000012,2.8342,2.9810000000000003,2.72,0.2610000000000001,0.17100000000000026,2.9544,3.1319999999999997,2.83,0.3019999999999996,0.3019999999999996,138219,181897,111708,70189,69286
2017-12-10,2.9982,3.14,2.83,0.31000000000000005,-0.31000000000000005,3.124,3.19,3.04,0.1499999999999999,-0.10000000000000009,2.908,3.03,2.83,0.19999999999999973,-0.19999999999999973,2.98,3.07,2.85,0.21999999999999975,-0.11999999999999966,115502,160199,59827,100372,-50967
2017-12-17,2.92,2.96,2.87,0.08999999999999986,0.0,2.9896,3.0,2.97,0.029999999999999805,-0.029999999999999805,2.864,2.9,2.83,0.06999999999999984,-0.040000000000000036,2.8978,2.949,2.88,0.06899999999999995,-0.06899999999999995,38334,54915,21809,33106,-17946
2017-12-24,2.8649999999999998,2.9,2.84,0.06000000000000005,0.06000000000000005,2.98725,3.1,2.94,0.16000000000000014,0.14100000000000046,2.815,2.84,2.8,0.040000000000000036,0.0,2.92,3.05,2.84,0.20999999999999996,0.1299999999999999,110425,231715,57129,174586,174586
2017-12-31,3.21,3.38,3.09,0.29000000000000004,0.08999999999999986,3.39,3.54,3.18,0.3599999999999999,0.3599999999999999,3.105,3.23,2.99,0.23999999999999977,0.23999999999999977,3.27,3.49,3.05,0.4400000000000004,0.4400000000000004,243172,285697,197936,87761,87761
