Date,Guggenheim MSCI EM Equal Country Weight_etf_Open_average,Guggenheim MSCI EM Equal Country Weight_etf_Open_max,Guggenheim MSCI EM Equal Country Weight_etf_Open_min,Guggenheim MSCI EM Equal Country Weight_etf_Open_volatility,Guggenheim MSCI EM Equal Country Weight_etf_Open_change,Guggenheim MSCI EM Equal Country Weight_etf_High_average,Guggenheim MSCI EM Equal Country Weight_etf_High_max,Guggenheim MSCI EM Equal Country Weight_etf_High_min,Guggenheim MSCI EM Equal Country Weight_etf_High_volatility,Guggenheim MSCI EM Equal Country Weight_etf_High_change,Guggenheim MSCI EM Equal Country Weight_etf_Low_average,Guggenheim MSCI EM Equal Country Weight_etf_Low_max,Guggenheim MSCI EM Equal Country Weight_etf_Low_min,Guggenheim MSCI EM Equal Country Weight_etf_Low_volatility,Guggenheim MSCI EM Equal Country Weight_etf_Low_change,Guggenheim MSCI EM Equal Country Weight_etf_Close_average,Guggenheim MSCI EM Equal Country Weight_etf_Close_max,Guggenheim MSCI EM Equal Country Weight_etf_Close_min,Guggenheim MSCI EM Equal Country Weight_etf_Close_volatility,Guggenheim MSCI EM Equal Country Weight_etf_Close_change
2016-10-30,28.19,28.19,28.19,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2016-11-06,27.09,27.09,27.09,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2016-11-13,27.19,27.19,27.19,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2016-11-20,27.33,27.33,27.33,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2016-11-27,27.24,27.24,27.24,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2016-12-04,28.22,28.22,28.22,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2016-12-11,27.76,27.76,27.76,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2016-12-18,27.38,27.38,27.38,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2016-12-25,27.94,27.94,27.94,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2017-01-01,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2017-01-08,28.79,28.79,28.79,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2017-01-15,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2017-01-22,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2017-01-29,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2017-02-05,29.66,29.66,29.66,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2017-02-12,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2017-02-19,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2017-02-26,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2017-03-05,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2017-03-12,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2017-03-19,30.36,30.36,30.36,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2017-03-26,30.13,30.13,30.13,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2017-04-02,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2017-04-09,30.81,30.81,30.81,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2017-04-16,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2017-04-23,30.96,30.96,30.96,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2017-04-30,31.16,31.16,31.16,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2017-05-07,32.01,32.01,32.01,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2017-05-14,31.78,31.78,31.78,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.78,31.78,31.78,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2017-05-21,32.34,32.34,32.34,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2017-05-28,32.21,32.21,32.21,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2017-06-04,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2017-06-11,31.5,31.5,31.5,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2017-06-18,31.52,31.52,31.52,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2017-06-25,31.68,31.68,31.68,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2017-07-02,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2017-07-09,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2017-07-16,33.25,33.25,33.25,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2017-07-23,33.19,33.19,33.19,0.0,0.0,33.19,33.19,33.19,0.0,0.0,33.19,33.19,33.19,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2017-07-30,33.54,33.54,33.54,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2017-08-06,32.97,32.97,32.97,0.0,0.0,33.19,33.19,33.19,0.0,0.0,32.97,32.97,32.97,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2017-08-13,33.14,33.14,33.14,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2017-08-20,34.04,34.04,34.04,0.0,0.0,34.04,34.04,34.04,0.0,0.0,34.02,34.02,34.02,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2017-08-27,34.03,34.03,34.03,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2017-09-03,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2017-09-10,33.72,33.72,33.72,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2017-09-17,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2017-09-24,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2017-10-01,33.32,33.32,33.32,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2017-10-08,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2017-10-15,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2017-10-22,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2017-10-29,33.75,33.75,33.75,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2017-11-05,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2017-11-12,33.17,33.17,33.17,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2017-11-19,33.65,33.65,33.65,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2017-11-26,33.06,33.06,33.06,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2017-12-03,33.09,33.09,33.09,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2017-12-10,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2017-12-17,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2017-12-24,34.73,34.73,34.73,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2017-12-31,35.92,35.92,35.92,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.75,35.75,35.75,0.0,0.0
