Date,PRA_stock_Open_average,PRA_stock_Open_max,PRA_stock_Open_min,PRA_stock_Open_volatility,PRA_stock_Open_change,PRA_stock_High_average,PRA_stock_High_max,PRA_stock_High_min,PRA_stock_High_volatility,PRA_stock_High_change,PRA_stock_Low_average,PRA_stock_Low_max,PRA_stock_Low_min,PRA_stock_Low_volatility,PRA_stock_Low_change,PRA_stock_Close_average,PRA_stock_Close_max,PRA_stock_Close_min,PRA_stock_Close_volatility,PRA_stock_Close_change,PRA_stock_Volume_average,PRA_stock_Volume_max,PRA_stock_Volume_min,PRA_stock_Volume_volatility,PRA_stock_Volume_change
2016-07-24,52.064,52.19,51.66,0.5300000000000011,-0.5300000000000011,52.276,52.47,51.92,0.5499999999999972,-0.5499999999999972,51.754,51.96,51.44,0.5200000000000031,-0.45000000000000284,52.004,52.28,51.66,0.6200000000000045,-0.6200000000000045,122454,142866,87875,54991,-18523
2016-07-31,52.258,53.15,51.64,1.509999999999998,1.3900000000000006,52.674,53.98,51.8,2.1799999999999997,1.740000000000002,52.146,53.15,51.52,1.6299999999999955,1.5599999999999952,52.39,53.73,51.7,2.029999999999994,1.9599999999999937,132191,204554,83435,121119,31491
2016-08-07,54.51,54.73,54.0,0.7299999999999969,0.5600000000000023,54.804,54.94,54.59,0.3499999999999943,0.3499999999999943,54.348,54.56,53.99,0.5700000000000003,0.5700000000000003,54.686,54.84,54.54,0.30000000000000426,0.23000000000000398,139689,193893,93013,100880,-88252
2016-08-14,54.364,55.12,53.71,1.4099999999999966,-0.9299999999999997,54.534,55.12,54.19,0.9299999999999997,-0.9299999999999997,54.022,54.66,53.71,0.9499999999999957,-0.7899999999999991,54.166000000000004,54.71,53.81,0.8999999999999986,-0.8299999999999983,137676,162834,110597,52237,-50820
2016-08-21,54.050000000000004,54.4,53.88,0.519999999999996,0.519999999999996,54.242,54.57,53.97,0.6000000000000014,0.38000000000000256,53.734,53.9,53.52,0.37999999999999545,0.21000000000000085,54.1,54.28,53.83,0.45000000000000284,0.09000000000000341,101358,139009,76902,62107,-4463
2016-08-28,54.751999999999995,54.98,54.5,0.4799999999999969,0.4399999999999977,54.986,55.42,54.73,0.6900000000000048,0.21000000000000085,54.474,54.65,54.37,0.28000000000000114,0.12000000000000455,54.752,55.02,54.6,0.4200000000000017,0.10000000000000142,107003,151120,64747,86373,73669
2016-09-04,54.432500000000005,54.74,53.88,0.8599999999999994,-0.6799999999999997,54.5025,54.75,53.88,0.8699999999999974,-0.8200000000000003,53.8625,54.3,53.09,1.2099999999999937,-1.2099999999999937,54.1575,54.7,53.11,1.5900000000000034,-1.5900000000000034,168860,292158,125766,166392,1859
2016-09-11,52.894,53.23,52.54,0.6899999999999977,-0.6899999999999977,53.134,53.58,52.72,0.8599999999999994,-0.8599999999999994,52.614,52.86,52.35,0.509999999999998,-0.509999999999998,52.902,53.47,52.38,1.0899999999999963,-1.0899999999999963,115002,150201,86980,63221,40975
2016-09-18,52.746,53.18,52.47,0.7100000000000009,0.7100000000000009,53.056,53.51,52.71,0.7999999999999972,0.490000000000002,52.4,52.93,52.03,0.8999999999999986,0.17999999999999972,52.72,53.46,52.35,1.1099999999999994,0.020000000000003126,110987,140926,79055,61871,34955
2016-09-25,52.054,52.34,51.83,0.5100000000000051,0.020000000000003126,52.456,52.58,52.3,0.28000000000000114,0.19999999999999574,51.87,52.03,51.65,0.38000000000000256,0.240000000000002,52.192,52.57,51.75,0.8200000000000003,0.7299999999999969,110775,159401,83152,76249,58613
2016-10-02,53.044000000000004,53.89,52.42,1.4699999999999989,1.4699999999999989,53.492,54.65,52.53,2.1199999999999974,2.1199999999999974,52.746,53.75,51.99,1.759999999999998,1.7100000000000009,53.356,54.2,52.53,1.6700000000000017,1.6700000000000017,199033,274857,153186,121671,-52123
2016-10-09,54.012,54.44,53.82,0.6199999999999974,-0.4399999999999977,54.37,54.69,54.08,0.6099999999999994,-0.3999999999999986,53.644,53.88,53.24,0.6400000000000006,-0.6400000000000006,53.984,54.18,53.76,0.4200000000000017,-0.04000000000000625,97492,141254,76638,64616,-17441
2016-10-16,53.762,54.21,53.05,1.1600000000000037,-0.9500000000000028,54.022,54.34,53.56,0.7800000000000011,-0.7800000000000011,53.5,53.86,53.02,0.8399999999999963,-0.8399999999999963,53.722,53.95,53.41,0.5400000000000063,-0.480000000000004,85921,94951,73238,21713,-21713
2016-10-23,53.004,53.42,52.71,0.7100000000000009,-0.7100000000000009,53.508,54.09,53.03,1.0600000000000023,-0.990000000000002,52.712,53.42,52.28,1.1400000000000006,-1.1400000000000006,53.082,53.69,52.53,1.1599999999999966,-1.0599999999999952,136419,199748,85796,113952,113952
2016-10-30,52.12,53.25,50.65,2.6000000000000014,-2.1499999999999986,52.31,53.35,50.95,2.3999999999999986,-2.3499999999999943,51.44,52.5,50.5,2.0,-2.0,51.71,53.3,50.75,2.549999999999997,-2.549999999999997,112722,134871,91869,43002,-30161
2016-11-06,51.94,53.3,51.1,2.1999999999999957,2.1999999999999957,52.72,54.15,51.35,2.799999999999997,2.799999999999997,51.812,53.23,50.95,2.279999999999994,2.279999999999994,52.5,54.0,51.25,2.75,2.75,112732,144266,91819,52447,32415
2016-11-13,54.14,54.35,53.9,0.45000000000000284,-0.10000000000000142,54.75,55.05,54.45,0.5999999999999943,-0.15000000000000568,53.828,54.15,53.39,0.759999999999998,0.10000000000000142,54.31,54.55,54.1,0.44999999999999574,0.3499999999999943,120464,144000,89897,54103,-11531
2016-11-20,55.1125,55.95,54.75,1.2000000000000028,1.1500000000000057,55.8,56.5,55.0,1.5,1.5,54.9375,55.95,54.25,1.7000000000000028,1.7000000000000028,55.4625,56.2,54.5,1.7000000000000028,1.7000000000000028,92840,143017,45145,97872,-40708
2016-11-27,56.78,57.95,56.15,1.8000000000000043,1.8000000000000043,57.32,58.0,56.9,1.1000000000000014,0.8500000000000014,56.42,57.05,56.05,1.0,0.8999999999999986,56.81,57.6,56.05,1.5500000000000043,0.9500000000000028,157511,202108,100762,101346,38554
2016-12-04,57.848,59.05,55.29,3.759999999999998,-2.9100000000000037,58.846,60.05,57.88,2.1699999999999946,-0.6699999999999946,57.27,58.9,54.85,4.049999999999997,-2.8999999999999986,58.212,59.65,56.31,3.3399999999999963,-2.1400000000000006,246424,309526,162103,147423,147423
2016-12-11,56.132,56.45,55.8,0.6500000000000057,-0.19000000000000483,56.598,57.14,56.21,0.9299999999999997,0.4100000000000037,55.818,56.26,55.57,0.6899999999999977,0.509999999999998,56.172,57.05,55.66,1.3900000000000006,1.1099999999999994,377382,1019926,157406,862520,742357
2016-12-18,57.588,58.72,56.85,1.8699999999999974,-0.6199999999999974,57.89,58.79,57.15,1.6400000000000006,-1.009999999999998,56.986000000000004,57.7,56.5,1.2000000000000028,-0.6799999999999997,57.396,58.16,56.85,1.3099999999999952,-1.1700000000000017,287364,407864,144224,263640,-155836
2016-12-25,56.3875,56.8,56.15,0.6499999999999986,-0.6499999999999986,56.6375,57.0,56.4,0.6000000000000014,-0.6000000000000014,56.1375,56.45,55.95,0.5,-0.5,56.300000000000004,56.6,56.2,0.3999999999999986,-0.3999999999999986,194178,250541,125911,124630,39492
2017-01-01,56.1375,56.55,55.85,0.6999999999999957,-0.5,56.3625,56.55,56.15,0.3999999999999986,-0.19999999999999574,55.7625,55.85,55.7,0.14999999999999858,-0.09999999999999432,56.0375,56.2,55.8,0.4000000000000057,0.20000000000000284,286530,299761,254497,45264,-43581
2017-01-08,56.15,56.65,55.8,0.8500000000000014,-0.6999999999999957,56.44,56.75,56.15,0.6000000000000014,-0.3999999999999986,55.5,55.75,55.15,0.6000000000000014,-0.04999999999999716,55.89,56.75,55.45,1.2999999999999972,-0.14999999999999858,225720,404705,134668,270037,-80428
2017-01-15,55.4125,55.65,55.15,0.5,0.3500000000000014,55.7375,55.8,55.65,0.14999999999999858,-0.10000000000000142,55.1,55.2,54.95,0.25,0.25,55.3125,55.65,55.1,0.5499999999999972,0.25,153452,171155,109316,61839,-61839
2017-01-22,55.21,55.55,54.95,0.5999999999999943,-0.3999999999999986,55.47,55.8,55.2,0.5999999999999943,-0.3500000000000014,54.7,55.0,54.6,0.3999999999999986,0.0,54.92,55.2,54.65,0.5500000000000043,-0.10000000000000142,173334,229128,123687,105441,-67521
2017-01-29,54.440000000000005,55.2,53.7,1.5,0.75,54.9,55.5,54.45,1.0499999999999972,1.0499999999999972,54.15,55.05,53.3,1.75,1.1999999999999957,54.58,55.4,53.9,1.5,1.5,217868,518523,115125,403398,-60220
2017-02-05,55.18,55.5,54.85,0.6499999999999986,-0.04999999999999716,55.57,55.95,55.4,0.5500000000000043,0.3500000000000014,54.916,55.15,54.6,0.5499999999999972,0.10000000000000142,55.14,55.6,54.85,0.75,0.3999999999999986,130949,184140,86583,97557,-32966
2017-02-12,56.019999999999996,56.55,55.65,0.8999999999999986,0.8999999999999986,56.426,56.85,56.0,0.8500000000000014,0.7000000000000028,55.91,56.25,55.6,0.6499999999999986,0.6499999999999986,56.3,56.75,55.9,0.8500000000000014,0.6499999999999986,109501,194572,76204,118368,117956
2017-02-19,58.6375,61.15,56.65,4.5,4.5,59.5375,61.9,56.9,5.0,4.950000000000003,57.8375,59.25,56.4,2.8500000000000014,2.700000000000003,58.8625,61.85,56.8,5.050000000000004,2.75,229216,372781,89195,283586,192459
2017-02-26,59.81,60.5,59.3,1.2000000000000028,0.7000000000000028,60.27,60.6,59.8,0.8000000000000043,0.6500000000000057,59.524,59.95,59.02,0.9299999999999997,0.5499999999999972,59.88,60.4,59.1,1.2999999999999972,0.6499999999999986,177779,257425,108277,149148,-110186
2017-03-05,59.48,59.85,59.25,0.6000000000000014,-0.3500000000000014,59.74,60.15,59.6,0.5499999999999972,-0.5,59.23,59.55,59.1,0.44999999999999574,-0.3999999999999986,59.43,59.6,59.25,0.3500000000000014,0.05000000000000426,120819,142719,95811,46908,-17844
2017-03-12,59.86,60.35,59.35,1.0,0.8999999999999986,60.33,60.8,59.7,1.0999999999999943,1.0999999999999943,59.706,60.2,59.33,0.8700000000000045,0.44999999999999574,60.14,60.7,59.65,1.0500000000000043,1.0500000000000043,223513,483892,94125,389767,389767
2017-03-19,59.69,60.7,59.15,1.5500000000000043,-1.4500000000000028,59.92,60.7,59.5,1.2000000000000028,-1.0500000000000043,59.124,59.7,58.85,0.8500000000000014,-0.7000000000000028,59.35,59.85,59.1,0.75,-0.75,156303,204535,129167,75368,-35312
2017-03-26,59.45,60.4,58.65,1.75,1.75,60.034,60.6,59.42,1.1799999999999997,1.1799999999999997,59.13,60.1,58.45,1.6499999999999986,1.6499999999999986,59.83,60.45,59.25,1.2000000000000028,1.0,150377,208586,97884,110702,81428
2017-04-02,60.25,60.85,59.85,1.0,-0.3999999999999986,60.5,60.85,60.1,0.75,-0.5500000000000043,59.74,60.15,59.25,0.8999999999999986,-0.8500000000000014,60.17,60.6,59.9,0.7000000000000028,-0.3500000000000014,198705,325649,110360,215289,-25657
2017-04-09,59.95,60.15,59.65,0.5,-0.30000000000000426,60.1125,60.35,59.65,0.7000000000000028,-0.7000000000000028,59.4625,59.8,59.05,0.75,-0.75,59.75,60.15,59.05,1.1000000000000014,-1.1000000000000014,155988,191722,115139,76583,58201
2017-04-16,59.94,60.45,59.35,1.1000000000000014,1.1000000000000014,60.43,60.95,60.15,0.8000000000000043,0.8000000000000043,59.62,60.35,59.0,1.3500000000000014,1.3500000000000014,60.22,60.8,59.85,0.9499999999999957,0.6999999999999957,120852,138489,102796,35693,30661
2017-04-23,61.9,62.4,61.4,1.0,0.8999999999999986,62.268,62.8,61.75,1.0499999999999972,0.740000000000002,61.55,62.35,61.0,1.3500000000000014,0.7000000000000028,61.89,62.45,61.35,1.1000000000000014,0.3999999999999986,161182,208786,126431,82355,17495
2017-04-30,61.46,62.15,60.9,1.25,-0.5499999999999972,61.64,62.25,60.9,1.3500000000000014,0.10000000000000142,60.620000000000005,61.35,59.7,1.6499999999999986,-0.75,60.99,61.7,59.95,1.75,-0.25,161917,255166,98638,156528,121572
2017-05-07,59.78,61.35,59.0,2.3500000000000014,-2.3500000000000014,59.944,61.52,59.1,2.4200000000000017,-2.4200000000000017,59.07,59.95,58.2,1.75,-1.75,59.26,60.15,58.35,1.7999999999999972,-1.7999999999999972,119426,151887,91582,60305,19664
2017-05-14,58.31,58.9,57.75,1.1499999999999986,-0.3500000000000014,58.678,59.15,58.15,1.0,-0.6599999999999966,57.95,58.55,57.25,1.2999999999999972,-0.5499999999999972,58.31,58.85,57.8,1.0500000000000043,-0.5500000000000043,143897,190438,105272,85166,-85166
2017-05-21,59.14,59.4,58.5,0.8999999999999986,0.8999999999999986,59.34,59.45,59.1,0.3500000000000014,0.29999999999999716,58.64,59.0,58.3,0.7000000000000028,0.5,59.14,59.4,58.85,0.5499999999999972,0.3999999999999986,108486,125677,90899,34778,-8234
2017-05-28,59.6625,59.95,59.25,0.7000000000000028,0.7000000000000028,59.9125,60.55,59.3,1.25,1.25,59.2,59.9,58.65,1.25,1.25,59.7,60.2,59.15,1.0500000000000043,1.0500000000000043,115154,157976,79949,78027,25108
2017-06-04,59.42,60.1,59.1,1.0,-0.6000000000000014,59.76,60.4,59.2,1.1999999999999957,0.14999999999999858,58.92,59.45,58.45,1.0,0.15000000000000568,59.42,60.35,58.95,1.3999999999999986,1.0,118578,156977,90328,66649,11288
2017-06-11,60.08,60.95,59.4,1.5500000000000043,0.7000000000000028,60.6,61.45,60.0,1.4500000000000028,0.9500000000000028,59.589999999999996,60.55,59.05,1.5,1.5,60.27,61.45,59.15,2.3000000000000043,2.3000000000000043,159337,303190,92894,210296,156311
2017-06-18,60.72,61.75,59.5,2.25,-2.25,60.910000000000004,61.75,60.0,1.75,-1.75,60.274,61.35,59.5,1.8500000000000014,-1.8500000000000014,60.42,61.4,59.8,1.6000000000000014,-1.4499999999999957,136425,227090,74067,153023,65067
2017-06-25,60.46,61.2,59.9,1.3000000000000043,1.25,60.730000000000004,61.2,60.05,1.1500000000000057,0.8500000000000014,59.972,60.55,59.6,0.9499999999999957,0.8200000000000003,60.5,60.9,59.95,0.9499999999999957,0.6499999999999986,109808,129239,77313,51926,18551
2017-07-02,60.925,61.5,60.6,0.8999999999999986,-0.3999999999999986,61.5325,61.8,61.1,0.6999999999999957,0.07000000000000028,60.5375,60.85,60.3,0.5500000000000043,-0.3500000000000014,61.0375,61.75,60.35,1.3999999999999986,0.3500000000000014,131755,223924,52377,171547,76912
2017-07-09,61.08,61.6,60.8,0.8000000000000043,-0.8000000000000043,61.38,61.85,61.05,0.8000000000000043,-0.7000000000000028,60.614,60.9,60.35,0.5499999999999972,-0.25,60.98,61.15,60.8,0.3500000000000014,0.19999999999999574,109417,141373,78710,62663,-35995
2017-07-16,60.56,60.75,60.1,0.6499999999999986,-0.25,60.784,61.02,60.55,0.47000000000000597,-0.3200000000000003,60.174,60.42,59.95,0.46999999999999886,0.14999999999999858,60.54,60.75,60.35,0.3999999999999986,-0.19999999999999574,90831,131443,66973,64470,-61593
2017-07-23,60.98,61.8,60.35,1.4499999999999957,-0.10000000000000142,61.49,61.8,60.75,1.0499999999999972,0.25,60.53,61.15,60.05,1.1000000000000014,-0.10000000000000142,61.12,61.65,60.35,1.2999999999999972,0.29999999999999716,110661,197265,69045,128220,16337
2017-07-30,59.79,61.8,58.35,3.4499999999999957,-3.3999999999999986,60.15,61.9,58.85,3.049999999999997,-3.049999999999997,59.059999999999995,61.25,58.3,2.950000000000003,-2.950000000000003,59.25,61.8,58.3,3.5,-3.5,149991,230822,87617,143205,-12441
2017-08-06,55.98,58.15,54.75,3.3999999999999986,-3.3999999999999986,56.6,58.3,55.15,3.1499999999999986,-3.1499999999999986,55.38,57.75,54.1,3.6499999999999986,-3.6499999999999986,55.73,58.05,54.8,3.25,-3.25,159319,221985,81560,140425,92405
2017-08-13,55.16,55.45,54.9,0.5500000000000043,-0.25,55.489999999999995,55.8,55.05,0.75,-0.75,54.81,55.25,54.3,0.9500000000000028,-0.9500000000000028,54.99,55.5,54.45,1.0499999999999972,-1.0499999999999972,121500,174110,90191,83919,67899
2017-08-20,54.01,54.6,53.65,0.9500000000000028,-0.9500000000000028,54.230000000000004,54.75,53.95,0.7999999999999972,-0.7999999999999972,53.61,54.0,53.3,0.7000000000000028,-0.6499999999999986,53.88,54.1,53.6,0.5,-0.25,101345,136755,67847,68908,-20884
2017-08-27,53.28,53.8,52.8,1.0,-0.3999999999999986,53.704,54.0,53.45,0.5499999999999972,0.20000000000000284,52.99,53.35,52.55,0.8000000000000043,0.20000000000000284,53.29,53.6,53.05,0.5500000000000043,0.30000000000000426,187033,270017,121722,148295,-125835
2017-09-03,52.125,53.35,51.3,2.0500000000000043,-2.0500000000000043,52.8625,53.75,51.85,1.8999999999999986,0.3999999999999986,51.3125,51.65,50.7,0.9499999999999957,-0.30000000000000426,52.1375,53.25,51.3,1.9500000000000028,1.2999999999999972,262256,327617,187359,140258,47237
2017-09-10,53.71,54.1,53.45,0.6499999999999986,-0.04999999999999716,54.27,54.75,53.95,0.7999999999999972,-0.7999999999999972,53.33,53.5,53.15,0.3500000000000014,-0.3500000000000014,53.79,54.15,53.45,0.6999999999999957,0.10000000000000142,207189,329543,98312,231231,42657
2017-09-17,53.96,54.3,53.5,0.7999999999999972,0.04999999999999716,54.33,54.65,54.05,0.6000000000000014,0.5,53.654,54.0,53.42,0.5799999999999983,0.3999999999999986,54.01,54.3,53.55,0.75,0.44999999999999574,141140,153647,122337,31310,-31310
2017-09-24,54.56,54.85,54.3,0.5500000000000043,0.20000000000000284,54.796,55.0,54.55,0.45000000000000284,0.30000000000000426,54.3,54.5,54.0,0.5,0.3500000000000014,54.56,54.75,54.4,0.3500000000000014,0.25,210281,332646,117534,215112,173901
2017-10-01,55.12,55.5,54.75,0.75,0.75,55.58,55.9,55.2,0.6999999999999957,0.6999999999999957,54.8,55.2,54.3,0.9000000000000057,0.9000000000000057,55.23,55.45,55.0,0.45000000000000284,0.45000000000000284,177530,309324,79552,229772,-229772
2017-10-08,55.43,55.55,55.35,0.19999999999999574,0.09999999999999432,55.75,55.9,55.65,0.25,0.25,55.22,55.35,55.15,0.20000000000000284,0.05000000000000426,55.42,55.6,55.3,0.30000000000000426,0.30000000000000426,94168,121021,63108,57913,39542
2017-10-15,56.06,56.85,55.45,1.3999999999999986,1.3999999999999986,56.456,56.88,56.15,0.730000000000004,0.7000000000000028,55.69,56.4,55.35,1.0499999999999972,0.9499999999999957,56.22,56.7,55.65,1.0500000000000043,0.6999999999999957,92215,121257,68774,52483,28105
