Date,ADBE_stock_Open_average,ADBE_stock_Open_max,ADBE_stock_Open_min,ADBE_stock_Open_volatility,ADBE_stock_Open_change,ADBE_stock_High_average,ADBE_stock_High_max,ADBE_stock_High_min,ADBE_stock_High_volatility,ADBE_stock_High_change,ADBE_stock_Low_average,ADBE_stock_Low_max,ADBE_stock_Low_min,ADBE_stock_Low_volatility,ADBE_stock_Low_change,ADBE_stock_Close_average,ADBE_stock_Close_max,ADBE_stock_Close_min,ADBE_stock_Close_volatility,ADBE_stock_Close_change,ADBE_stock_Volume_average,ADBE_stock_Volume_max,ADBE_stock_Volume_min,ADBE_stock_Volume_volatility,ADBE_stock_Volume_change
2017-10-01,148.986,149.96,148.21,1.75,0.17000000000001592,149.91,151.36,148.46,2.9000000000000057,0.8800000000000239,147.87,149.53,146.6,2.930000000000007,2.009999999999991,149.172,151.12,147.94,3.180000000000007,3.180000000000007,2346462,2885596,1808225,1077371,-58640
2017-10-08,152.506,153.96,150.76,3.200000000000017,3.200000000000017,153.574,154.85,151.57,3.280000000000001,3.0200000000000102,151.874,153.39,150.25,3.1399999999999864,2.8100000000000023,152.96800000000002,153.93,151.5,2.430000000000007,2.430000000000007,2403084,2817629,1461004,1356625,1054569
2017-10-15,157.8,171.5,150.33,21.169999999999987,20.349999999999994,161.09,175.87,150.93,24.939999999999998,22.80000000000001,156.446,171.35,148.15,23.19999999999999,22.069999999999993,160.242,175.64,150.38,25.25999999999999,25.17999999999998,6242798,13522642,3547811,9974831,2186230
2017-10-22,172.72,175.68,170.37,5.310000000000002,-1.6599999999999966,174.87,177.58,172.49,5.090000000000003,1.7300000000000182,171.678,174.02,170.03,3.990000000000009,2.1899999999999977,173.33,177.33,171.58,5.75,5.170000000000016,2810663,3220814,2581165,639649,-413708
2017-10-29,177.906,181.76,176.16,5.599999999999994,4.759999999999991,179.07399999999998,182.74,176.73,6.010000000000019,5.260000000000019,175.822,179.64,174.45,5.189999999999998,5.189999999999998,178.136,182.3,175.16,7.140000000000015,6.27000000000001,2458140,3262340,2002919,1259421,120494
2017-11-05,181.662,182.88,181.0,1.8799999999999955,-1.009999999999991,182.73,184.44,181.78,2.6599999999999966,-0.22999999999998977,180.114,181.06,179.03,2.030000000000001,-0.7099999999999795,181.876,184.06,180.8,3.259999999999991,0.9199999999999875,2229143,2704613,1791797,912816,60185
2017-11-12,181.332,182.08,180.5,1.5800000000000125,1.5800000000000125,182.314,182.91,181.73,1.1800000000000068,0.5900000000000034,180.274,181.13,179.6,1.5300000000000011,1.3799999999999955,181.558,182.3,180.08,2.219999999999999,0.3900000000000148,1693988,1980859,1482133,498726,-13971
2017-11-19,183.4575,184.32,182.8,1.5199999999999818,0.1599999999999966,184.5475,185.55,183.43,2.1200000000000045,1.2800000000000011,182.44,182.96,181.34,1.6200000000000045,1.6200000000000045,183.4625,184.46,182.34,2.1200000000000045,2.1200000000000045,1341078,2036520,662988,1373532,-455129
2017-11-26,182.394,185.62,178.14,7.480000000000018,-5.320000000000022,184.102,186.27,181.67,4.600000000000023,-3.8400000000000034,179.49,184.37,175.31,9.060000000000002,-6.960000000000008,181.648,185.4,176.85,8.550000000000011,-5.47999999999999,2853237,4320844,1305108,3015736,1711775
2017-12-03,173.072,180.34,166.79,13.550000000000011,-3.259999999999991,175.892,180.62,171.78,8.840000000000003,-3.420000000000016,169.032,173.17,165.68,7.489999999999981,4.739999999999981,171.536,174.61,167.54,7.070000000000022,5.1299999999999955,3789397,5931410,2101808,3829602,-3829602
2017-12-10,175.516,179.36,172.69,6.670000000000016,5.590000000000003,177.046,179.98,174.13,5.849999999999994,5.0,173.24,174.98,170.43,4.549999999999983,1.1000000000000227,175.238,177.51,172.54,4.969999999999999,3.1999999999999886,5041044,9191676,2776719,6414957,6414957
2017-12-17,175.694,178.42,173.99,4.429999999999978,-4.429999999999978,176.466,179.15,175.1,4.050000000000011,-4.050000000000011,174.042,175.31,172.92,2.390000000000015,-1.5600000000000023,175.104,176.74,174.25,2.490000000000009,-1.740000000000009,2497861,3435384,1702630,1732754,-1732754
2017-12-24,175.03,175.92,174.36,1.5599999999999739,0.8299999999999841,175.8525,176.97,175.0,1.9699999999999989,1.9699999999999989,174.2375,175.1,173.03,2.069999999999993,2.069999999999993,175.1475,175.55,174.44,1.1100000000000136,0.8000000000000114,1325024,1810263,918355,891908,891908
2017-12-31,180.195,185.0,175.85,9.150000000000006,9.150000000000006,182.4125,185.9,177.8,8.099999999999994,8.099999999999994,179.535,183.54,175.26,8.280000000000001,8.280000000000001,181.825,185.34,177.7,7.640000000000015,7.640000000000015,2395483,2561213,2211383,349830,-56290
