Date,AIM_stock_Open_average,AIM_stock_Open_max,AIM_stock_Open_min,AIM_stock_Open_volatility,AIM_stock_Open_change,AIM_stock_High_average,AIM_stock_High_max,AIM_stock_High_min,AIM_stock_High_volatility,AIM_stock_High_change,AIM_stock_Low_average,AIM_stock_Low_max,AIM_stock_Low_min,AIM_stock_Low_volatility,AIM_stock_Low_change,AIM_stock_Close_average,AIM_stock_Close_max,AIM_stock_Close_min,AIM_stock_Close_volatility,AIM_stock_Close_change,AIM_stock_Volume_average,AIM_stock_Volume_max,AIM_stock_Volume_min,AIM_stock_Volume_volatility,AIM_stock_Volume_change
2017-09-10,14.17328,14.696,13.64,1.0559999999999992,0.36960000000000015,15.1624,16.5,14.696,1.8040000000000003,1.5356000000000005,14.02104,14.52,13.3452,1.1747999999999994,0.4399999999999995,14.3704,14.74,14.08,0.6600000000000001,0.4399999999999995,1077,2753,186,2567,2397
2017-09-17,14.5376,14.96,14.08,0.8800000000000008,0.4400000000000013,15.07088,15.554,14.9204,0.6335999999999995,-0.5939999999999994,14.212,14.52,13.64,0.879999999999999,-0.21560000000000024,14.60096,14.96,14.08,0.8800000000000008,0.4400000000000013,499,1247,193,1054,941
2017-09-24,14.89224,15.927999999999999,14.52,1.4079999999999995,-0.23320000000000007,15.74936,17.9916,14.9116,3.0799999999999983,-3.035999999999998,14.36424,14.8632,14.08,0.7832000000000008,-0.6952000000000016,14.7136,15.84,14.19,1.6500000000000004,-1.6500000000000004,712,2191,60,2131,-2131
2017-10-01,14.146,14.366,14.08,0.2859999999999996,-0.04400000000000048,14.4144,14.74,14.168,0.572000000000001,-0.4399999999999995,13.82128,13.992,13.5784,0.41360000000000063,-0.1056000000000008,14.0976,14.344000000000001,13.684000000000001,0.6600000000000001,0.6159999999999997,426,809,243,566,542
2017-10-08,14.58512,15.092,14.1064,0.9855999999999998,0.9855999999999998,15.6332,16.236,14.96,1.2759999999999998,-0.3475999999999999,14.2428,14.52,14.1064,0.41359999999999886,0.20679999999999943,14.58336,15.1668,14.19,0.9768000000000008,0.12320000000000064,879,1540,421,1119,-1024
2017-10-15,14.5552,15.18,14.0888,1.0911999999999988,0.0,14.68456,15.18,14.4672,0.7127999999999997,-0.21560000000000024,14.0668,14.388,13.662,0.7259999999999991,-0.3476000000000017,14.3968,14.652000000000001,13.992,0.6600000000000001,-0.21999999999999886,465,909,303,606,99
2017-10-22,14.23752,14.52,13.8996,0.6204000000000001,-0.6204000000000001,14.27624,14.52,13.925999999999998,0.5940000000000012,-0.5940000000000012,13.82568,14.08,13.64,0.4399999999999995,-0.4399999999999995,14.18472,14.52,13.904000000000002,0.6159999999999979,-0.6159999999999979,273,756,68,688,-136
2017-10-29,13.508000000000001,13.64,13.2,0.4400000000000013,0.0,14.21024,15.4,13.4288,1.9711999999999996,1.540000000000001,13.2924,13.64,13.2,0.4400000000000013,0.4400000000000013,13.56256,14.08,13.222000000000001,0.8579999999999988,0.8536000000000001,613,1098,273,825,482
2017-11-05,14.39416,14.828,14.08,0.7479999999999993,0.18039999999999878,14.802480000000001,14.96,14.52,0.4400000000000013,-0.22440000000000104,14.058,14.475999999999999,13.75,0.7259999999999991,0.10999999999999943,14.43376,14.96,13.8644,1.095600000000001,-0.8756000000000004,273,442,133,309,176
2017-11-12,14.0096,14.52,13.6928,0.8271999999999995,-0.17599999999999838,14.38096,14.52,14.1548,0.36519999999999975,-0.27280000000000015,13.66904,14.036,13.376,0.6600000000000001,-0.1319999999999979,14.10112,14.2912,13.9348,0.3564000000000007,0.04840000000000089,729,1814,172,1642,-136
2017-11-19,13.7874,14.08,13.64,0.4399999999999995,-0.2948000000000004,13.9755,14.08,13.8556,0.22439999999999927,-0.08799999999999919,13.6774,13.7852,13.64,0.1451999999999991,0.14080000000000048,13.7577,13.992,13.64,0.3520000000000003,0.27720000000000056,468,951,273,678,678
2017-11-26,14.47688,15.4,13.8204,1.579600000000001,0.3036000000000012,15.004,15.4,14.52,0.8800000000000008,-0.8800000000000008,13.92512,14.124,13.7368,0.3872,-0.08359999999999879,14.57896,15.18,14.08,1.0999999999999996,-0.47080000000000055,908,1609,433,1176,-343
2017-12-03,14.4804,15.4,14.036,1.3640000000000008,-0.24200000000000088,16.17704,18.9068,14.4848,4.422000000000001,1.7468000000000004,14.08528,14.52,13.7852,0.7347999999999999,-0.4355999999999991,14.91864,16.125999999999998,14.0888,2.037199999999997,-0.17599999999999838,1920,4470,169,4301,2641
2017-12-10,14.95912,16.148,13.772,2.3759999999999994,-0.7479999999999993,15.415840000000001,17.0984,14.3,2.798400000000001,-1.6984000000000012,13.9216,14.3176,13.64,0.6776,-0.6512000000000011,14.07208,14.52,13.64,0.879999999999999,-0.6555999999999997,1913,3195,596,2599,-706
2017-12-17,14.68368,15.8312,13.904000000000002,1.9271999999999991,1.619200000000001,15.39296,16.7156,14.388,2.3275999999999986,2.2087999999999983,14.325520000000001,15.1668,13.7808,1.386000000000001,1.386000000000001,14.96616,16.2448,13.86,2.384800000000002,2.384800000000002,1454,2412,811,1601,573
2017-12-24,15.305399999999999,16.5,14.52,1.9800000000000004,-1.9800000000000004,15.9104,16.5,15.4,1.0999999999999996,-1.0999999999999996,14.6047,15.0656,14.3132,0.7523999999999997,0.20679999999999943,15.5221,15.84,15.224,0.6159999999999997,-0.6159999999999997,710,1156,473,683,-667
2017-12-31,15.2394,15.4836,14.982000000000001,0.501599999999998,0.17159999999999798,15.659600000000001,16.5,15.312000000000001,1.1879999999999988,1.1879999999999988,15.0843,15.4,14.9688,0.43120000000000047,0.43120000000000047,15.4132,15.9368,15.136,0.8008000000000006,0.7568000000000001,1041,1864,418,1446,916
