Date,GLRE_stock_Open_average,GLRE_stock_Open_max,GLRE_stock_Open_min,GLRE_stock_Open_volatility,GLRE_stock_Open_change,GLRE_stock_High_average,GLRE_stock_High_max,GLRE_stock_High_min,GLRE_stock_High_volatility,GLRE_stock_High_change,GLRE_stock_Low_average,GLRE_stock_Low_max,GLRE_stock_Low_min,GLRE_stock_Low_volatility,GLRE_stock_Low_change,GLRE_stock_Close_average,GLRE_stock_Close_max,GLRE_stock_Close_min,GLRE_stock_Close_volatility,GLRE_stock_Close_change,GLRE_stock_Volume_average,GLRE_stock_Volume_max,GLRE_stock_Volume_min,GLRE_stock_Volume_volatility,GLRE_stock_Volume_change
2017-10-22,22.66,22.8,22.55,0.25,-0.25,22.754,22.85,22.65,0.20000000000000284,-0.10000000000000142,22.414,22.51,22.35,0.16000000000000014,-0.060000000000002274,22.6,22.75,22.5,0.25,-0.14999999999999858,88008,138262,52799,85463,2254
2017-10-29,22.21,22.55,21.9,0.6500000000000021,-0.6500000000000021,22.330000000000002,22.6,22.0,0.6000000000000014,-0.6000000000000014,21.87,22.25,21.6,0.6499999999999986,-0.5,22.04,22.4,21.9,0.5,-0.5,127209,193407,74957,118450,-36461
2017-11-05,21.53,22.1,21.1,1.0,-0.6499999999999986,21.8,22.3,21.4,0.9000000000000021,-0.45000000000000284,21.36,21.75,21.1,0.6499999999999986,-0.6499999999999986,21.55,22.1,21.25,0.8500000000000014,-0.75,99323,131201,57783,73418,-56887
2017-11-12,21.49,21.65,21.3,0.34999999999999787,0.25,21.76,21.9,21.6,0.29999999999999716,-0.15000000000000213,21.38,21.65,21.1,0.5499999999999972,0.3999999999999986,21.64,21.7,21.55,0.14999999999999858,0.0,84434,130173,60117,70056,-70056
2017-11-19,21.7,21.8,21.65,0.15000000000000213,0.05000000000000071,21.8,21.9,21.7,0.1999999999999993,-0.10000000000000142,21.4975,21.62,21.4,0.22000000000000242,-0.05000000000000071,21.675,21.8,21.55,0.25,-0.15000000000000213,69069,122031,27215,94816,-32873
2017-11-26,22.08,22.7,21.7,1.0,0.3500000000000014,22.36,22.75,21.85,0.8999999999999986,0.3999999999999986,21.78,22.15,21.45,0.6999999999999993,0.15000000000000213,22.18,22.55,21.8,0.75,0.3999999999999986,115552,164515,97620,66895,66895
2017-12-03,21.79,22.45,21.0,1.4499999999999993,-1.3499999999999979,21.86,22.7,21.1,1.5999999999999979,-1.5999999999999979,21.34,22.2,20.75,1.4499999999999993,-1.4499999999999993,21.46,22.4,20.9,1.5,-1.5,124722,169101,75580,93521,-41043
2017-12-10,20.69,21.15,20.25,0.8999999999999986,-0.6000000000000014,20.964,21.27,20.35,0.9199999999999982,0.120000000000001,20.34,20.85,19.9,0.9500000000000028,-0.25,20.73,21.2,20.25,0.9499999999999993,0.14999999999999858,149262,246850,75435,171415,128645
2017-12-17,20.9,21.25,20.65,0.6000000000000014,-0.6000000000000014,21.054,21.45,20.75,0.6999999999999993,-0.6999999999999993,20.66,20.75,20.35,0.3999999999999986,-0.3999999999999986,20.8,21.0,20.6,0.3999999999999986,-0.3999999999999986,105827,143877,90584,53293,-4488
2017-12-24,20.475,20.65,20.3,0.34999999999999787,-0.34999999999999787,20.6125,20.75,20.5,0.25,-0.25,20.2025,20.26,20.05,0.21000000000000085,-0.21000000000000085,20.337500000000002,20.55,20.1,0.4499999999999993,-0.25,134827,203603,81360,122243,66405
2017-12-31,20.8,21.25,20.3,0.9499999999999993,0.9499999999999993,21.105,21.35,20.7,0.6500000000000021,0.5700000000000003,20.5875,20.95,20.2,0.75,0.75,21.0,21.25,20.45,0.8000000000000007,0.8000000000000007,140143,173598,103144,70454,-70454
