Date,CONN_stock_Open_average,CONN_stock_Open_max,CONN_stock_Open_min,CONN_stock_Open_volatility,CONN_stock_Open_change,CONN_stock_High_average,CONN_stock_High_max,CONN_stock_High_min,CONN_stock_High_volatility,CONN_stock_High_change,CONN_stock_Low_average,CONN_stock_Low_max,CONN_stock_Low_min,CONN_stock_Low_volatility,CONN_stock_Low_change,CONN_stock_Close_average,CONN_stock_Close_max,CONN_stock_Close_min,CONN_stock_Close_volatility,CONN_stock_Close_change,CONN_stock_Volume_average,CONN_stock_Volume_max,CONN_stock_Volume_min,CONN_stock_Volume_volatility,CONN_stock_Volume_change
2017-10-22,30.2,32.3,27.75,4.549999999999997,4.149999999999999,31.524,32.9,27.95,4.949999999999999,4.070000000000004,29.674,31.5,26.8,4.699999999999999,4.419999999999998,30.75,32.55,26.85,5.699999999999996,4.5,918011,2365984,279165,2086819,-180240
2017-10-29,30.99,31.05,30.9,0.15000000000000213,0.0,31.538,31.9,31.05,0.8499999999999979,0.28999999999999915,30.282,30.45,29.8,0.6499999999999986,-0.05000000000000071,30.83,31.0,30.55,0.4499999999999993,-0.34999999999999787,392727,572575,260816,311759,-138284
2017-11-05,30.23,30.95,29.55,1.3999999999999986,-0.3999999999999986,31.038,31.74,30.0,1.7399999999999984,0.03999999999999915,29.849999999999998,30.45,29.45,1.0,-0.1999999999999993,30.27,30.7,29.85,0.8499999999999979,-0.3000000000000007,345126,478213,192459,285754,-127390
2017-11-12,30.04,30.55,29.8,0.75,0.40000000000000213,30.616,31.23,30.15,1.0800000000000018,0.8300000000000018,29.598000000000003,29.76,29.12,0.6400000000000006,0.16000000000000014,30.24,31.0,29.65,1.3500000000000014,1.0500000000000007,355310,584583,205992,378591,150685
2017-11-19,30.0625,31.05,29.15,1.9000000000000021,-1.9000000000000021,30.5,31.6,29.65,1.9500000000000028,-1.5500000000000007,29.195,30.45,28.7,1.75,-1.620000000000001,29.5125,30.6,28.95,1.6500000000000021,-1.5,375637,751396,171828,579568,-193861
2017-11-26,30.17,31.6,28.8,2.8000000000000007,1.75,31.17,32.35,30.2,2.150000000000002,0.8000000000000007,29.384,30.65,28.4,2.25,0.7200000000000024,30.38,31.45,28.6,2.849999999999998,2.1999999999999993,500367,652716,426565,226151,108160
2017-12-03,32.28,33.95,31.1,2.8500000000000014,2.2499999999999964,33.74,37.8,31.8,5.9999999999999964,3.299999999999997,31.584,32.93,30.55,2.379999999999999,2.1799999999999997,32.16,33.45,31.1,2.3500000000000014,2.1999999999999957,878671,2525177,319051,2206126,350732
2017-12-10,32.57,33.3,31.55,1.7499999999999964,-0.44999999999999574,33.372,34.15,32.3,1.8500000000000014,0.6999999999999957,31.814,32.73,31.2,1.5299999999999976,1.4299999999999962,32.53,33.95,31.4,2.5500000000000043,2.5500000000000043,636790,786484,473584,312900,-133843
2017-12-17,34.64,34.9,34.35,0.5499999999999972,0.44999999999999574,35.554,36.95,34.77,2.1799999999999997,-1.1500000000000057,34.172,34.36,33.75,0.6099999999999994,-0.20000000000000284,35.04,35.7,34.5,1.2000000000000028,0.05000000000000426,669392,923924,341487,582437,-358542
2017-12-24,36.35,37.2,35.75,1.4500000000000028,1.4500000000000028,37.0225,37.44,36.8,0.6400000000000006,0.6400000000000006,35.3625,35.7,35.15,0.5500000000000043,-0.45000000000000284,36.225,36.95,35.55,1.4000000000000057,-1.1000000000000014,474800,574774,337635,237139,78768
2017-12-31,35.275,35.75,34.3,1.4500000000000028,-1.4500000000000028,35.745,36.35,35.0,1.3500000000000014,-1.1499999999999986,34.25,35.1,33.3,1.8000000000000043,-1.1000000000000014,35.05,35.85,34.25,1.6000000000000014,-0.9500000000000028,472411,510747,376021,134726,125004
