Date,MN_stock_Open_average,MN_stock_Open_max,MN_stock_Open_min,MN_stock_Open_volatility,MN_stock_Open_change,MN_stock_High_average,MN_stock_High_max,MN_stock_High_min,MN_stock_High_volatility,MN_stock_High_change,MN_stock_Low_average,MN_stock_Low_max,MN_stock_Low_min,MN_stock_Low_volatility,MN_stock_Low_change,MN_stock_Close_average,MN_stock_Close_max,MN_stock_Close_min,MN_stock_Close_volatility,MN_stock_Close_change,MN_stock_Volume_average,MN_stock_Volume_max,MN_stock_Volume_min,MN_stock_Volume_volatility,MN_stock_Volume_change
2017-10-22,3.8,3.85,3.75,0.10000000000000009,0.10000000000000009,3.87,3.9,3.85,0.04999999999999982,0.0,3.71,3.75,3.6,0.1499999999999999,0.0,3.85,3.9,3.8,0.10000000000000009,0.04999999999999982,77790,107981,28356,79625,17003
2017-10-29,3.83,3.95,3.65,0.30000000000000027,0.050000000000000266,3.91,3.95,3.85,0.10000000000000009,0.050000000000000266,3.706,3.83,3.6,0.22999999999999998,-0.03000000000000025,3.82,3.95,3.65,0.30000000000000027,0.0,112540,240029,28184,211845,54653
2017-11-05,3.9,3.95,3.85,0.10000000000000009,0.04999999999999982,3.93,3.95,3.9,0.050000000000000266,-0.050000000000000266,3.83,3.85,3.8,0.050000000000000266,-0.050000000000000266,3.88,3.95,3.8,0.15000000000000036,-0.15000000000000036,83849,134309,33679,100630,76769
2017-11-12,3.75,3.8,3.65,0.1499999999999999,-0.04999999999999982,3.822,3.9,3.76,0.14000000000000012,0.050000000000000266,3.65,3.7,3.6,0.10000000000000009,0.0,3.7600000000000002,3.85,3.7,0.1499999999999999,0.1499999999999999,112462,226155,36761,189394,20630
2017-11-19,3.7625,3.8,3.7,0.09999999999999964,-0.04999999999999982,3.8200000000000003,3.85,3.75,0.10000000000000009,0.0,3.675,3.7,3.65,0.050000000000000266,-0.050000000000000266,3.7625,3.85,3.65,0.20000000000000018,0.050000000000000266,46183,72149,17432,54717,-54717
2017-11-26,3.75,3.8,3.65,0.1499999999999999,-0.1499999999999999,3.78,3.8,3.75,0.04999999999999982,-0.04999999999999982,3.64,3.65,3.6,0.04999999999999982,-0.04999999999999982,3.75,3.8,3.65,0.1499999999999999,0.0,62763,100897,22961,77936,-53690
2017-12-03,3.69,3.75,3.6,0.1499999999999999,0.0,3.758,3.8,3.7,0.09999999999999964,0.0,3.6,3.7,3.5,0.20000000000000018,-0.10000000000000009,3.656,3.75,3.5,0.25,-0.10000000000000009,70782,97217,53810,43407,24041
2017-12-10,3.4699999999999998,3.55,3.35,0.19999999999999973,-0.10000000000000009,3.5420000000000003,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.39,3.5,3.3,0.20000000000000018,-0.10000000000000009,3.4699999999999998,3.55,3.4,0.1499999999999999,-0.09999999999999964,129296,212918,57361,155557,103122
2017-12-17,3.45,3.5,3.35,0.1499999999999999,0.04999999999999982,3.58,3.7,3.5,0.20000000000000018,0.20000000000000018,3.35,3.5,3.25,0.25,0.25,3.53,3.7,3.4,0.30000000000000027,0.25,154515,216248,87620,128628,-31278
2017-12-24,3.675,3.75,3.55,0.20000000000000018,-0.15000000000000036,3.74,3.81,3.65,0.16000000000000014,-0.16000000000000014,3.535,3.6,3.5,0.10000000000000009,0.040000000000000036,3.6375,3.75,3.5,0.25,-0.1499999999999999,124651,191850,69618,122232,-78612
2017-12-31,3.7,3.75,3.6,0.1499999999999999,0.1499999999999999,3.7625,3.8,3.7,0.09999999999999964,0.09999999999999964,3.6575,3.7,3.58,0.1200000000000001,0.1200000000000001,3.7375,3.8,3.7,0.09999999999999964,0.09999999999999964,116695,139678,95584,44094,-44094
