Date,KSU_stock_Open_average,KSU_stock_Open_max,KSU_stock_Open_min,KSU_stock_Open_volatility,KSU_stock_Open_change,KSU_stock_High_average,KSU_stock_High_max,KSU_stock_High_min,KSU_stock_High_volatility,KSU_stock_High_change,KSU_stock_Low_average,KSU_stock_Low_max,KSU_stock_Low_min,KSU_stock_Low_volatility,KSU_stock_Low_change,KSU_stock_Close_average,KSU_stock_Close_max,KSU_stock_Close_min,KSU_stock_Close_volatility,KSU_stock_Close_change,KSU_stock_Volume_average,KSU_stock_Volume_max,KSU_stock_Volume_min,KSU_stock_Volume_volatility,KSU_stock_Volume_change
2017-10-08,104.998,105.97,103.75,2.219999999999999,1.9399999999999977,105.602,105.99,104.34,1.6499999999999915,1.5,104.232,104.9,103.69,1.210000000000008,0.29999999999999716,104.694,105.46,104.16,1.2999999999999972,0.010000000000005116,798743,1033502,533422,500080,292298
2017-10-15,103.20400000000001,106.12,101.25,4.8700000000000045,1.7700000000000102,104.176,107.28,101.7,5.579999999999998,2.719999999999999,101.748,104.43,99.7,4.730000000000004,2.6100000000000136,103.03,105.19,101.47,3.719999999999999,3.289999999999992,1688486,2083529,1364937,718592,369686
2017-10-22,104.986,106.57,102.67,3.8999999999999915,-1.8899999999999864,105.932,107.69,104.73,2.9599999999999937,-2.450000000000003,103.31400000000001,105.53,102.0,3.530000000000001,-2.1099999999999994,104.25200000000001,106.01,102.2,3.8100000000000023,-1.75,1121886,1392578,775111,617467,-529734
2017-10-29,105.034,105.75,103.93,1.8199999999999932,1.8199999999999932,105.814,106.75,105.05,1.7000000000000028,1.3299999999999983,104.296,105.11,103.26,1.8499999999999943,1.0300000000000011,105.05199999999999,105.75,104.22,1.5300000000000011,-0.10999999999999943,1079842,1498873,870523,628350,508432
2017-11-05,105.36,105.93,104.86,1.0700000000000074,0.010000000000005116,106.15,106.9,105.24,1.6600000000000108,-0.9000000000000057,104.472,105.24,103.84,1.3999999999999915,-0.46999999999999886,105.568,106.06,104.8,1.2600000000000051,-1.1899999999999977,764181,943646,605991,337655,-314660
2017-11-12,103.718,104.55,102.6,1.9500000000000028,-1.6499999999999915,104.324,105.19,103.53,1.6599999999999966,-1.6599999999999966,102.826,104.0,102.03,1.9699999999999989,-1.789999999999992,103.546,105.12,102.17,2.950000000000003,-2.450000000000003,643889,822292,451427,370865,-240439
2017-11-19,104.6425,106.55,102.93,3.6199999999999903,3.6199999999999903,105.68,107.09,103.82,3.2700000000000102,3.2700000000000102,104.1625,106.0,102.18,3.819999999999993,3.819999999999993,105.275,106.42,103.79,2.6299999999999955,2.6299999999999955,535087,700330,261447,438883,-429566
2017-11-26,108.584,112.42,106.4,6.019999999999996,6.019999999999996,110.14,112.88,107.07,5.810000000000002,5.079999999999998,107.406,109.58,105.34,4.239999999999995,3.989999999999995,109.134,112.14,106.15,5.989999999999995,4.239999999999995,1181405,1506814,973986,532828,123739
2017-12-03,112.586,114.0,110.99,3.010000000000005,-1.1500000000000057,113.33,114.85,112.14,2.7099999999999937,-2.1099999999999994,111.398,112.56,110.52,2.0400000000000063,-1.1000000000000085,112.056,113.44,111.42,2.019999999999996,-1.7000000000000028,1237423,1694285,804320,889965,-729543
2017-12-10,110.754,111.56,110.16,1.4000000000000057,-1.2199999999999989,111.338,111.81,110.77,1.0400000000000063,-0.5499999999999972,109.762,110.22,109.19,1.0300000000000011,-0.12999999999999545,110.544,110.96,109.87,1.0899999999999892,0.3299999999999983,1339045,1845251,957758,887493,517627
2017-12-17,111.14399999999999,112.63,108.71,3.9200000000000017,-2.990000000000009,111.444,112.77,108.91,3.8599999999999994,-3.049999999999997,109.59,110.74,107.77,2.969999999999999,-2.969999999999999,110.124,112.07,108.19,3.8799999999999955,-2.8599999999999994,981167,1836175,664212,1171963,-216859
2017-12-24,107.125,108.43,105.97,2.460000000000008,-2.460000000000008,107.5825,108.74,106.43,2.309999999999988,-2.309999999999988,106.245,107.48,105.18,2.299999999999997,-2.299999999999997,106.3925,107.64,105.22,2.4200000000000017,-2.4200000000000017,827860,1088853,446833,642020,348374
2017-12-31,107.1825,107.75,106.28,1.4699999999999989,1.4699999999999989,108.03,109.69,107.18,2.509999999999991,2.509999999999991,106.405,107.55,105.22,2.3299999999999983,2.3299999999999983,107.61,109.19,107.0,2.1899999999999977,2.030000000000001,1289938,2130536,774197,1356339,760153
