Date,XEC_stock_Open_average,XEC_stock_Open_max,XEC_stock_Open_min,XEC_stock_Open_volatility,XEC_stock_Open_change,XEC_stock_High_average,XEC_stock_High_max,XEC_stock_High_min,XEC_stock_High_volatility,XEC_stock_High_change,XEC_stock_Low_average,XEC_stock_Low_max,XEC_stock_Low_min,XEC_stock_Low_volatility,XEC_stock_Low_change,XEC_stock_Close_average,XEC_stock_Close_max,XEC_stock_Close_min,XEC_stock_Close_volatility,XEC_stock_Close_change,XEC_stock_Volume_average,XEC_stock_Volume_max,XEC_stock_Volume_min,XEC_stock_Volume_volatility,XEC_stock_Volume_change
2017-10-15,115.808,116.9,114.53,2.3700000000000045,-0.010000000000005116,117.016,117.77,115.7,2.069999999999993,0.8299999999999983,115.06,115.55,114.25,1.2999999999999972,-0.29999999999999716,115.978,117.34,115.03,2.3100000000000023,1.460000000000008,624261,672935,547317,125618,125618
2017-10-22,114.332,117.75,112.46,5.290000000000006,-5.290000000000006,115.48,117.86,113.4,4.459999999999994,-1.9599999999999937,112.63,114.22,111.29,2.9299999999999926,-1.7600000000000051,113.896,115.45,113.04,2.4099999999999966,1.1700000000000017,696577,785800,626748,159052,-47130
2017-10-29,118.44,121.03,115.9,5.1299999999999955,5.1299999999999955,120.23400000000001,123.68,117.36,6.320000000000007,6.320000000000007,117.672,120.56,115.21,5.3500000000000085,5.3500000000000085,119.736,122.53,116.93,5.599999999999994,5.390000000000001,858864,1181591,599333,582258,-35479
2017-11-05,124.94800000000001,125.79,123.07,2.720000000000013,2.3000000000000114,126.472,127.89,125.5,2.3900000000000006,0.6299999999999955,122.79599999999999,123.94,121.25,2.6899999999999977,2.1899999999999977,125.496,125.97,125.05,0.9200000000000017,-0.3100000000000023,1131225,1506857,465582,1041275,-712740
2017-11-12,118.61,123.77,115.84,7.929999999999993,-7.769999999999996,119.206,123.89,116.61,7.280000000000001,-6.390000000000001,116.764,121.72,113.77,7.950000000000003,-5.989999999999995,117.42,121.87,115.53,6.340000000000003,-5.300000000000011,1021349,1495546,657512,838034,-377299
2017-11-19,116.31,116.77,116.08,0.6899999999999977,0.6899999999999977,116.545,117.14,116.08,1.0600000000000023,1.0600000000000023,114.80250000000001,116.09,114.05,2.0400000000000063,2.0400000000000063,115.54249999999999,116.52,114.96,1.5600000000000023,1.2399999999999949,477653,582519,339790,242729,-242729
2017-11-26,115.132,117.02,113.08,3.9399999999999977,1.4099999999999966,116.478,118.86,114.75,4.109999999999999,2.8400000000000034,113.638,116.26,112.0,4.260000000000005,3.710000000000008,114.824,116.89,112.65,4.239999999999995,4.239999999999995,781438,994905,463840,531065,-55521
2017-12-03,112.75,116.53,110.39,6.140000000000001,-4.849999999999994,113.384,116.65,111.3,5.3500000000000085,-4.38000000000001,110.962,112.74,109.55,3.1899999999999977,-2.4099999999999966,111.68599999999999,112.8,110.1,2.700000000000003,-0.8999999999999915,845212,1077919,608745,469174,-134686
2017-12-10,113.08,113.89,111.7,2.1899999999999977,2.1899999999999977,114.024,114.43,113.6,0.8300000000000125,0.3300000000000125,112.102,112.81,111.11,1.7000000000000028,0.4099999999999966,112.99,113.57,112.33,1.2399999999999949,-0.39000000000000057,891279,1174254,651643,522611,101095
2017-12-17,115.066,119.24,112.96,6.280000000000001,6.280000000000001,117.21600000000001,121.86,114.42,7.439999999999998,6.8799999999999955,114.002,118.21,112.1,6.109999999999999,5.559999999999988,116.064,119.95,113.05,6.900000000000006,6.290000000000006,1103161,1926685,665900,1260785,126895
2017-12-24,121.955,123.58,120.37,3.2099999999999937,3.2099999999999937,122.9225,123.73,122.35,1.3800000000000097,1.230000000000004,120.7025,121.43,119.46,1.970000000000013,1.970000000000013,122.1275,122.81,121.51,1.2999999999999972,-0.1700000000000017,533047,620504,464765,155739,-22016
2017-12-31,125.91,128.37,122.74,5.63000000000001,5.63000000000001,127.8125,128.98,126.33,2.6499999999999915,2.6499999999999915,125.1225,126.64,122.48,4.159999999999997,4.159999999999997,127.0475,128.66,125.51,3.1499999999999915,2.309999999999988,924949,1211398,678192,533206,-266263
