Date,LTBR_stock_Open_average,LTBR_stock_Open_max,LTBR_stock_Open_min,LTBR_stock_Open_volatility,LTBR_stock_Open_change,LTBR_stock_High_average,LTBR_stock_High_max,LTBR_stock_High_min,LTBR_stock_High_volatility,LTBR_stock_High_change,LTBR_stock_Low_average,LTBR_stock_Low_max,LTBR_stock_Low_min,LTBR_stock_Low_volatility,LTBR_stock_Low_change,LTBR_stock_Close_average,LTBR_stock_Close_max,LTBR_stock_Close_min,LTBR_stock_Close_volatility,LTBR_stock_Close_change,LTBR_stock_Volume_average,LTBR_stock_Volume_max,LTBR_stock_Volume_min,LTBR_stock_Volume_volatility,LTBR_stock_Volume_change
2017-10-15,12.863999999999999,13.2,12.6,0.5999999999999996,0.0,12.984,13.2,12.84,0.35999999999999943,-0.120000000000001,12.408,12.48,12.36,0.120000000000001,0.120000000000001,12.6,12.84,12.36,0.4800000000000004,0.2400000000000002,8686,20337,3988,16349,-3737
2017-10-22,12.768,13.2,12.48,0.7199999999999989,-0.35999999999999943,12.84,13.2,12.6,0.5999999999999996,-0.35999999999999943,12.384,12.48,12.36,0.120000000000001,-0.120000000000001,12.552,12.6,12.36,0.2400000000000002,0.0,3687,5257,1733,3524,685
2017-10-29,12.816,13.44,12.24,1.1999999999999993,1.1999999999999993,13.64,14.32,13.08,1.2400000000000002,1.120000000000001,12.602,13.21,12.24,0.9700000000000006,0.9700000000000006,13.024000000000001,13.56,12.6,0.9600000000000009,0.8399999999999999,32658,38850,22299,16551,16551
2017-11-05,13.896,14.52,13.32,1.1999999999999993,0.7200000000000006,14.280000000000001,14.88,13.56,1.3200000000000003,0.9600000000000009,13.464,13.92,13.2,0.7200000000000006,0.4800000000000004,14.016,14.52,13.56,0.9599999999999991,0.5999999999999996,15265,27888,8078,19810,911
2017-11-12,13.296,14.16,12.24,1.92,-1.92,13.511999999999999,14.28,12.36,1.92,-1.92,12.144,13.32,11.28,2.040000000000001,-1.5600000000000005,12.696,13.44,11.88,1.5599999999999987,-1.08,21826,54662,8923,45739,675
2017-11-19,12.06,12.48,11.88,0.5999999999999996,-0.5999999999999996,12.254999999999999,12.48,12.0,0.4800000000000004,-0.120000000000001,11.85,12.18,11.64,0.5399999999999991,-0.35999999999999943,12.075,12.36,11.76,0.5999999999999996,0.0,7366,11591,3570,8021,-2706
2017-11-26,12.384,12.6,12.12,0.4800000000000004,-0.3600000000000012,12.672,13.32,12.36,0.9600000000000009,-0.9600000000000009,11.902,12.12,11.64,0.47999999999999865,-0.14999999999999858,12.276,12.6,11.94,0.6600000000000001,-0.2400000000000002,14257,27944,3381,24563,-24340
2017-12-03,12.112,12.12,12.09,0.02999999999999936,-0.02999999999999936,12.216,12.24,12.12,0.120000000000001,0.0,11.856,12.0,11.76,0.2400000000000002,0.120000000000001,11.93,12.01,11.76,0.25,0.120000000000001,5757,8302,2287,6015,-3476
2017-12-10,11.928,12.0,11.64,0.35999999999999943,0.35999999999999943,12.432,12.96,12.0,0.9600000000000009,0.2400000000000002,11.836,12.0,11.64,0.35999999999999943,0.35999999999999943,12.134,12.72,11.88,0.8399999999999999,0.5400000000000009,12286,28371,3291,25080,-11454
2017-12-17,12.336,12.72,12.0,0.7200000000000006,-0.4800000000000004,12.6,12.84,12.36,0.4800000000000004,-0.3600000000000012,12.072,12.12,12.0,0.11999999999999922,0.0,12.24,12.36,12.12,0.2400000000000002,-0.2400000000000002,5919,10696,3319,7377,-2141
2017-12-24,15.39,17.76,12.12,5.640000000000002,4.08,18.419999999999998,24.84,14.76,10.08,1.4399999999999995,14.16,15.48,12.12,3.360000000000001,2.16,15.450000000000001,17.76,13.8,3.960000000000001,0.8399999999999999,528492,1778204,66597,1711607,-17137
2017-12-31,15.75,17.28,14.52,2.7600000000000016,1.3200000000000003,16.77,17.64,15.96,1.6799999999999997,-0.11999999999999744,14.67,15.6,13.8,1.799999999999999,0.8399999999999999,15.717500000000001,17.28,14.76,2.5200000000000014,-0.35999999999999943,74643,112687,37713,74974,-42989
