Date,Gasoline RBOBCommodity_Open_average,Gasoline RBOBCommodity_Open_max,Gasoline RBOBCommodity_Open_min,Gasoline RBOBCommodity_Open_volatility,Gasoline RBOBCommodity_Open_change,Gasoline RBOBCommodity_High_average,Gasoline RBOBCommodity_High_max,Gasoline RBOBCommodity_High_min,Gasoline RBOBCommodity_High_volatility,Gasoline RBOBCommodity_High_change,Gasoline RBOBCommodity_Low_average,Gasoline RBOBCommodity_Low_max,Gasoline RBOBCommodity_Low_min,Gasoline RBOBCommodity_Low_volatility,Gasoline RBOBCommodity_Low_change,Gasoline RBOBCommodity_Close_average,Gasoline RBOBCommodity_Close_max,Gasoline RBOBCommodity_Close_min,Gasoline RBOBCommodity_Close_volatility,Gasoline RBOBCommodity_Close_change,Gasoline RBOBCommodity_Volume_average,Gasoline RBOBCommodity_Volume_max,Gasoline RBOBCommodity_Volume_min,Gasoline RBOBCommodity_Volume_volatility,Gasoline RBOBCommodity_Volume_change
2017-07-09,1.5240333333333334,1.5622,1.504,0.05820000000000003,0.05580000000000007,1.5434833333333333,1.5634,1.5143,0.04909999999999992,0.047900000000000054,1.5078,1.5604,1.4759,0.08450000000000002,0.08450000000000002,1.5313833333333333,1.5619,1.5007,0.06120000000000014,0.06120000000000014,60299,83849,0,83849,-65773
2017-07-16,1.58165,1.6152,1.5588,0.056400000000000006,-0.000500000000000167,1.5996000000000001,1.6341,1.565,0.06910000000000016,-0.007900000000000018,1.5677166666666666,1.6028,1.5499,0.05289999999999995,0.007900000000000018,1.581,1.6169,1.5567,0.06020000000000003,0.007300000000000084,47055,78196,0,78196,-58568
2017-07-23,1.6061833333333333,1.6605,1.5575,0.10299999999999998,0.10299999999999998,1.6359333333333335,1.6817,1.5787,0.10299999999999998,0.09460000000000002,1.5974833333333334,1.6588,1.5444,0.11440000000000006,0.11440000000000006,1.6272333333333333,1.6761,1.5568,0.11929999999999996,0.11560000000000015,23140,33923,0,33923,-33923
2017-07-30,1.6606666666666667,1.7017,1.6323,0.0693999999999999,-0.052200000000000024,1.6702666666666668,1.7101,1.6506,0.059499999999999886,-0.059499999999999886,1.6396166666666667,1.6811,1.6209,0.06020000000000003,-0.03760000000000008,1.6557166666666667,1.7058,1.6319,0.07390000000000008,-0.06159999999999988,58821,101988,0,101988,-6989
2017-08-06,1.6196333333333333,1.6525,1.5968,0.05570000000000008,-0.0403,1.6324833333333333,1.6525,1.6122,0.0403,-0.0403,1.5968499999999999,1.6071,1.5852,0.02190000000000003,0.0028999999999999027,1.6160333333333334,1.6299,1.6028,0.027099999999999902,-0.020199999999999996,70169,104994,0,104994,-95194
2017-08-13,1.5929,1.6263,1.5639,0.06240000000000001,0.013299999999999867,1.61025,1.6358,1.5889,0.04689999999999994,0.007600000000000051,1.57295,1.6224,1.5374,0.08499999999999996,0.04830000000000001,1.5922166666666666,1.624,1.5638,0.06020000000000003,0.045700000000000074,50959,70328,0,70328,-58632
2017-08-20,1.6169166666666668,1.6871,1.5824,0.10470000000000002,-0.0363,1.6505833333333333,1.7406,1.6046,0.1359999999999999,-0.009200000000000097,1.5977666666666666,1.64,1.5734,0.06659999999999999,0.01770000000000005,1.6217,1.6666,1.5841,0.08250000000000002,0.02159999999999984,38482,68521,0,68521,-39876
2017-08-27,1.7908166666666667,1.9148,1.7342,0.1806000000000001,-0.014100000000000001,1.8701166666666666,2.1705,1.746,0.4245000000000001,-0.03390000000000004,1.7513166666666666,1.9121,1.6922,0.21989999999999998,-0.011400000000000077,1.8288,2.1399,1.7047,0.4351999999999998,-0.007599999999999829,42799,140207,0,140207,-36826
2017-09-03,1.6857666666666666,1.7509,1.6487,0.10219999999999985,-0.05579999999999985,1.6961833333333334,1.7509,1.6581,0.0928,-0.048899999999999944,1.6471333333333333,1.6579,1.6336,0.02429999999999999,-0.010000000000000009,1.6706666666666667,1.6991,1.6476,0.0515000000000001,-0.02859999999999996,69419,125164,0,125164,0
2017-09-10,1.6461166666666667,1.6611,1.626,0.03510000000000013,0.011400000000000077,1.6652666666666667,1.6741,1.6566,0.01749999999999985,0.009900000000000242,1.6274833333333334,1.6606,1.6006,0.06000000000000005,0.06000000000000005,1.6488666666666667,1.6647,1.6287,0.03600000000000003,0.030200000000000005,67031,93857,0,93857,-78786
2017-09-17,1.65235,1.6704,1.6242,0.04620000000000002,-0.03729999999999989,1.6627333333333334,1.6783,1.6273,0.050999999999999934,-0.050999999999999934,1.63775,1.6542,1.6205,0.03369999999999984,-0.03049999999999997,1.6530166666666668,1.6686,1.6272,0.0414000000000001,-0.0414000000000001,33334,49663,0,49663,-49663
2017-09-24,1.6580166666666667,1.7312,1.5873,0.14390000000000014,-0.0827,1.6754833333333332,1.7442,1.5913,0.15290000000000004,-0.13880000000000003,1.6310333333333333,1.6826,1.5873,0.09530000000000016,-0.07580000000000009,1.6505333333333334,1.722,1.5901,0.1318999999999999,-0.1318999999999999,26932,46043,0,46043,-46043
2017-10-01,1.5743333333333331,1.6192,1.5491,0.07010000000000005,-0.03410000000000002,1.5947,1.633,1.5534,0.07960000000000012,-0.03810000000000002,1.5499666666666667,1.5764,1.5421,0.0343,0.005099999999999882,1.5706166666666665,1.6114,1.5522,0.05919999999999992,-0.0030999999999998806,61279,88847,0,88847,-68070
2017-10-08,1.5869499999999999,1.6218,1.5551,0.06669999999999998,0.0642999999999998,1.6088333333333333,1.6359,1.5666,0.06929999999999992,0.06929999999999992,1.5754333333333335,1.62,1.5366,0.08340000000000014,0.08340000000000014,1.6001666666666665,1.6355,1.5594,0.07610000000000006,0.07610000000000006,49593,65955,0,65955,-55084
2017-10-15,1.6421999999999999,1.6842,1.6195,0.06469999999999998,0.06199999999999983,1.6625666666666667,1.6909,1.6394,0.0515000000000001,0.04459999999999997,1.6299666666666668,1.6839,1.6089,0.07499999999999996,0.0694999999999999,1.6499333333333333,1.6869,1.6169,0.07000000000000006,0.07000000000000006,39504,53484,0,53484,-49495
2017-10-22,1.7173833333333333,1.7529,1.6748,0.07809999999999984,0.040200000000000014,1.73825,1.7757,1.6915,0.08420000000000005,0.0351999999999999,1.7011333333333334,1.7347,1.6659,0.06879999999999997,0.05030000000000001,1.7288166666666667,1.7686,1.6783,0.09030000000000005,0.046800000000000175,31386,41529,0,41529,-37248
2017-10-29,1.7682833333333332,1.7923,1.746,0.04630000000000001,0.017300000000000093,1.78655,1.7998,1.7708,0.029000000000000137,0.02059999999999995,1.7540499999999999,1.7882,1.7335,0.05469999999999997,0.04079999999999995,1.77385,1.7953,1.7409999999999999,0.054300000000000015,0.031199999999999894,49557,86914,0,86914,-31121
2017-11-05,1.81595,1.8289,1.7902,0.03869999999999996,0.03869999999999996,1.8357666666666668,1.8402,1.8323,0.007900000000000018,-0.006699999999999928,1.8034666666666666,1.8277,1.7767,0.051000000000000156,0.051000000000000156,1.8212833333333334,1.83,1.8124,0.01760000000000006,-0.001000000000000112,67456,91170,0,91170,-71499
2017-11-12,1.75805,1.8284,1.7188,0.10959999999999992,-0.0826,1.76905,1.8326,1.743,0.0895999999999999,-0.08679999999999999,1.7357833333333335,1.7854,1.7121,0.07330000000000014,-0.04380000000000006,1.7490833333333333,1.7929,1.7137,0.07919999999999994,-0.049699999999999855,53006,73599,0,73599,-73599
2017-11-19,1.7610666666666668,1.7856,1.7406,0.04500000000000015,0.040100000000000025,1.7779333333333334,1.7948,1.7479,0.04689999999999994,0.03869999999999996,1.7539,1.7847,1.7174,0.06729999999999992,0.06729999999999992,1.7719,1.788,1.7438,0.04420000000000002,0.04160000000000008,20712,38451,0,38451,-36958
2017-11-26,1.75705,1.7905,1.732,0.058499999999999996,-0.050899999999999945,1.7717333333333334,1.7988,1.7392,0.059599999999999875,-0.059599999999999875,1.74155,1.777,1.7178,0.05919999999999992,-0.043299999999999894,1.7495833333333333,1.7893,1.7284,0.060899999999999954,-0.053999999999999826,32449,71357,0,71357,-50350
2017-12-03,1.7017833333333334,1.7365,1.6667,0.06979999999999986,-0.021199999999999886,1.7223166666666667,1.7392,1.7026,0.03660000000000019,-0.023900000000000032,1.6840666666666666,1.7084,1.66,0.0484,0.017599999999999838,1.6996166666666666,1.7184,1.6609,0.057499999999999885,0.017400000000000082,65384,88808,0,88808,-72320
2017-12-10,1.6882666666666666,1.7266,1.6537,0.07289999999999996,-0.06059999999999999,1.7066333333333332,1.7589,1.6608,0.09809999999999985,-0.07599999999999985,1.6661166666666667,1.7064,1.6438,0.06259999999999999,-0.05119999999999991,1.6758333333333333,1.7266,1.6467,0.07989999999999986,-0.06799999999999984,56848,83701,0,83701,-61162
2017-12-17,1.70224,1.7449,1.6555,0.08939999999999992,0.08939999999999992,1.72834,1.7635,1.6857,0.07780000000000009,0.07780000000000009,1.69648,1.732,1.6535,0.07850000000000001,0.07850000000000001,1.72286,1.7623,1.6725,0.08979999999999988,0.08979999999999988,40817,46144,36590,9554,-7011
2017-12-24,1.779425,1.79,1.7535,0.03649999999999998,0.03649999999999998,1.800525,1.8099,1.7938,0.016100000000000003,-0.007600000000000051,1.767525,1.7857,1.746,0.03970000000000007,0.03970000000000007,1.792575,1.7992,1.7866,0.012599999999999945,0.012599999999999945,18497,25818,0,25818,-24978
2017-12-31,1.7924333333333333,1.8095,1.7601,0.04940000000000011,-0.0023999999999999577,1.8042166666666666,1.8111,1.7925,0.01859999999999995,-0.007000000000000117,1.7761,1.7905,1.7588,0.03170000000000006,0.0013000000000000789,1.79015,1.8067,1.7631,0.04360000000000008,-0.005900000000000016,44078,71330,0,71330,0
