Date,SPDR Solactive Canada_etf_Open_average,SPDR Solactive Canada_etf_Open_max,SPDR Solactive Canada_etf_Open_min,SPDR Solactive Canada_etf_Open_volatility,SPDR Solactive Canada_etf_Open_change,SPDR Solactive Canada_etf_High_average,SPDR Solactive Canada_etf_High_max,SPDR Solactive Canada_etf_High_min,SPDR Solactive Canada_etf_High_volatility,SPDR Solactive Canada_etf_High_change,SPDR Solactive Canada_etf_Low_average,SPDR Solactive Canada_etf_Low_max,SPDR Solactive Canada_etf_Low_min,SPDR Solactive Canada_etf_Low_volatility,SPDR Solactive Canada_etf_Low_change,SPDR Solactive Canada_etf_Close_average,SPDR Solactive Canada_etf_Close_max,SPDR Solactive Canada_etf_Close_min,SPDR Solactive Canada_etf_Close_volatility,SPDR Solactive Canada_etf_Close_change
2017-06-18,54.98,54.98,54.98,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.98,54.98,54.98,0.0,0.0
2017-06-25,55.88,55.88,55.88,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.88,55.88,55.88,0.0,0.0
2017-07-02,55.89,55.89,55.89,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.89,55.89,55.89,0.0,0.0
2017-07-09,57.17,57.17,57.17,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.17,57.17,57.17,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2017-07-16,57.67,57.67,57.67,0.0,0.0,57.8,57.8,57.8,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2017-07-23,57.91,57.91,57.91,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.91,57.91,57.91,0.0,0.0
2017-07-30,57.7,57.7,57.7,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2017-08-06,56.42,56.42,56.42,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.42,56.42,56.42,0.0,0.0
2017-08-13,56.79,56.79,56.79,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.79,56.79,56.79,0.0,0.0,57.0,57.0,57.0,0.0,0.0
2017-08-20,57.56,57.56,57.56,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.58,57.58,57.58,0.0,0.0
2017-08-27,58.16,58.16,58.16,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.28,58.28,58.28,0.0,0.0
2017-09-03,58.72,58.72,58.72,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2017-09-10,59.11,59.11,59.11,0.0,0.0,59.12,59.12,59.12,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.12,59.12,59.12,0.0,0.0
2017-09-17,59.44,59.44,59.44,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.44,59.44,59.44,0.0,0.0
2017-09-24,59.85,59.85,59.85,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2017-10-01,59.68,59.68,59.68,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.68,59.68,59.68,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2017-10-08,60.51,60.51,60.51,0.0,0.0,60.65,60.65,60.65,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.65,60.65,60.65,0.0,0.0
2017-10-15,60.47,60.47,60.47,0.0,0.0,60.47,60.47,60.47,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.29,60.29,60.29,0.0,0.0
2017-10-22,59.47,59.47,59.47,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.33,59.33,59.33,0.0,0.0,59.58,59.58,59.58,0.0,0.0
2017-10-29,60.14,60.14,60.14,0.0,0.0,60.16,60.16,60.16,0.0,0.0,60.14,60.14,60.14,0.0,0.0,60.14,60.14,60.14,0.0,0.0
2017-11-05,60.3,60.3,60.3,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.41,60.41,60.41,0.0,0.0
2017-11-12,60.12,60.12,60.12,0.0,0.0,60.12,60.12,60.12,0.0,0.0,60.12,60.12,60.12,0.0,0.0,60.12,60.12,60.12,0.0,0.0
2017-11-19,60.6,60.6,60.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0
2017-11-26,60.89,60.89,60.89,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.89,60.89,60.89,0.0,0.0
2017-12-03,60.47,60.47,60.47,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.4,60.4,60.4,0.0,0.0,60.49,60.49,60.49,0.0,0.0
2017-12-10,59.81,59.81,59.81,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.52,59.52,59.52,0.0,0.0,59.52,59.52,59.52,0.0,0.0
2017-12-17,60.06,60.06,60.06,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.06,60.06,60.06,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2017-12-24,61.06,61.06,61.06,0.0,0.0,61.24,61.24,61.24,0.0,0.0,60.97,60.97,60.97,0.0,0.0,61.16,61.16,61.16,0.0,0.0
2017-12-31,62.44,62.44,62.44,0.0,0.0,62.51,62.51,62.51,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.44,62.44,62.44,0.0,0.0
