Date,GPLStock_Open_average,GPLStock_Open_max,GPLStock_Open_min,GPLStock_Open_volatility,GPLStock_Open_change,GPLStock_High_average,GPLStock_High_max,GPLStock_High_min,GPLStock_High_volatility,GPLStock_High_change,GPLStock_Low_average,GPLStock_Low_max,GPLStock_Low_min,GPLStock_Low_volatility,GPLStock_Low_change,GPLStock_Close_average,GPLStock_Close_max,GPLStock_Close_min,GPLStock_Close_volatility,GPLStock_Close_change,GPLStock_Volume_average,GPLStock_Volume_max,GPLStock_Volume_min,GPLStock_Volume_volatility,GPLStock_Volume_change
2017-10-08,1.286,1.3,1.27,0.030000000000000027,0.0,1.296,1.31,1.29,0.020000000000000018,0.0,1.276,1.29,1.26,0.030000000000000027,0.0,1.286,1.3,1.28,0.020000000000000018,-0.010000000000000009,23889,53855,12672,41183,448
2017-10-15,1.256,1.27,1.23,0.040000000000000036,0.0,1.274,1.29,1.27,0.020000000000000018,-0.020000000000000018,1.248,1.27,1.23,0.040000000000000036,-0.030000000000000027,1.257,1.28,1.24,0.040000000000000036,-0.040000000000000036,45958,52328,32399,19929,580
2017-10-22,1.24,1.26,1.22,0.040000000000000036,-0.030000000000000027,1.258,1.26,1.25,0.010000000000000009,-0.010000000000000009,1.232,1.24,1.22,0.020000000000000018,-0.020000000000000018,1.242,1.25,1.23,0.020000000000000018,-0.010000000000000009,42316,75052,13460,61592,-31591
2017-10-29,1.2,1.23,1.16,0.07000000000000006,-0.07000000000000006,1.208,1.25,1.17,0.08000000000000007,-0.08000000000000007,1.158,1.22,1.12,0.09999999999999987,-0.09000000000000008,1.174,1.22,1.14,0.08000000000000007,-0.08000000000000007,97295,174959,27631,147328,70769
2017-11-05,1.178,1.21,1.14,0.07000000000000006,0.030000000000000027,1.208,1.23,1.17,0.06000000000000005,0.030000000000000027,1.168,1.2,1.14,0.06000000000000005,0.030000000000000027,1.192,1.22,1.16,0.06000000000000005,0.010000000000000009,62656,131859,30020,101839,-24493
2017-11-12,1.17,1.21,1.14,0.07000000000000006,-0.030000000000000027,1.19,1.22,1.17,0.050000000000000044,-0.040000000000000036,1.152,1.17,1.14,0.030000000000000027,-0.030000000000000027,1.168,1.21,1.15,0.06000000000000005,-0.06000000000000005,62611,85003,44646,40357,3817
2017-11-19,1.16,1.17,1.15,0.020000000000000018,0.020000000000000018,1.1775,1.19,1.16,0.030000000000000027,0.020000000000000018,1.1575,1.17,1.15,0.020000000000000018,0.010000000000000009,1.1675,1.18,1.15,0.030000000000000027,0.020000000000000018,31938,41034,24887,16147,-11172
2017-11-26,1.166,1.18,1.15,0.030000000000000027,-0.020000000000000018,1.178,1.18,1.17,0.010000000000000009,0.0,1.15,1.17,1.14,0.030000000000000027,-0.030000000000000027,1.162,1.17,1.15,0.020000000000000018,-0.020000000000000018,52244,84657,30059,54598,-24959
2017-12-03,1.132,1.14,1.12,0.019999999999999796,-0.010000000000000009,1.144,1.16,1.13,0.030000000000000027,-0.010000000000000009,1.1239999999999999,1.14,1.1,0.039999999999999813,-0.039999999999999813,1.13,1.15,1.1,0.04999999999999982,-0.04999999999999982,62038,88577,33509,55068,55068
2017-12-10,1.118,1.18,1.08,0.09999999999999987,0.07999999999999985,1.168,1.21,1.11,0.09999999999999987,0.08999999999999986,1.114,1.17,1.08,0.08999999999999986,0.07999999999999985,1.154,1.21,1.09,0.11999999999999988,0.11999999999999988,265842,930857,72303,858554,857312
2017-12-17,1.246,1.33,1.18,0.15000000000000013,0.15000000000000013,1.292,1.34,1.23,0.1100000000000001,0.1100000000000001,1.238,1.31,1.18,0.13000000000000012,0.13000000000000012,1.274,1.34,1.2,0.14000000000000012,0.1100000000000001,87059,188723,32755,155968,-45851
2017-12-24,1.3175000000000001,1.32,1.31,0.010000000000000009,0.010000000000000009,1.34,1.35,1.33,0.020000000000000018,-0.010000000000000009,1.30625,1.32,1.29,0.030000000000000027,-0.020000000000000018,1.3175000000000001,1.33,1.29,0.040000000000000036,-0.030000000000000027,70847,87950,64020,23930,1094
2017-12-31,1.3275000000000001,1.35,1.3,0.050000000000000044,0.030000000000000027,1.3525,1.37,1.34,0.030000000000000027,0.030000000000000027,1.2975,1.33,1.28,0.050000000000000044,0.030000000000000027,1.33,1.35,1.29,0.06000000000000005,0.010000000000000009,84929,105997,67418,38579,-5103
