Date,HSKA_stock_Open_average,HSKA_stock_Open_max,HSKA_stock_Open_min,HSKA_stock_Open_volatility,HSKA_stock_Open_change,HSKA_stock_High_average,HSKA_stock_High_max,HSKA_stock_High_min,HSKA_stock_High_volatility,HSKA_stock_High_change,HSKA_stock_Low_average,HSKA_stock_Low_max,HSKA_stock_Low_min,HSKA_stock_Low_volatility,HSKA_stock_Low_change,HSKA_stock_Close_average,HSKA_stock_Close_max,HSKA_stock_Close_min,HSKA_stock_Close_volatility,HSKA_stock_Close_change,HSKA_stock_Volume_average,HSKA_stock_Volume_max,HSKA_stock_Volume_min,HSKA_stock_Volume_volatility,HSKA_stock_Volume_change
2017-10-22,96.696,97.0,96.25,0.75,0.75,97.87,98.45,97.1,1.3500000000000085,1.3500000000000085,96.04,96.5,95.74,0.7600000000000051,-0.13000000000000966,97.018,97.7,96.35,1.3500000000000085,1.3500000000000085,33861,44280,24749,19531,-100
2017-10-29,91.916,98.01,82.0,16.010000000000005,-15.560000000000002,93.476,98.94,85.0,13.939999999999998,-10.209999999999994,89.896,96.59,78.81,17.78,-14.52000000000001,91.938,97.5,81.76,15.739999999999995,-9.920000000000002,139606,370379,36237,334142,109189
2017-11-05,86.308,86.76,85.71,1.0500000000000114,-1.0500000000000114,87.146,88.57,86.39,2.1799999999999926,-0.5300000000000011,85.03999999999999,85.4,84.17,1.230000000000004,-0.789999999999992,86.028,86.31,85.17,1.1400000000000006,-1.0,104788,137575,60255,77320,-58662
2017-11-12,85.476,86.8,84.03,2.769999999999996,1.8599999999999994,86.682,88.27,85.59,2.6799999999999926,0.009999999999990905,84.466,86.02,83.38,2.6400000000000006,2.0400000000000063,85.644,86.93,84.68,2.25,-0.04999999999999716,62684,83245,33533,49712,-34326
2017-11-19,86.82249999999999,87.82,85.76,2.059999999999988,2.059999999999988,87.765,89.02,86.5,2.519999999999996,1.3199999999999932,86.2125,87.38,85.06,2.319999999999993,1.2800000000000011,87.195,87.83,85.94,1.8900000000000006,1.3599999999999994,30554,43340,13311,30029,-30029
2017-11-26,86.912,88.73,85.3,3.430000000000007,-1.9099999999999966,87.96600000000001,89.2,86.73,2.469999999999999,-1.8199999999999932,85.39,87.21,82.51,4.699999999999989,-4.699999999999989,86.776,88.62,85.83,2.7900000000000063,-2.3100000000000023,49495,70273,33147,37126,32748
2017-12-03,84.438,86.51,81.99,4.52000000000001,-4.52000000000001,85.256,87.6,82.61,4.989999999999995,-4.989999999999995,82.186,84.99,77.95,7.039999999999992,-7.039999999999992,82.97,85.93,79.0,6.930000000000007,-6.930000000000007,100245,127390,70529,56861,51850
2017-12-10,78.706,80.03,77.34,2.6899999999999977,1.4500000000000028,80.568,82.14,79.38,2.760000000000005,0.9699999999999989,77.50999999999999,79.38,75.21,4.170000000000002,3.4200000000000017,78.834,80.09,77.49,2.6000000000000085,2.010000000000005,147377,197741,72398,125343,-26048
2017-12-17,80.38,81.25,79.59,1.6599999999999966,1.1299999999999955,81.882,82.73,80.75,1.980000000000004,1.980000000000004,78.52,81.0,76.42,4.579999999999998,-2.6899999999999977,80.84,81.72,80.1,1.6200000000000045,0.8800000000000097,84607,205910,29782,176128,-176128
2017-12-24,81.12,81.33,80.9,0.4299999999999926,0.4099999999999966,81.9975,82.31,81.4,0.9099999999999966,-0.5799999999999983,80.11500000000001,80.48,79.54,0.9399999999999977,-0.9399999999999977,80.97,81.58,80.21,1.3700000000000045,-0.6500000000000057,36403,62822,21828,40994,40994
2017-12-31,79.10249999999999,80.21,78.09,2.1199999999999903,-2.1199999999999903,79.3,81.0,78.09,2.9099999999999966,-2.9099999999999966,77.4075,78.29,76.1,2.190000000000012,-2.190000000000012,78.0575,79.75,76.72,3.030000000000001,-3.030000000000001,51389,64262,41660,22602,22602
