Date,ELSE_stock_Open_average,ELSE_stock_Open_max,ELSE_stock_Open_min,ELSE_stock_Open_volatility,ELSE_stock_Open_change,ELSE_stock_High_average,ELSE_stock_High_max,ELSE_stock_High_min,ELSE_stock_High_volatility,ELSE_stock_High_change,ELSE_stock_Low_average,ELSE_stock_Low_max,ELSE_stock_Low_min,ELSE_stock_Low_volatility,ELSE_stock_Low_change,ELSE_stock_Close_average,ELSE_stock_Close_max,ELSE_stock_Close_min,ELSE_stock_Close_volatility,ELSE_stock_Close_change,ELSE_stock_Volume_average,ELSE_stock_Volume_max,ELSE_stock_Volume_min,ELSE_stock_Volume_volatility,ELSE_stock_Volume_change
2017-09-24,3.582,3.65,3.5,0.1499999999999999,-0.1499999999999999,3.638,3.7,3.52,0.18000000000000016,-0.1299999999999999,3.512,3.62,3.32,0.30000000000000027,-0.1200000000000001,3.562,3.62,3.5,0.1200000000000001,-0.10000000000000009,5672,12126,833,11293,-426
2017-10-01,3.565,3.62,3.52,0.10000000000000009,0.10000000000000009,3.635,3.66,3.6,0.06000000000000005,-0.03000000000000025,3.56,3.6,3.52,0.08000000000000007,0.08000000000000007,3.6125,3.66,3.56,0.10000000000000009,-0.03000000000000025,3184,6612,1160,5452,1085
2017-10-08,3.606,3.71,3.5,0.20999999999999996,0.10999999999999988,3.678,3.75,3.6,0.1499999999999999,0.10000000000000009,3.476,3.6,3.32,0.28000000000000025,0.18999999999999995,3.534,3.71,3.34,0.3700000000000001,0.29000000000000004,7983,16267,2946,13321,92
2017-10-15,3.55,3.63,3.46,0.16999999999999993,0.16999999999999993,3.6575,3.74,3.58,0.16000000000000014,0.010000000000000231,3.5324999999999998,3.63,3.46,0.16999999999999993,0.16999999999999993,3.6175,3.66,3.58,0.08000000000000007,0.06999999999999984,5781,9331,312,9019,1819
2017-10-22,3.7725,3.85,3.73,0.1200000000000001,0.10999999999999988,3.91,3.97,3.85,0.1200000000000001,-0.06000000000000005,3.7199999999999998,3.73,3.71,0.020000000000000018,0.020000000000000018,3.795,3.85,3.71,0.14000000000000012,0.08999999999999986,5827,10856,1509,9347,-9347
2017-10-29,3.8625,3.91,3.8,0.11000000000000032,0.10000000000000009,3.9,3.94,3.85,0.08999999999999986,0.04999999999999982,3.7975000000000003,3.91,3.7,0.20999999999999996,0.10999999999999988,3.8975,3.94,3.85,0.08999999999999986,0.040000000000000036,1216,2307,161,2146,-205
2017-11-05,3.85,3.95,3.77,0.18000000000000016,-0.16000000000000014,3.8875,4.1,3.77,0.3299999999999996,-0.3099999999999996,3.7424999999999997,3.77,3.69,0.08000000000000007,0.06999999999999984,3.7475,3.77,3.71,0.06000000000000005,0.04999999999999982,3001,6318,585,5733,-5733
2017-11-12,3.694,3.8,3.58,0.21999999999999975,0.09999999999999964,4.0600000000000005,5.24,3.66,1.58,1.4100000000000001,3.664,3.72,3.58,0.14000000000000012,-0.040000000000000036,3.7640000000000002,3.91,3.66,0.25,0.18000000000000016,50160,232853,104,232749,230133
2017-11-19,4.0625,4.1,3.99,0.10999999999999943,0.08000000000000007,4.195,4.46,4.0,0.45999999999999996,0.07000000000000028,3.96,4.02,3.81,0.20999999999999952,0.19999999999999973,4.0325,4.1,4.0,0.09999999999999964,0.03000000000000025,24221,56074,1326,54748,-14358
2017-11-26,4.066,4.4,3.83,0.5700000000000003,0.3200000000000003,4.182,4.4,3.97,0.43000000000000016,0.28000000000000025,3.884,4.03,3.79,0.2400000000000002,0.2400000000000002,4.022,4.32,3.83,0.4900000000000002,0.2699999999999996,59900,202500,1011,201489,44433
2017-12-03,3.916,4.01,3.82,0.18999999999999995,-0.05999999999999961,3.982,4.07,3.9,0.17000000000000037,-0.0900000000000003,3.864,3.94,3.81,0.1299999999999999,0.029999999999999805,3.904,3.98,3.83,0.1499999999999999,0.06999999999999984,18066,49880,3379,46501,-46450
2017-12-10,4.008,4.09,3.92,0.16999999999999993,0.06000000000000005,4.088,4.12,4.06,0.0600000000000005,0.009999999999999787,3.932,4.02,3.88,0.13999999999999968,0.040000000000000036,3.992,4.05,3.88,0.16999999999999993,0.16999999999999993,6679,20470,1242,19228,17065
2017-12-17,4.054,4.11,4.0,0.11000000000000032,-0.11000000000000032,4.134,4.26,4.08,0.17999999999999972,0.009999999999999787,4.01,4.03,3.97,0.06000000000000005,-0.04999999999999938,4.05,4.11,4.02,0.09000000000000075,0.05000000000000071,21396,62963,5674,57289,18866
2017-12-24,4.0525,4.06,4.05,0.009999999999999787,-0.009999999999999787,4.1475,4.3,4.06,0.2400000000000002,0.17999999999999972,4.01,4.02,4.0,0.019999999999999574,-0.009999999999999787,4.0575,4.08,4.05,0.03000000000000025,-0.03000000000000025,18997,43862,2832,41030,41030
2017-12-31,4.0675,4.13,4.0,0.1299999999999999,0.1200000000000001,4.155,4.25,4.09,0.16000000000000014,0.09999999999999964,3.9699999999999998,4.05,3.85,0.19999999999999973,0.19999999999999973,4.055,4.09,4.03,0.05999999999999961,0.040000000000000036,11541,24676,4486,20190,-16712
