Date,EXPE_stock_Open_average,EXPE_stock_Open_max,EXPE_stock_Open_min,EXPE_stock_Open_volatility,EXPE_stock_Open_change,EXPE_stock_High_average,EXPE_stock_High_max,EXPE_stock_High_min,EXPE_stock_High_volatility,EXPE_stock_High_change,EXPE_stock_Low_average,EXPE_stock_Low_max,EXPE_stock_Low_min,EXPE_stock_Low_volatility,EXPE_stock_Low_change,EXPE_stock_Close_average,EXPE_stock_Close_max,EXPE_stock_Close_min,EXPE_stock_Close_volatility,EXPE_stock_Close_change,EXPE_stock_Volume_average,EXPE_stock_Volume_max,EXPE_stock_Volume_min,EXPE_stock_Volume_volatility,EXPE_stock_Volume_change
2017-10-08,147.534,148.98,146.61,2.369999999999976,0.9199999999999875,148.972,151.33,147.39,3.940000000000026,1.7199999999999989,146.30599999999998,148.72,145.42,3.3000000000000114,2.6200000000000045,147.63,150.11,146.43,3.680000000000007,3.6500000000000057,1605063,1839760,1203612,636148,-13926
2017-10-15,150.93,154.0,148.95,5.050000000000011,3.6599999999999966,152.202,154.24,149.82,4.420000000000016,3.700000000000017,149.524,152.28,148.0,4.280000000000001,4.280000000000001,151.222,153.4,148.49,4.909999999999997,4.310000000000002,1528571,2034428,690912,1343516,70862
2017-10-22,144.808,153.47,123.1,30.370000000000005,-30.370000000000005,145.654,153.69,124.5,29.189999999999998,-29.189999999999998,142.204,150.56,118.0,32.56,-32.56,144.09,150.73,123.79,26.939999999999984,-26.89,6746492,20597372,1880828,18716544,18716544
2017-10-29,123.506,125.88,120.88,5.0,-1.5500000000000114,125.002,127.0,123.92,3.0799999999999983,-0.7900000000000063,121.244,122.52,119.76,2.759999999999991,2.759999999999991,122.696,124.66,120.21,4.450000000000003,2.8400000000000034,4384249,7607926,1477580,6130346,-6130346
2017-11-05,119.496,122.9,116.34,6.560000000000002,-6.560000000000002,121.08800000000001,123.9,118.48,5.420000000000002,-2.75,118.052,122.4,115.55,6.8500000000000085,-6.8500000000000085,119.842,122.98,117.32,5.660000000000011,-2.240000000000009,3662548,6276635,1973392,4303243,1843969
2017-11-12,121.068,121.89,119.97,1.9200000000000017,1.1500000000000057,122.404,124.2,120.89,3.3100000000000023,3.3100000000000023,120.07000000000001,121.75,118.9,2.8499999999999943,2.8499999999999943,121.906,123.95,120.28,3.6700000000000017,3.6700000000000017,2814616,3445204,2273668,1171536,-949854
2017-11-19,125.11,127.07,123.99,3.0799999999999983,2.769999999999996,126.605,127.99,124.87,3.1199999999999903,2.9399999999999977,123.8775,126.35,122.14,4.209999999999994,4.209999999999994,125.53999999999999,126.98,123.49,3.490000000000009,3.3200000000000074,1837448,2580621,638095,1942526,-1403844
2017-11-26,124.606,127.0,121.57,5.430000000000007,-5.299999999999997,125.858,128.43,123.53,4.900000000000006,-4.800000000000011,123.004,126.64,120.88,5.760000000000005,-5.359999999999999,123.916,126.68,122.02,4.660000000000011,-3.980000000000004,1858854,2831097,1221837,1609260,315982
2017-12-03,120.616,123.61,116.99,6.6200000000000045,-3.719999999999999,121.912,125.45,119.5,5.950000000000003,-4.75,119.144,122.2,116.76,5.439999999999998,-4.780000000000001,119.786,122.24,117.54,4.699999999999989,-4.699999999999989,2767078,4250309,1938355,2311954,815437
2017-12-10,118.768,120.64,117.47,3.1700000000000017,3.1700000000000017,120.05799999999999,121.22,118.88,2.3400000000000034,1.3400000000000034,118.42,120.2,117.43,2.769999999999996,2.769999999999996,119.17,120.88,117.83,3.049999999999997,3.049999999999997,2202713,2664971,1991485,673486,-348074
2017-12-17,121.312,122.4,120.0,2.4000000000000057,-2.1099999999999994,122.274,123.34,121.63,1.710000000000008,-1.0300000000000011,120.322,121.35,119.53,1.8199999999999932,-1.6899999999999977,120.736,121.96,120.01,1.9499999999999886,-1.779999999999987,1296587,1613920,1066214,547706,-547706
2017-12-24,120.1825,120.89,119.38,1.5100000000000051,0.6400000000000006,121.035,121.39,120.62,0.769999999999996,0.769999999999996,119.33,120.01,118.99,1.0200000000000102,0.20000000000000284,120.195,121.25,119.44,1.8100000000000023,0.3299999999999983,907456,1122199,750870,371329,371329
2017-12-31,124.3775,126.47,120.64,5.829999999999998,5.829999999999998,126.105,127.75,122.67,5.079999999999998,4.679999999999993,123.41499999999999,125.41,120.01,5.3999999999999915,5.3999999999999915,124.9625,127.12,121.42,5.700000000000003,5.700000000000003,1970261,2451030,1550213,900817,67868
