Date,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_change
2017-07-02,0.2895,0.2895,0.2895,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.273,0.273,0.273,0.0,0.0,0.27399999999999997,0.27399999999999997,0.27399999999999997,0.0,0.0
2017-07-09,0.3155,0.3155,0.3155,0.0,0.0,0.32,0.32,0.32,0.0,0.0,0.2901,0.2901,0.2901,0.0,0.0,0.3043,0.3043,0.3043,0.0,0.0
2017-07-16,0.325,0.325,0.325,0.0,0.0,0.325,0.325,0.325,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3011,0.3011,0.3011,0.0,0.0
2017-07-23,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.3,0.3,0.3,0.0,0.0
2017-07-30,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.28,0.28,0.28,0.0,0.0,0.2805,0.2805,0.2805,0.0,0.0
2017-08-06,0.3151,0.3151,0.3151,0.0,0.0,0.3151,0.3151,0.3151,0.0,0.0,0.3028,0.3028,0.3028,0.0,0.0,0.31,0.31,0.31,0.0,0.0
2017-08-13,0.301,0.301,0.301,0.0,0.0,0.301,0.301,0.301,0.0,0.0,0.301,0.301,0.301,0.0,0.0,0.301,0.301,0.301,0.0,0.0
2017-08-20,0.3,0.3,0.3,0.0,0.0,0.31,0.31,0.31,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.31,0.31,0.31,0.0,0.0
2017-08-27,0.2945,0.2945,0.2945,0.0,0.0,0.3232,0.3232,0.3232,0.0,0.0,0.2945,0.2945,0.2945,0.0,0.0,0.3011,0.3011,0.3011,0.0,0.0
2017-09-03,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2813,0.2813,0.2813,0.0,0.0,0.2877,0.2877,0.2877,0.0,0.0
2017-09-10,0.315,0.315,0.315,0.0,0.0,0.32,0.32,0.32,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.31,0.31,0.31,0.0,0.0
2017-09-17,0.29,0.29,0.29,0.0,0.0,0.2999,0.2999,0.2999,0.0,0.0,0.2821,0.2821,0.2821,0.0,0.0,0.2998,0.2998,0.2998,0.0,0.0
2017-09-24,0.2852,0.2852,0.2852,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2852,0.2852,0.2852,0.0,0.0,0.3,0.3,0.3,0.0,0.0
2017-10-01,0.27399999999999997,0.27399999999999997,0.27399999999999997,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.27399999999999997,0.27399999999999997,0.27399999999999997,0.0,0.0,0.289,0.289,0.289,0.0,0.0
2017-10-08,0.2742,0.2742,0.2742,0.0,0.0,0.2886,0.2886,0.2886,0.0,0.0,0.2742,0.2742,0.2742,0.0,0.0,0.2886,0.2886,0.2886,0.0,0.0
2017-10-15,0.28,0.28,0.28,0.0,0.0,0.284,0.284,0.284,0.0,0.0,0.28,0.28,0.28,0.0,0.0,0.2802,0.2802,0.2802,0.0,0.0
2017-10-22,0.2897,0.2897,0.2897,0.0,0.0,0.2897,0.2897,0.2897,0.0,0.0,0.2702,0.2702,0.2702,0.0,0.0,0.2705,0.2705,0.2705,0.0,0.0
2017-10-29,0.2598,0.2598,0.2598,0.0,0.0,0.265,0.265,0.265,0.0,0.0,0.2598,0.2598,0.2598,0.0,0.0,0.2598,0.2598,0.2598,0.0,0.0
2017-11-05,0.2751,0.2751,0.2751,0.0,0.0,0.2753,0.2753,0.2753,0.0,0.0,0.275,0.275,0.275,0.0,0.0,0.275,0.275,0.275,0.0,0.0
2017-11-12,0.2551,0.2551,0.2551,0.0,0.0,0.2759,0.2759,0.2759,0.0,0.0,0.2551,0.2551,0.2551,0.0,0.0,0.2757,0.2757,0.2757,0.0,0.0
2017-11-19,0.29,0.29,0.29,0.0,0.0,0.29100000000000004,0.29100000000000004,0.29100000000000004,0.0,0.0,0.2803,0.2803,0.2803,0.0,0.0,0.2897,0.2897,0.2897,0.0,0.0
2017-11-26,0.32,0.32,0.32,0.0,0.0,0.32,0.32,0.32,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.2929,0.2929,0.2929,0.0,0.0
2017-12-03,0.2519,0.2519,0.2519,0.0,0.0,0.2677,0.2677,0.2677,0.0,0.0,0.2519,0.2519,0.2519,0.0,0.0,0.26,0.26,0.26,0.0,0.0
2017-12-10,0.25,0.25,0.25,0.0,0.0,0.2575,0.2575,0.2575,0.0,0.0,0.23,0.23,0.23,0.0,0.0,0.2399,0.2399,0.2399,0.0,0.0
2017-12-17,0.2389,0.2389,0.2389,0.0,0.0,0.2499,0.2499,0.2499,0.0,0.0,0.2325,0.2325,0.2325,0.0,0.0,0.2326,0.2326,0.2326,0.0,0.0
2017-12-24,0.012,0.012,0.012,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.01,0.01,0.01,0.0,0.0
2017-12-31,0.024,0.024,0.024,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.016,0.016,0.016,0.0,0.0
