Date,IAF_stock_Open_average,IAF_stock_Open_max,IAF_stock_Open_min,IAF_stock_Open_volatility,IAF_stock_Open_change,IAF_stock_High_average,IAF_stock_High_max,IAF_stock_High_min,IAF_stock_High_volatility,IAF_stock_High_change,IAF_stock_Low_average,IAF_stock_Low_max,IAF_stock_Low_min,IAF_stock_Low_volatility,IAF_stock_Low_change,IAF_stock_Close_average,IAF_stock_Close_max,IAF_stock_Close_min,IAF_stock_Close_volatility,IAF_stock_Close_change,IAF_stock_Volume_average,IAF_stock_Volume_max,IAF_stock_Volume_min,IAF_stock_Volume_volatility,IAF_stock_Volume_change
2017-10-01,6.198,6.26,6.13,0.1299999999999999,-0.08999999999999986,6.204,6.26,6.16,0.09999999999999964,-0.08999999999999986,6.156,6.21,6.09,0.1200000000000001,-0.1200000000000001,6.168,6.21,6.12,0.08999999999999986,-0.08999999999999986,9673,12656,6781,5875,-963
2017-10-08,6.176,6.26,6.14,0.1200000000000001,0.10999999999999943,6.19,6.3,6.14,0.16000000000000014,0.14999999999999947,6.144,6.26,6.06,0.20000000000000018,0.20000000000000018,6.164,6.3,6.06,0.2400000000000002,0.2400000000000002,7479,13060,3121,9939,7194
2017-10-15,6.3,6.32,6.27,0.05000000000000071,0.03000000000000025,6.306,6.32,6.3,0.020000000000000462,0.0,6.264,6.29,6.25,0.040000000000000036,0.019999999999999574,6.266,6.29,6.25,0.040000000000000036,0.009999999999999787,9880,14340,6313,8027,4917
2017-10-22,6.25,6.29,6.18,0.11000000000000032,-0.08000000000000007,6.282,6.3,6.26,0.040000000000000036,-0.03000000000000025,6.22,6.28,6.17,0.11000000000000032,-0.08000000000000007,6.248,6.3,6.17,0.1299999999999999,-0.03000000000000025,9975,14605,5717,8888,4476
2017-10-29,6.29,6.3,6.27,0.03000000000000025,0.019999999999999574,6.302,6.35,6.27,0.08000000000000007,0.05999999999999961,6.264,6.29,6.22,0.07000000000000028,0.07000000000000028,6.276,6.3,6.25,0.04999999999999982,0.040000000000000036,8173,14228,2940,11288,-5578
2017-11-05,6.36,6.4,6.32,0.08000000000000007,0.07000000000000028,6.37,6.4,6.33,0.07000000000000028,0.07000000000000028,6.332,6.36,6.31,0.05000000000000071,0.020000000000000462,6.35,6.39,6.31,0.08000000000000007,0.03000000000000025,6610,9150,3517,5633,802
2017-11-12,6.244,6.37,6.15,0.21999999999999975,-0.20000000000000018,6.272,6.37,6.21,0.16000000000000014,-0.1299999999999999,6.196,6.28,6.12,0.16000000000000014,-0.11000000000000032,6.242,6.3,6.21,0.08999999999999986,-0.05999999999999961,13277,16354,10421,5933,5933
2017-11-19,6.29,6.35,6.24,0.10999999999999943,0.10999999999999943,6.3075,6.35,6.25,0.09999999999999964,0.09999999999999964,6.28,6.33,6.24,0.08999999999999986,0.08999999999999986,6.2925,6.33,6.25,0.08000000000000007,0.08000000000000007,15401,31174,9793,21381,21068
2017-11-26,6.308,6.33,6.28,0.04999999999999982,0.009999999999999787,6.342,6.35,6.34,0.009999999999999787,0.009999999999999787,6.302,6.33,6.28,0.04999999999999982,0.020000000000000462,6.318,6.35,6.28,0.0699999999999994,0.040000000000000036,8218,16973,4236,12737,655
2017-12-03,6.346,6.36,6.32,0.040000000000000036,0.010000000000000675,6.36,6.39,6.32,0.0699999999999994,0.020000000000000462,6.286,6.32,6.2,0.1200000000000001,-0.1200000000000001,6.31,6.34,6.25,0.08999999999999986,-0.08999999999999986,15581,24197,4621,19576,-2450
2017-12-10,6.344,6.41,6.21,0.20000000000000018,0.20000000000000018,6.37,6.42,6.3,0.1200000000000001,0.1200000000000001,6.322,6.38,6.2,0.17999999999999972,0.16999999999999993,6.35,6.38,6.29,0.08999999999999986,0.08999999999999986,11280,18400,6470,11930,-1151
2017-12-17,6.468,6.5,6.4,0.09999999999999964,0.09999999999999964,6.488,6.5,6.47,0.03000000000000025,0.03000000000000025,6.45,6.48,6.4,0.08000000000000007,0.08000000000000007,6.484,6.5,6.47,0.03000000000000025,0.03000000000000025,11579,17034,7349,9685,3993
2017-12-24,6.4475,6.51,6.4,0.10999999999999943,-0.020000000000000462,6.4625,6.52,6.4,0.11999999999999922,-0.07000000000000028,6.4,6.46,6.35,0.11000000000000032,-0.09000000000000075,6.4275,6.52,6.35,0.16999999999999993,-0.09999999999999964,8306,10677,5481,5196,-5196
2017-12-31,6.36,6.43,6.32,0.10999999999999943,-0.04999999999999982,6.445,6.49,6.4,0.08999999999999986,0.05999999999999961,6.355,6.43,6.32,0.10999999999999943,-0.02999999999999936,6.425000000000001,6.49,6.36,0.1299999999999999,0.08000000000000007,26470,75492,6700,68792,68792
