Date,IMMR_stock_Open_average,IMMR_stock_Open_max,IMMR_stock_Open_min,IMMR_stock_Open_volatility,IMMR_stock_Open_change,IMMR_stock_High_average,IMMR_stock_High_max,IMMR_stock_High_min,IMMR_stock_High_volatility,IMMR_stock_High_change,IMMR_stock_Low_average,IMMR_stock_Low_max,IMMR_stock_Low_min,IMMR_stock_Low_volatility,IMMR_stock_Low_change,IMMR_stock_Close_average,IMMR_stock_Close_max,IMMR_stock_Close_min,IMMR_stock_Close_volatility,IMMR_stock_Close_change,IMMR_stock_Volume_average,IMMR_stock_Volume_max,IMMR_stock_Volume_min,IMMR_stock_Volume_volatility,IMMR_stock_Volume_change
2017-01-22,10.494,10.64,10.28,0.3600000000000012,0.20000000000000107,10.606,10.81,10.4,0.41000000000000014,0.16999999999999993,10.39,10.6,10.21,0.3899999999999988,0.21999999999999886,10.482,10.61,10.29,0.3200000000000003,0.1800000000000015,97169,136403,57888,78515,3742
2017-01-29,10.276,10.33,10.22,0.10999999999999943,-0.05000000000000071,10.414,10.67,10.32,0.34999999999999964,0.3200000000000003,10.174,10.28,10.11,0.16999999999999993,0.16999999999999993,10.344,10.63,10.25,0.3800000000000008,0.3800000000000008,232534,345046,120585,224461,-84126
2017-02-05,10.444,10.56,10.31,0.25,-0.15000000000000036,10.562,10.66,10.39,0.2699999999999996,-0.05000000000000071,10.304,10.5,10.17,0.33000000000000007,-0.16000000000000014,10.4,10.52,10.28,0.2400000000000002,-0.019999999999999574,159897,249607,78389,171218,141001
2017-02-12,10.614,10.93,10.49,0.4399999999999995,0.4399999999999995,10.954,11.62,10.64,0.9799999999999986,0.9799999999999986,10.516,10.74,10.41,0.33000000000000007,0.27999999999999936,10.846,11.51,10.55,0.9599999999999991,0.9599999999999991,335191,736133,196461,539672,514059
2017-02-19,11.625,11.66,11.57,0.08999999999999986,-0.049999999999998934,11.7725,11.85,11.72,0.129999999999999,-0.009999999999999787,11.3025,11.46,10.93,0.5300000000000011,-0.05999999999999872,11.6025,11.67,11.49,0.17999999999999972,-0.17999999999999972,279249,390590,212367,178223,-60439
2017-02-26,10.67,11.42,8.51,2.91,-2.84,10.908,11.58,8.97,2.6099999999999994,-2.6099999999999994,10.362,11.2,8.27,2.9299999999999997,-2.9299999999999997,10.576,11.53,8.58,2.9499999999999993,-2.9499999999999993,768489,2566602,184450,2382152,2186349
2017-03-05,8.248,8.47,8.1,0.370000000000001,-0.20000000000000107,8.414,8.57,8.24,0.33000000000000007,-0.13000000000000078,8.088,8.26,7.95,0.3099999999999996,0.3099999999999996,8.17,8.33,8.04,0.2900000000000009,0.2400000000000002,514424,1130051,290941,839110,-839110
2017-03-12,8.34,8.41,8.25,0.16000000000000014,-0.009999999999999787,8.594,8.94,8.44,0.5,0.34999999999999964,8.262,8.35,8.2,0.15000000000000036,0.07000000000000028,8.456,8.85,8.25,0.5999999999999996,0.379999999999999,278183,522993,179868,343125,233157
2017-03-19,8.446,8.85,8.16,0.6899999999999995,-0.5600000000000005,8.584,8.85,8.37,0.4800000000000004,-0.2599999999999998,8.28,8.65,8.12,0.5300000000000011,-0.41000000000000014,8.352,8.66,8.23,0.4299999999999997,-0.33000000000000007,169156,199586,121737,77849,-77849
2017-03-26,8.41,8.55,8.26,0.2900000000000009,0.2900000000000009,8.598,8.78,8.47,0.3099999999999987,0.3099999999999987,8.308,8.48,8.12,0.3600000000000012,0.3600000000000012,8.506,8.66,8.37,0.2900000000000009,0.22000000000000064,223031,357737,127723,230014,194359
2017-04-02,8.508000000000001,8.72,8.34,0.3800000000000008,-0.3100000000000005,8.644,8.76,8.46,0.29999999999999893,-0.11999999999999922,8.362,8.47,8.28,0.19000000000000128,-0.08999999999999986,8.48,8.63,8.36,0.27000000000000135,0.13000000000000078,195261,223427,168127,55300,-27203
2017-04-09,8.4525,8.65,8.29,0.3600000000000012,-0.3600000000000012,8.532499999999999,8.7,8.34,0.35999999999999943,-0.35999999999999943,8.275,8.38,8.19,0.19000000000000128,-0.19000000000000128,8.3625,8.47,8.29,0.1800000000000015,-0.11000000000000121,132096,152630,99604,53026,2970
2017-04-16,8.474,8.64,8.32,0.3200000000000003,0.3200000000000003,8.584,8.72,8.42,0.3000000000000007,0.2599999999999998,8.378,8.54,8.26,0.27999999999999936,0.14000000000000057,8.502,8.66,8.39,0.2699999999999996,0.08999999999999986,136047,191117,76448,114669,32879
2017-04-23,8.942,9.2,8.68,0.5199999999999996,0.4399999999999995,9.112,9.31,8.7,0.6100000000000012,0.41999999999999993,8.772,9.01,8.56,0.4499999999999993,0.1999999999999993,8.898,9.13,8.66,0.47000000000000064,0.10999999999999943,192110,311804,145024,166780,11147
2017-04-30,8.834,9.1,8.18,0.9199999999999999,-0.5999999999999996,9.062,9.17,8.75,0.41999999999999993,-0.3800000000000008,8.68,8.96,7.9,1.0600000000000005,-0.8100000000000005,8.892,9.11,8.15,0.9599999999999991,-0.9000000000000004,288579,666323,145246,521077,488320
2017-05-07,8.374,8.52,8.15,0.3699999999999992,0.33999999999999986,8.644,8.92,8.56,0.35999999999999943,0.35999999999999943,8.224,8.37,8.05,0.3199999999999985,0.25,8.5,8.64,8.26,0.3800000000000008,0.10000000000000142,275623,478132,115025,363107,155517
2017-05-14,8.362,8.64,8.19,0.45000000000000107,-0.45000000000000107,8.452,8.67,8.3,0.3699999999999992,-0.3100000000000005,8.158,8.47,7.99,0.4800000000000004,-0.4800000000000004,8.228,8.5,8.0,0.5,-0.5,248952,365636,149926,215710,160667
2017-05-21,8.184,8.47,8.01,0.46000000000000085,0.2699999999999996,8.33,8.5,8.1,0.40000000000000036,0.3600000000000012,8.068,8.23,7.9,0.33000000000000007,0.28999999999999915,8.26,8.44,7.99,0.4499999999999993,0.4399999999999995,180495,305790,101835,203955,-203555
2017-05-28,8.497499999999999,8.52,8.45,0.07000000000000028,0.07000000000000028,8.605,8.75,8.55,0.1999999999999993,0.17999999999999972,8.4325,8.52,8.36,0.16000000000000014,0.07000000000000028,8.5425,8.65,8.5,0.15000000000000036,0.15000000000000036,151587,203600,82435,121165,77189
2017-06-04,8.702,8.83,8.62,0.21000000000000085,0.1999999999999993,8.88,9.0,8.72,0.27999999999999936,0.2599999999999998,8.636,8.71,8.57,0.14000000000000057,0.11000000000000121,8.75,8.82,8.7,0.120000000000001,0.08000000000000007,116306,137656,91191,46465,23600
2017-06-11,8.68,8.8,8.53,0.27000000000000135,-0.19000000000000128,8.792,8.86,8.73,0.129999999999999,-0.07000000000000028,8.562,8.62,8.53,0.08999999999999986,-0.08999999999999986,8.71,8.77,8.65,0.11999999999999922,0.02999999999999936,145586,277460,82198,195262,138365
2017-06-18,8.734,8.81,8.64,0.16999999999999993,-0.07000000000000028,8.848,8.94,8.8,0.1399999999999988,0.11999999999999922,8.646,8.7,8.62,0.08000000000000007,0.06999999999999851,8.74,8.8,8.68,0.120000000000001,0.11000000000000121,263763,880495,90955,789540,747472
2017-06-25,9.02,9.17,8.82,0.34999999999999964,0.15000000000000036,9.202,9.23,9.15,0.08000000000000007,-0.08000000000000007,8.814,8.95,8.69,0.2599999999999998,-0.120000000000001,9.068,9.17,8.97,0.1999999999999993,-0.05000000000000071,144535,269891,95813,174078,114735
2017-07-02,8.7375,9.09,8.51,0.5800000000000001,-0.5800000000000001,8.775,9.09,8.57,0.5199999999999996,-0.5199999999999996,8.532499999999999,8.69,8.44,0.25,-0.25,8.594999999999999,8.72,8.52,0.20000000000000107,-0.19000000000000128,125785,147227,94631,52596,-28616
2017-07-09,8.596,8.66,8.53,0.13000000000000078,0.02000000000000135,8.696,8.77,8.65,0.11999999999999922,0.02999999999999936,8.558,8.61,8.53,0.08000000000000007,0.02000000000000135,8.61,8.67,8.56,0.10999999999999943,0.07000000000000028,79845,99854,71639,28215,1989
2017-07-16,8.756,9.02,8.61,0.41000000000000014,0.41000000000000014,8.952,9.41,8.72,0.6899999999999995,0.6899999999999995,8.692,8.81,8.6,0.21000000000000085,0.21000000000000085,8.818,8.96,8.7,0.26000000000000156,0.15000000000000036,125082,337339,47513,289826,255017
2017-07-23,8.774,8.85,8.69,0.16000000000000014,-0.02999999999999936,8.928,9.26,8.8,0.4599999999999991,-0.40000000000000036,8.616,8.76,8.47,0.28999999999999915,-0.28999999999999915,8.728,8.81,8.65,0.16000000000000014,-0.15000000000000036,102312,143886,50844,93042,93042
2017-07-30,8.318,8.68,7.6,1.08,-1.08,8.332,8.68,7.65,1.0299999999999994,-1.0299999999999994,7.832,8.42,6.22,2.2,-2.2,8.008,8.54,6.65,1.8899999999999988,-1.8899999999999988,293633,1055745,64326,991419,991419
2017-08-06,6.795999999999999,7.27,6.56,0.71,0.0,6.992,7.3,6.78,0.5199999999999996,-0.02999999999999936,6.552,6.63,6.47,0.16000000000000014,-0.08000000000000007,6.8,7.28,6.61,0.6699999999999999,-0.08000000000000007,325512,384104,279552,104552,-60791
2017-08-13,6.88,7.32,6.72,0.6000000000000005,0.6000000000000005,7.246,7.95,6.83,1.12,1.08,6.7700000000000005,7.2,6.5,0.7000000000000002,0.7000000000000002,7.128,7.76,6.69,1.0699999999999994,1.0699999999999994,414339,969998,141762,828236,741087
2017-08-20,7.324,7.75,7.04,0.71,-0.5099999999999998,7.45,7.75,7.32,0.4299999999999997,-0.28000000000000025,7.094,7.26,7.04,0.21999999999999975,-0.21999999999999975,7.224,7.32,7.05,0.27000000000000046,-0.03000000000000025,276959,371971,168197,203774,-42365
2017-08-27,7.256,7.29,7.21,0.08000000000000007,0.0,7.376,7.46,7.32,0.13999999999999968,0.040000000000000036,7.17,7.22,7.09,0.1299999999999999,0.04999999999999982,7.256,7.32,7.21,0.11000000000000032,0.040000000000000036,120718,153200,86879,66321,-47005
2017-09-03,7.297499999999999,7.32,7.27,0.05000000000000071,0.03000000000000025,7.395,7.42,7.37,0.04999999999999982,-0.009999999999999787,7.2175,7.25,7.17,0.08000000000000007,-0.04999999999999982,7.2975,7.36,7.2,0.16000000000000014,-0.09999999999999964,117702,131045,102743,28302,28302
2017-09-10,7.354,7.55,7.29,0.2599999999999998,0.2599999999999998,7.508,7.7,7.36,0.33999999999999986,0.33999999999999986,7.2860000000000005,7.47,7.22,0.25,0.23999999999999932,7.42,7.64,7.27,0.3700000000000001,0.29000000000000004,141972,211162,100195,110967,66996
2017-09-17,7.858,8.0,7.65,0.34999999999999964,0.3199999999999994,8.012,8.09,7.85,0.2400000000000002,0.21000000000000085,7.804,7.92,7.6,0.3200000000000003,0.3200000000000003,7.942,8.03,7.78,0.2499999999999991,0.2499999999999991,136866,161471,111621,49850,-34725
2017-09-24,8.002,8.25,7.83,0.41999999999999993,0.2599999999999998,8.166,8.36,8.01,0.34999999999999964,0.34999999999999964,7.882,8.09,7.67,0.41999999999999993,0.41999999999999993,8.016,8.22,7.82,0.40000000000000036,0.34999999999999964,166353,241179,100371,140808,82372
2017-10-01,8.188,8.23,8.13,0.09999999999999964,-0.040000000000000924,8.296,8.36,8.21,0.14999999999999858,-0.10999999999999943,8.084,8.14,8.05,0.08999999999999986,-0.019999999999999574,8.174,8.21,8.11,0.10000000000000142,0.019999999999999574,190635,259066,100588,158478,-83708
