Date,Global X Social MediaEtf_Open_average,Global X Social MediaEtf_Open_max,Global X Social MediaEtf_Open_min,Global X Social MediaEtf_Open_volatility,Global X Social MediaEtf_Open_change,Global X Social MediaEtf_High_average,Global X Social MediaEtf_High_max,Global X Social MediaEtf_High_min,Global X Social MediaEtf_High_volatility,Global X Social MediaEtf_High_change,Global X Social MediaEtf_Low_average,Global X Social MediaEtf_Low_max,Global X Social MediaEtf_Low_min,Global X Social MediaEtf_Low_volatility,Global X Social MediaEtf_Low_change,Global X Social MediaEtf_Close_average,Global X Social MediaEtf_Close_max,Global X Social MediaEtf_Close_min,Global X Social MediaEtf_Close_volatility,Global X Social MediaEtf_Close_change
2016-12-04,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2016-12-11,22.25,22.25,22.25,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2016-12-18,21.72,21.72,21.72,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2016-12-25,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2017-01-01,22.81,22.81,22.81,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2017-01-08,23.21,23.21,23.21,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2017-01-15,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2017-01-22,23.72,23.72,23.72,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2017-01-29,23.79,23.79,23.79,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2017-02-05,23.78,23.78,23.78,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2017-02-12,24.31,24.31,24.31,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2017-02-19,24.08,24.08,24.08,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2017-02-26,24.25,24.25,24.25,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2017-03-05,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2017-03-12,24.76,24.76,24.76,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2017-03-19,24.67,24.67,24.67,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2017-03-26,24.78,24.78,24.78,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2017-04-02,24.67,24.67,24.67,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2017-04-09,24.65,24.65,24.65,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2017-04-16,25.24,25.24,25.24,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2017-04-23,26.52,26.52,26.52,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2017-04-30,27.26,27.26,27.26,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2017-05-07,27.62,27.62,27.62,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.72,27.72,27.72,0.0,0.0
2017-05-14,28.8,28.8,28.8,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2017-05-21,28.85,28.85,28.85,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2017-05-28,28.79,28.79,28.79,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.81,28.81,28.81,0.0,0.0
2017-06-04,29.05,29.05,29.05,0.0,0.0,29.21,29.21,29.21,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2017-06-11,27.85,27.85,27.85,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2017-06-18,28.78,28.78,28.78,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2017-06-25,28.13,28.13,28.13,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.03,28.03,28.03,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2017-07-02,27.93,27.93,27.93,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.93,27.93,27.93,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2017-07-09,29.59,29.59,29.59,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2017-07-16,30.19,30.19,30.19,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2017-07-23,29.53,29.53,29.53,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2017-07-30,29.78,29.78,29.78,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2017-08-06,28.97,28.97,28.97,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2017-08-13,30.02,30.02,30.02,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.8,29.8,29.8,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2017-08-20,30.52,30.52,30.52,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2017-08-27,31.01,31.01,31.01,0.0,0.0,31.23,31.23,31.23,0.0,0.0,30.82,30.82,30.82,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2017-09-03,31.43,31.43,31.43,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2017-09-10,31.8,31.8,31.8,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2017-09-17,31.58,31.58,31.58,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2017-09-24,31.23,31.23,31.23,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2017-10-01,32.06,32.06,32.06,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.92,31.92,31.92,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2017-10-08,32.45,32.45,32.45,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2017-10-15,32.26,32.26,32.26,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2017-10-22,32.15,32.15,32.15,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2017-10-29,32.65,32.65,32.65,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2017-11-05,32.46,32.46,32.46,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2017-11-12,33.5,33.5,33.5,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2017-11-19,34.66,34.66,34.66,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2017-11-26,32.73,32.73,32.73,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2017-12-03,32.94,32.94,32.94,0.0,0.0,33.16,33.16,33.16,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2017-12-10,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2017-12-17,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2017-12-24,33.34,33.34,33.34,0.0,0.0,33.34,33.34,33.34,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2017-12-31,34.44,34.44,34.44,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.72,34.72,34.72,0.0,0.0
