Date,NWPX_stock_Open_average,NWPX_stock_Open_max,NWPX_stock_Open_min,NWPX_stock_Open_volatility,NWPX_stock_Open_change,NWPX_stock_High_average,NWPX_stock_High_max,NWPX_stock_High_min,NWPX_stock_High_volatility,NWPX_stock_High_change,NWPX_stock_Low_average,NWPX_stock_Low_max,NWPX_stock_Low_min,NWPX_stock_Low_volatility,NWPX_stock_Low_change,NWPX_stock_Close_average,NWPX_stock_Close_max,NWPX_stock_Close_min,NWPX_stock_Close_volatility,NWPX_stock_Close_change,NWPX_stock_Volume_average,NWPX_stock_Volume_max,NWPX_stock_Volume_min,NWPX_stock_Volume_volatility,NWPX_stock_Volume_change
2017-10-08,19.984,20.27,19.61,0.6600000000000001,0.40000000000000213,20.146,20.47,19.77,0.6999999999999993,0.40000000000000213,19.676000000000002,20.0,19.11,0.8900000000000006,0.7800000000000011,19.884,20.14,19.4,0.740000000000002,0.6500000000000021,32975,43596,21917,21679,-9021
2017-10-15,20.546,21.09,20.06,1.0300000000000011,0.45000000000000284,20.774,21.11,20.45,0.6600000000000001,-0.5899999999999999,20.088,20.63,19.65,0.9800000000000004,-0.20000000000000284,20.476,21.08,19.86,1.2199999999999989,-1.2199999999999989,36723,61190,18197,42993,-32104
2017-10-22,19.192,19.69,18.61,1.0800000000000018,-0.39000000000000057,19.438,19.75,19.21,0.5399999999999991,-0.4499999999999993,18.582,18.78,18.39,0.39000000000000057,0.1999999999999993,18.948,19.2,18.43,0.7699999999999996,0.7199999999999989,34111,70616,14925,55691,-41990
2017-10-29,18.224,19.06,17.47,1.5899999999999999,-1.5899999999999999,18.445999999999998,19.06,17.9,1.1600000000000001,-1.1600000000000001,17.628,17.94,17.26,0.6799999999999997,-0.6600000000000001,17.919999999999998,18.24,17.58,0.6600000000000001,-0.34999999999999787,39228,50995,32785,18210,-3483
2017-11-05,17.608,17.73,17.48,0.25,0.0,17.89,18.13,17.7,0.4299999999999997,-0.1999999999999993,17.318,17.62,17.06,0.5600000000000023,-0.030000000000001137,17.726,17.85,17.66,0.19000000000000128,-0.11000000000000298,29276,37590,17356,20234,-10596
2017-11-12,17.268,17.69,16.97,0.7200000000000024,-0.11000000000000298,17.512,17.95,17.13,0.8200000000000003,-0.08000000000000185,16.806,16.96,16.62,0.33999999999999986,-0.019999999999999574,17.242,17.73,16.94,0.7899999999999991,-0.07000000000000028,32569,51111,19574,31537,-24915
2017-11-19,17.7075,18.2,17.19,1.009999999999998,1.009999999999998,18.0875,18.23,17.69,0.5399999999999991,0.5399999999999991,17.4525,17.93,16.79,1.1400000000000006,1.1400000000000006,17.935000000000002,18.1,17.6,0.5,0.48999999999999844,27343,36544,12990,23554,-23554
2017-11-26,18.072,18.17,17.95,0.22000000000000242,0.09000000000000341,18.332,18.5,18.06,0.4400000000000013,-0.03999999999999915,17.724,18.06,17.16,0.8999999999999986,-0.10000000000000142,18.004,18.23,17.81,0.4200000000000017,0.11000000000000298,19263,28210,9765,18445,-14318
2017-12-03,17.684,18.16,17.51,0.6499999999999986,-0.6400000000000006,17.978,18.27,17.66,0.6099999999999994,-0.379999999999999,17.498,17.55,17.44,0.10999999999999943,0.0,17.584,17.75,17.5,0.25,0.25,27726,50148,13860,36288,19340
2017-12-10,18.168,18.45,17.72,0.7300000000000004,0.5600000000000023,18.538,18.7,18.46,0.23999999999999844,0.23999999999999844,18.018,18.26,17.72,0.5400000000000027,0.5400000000000027,18.318,18.49,18.17,0.31999999999999673,0.18999999999999773,30425,70654,13336,57318,51713
2017-12-17,18.492,18.67,18.18,0.490000000000002,-0.060000000000002274,18.596,18.67,18.5,0.1700000000000017,-0.060000000000002274,18.131999999999998,18.31,17.98,0.3299999999999983,-0.2699999999999996,18.362,18.57,18.09,0.4800000000000004,-0.22000000000000242,22635,33995,9653,24342,-13573
2017-12-24,18.557499999999997,19.2,18.13,1.0700000000000003,0.9499999999999993,18.92,19.6,18.25,1.3500000000000014,1.3500000000000014,18.3925,19.12,18.0,1.120000000000001,1.120000000000001,18.72,19.14,18.05,1.0899999999999999,1.0899999999999999,42190,68191,24227,43964,35454
2017-12-31,19.3675,19.6,19.05,0.5500000000000007,0.5500000000000007,19.6875,19.84,19.51,0.3299999999999983,-0.05000000000000071,19.1325,19.31,19.05,0.259999999999998,0.259999999999998,19.43,19.63,19.24,0.39000000000000057,0.39000000000000057,39000,46409,32869,13540,-12898
