Date,AMED_stock_Open_average,AMED_stock_Open_max,AMED_stock_Open_min,AMED_stock_Open_volatility,AMED_stock_Open_change,AMED_stock_High_average,AMED_stock_High_max,AMED_stock_High_min,AMED_stock_High_volatility,AMED_stock_High_change,AMED_stock_Low_average,AMED_stock_Low_max,AMED_stock_Low_min,AMED_stock_Low_volatility,AMED_stock_Low_change,AMED_stock_Close_average,AMED_stock_Close_max,AMED_stock_Close_min,AMED_stock_Close_volatility,AMED_stock_Close_change,AMED_stock_Volume_average,AMED_stock_Volume_max,AMED_stock_Volume_min,AMED_stock_Volume_volatility,AMED_stock_Volume_change
2017-10-15,48.722,49.98,47.5,2.479999999999997,2.479999999999997,49.488,50.89,48.56,2.3299999999999983,2.3299999999999983,47.68,48.5,47.01,1.490000000000002,-0.3400000000000034,49.146,50.27,48.01,2.260000000000005,2.260000000000005,265823,375136,211998,163138,-163138
2017-10-22,49.978,50.99,49.35,1.6400000000000006,-0.8399999999999963,50.626,51.46,50.27,1.1899999999999977,0.030000000000001137,48.774,49.57,46.95,2.6199999999999974,-0.46999999999999886,49.672,50.27,49.35,0.9200000000000017,0.5400000000000063,382636,690865,229630,461235,134163
2017-10-29,50.382,53.5,47.87,5.630000000000003,3.0,51.526,55.39,48.14,7.25,4.390000000000001,48.902,52.54,45.6,6.939999999999998,4.699999999999996,50.11,54.8,46.45,8.349999999999994,6.759999999999998,707397,1917316,268889,1648427,213798
2017-11-05,56.228,57.23,54.35,2.8799999999999955,2.210000000000001,57.73,61.78,56.09,5.689999999999998,0.29999999999999716,55.384,57.23,54.29,2.9399999999999977,1.769999999999996,56.43,58.49,55.19,3.3000000000000043,0.4200000000000017,583734,979939,310962,668977,-179266
2017-11-12,56.486,57.4,55.76,1.6400000000000006,-0.2600000000000051,57.108,57.78,55.98,1.8000000000000043,-0.8000000000000043,54.928,56.15,53.43,2.719999999999999,-0.8000000000000043,56.158,57.41,55.01,2.3999999999999986,-1.2899999999999991,392628,729699,207807,521892,240128
2017-11-19,54.9925,56.44,52.86,3.5799999999999983,1.4199999999999946,56.1325,57.91,55.0,2.9099999999999966,1.5799999999999983,53.965,55.65,52.19,3.460000000000001,2.8200000000000003,55.035,56.37,52.68,3.6899999999999977,3.4399999999999977,377627,536416,236449,299967,-293141
2017-11-26,54.042,56.12,52.42,3.6999999999999957,-2.289999999999999,54.65,56.5,53.89,2.6099999999999994,-2.6099999999999994,52.538,53.46,51.46,2.0,-2.0,53.403999999999996,54.06,52.55,1.5100000000000051,-0.6700000000000017,515706,603354,422482,180872,-77251
2017-12-03,53.458,54.68,52.6,2.0799999999999983,1.4299999999999997,55.128,56.02,53.81,2.210000000000001,-0.09000000000000341,52.794,53.49,52.0,1.490000000000002,0.44000000000000483,53.63,54.53,52.65,1.8800000000000026,-0.30999999999999517,490545,669446,366543,302903,-240828
2017-12-10,53.842,55.1,52.71,2.3900000000000006,0.5500000000000043,54.95,56.2,53.42,2.780000000000001,1.4299999999999997,52.984,54.38,52.02,2.3599999999999994,2.1300000000000026,53.97,55.31,52.6,2.710000000000001,2.6000000000000014,424958,1036643,183915,852728,788537
2017-12-17,53.218,54.92,51.87,3.0500000000000043,-1.240000000000002,54.406,56.25,53.56,2.6899999999999977,-2.219999999999999,51.983999999999995,52.66,51.16,1.5,1.5,52.872,53.74,52.08,1.6600000000000037,1.1900000000000048,366238,728379,141668,586711,-586711
2017-12-24,53.1375,53.52,52.66,0.8600000000000065,-0.5700000000000003,53.879999999999995,54.36,53.44,0.9200000000000017,-0.9200000000000017,52.685,53.23,52.34,0.8899999999999935,-0.6899999999999977,52.99,53.53,52.66,0.8700000000000045,-0.8200000000000003,165084,185911,123180,62731,-6196
2017-12-31,53.015,53.6,52.71,0.8900000000000006,-0.18999999999999773,53.7,54.36,53.35,1.009999999999998,-0.8699999999999974,52.165,52.49,51.89,0.6000000000000014,-0.6000000000000014,53.105,53.79,52.69,1.1000000000000014,-0.8999999999999986,317497,400899,189357,211542,211542
