Date,CSIQ_stock_Open_average,CSIQ_stock_Open_max,CSIQ_stock_Open_min,CSIQ_stock_Open_volatility,CSIQ_stock_Open_change,CSIQ_stock_High_average,CSIQ_stock_High_max,CSIQ_stock_High_min,CSIQ_stock_High_volatility,CSIQ_stock_High_change,CSIQ_stock_Low_average,CSIQ_stock_Low_max,CSIQ_stock_Low_min,CSIQ_stock_Low_volatility,CSIQ_stock_Low_change,CSIQ_stock_Close_average,CSIQ_stock_Close_max,CSIQ_stock_Close_min,CSIQ_stock_Close_volatility,CSIQ_stock_Close_change,CSIQ_stock_Volume_average,CSIQ_stock_Volume_max,CSIQ_stock_Volume_min,CSIQ_stock_Volume_volatility,CSIQ_stock_Volume_change
2017-09-24,16.43,16.77,16.14,0.629999999999999,0.46999999999999886,16.784,17.19,16.42,0.7699999999999996,0.610000000000003,16.198,16.7,15.75,0.9499999999999993,0.7799999999999994,16.5,16.84,16.04,0.8000000000000007,0.8000000000000007,1133684,1380012,836979,543033,-301248
2017-10-01,16.676,16.79,16.4,0.39000000000000057,-0.33000000000000185,16.834,17.0,16.64,0.35999999999999943,-0.35999999999999943,16.494,16.63,16.4,0.23000000000000043,-0.030000000000001137,16.648,16.74,16.53,0.2099999999999973,-0.16999999999999815,586711,1216870,350461,866409,-866409
2017-10-08,16.072,16.51,15.75,0.7600000000000016,-0.39000000000000057,16.308,16.6,15.99,0.6100000000000012,0.010000000000001563,15.76,16.11,15.61,0.5,0.29999999999999893,15.991999999999999,16.26,15.75,0.5100000000000016,0.3100000000000023,754880,956823,573570,383253,-137477
2017-10-15,15.968,16.42,15.61,0.8100000000000023,-0.5600000000000023,16.184,16.56,15.86,0.6999999999999993,-0.5799999999999983,15.696,15.93,15.42,0.5099999999999998,-0.129999999999999,15.882,15.99,15.75,0.2400000000000002,-0.05000000000000071,723081,872782,486609,386173,-386173
2017-10-22,16.34,16.65,16.0,0.6499999999999986,0.370000000000001,16.752,17.05,16.49,0.5600000000000023,0.5100000000000016,16.108,16.47,15.9,0.5699999999999985,0.1700000000000017,16.45,16.92,16.11,0.8100000000000023,0.5,1129477,1965148,645682,1319466,890836
2017-10-29,17.736,18.66,16.95,1.7100000000000009,1.7100000000000009,18.146,18.89,17.45,1.4400000000000013,1.4400000000000013,17.514,18.31,16.81,1.5,1.5,18.012,18.79,17.42,1.3699999999999974,1.3699999999999974,1320381,1535660,990914,544746,-216815
2017-11-05,18.355999999999998,18.84,17.38,1.4600000000000009,-1.4100000000000001,18.637999999999998,19.09,18.08,1.0100000000000016,-0.9499999999999993,17.938,18.64,16.7,1.9400000000000013,-1.3399999999999999,18.202,18.87,16.84,2.030000000000001,-0.9800000000000004,2167758,3946918,1203076,2743842,1929744
2017-11-12,17.608,17.84,17.42,0.41999999999999815,0.10999999999999943,17.838,18.1,17.65,0.45000000000000284,-0.20000000000000284,17.29,17.55,16.99,0.5600000000000023,0.15000000000000213,17.596,17.79,17.45,0.33999999999999986,0.05999999999999872,1005387,1206061,687045,519016,-90303
2017-11-19,18.0425,18.16,17.73,0.4299999999999997,0.4299999999999997,18.255,18.3,18.15,0.15000000000000213,0.15000000000000213,17.875,18.02,17.71,0.3099999999999987,0.3099999999999987,18.11,18.15,18.07,0.0799999999999983,-0.05999999999999872,788149,1049253,363471,685782,-648502
2017-11-26,18.084,18.38,17.82,0.5599999999999987,-0.1700000000000017,18.31,18.52,18.01,0.509999999999998,0.030000000000001137,17.753999999999998,18.18,17.4,0.7800000000000011,-0.4400000000000013,18.05,18.37,17.73,0.6400000000000006,-0.240000000000002,873097,1044728,660153,384575,299400
2017-12-03,16.894,18.1,16.15,1.9500000000000028,-0.7900000000000027,17.248,18.1,16.7,1.4000000000000021,-0.6000000000000014,16.416,17.22,16.04,1.1799999999999997,1.1799999999999997,16.71,17.25,16.12,1.129999999999999,1.129999999999999,1537997,3081012,946409,2134603,-2134603
2017-12-10,17.656,18.12,17.4,0.7200000000000024,-0.6700000000000017,17.954,18.4,17.72,0.6799999999999997,-0.6499999999999986,17.464,17.65,17.33,0.3200000000000003,-0.3200000000000003,17.65,17.81,17.36,0.4499999999999993,-0.4299999999999997,1775935,4828568,727296,4101272,-3741343
2017-12-17,17.35,17.55,17.15,0.40000000000000213,-0.19000000000000128,17.464,17.6,17.16,0.4400000000000013,-0.4400000000000013,17.132,17.28,16.92,0.35999999999999943,-0.34999999999999787,17.28,17.55,17.1,0.4499999999999993,-0.4499999999999993,627620,850571,482531,368040,-368040
2017-12-24,17.0025,17.19,16.85,0.33999999999999986,0.05000000000000071,17.130000000000003,17.19,17.0,0.19000000000000128,0.14000000000000057,16.755000000000003,16.85,16.67,0.17999999999999972,0.0799999999999983,16.947499999999998,17.15,16.86,0.28999999999999915,-0.019999999999999574,592637,732014,515933,216081,216081
2017-12-31,17.072499999999998,17.18,16.98,0.1999999999999993,0.019999999999999574,17.177500000000002,17.2,17.16,0.03999999999999915,0.030000000000001137,16.8475,16.9,16.78,0.11999999999999744,0.019999999999999574,17.07,17.14,17.01,0.129999999999999,-0.129999999999999,822923,987611,736138,251473,32745
