Date,CNX_stock_Open_average,CNX_stock_Open_max,CNX_stock_Open_min,CNX_stock_Open_volatility,CNX_stock_Open_change,CNX_stock_High_average,CNX_stock_High_max,CNX_stock_High_min,CNX_stock_High_volatility,CNX_stock_High_change,CNX_stock_Low_average,CNX_stock_Low_max,CNX_stock_Low_min,CNX_stock_Low_volatility,CNX_stock_Low_change,CNX_stock_Close_average,CNX_stock_Close_max,CNX_stock_Close_min,CNX_stock_Close_volatility,CNX_stock_Close_change,CNX_stock_Volume_average,CNX_stock_Volume_max,CNX_stock_Volume_min,CNX_stock_Volume_volatility,CNX_stock_Volume_change
2017-09-24,13.926,14.21,13.7,0.5100000000000016,0.02000000000000135,14.17,14.26,14.11,0.15000000000000036,0.030000000000001137,13.732,13.87,13.6,0.2699999999999996,-0.05999999999999872,14.012,14.13,13.74,0.39000000000000057,0.1800000000000015,2534597,3101879,1982909,1118970,265361
2017-10-01,13.978,14.14,13.83,0.3100000000000005,0.09999999999999964,14.136,14.19,14.0,0.1899999999999995,-0.17999999999999972,13.824,13.93,13.72,0.20999999999999908,-0.10999999999999943,13.974,14.1,13.82,0.27999999999999936,-0.27999999999999936,2196471,2561218,1839566,721652,-529875
2017-10-08,13.766,14.12,13.51,0.6099999999999994,-0.3200000000000003,13.846,14.16,13.65,0.5099999999999998,-0.379999999999999,13.53,13.85,13.22,0.629999999999999,-0.629999999999999,13.56,13.86,13.24,0.6199999999999992,-0.6199999999999992,2381644,3224728,1943865,1280863,-501557
2017-10-15,13.21,13.33,12.99,0.33999999999999986,-0.05000000000000071,13.386,13.45,13.23,0.21999999999999886,-0.05999999999999872,13.012,13.12,12.94,0.17999999999999972,0.03999999999999915,13.208,13.41,12.98,0.4299999999999997,0.2699999999999996,2864192,3989061,2384500,1604561,1389869
2017-10-22,13.264,13.42,12.93,0.4900000000000002,-0.41999999999999993,13.508,13.61,13.33,0.27999999999999936,0.09999999999999964,13.136,13.32,12.92,0.40000000000000036,-0.27999999999999936,13.33,13.61,13.14,0.46999999999999886,0.41000000000000014,3307498,4339829,2519179,1820650,777443
2017-10-29,13.426,13.8,12.59,1.2100000000000009,0.16000000000000014,13.904,13.98,13.81,0.16999999999999993,-0.16000000000000014,13.314,13.62,12.52,1.0999999999999996,-0.07000000000000028,13.68,13.82,13.45,0.370000000000001,-0.23000000000000043,4264521,6437316,2288209,4149107,-1695450
2017-11-05,13.200000000000001,13.64,12.75,0.8900000000000006,-0.75,13.31,13.73,12.92,0.8100000000000005,-0.5899999999999999,13.012,13.54,12.69,0.8499999999999996,-0.7199999999999989,13.126,13.58,12.84,0.7400000000000002,-0.46000000000000085,2843513,3433301,2416037,1017264,647707
2017-11-12,13.152,13.45,12.77,0.6799999999999997,0.5199999999999996,13.598,14.03,13.33,0.6999999999999993,0.47999999999999865,13.032,13.45,12.58,0.8699999999999992,0.5199999999999996,13.443999999999999,14.01,13.1,0.9100000000000001,0.5700000000000003,3961034,5545161,2646784,2898377,-1995338
2017-11-19,13.629999999999999,13.76,13.45,0.3100000000000005,-0.0600000000000005,13.805,13.94,13.73,0.20999999999999908,-0.16000000000000014,13.46,13.6,13.34,0.2599999999999998,0.17999999999999972,13.55,13.7,13.38,0.3199999999999985,0.16999999999999993,2349588,2976476,1680978,1295498,-1295498
2017-11-26,13.709999999999999,14.15,13.35,0.8000000000000007,0.5500000000000007,14.092,14.94,13.56,1.379999999999999,1.25,13.498,14.08,13.18,0.9000000000000004,0.9000000000000004,13.838,14.91,13.35,1.5600000000000005,1.5600000000000005,5097714,6799767,2543509,4256258,-1744760
2017-12-03,14.776,14.98,14.51,0.47000000000000064,-0.08999999999999986,14.996,15.51,14.67,0.8399999999999999,-0.47000000000000064,14.522,14.93,14.25,0.6799999999999997,-0.5399999999999991,14.658,15.13,14.39,0.7400000000000002,-0.7400000000000002,4370973,7018732,3258917,3759815,-1318296
2017-12-10,14.454,14.63,14.29,0.34000000000000163,-0.09999999999999964,14.616,14.8,14.42,0.3800000000000008,-0.3800000000000008,14.241999999999999,14.45,13.78,0.6699999999999999,-0.5899999999999999,14.344000000000001,14.63,13.81,0.8200000000000003,-0.8200000000000003,4393797,9533351,1691505,7841846,5825376
2017-12-17,14.326,14.54,13.87,0.6699999999999999,0.5500000000000007,14.530000000000001,14.74,14.24,0.5,0.5,14.12,14.4,13.77,0.6300000000000008,0.6300000000000008,14.376,14.61,14.19,0.41999999999999993,0.41999999999999993,2521520,3147082,1797355,1349727,-786479
2017-12-24,14.77,15.11,14.51,0.5999999999999996,0.4499999999999993,14.985,15.14,14.82,0.3200000000000003,0.2400000000000002,14.5375,14.62,14.48,0.1399999999999988,0.08000000000000007,14.727500000000001,14.97,14.49,0.4800000000000004,-0.1899999999999995,3104526,6211033,1688011,4523022,247830
2017-12-31,15.0225,15.24,14.77,0.47000000000000064,0.120000000000001,15.1875,15.35,15.01,0.33999999999999986,-0.13000000000000078,14.7675,15.06,14.64,0.41999999999999993,-0.009999999999999787,15.025,15.24,14.79,0.45000000000000107,-0.28000000000000114,2411410,3471130,1797871,1673259,-533826
