Date,ATGE_stock_Open_average,ATGE_stock_Open_max,ATGE_stock_Open_min,ATGE_stock_Open_volatility,ATGE_stock_Open_change,ATGE_stock_High_average,ATGE_stock_High_max,ATGE_stock_High_min,ATGE_stock_High_volatility,ATGE_stock_High_change,ATGE_stock_Low_average,ATGE_stock_Low_max,ATGE_stock_Low_min,ATGE_stock_Low_volatility,ATGE_stock_Low_change,ATGE_stock_Close_average,ATGE_stock_Close_max,ATGE_stock_Close_min,ATGE_stock_Close_volatility,ATGE_stock_Close_change,ATGE_stock_Volume_average,ATGE_stock_Volume_max,ATGE_stock_Volume_min,ATGE_stock_Volume_volatility,ATGE_stock_Volume_change
2017-10-15,35.85,36.3,35.55,0.75,0.75,36.198,36.48,36.08,0.3999999999999986,0.3999999999999986,35.525999999999996,35.8,35.4,0.3999999999999986,0.3499999999999943,35.83,36.0,35.45,0.5499999999999972,-0.10000000000000142,365728,631805,191474,440331,-429953
2017-10-22,35.86,36.1,35.55,0.5500000000000043,0.20000000000000284,36.214,36.7,36.02,0.6799999999999997,0.6500000000000057,35.68,36.05,35.5,0.5499999999999972,0.5,35.949999999999996,36.3,35.55,0.75,0.75,363439,463024,293589,169435,-11116
2017-10-29,36.01,37.05,33.0,4.049999999999997,-3.299999999999997,37.074,37.42,36.55,0.8700000000000045,-0.8700000000000045,34.992,36.45,30.71,5.740000000000002,-5.339999999999996,36.41,36.95,35.65,1.3000000000000043,-1.0,720945,988140,543419,444721,224895
2017-11-05,36.89,37.85,35.45,2.3999999999999986,2.3999999999999986,37.824,38.45,37.1,1.3500000000000014,1.3500000000000014,36.74,37.55,35.4,2.1499999999999986,2.1499999999999986,37.54,38.15,36.6,1.5499999999999972,1.5499999999999972,693398,871929,482994,388935,-109991
2017-11-12,37.61,38.1,37.2,0.8999999999999986,-0.14999999999999858,38.04,38.4,37.5,0.8999999999999986,0.29999999999999716,37.19,37.6,36.8,0.8000000000000043,0.30000000000000426,37.75,38.3,37.25,1.0499999999999972,0.6999999999999957,531803,1027658,356090,671568,-125589
2017-11-19,38.525,38.8,38.15,0.6499999999999986,0.25,38.7575,38.9,38.45,0.44999999999999574,0.37999999999999545,38.1625,38.5,37.6,0.8999999999999986,0.8999999999999986,38.5,38.8,37.85,0.9499999999999957,0.8500000000000014,366980,584757,209935,374822,-374822
2017-11-26,40.05,41.45,38.65,2.8000000000000043,2.8000000000000043,40.676,41.7,38.88,2.8200000000000003,2.6699999999999946,39.55,41.1,38.55,2.5500000000000043,1.0500000000000043,40.27,41.45,38.7,2.75,1.5,618976,979975,369324,610651,344131
2017-12-03,42.77,43.95,40.9,3.0500000000000043,3.0,43.908,44.73,41.7,3.029999999999994,3.029999999999994,42.32,43.85,40.45,3.3999999999999986,3.3999999999999986,43.32,44.35,40.55,3.8000000000000043,3.8000000000000043,1119444,2328242,665483,1662759,135075
2017-12-10,44.93,45.2,44.6,0.6000000000000014,0.29999999999999716,45.286,45.75,44.8,0.9500000000000028,0.9500000000000028,44.654,45.0,44.17,0.8299999999999983,0.6799999999999997,45.06,45.3,44.75,0.5499999999999972,0.5499999999999972,885173,1405543,580011,825532,825532
2017-12-17,45.42,45.95,45.0,0.9500000000000028,-0.5499999999999972,45.56,46.0,45.1,0.8999999999999986,-0.7999999999999972,44.896,45.45,43.95,1.5,-1.5,45.09,45.85,44.05,1.8000000000000043,-1.8000000000000043,460689,695130,249240,445890,-445890
2017-12-24,43.6375,44.05,42.7,1.3499999999999943,-1.3499999999999943,43.825,44.3,42.85,1.4499999999999957,-1.4499999999999957,42.9925,43.7,42.05,1.6500000000000057,-1.6200000000000045,43.1125,43.9,42.05,1.8500000000000014,-1.8000000000000043,304191,483059,145782,337277,337277
2017-12-31,43.4125,44.2,42.0,2.200000000000003,2.200000000000003,44.177499999999995,44.58,43.35,1.2299999999999969,0.9499999999999957,43.1575,44.02,41.76,2.260000000000005,2.260000000000005,43.95,44.3,43.25,1.0499999999999972,0.8500000000000014,697735,924902,355467,569435,-569435
