Date,ASTC_stock_Open_average,ASTC_stock_Open_max,ASTC_stock_Open_min,ASTC_stock_Open_volatility,ASTC_stock_Open_change,ASTC_stock_High_average,ASTC_stock_High_max,ASTC_stock_High_min,ASTC_stock_High_volatility,ASTC_stock_High_change,ASTC_stock_Low_average,ASTC_stock_Low_max,ASTC_stock_Low_min,ASTC_stock_Low_volatility,ASTC_stock_Low_change,ASTC_stock_Close_average,ASTC_stock_Close_max,ASTC_stock_Close_min,ASTC_stock_Close_volatility,ASTC_stock_Close_change,ASTC_stock_Volume_average,ASTC_stock_Volume_max,ASTC_stock_Volume_min,ASTC_stock_Volume_volatility,ASTC_stock_Volume_change
2017-10-08,4.6322,4.85,4.515,0.33499999999999996,0.08499999999999996,4.96,5.15,4.8,0.35000000000000053,0.04999999999999982,4.42,4.55,4.2,0.34999999999999964,-0.20000000000000018,4.6102,4.79,4.4,0.3899999999999997,-0.16199999999999992,11210,16706,4768,11938,4141
2017-10-15,3.9134,4.4,3.5,0.9000000000000004,-0.5130000000000003,4.194,5.005,3.59,1.415,-0.96,3.5822000000000003,4.04,3.31,0.73,-0.48,3.7359999999999998,4.06,3.5,0.5599999999999996,-0.48999999999999977,41870,62865,18090,44775,-20984
2017-10-22,3.352,3.58,3.19,0.3900000000000001,-0.3900000000000001,3.5466,3.861,3.26,0.6010000000000004,-0.3610000000000002,3.09,3.38,2.7,0.6799999999999997,-0.3899999999999997,3.3552,3.4730000000000003,3.233,0.2400000000000002,-0.06300000000000017,42692,82690,14586,68104,68104
2017-10-29,3.02,3.3,2.77,0.5299999999999998,-0.46999999999999975,3.1214,3.48,2.907,0.573,-0.56,2.843,3.0,2.66,0.33999999999999986,-0.20000000000000018,2.9419999999999997,3.19,2.81,0.3799999999999999,-0.3500000000000001,46559,81572,14737,66835,-45824
2017-11-05,2.5428,2.85,2.344,0.5060000000000002,-0.48,2.8038,3.139,2.5,0.6389999999999998,0.2789999999999999,2.404,2.58,2.24,0.33999999999999986,-0.10999999999999988,2.63,2.84,2.38,0.45999999999999996,0.1499999999999999,79553,247339,15982,231357,187284
2017-11-12,2.7760000000000002,2.86,2.66,0.19999999999999973,-0.04999999999999982,2.872,2.96,2.78,0.18000000000000016,-0.1299999999999999,2.648,2.7,2.6,0.10000000000000009,0.10000000000000009,2.766,2.85,2.7,0.1499999999999999,-0.09999999999999964,72553,177577,9968,167609,-87189
2017-11-19,2.765,2.83,2.67,0.16000000000000014,0.16000000000000014,2.9075,2.96,2.87,0.08999999999999986,0.040000000000000036,2.674,2.71,2.63,0.08000000000000007,0.06600000000000028,2.7375,2.8,2.69,0.10999999999999988,0.06000000000000005,64109,93454,47156,46298,-19734
2017-11-26,2.8089999999999997,2.885,2.73,0.1549999999999998,0.1299999999999999,2.972,3.14,2.87,0.27,-0.26000000000000023,2.7,2.74,2.65,0.0900000000000003,0.040000000000000036,2.794,2.88,2.74,0.13999999999999968,-0.13999999999999968,87933,261993,11992,250001,-250001
2017-12-03,3.9179999999999997,4.6,3.03,1.5699999999999998,0.9899999999999998,4.771599999999999,5.37,4.2589999999999995,1.1110000000000007,-1.1110000000000007,3.658,3.94,3.01,0.9300000000000002,0.9300000000000002,4.302,4.89,3.83,1.0599999999999996,-0.4299999999999997,3680456,14287022,185143,14101879,-14101879
2017-12-10,3.868,4.24,3.5,0.7400000000000002,-0.7400000000000002,3.989,4.35,3.75,0.5999999999999996,-0.49499999999999966,3.6124,3.932,3.38,0.552,-0.43199999999999994,3.774,4.07,3.53,0.5400000000000005,-0.3700000000000001,98781,165469,37381,128088,-128088
2017-12-17,3.5428,3.68,3.33,0.3500000000000001,-0.3500000000000001,3.6592,3.782,3.4339999999999997,0.3480000000000003,-0.3480000000000003,3.4104,3.572,3.15,0.42200000000000015,-0.41000000000000014,3.462,3.64,3.2,0.43999999999999995,-0.43999999999999995,31811,38335,19961,18374,1275
2017-12-24,3.1975,3.32,3.09,0.22999999999999998,0.1499999999999999,3.37575,3.46,3.28,0.18000000000000016,-0.05699999999999994,3.11775,3.221,3.04,0.18100000000000005,0.051000000000000156,3.2275,3.35,3.08,0.27,0.1499999999999999,42721,53519,17554,35965,30180
2017-12-31,3.4825,3.63,3.33,0.2999999999999998,0.18999999999999995,3.677,3.71,3.608,0.10199999999999987,-0.08199999999999985,3.4,3.55,3.3,0.25,-0.03000000000000025,3.5075000000000003,3.59,3.43,0.1599999999999997,0.020000000000000018,53248,95914,22504,73410,24160
