Date,GOLD_stock_Open_average,GOLD_stock_Open_max,GOLD_stock_Open_min,GOLD_stock_Open_volatility,GOLD_stock_Open_change,GOLD_stock_High_average,GOLD_stock_High_max,GOLD_stock_High_min,GOLD_stock_High_volatility,GOLD_stock_High_change,GOLD_stock_Low_average,GOLD_stock_Low_max,GOLD_stock_Low_min,GOLD_stock_Low_volatility,GOLD_stock_Low_change,GOLD_stock_Close_average,GOLD_stock_Close_max,GOLD_stock_Close_min,GOLD_stock_Close_volatility,GOLD_stock_Close_change,GOLD_stock_Volume_average,GOLD_stock_Volume_max,GOLD_stock_Volume_min,GOLD_stock_Volume_volatility,GOLD_stock_Volume_change
2017-09-17,16.724,17.03,16.21,0.8200000000000003,-0.5700000000000003,16.852,17.14,16.48,0.6600000000000001,-0.6600000000000001,16.462,16.87,16.16,0.7100000000000009,-0.6099999999999994,16.596,16.92,16.33,0.5900000000000034,-0.5600000000000023,8616571,11943008,7222523,4720485,-1025291
2017-09-24,16.304,16.44,16.2,0.240000000000002,-0.14000000000000057,16.436,16.61,16.24,0.370000000000001,-0.370000000000001,16.216,16.37,16.06,0.3100000000000023,-0.19000000000000128,16.308,16.59,16.09,0.5,-0.5,7036209,7781037,5595173,2185864,-1277258
2017-10-01,16.276,16.46,16.03,0.4299999999999997,0.34999999999999787,16.43,16.65,16.15,0.5,0.5,16.176,16.36,15.95,0.41000000000000014,0.25,16.362000000000002,16.59,16.11,0.4800000000000004,0.4800000000000004,6536262,8041641,4935793,3105848,-1634116
2017-10-08,16.744,16.81,16.67,0.13999999999999702,0.10999999999999943,16.814,16.84,16.79,0.05000000000000071,0.05000000000000071,16.61,16.66,16.51,0.14999999999999858,-0.03999999999999915,16.692,16.76,16.65,0.11000000000000298,-0.029999999999997584,5762874,6752299,4837288,1915011,733944
2017-10-15,16.252,16.68,16.04,0.6400000000000006,-0.6400000000000006,16.330000000000002,16.69,16.13,0.5600000000000023,-0.5600000000000023,16.052,16.18,15.93,0.25,-0.25,16.152,16.24,16.03,0.2099999999999973,-0.2099999999999973,8211453,9897438,6209248,3688190,-1033950
2017-10-22,15.602,16.07,14.58,1.4900000000000002,-1.3599999999999994,15.734,16.22,14.78,1.4399999999999995,-1.4399999999999995,15.274,15.94,14.45,1.4900000000000002,-1.4000000000000004,15.388,16.15,14.51,1.6399999999999988,-1.4699999999999989,15861753,28280572,7436506,20844066,5760789
2017-10-29,14.42,14.66,14.13,0.5299999999999994,-0.5299999999999994,14.516,14.88,14.15,0.7300000000000004,-0.7300000000000004,14.206000000000001,14.56,13.8,0.7599999999999998,-0.7599999999999998,14.292,14.69,14.0,0.6899999999999995,-0.6899999999999995,11483961,13358973,9338300,4020673,2819570
2017-11-05,14.058,14.1,13.98,0.11999999999999922,0.049999999999998934,14.126000000000001,14.15,14.06,0.08999999999999986,-0.009999999999999787,13.936,13.97,13.9,0.07000000000000028,-0.03999999999999915,14.016,14.11,13.98,0.129999999999999,-0.02999999999999936,7830889,10090739,6311376,3779363,-2903314
2017-11-12,13.962,14.1,13.84,0.2599999999999998,-0.02000000000000135,14.084,14.18,14.01,0.16999999999999993,0.120000000000001,13.888,13.93,13.84,0.08999999999999986,-0.049999999999998934,13.98,14.07,13.92,0.15000000000000036,0.120000000000001,8496854,10758061,7348435,3409626,1978304
2017-11-19,14.05,14.26,13.92,0.33999999999999986,0.23000000000000043,14.182500000000001,14.33,14.07,0.2599999999999998,0.22000000000000064,13.95,14.1,13.88,0.21999999999999886,0.21999999999999886,14.015,14.14,13.9,0.2400000000000002,0.1999999999999993,8186718,9986673,6288391,3698282,788438
2017-11-26,14.032,14.3,13.75,0.5500000000000007,-0.5300000000000011,14.246,14.38,13.95,0.4300000000000015,0.0,13.9,14.19,13.46,0.7299999999999986,-0.46999999999999886,14.06,14.25,13.78,0.47000000000000064,-0.17999999999999972,12546134,19871620,8153662,11717958,7538198
2017-12-03,13.724,14.03,13.29,0.7400000000000002,-0.33000000000000007,13.862,14.05,13.75,0.3000000000000007,-0.1800000000000015,13.586,13.87,13.28,0.5899999999999999,-0.2699999999999996,13.708,13.91,13.55,0.35999999999999943,-0.2599999999999998,11122768,12467949,9484702,2983247,-1868753
2017-12-10,13.858,14.24,13.62,0.620000000000001,0.5800000000000001,14.05,14.3,13.68,0.620000000000001,0.41000000000000014,13.752,14.04,13.47,0.5699999999999985,0.46999999999999886,13.926,14.17,13.64,0.5299999999999994,0.41000000000000014,13056618,17874946,8130588,9744358,5410492
2017-12-17,14.328,14.47,14.15,0.3200000000000003,0.3200000000000003,14.484,14.54,14.39,0.14999999999999858,0.0799999999999983,14.27,14.4,14.14,0.2599999999999998,0.2599999999999998,14.378,14.47,14.25,0.22000000000000064,0.15000000000000036,7503330,9864086,5193256,4670830,-4670830
2017-12-24,14.525,14.6,14.46,0.1399999999999988,-0.03999999999999915,14.605,14.68,14.56,0.11999999999999922,-0.11999999999999922,14.41,14.48,14.34,0.14000000000000057,-0.08000000000000007,14.495000000000001,14.57,14.45,0.120000000000001,-0.09999999999999964,5830806,6468969,4846227,1622742,774286
2017-12-31,14.9775,15.24,14.65,0.5899999999999999,0.33999999999999986,15.14,15.27,15.0,0.2699999999999996,-0.2400000000000002,14.7525,14.87,14.61,0.2599999999999998,0.2599999999999998,15.045,15.2,14.95,0.25,-0.25,11457710,15223241,6515553,8707688,-8707688
