Date,NUSStock_Open_average,NUSStock_Open_max,NUSStock_Open_min,NUSStock_Open_volatility,NUSStock_Open_change,NUSStock_High_average,NUSStock_High_max,NUSStock_High_min,NUSStock_High_volatility,NUSStock_High_change,NUSStock_Low_average,NUSStock_Low_max,NUSStock_Low_min,NUSStock_Low_volatility,NUSStock_Low_change,NUSStock_Close_average,NUSStock_Close_max,NUSStock_Close_min,NUSStock_Close_volatility,NUSStock_Close_change,NUSStock_Volume_average,NUSStock_Volume_max,NUSStock_Volume_min,NUSStock_Volume_volatility,NUSStock_Volume_change
2017-10-15,63.848,63.99,63.59,0.3999999999999986,0.0,64.198,64.8,63.85,0.9499999999999957,-0.9299999999999997,63.28,63.5,63.07,0.4299999999999997,-0.2700000000000031,63.666,63.96,63.16,0.8000000000000043,-0.8000000000000043,360199,395886,297590,98296,-57080
2017-10-22,63.1,63.41,62.58,0.8299999999999983,-0.3299999999999983,63.542,63.87,63.24,0.6299999999999955,-0.4099999999999966,62.42,63.12,61.43,1.6899999999999977,-0.7899999999999991,63.018,63.42,62.3,1.1200000000000045,0.30000000000000426,384542,590140,310673,279467,19201
2017-10-29,62.54,64.16,60.35,3.809999999999995,-2.5700000000000003,63.190000000000005,64.62,61.09,3.530000000000001,-2.069999999999993,61.56,63.07,59.31,3.759999999999998,-2.4200000000000017,62.338,63.85,60.34,3.509999999999998,-2.6899999999999977,542296,943231,305390,637841,148759
2017-11-05,60.648,61.29,60.18,1.1099999999999994,1.1099999999999994,61.542,62.49,60.48,2.010000000000005,2.010000000000005,60.391999999999996,61.29,59.79,1.5,1.5,61.176,62.13,60.18,1.9500000000000028,1.9500000000000028,436242,528570,342528,186042,83387
2017-11-12,62.856,63.33,62.13,1.1999999999999957,1.1999999999999957,63.968,64.25,63.85,0.3999999999999986,-0.00999999999999801,62.828,63.25,62.13,1.1199999999999974,1.1199999999999974,63.32,63.65,62.96,0.6899999999999977,0.030000000000001137,388458,434037,334722,99315,83138
2017-11-19,65.0175,66.42,63.95,2.469999999999999,2.469999999999999,65.765,66.5,64.78,1.7199999999999989,1.7000000000000028,64.875,66.17,63.63,2.539999999999999,2.539999999999999,65.4825,66.2,64.55,1.6500000000000057,1.6500000000000057,420688,673313,162394,510919,-223238
2017-11-26,67.208,68.0,66.38,1.6200000000000045,1.2999999999999972,67.712,68.5,66.43,2.069999999999993,1.4799999999999898,66.312,67.4,65.29,2.1099999999999994,-0.28999999999999204,67.164,67.96,66.2,1.759999999999991,0.14000000000000057,391041,475697,269833,205864,53306
2017-12-03,66.36,66.66,65.99,0.6700000000000017,-0.6700000000000017,66.924,67.78,66.38,1.4000000000000057,0.730000000000004,65.91,66.39,65.45,0.9399999999999977,-0.75,66.52799999999999,67.55,65.56,1.9899999999999949,0.980000000000004,394616,511780,176279,335501,-48172
2017-12-10,67.178,67.42,66.68,0.7399999999999949,-0.7399999999999949,67.792,68.16,67.43,0.7299999999999898,0.6099999999999994,66.82,67.14,66.35,0.7900000000000063,-0.14999999999999147,67.128,67.44,66.42,1.019999999999996,0.20000000000000284,418473,693449,251488,441961,264342
2017-12-17,68.142,68.33,67.73,0.5999999999999943,0.5999999999999943,68.914,70.27,68.44,1.8299999999999983,1.6700000000000017,67.636,68.25,67.17,1.0799999999999983,0.8199999999999932,68.45400000000001,69.97,67.77,2.200000000000003,1.5699999999999932,324975,530913,185129,345784,237439
2017-12-24,69.435,69.98,68.27,1.710000000000008,-1.710000000000008,69.7675,70.17,69.1,1.0700000000000074,-1.0700000000000074,68.825,69.7,68.06,1.6400000000000006,-1.6400000000000006,68.985,69.93,68.23,1.7000000000000028,-1.7000000000000028,270109,472259,166698,305561,289442
2017-12-31,68.6725,68.95,68.41,0.5400000000000063,-0.28000000000000114,68.995,69.25,68.77,0.480000000000004,-0.28000000000000114,67.9675,68.19,67.77,0.4200000000000017,-0.14000000000000057,68.4525,68.79,68.05,0.7400000000000091,0.23000000000000398,349278,447883,208026,239857,-239857
