Date,KOP_stock_Open_average,KOP_stock_Open_max,KOP_stock_Open_min,KOP_stock_Open_volatility,KOP_stock_Open_change,KOP_stock_High_average,KOP_stock_High_max,KOP_stock_High_min,KOP_stock_High_volatility,KOP_stock_High_change,KOP_stock_Low_average,KOP_stock_Low_max,KOP_stock_Low_min,KOP_stock_Low_volatility,KOP_stock_Low_change,KOP_stock_Close_average,KOP_stock_Close_max,KOP_stock_Close_min,KOP_stock_Close_volatility,KOP_stock_Close_change,KOP_stock_Volume_average,KOP_stock_Volume_max,KOP_stock_Volume_min,KOP_stock_Volume_volatility,KOP_stock_Volume_change
2016-12-18,41.25,41.75,40.65,1.1000000000000014,0.3500000000000014,41.78,42.1,41.35,0.75,-0.3500000000000014,40.76,41.05,40.3,0.75,0.3500000000000014,41.339999999999996,41.75,41.0,0.75,-0.25,83308,113159,40619,72540,-55431
2016-12-25,41.1,41.4,40.6,0.7999999999999972,-0.5,41.55,42.0,40.66,1.3400000000000034,-1.3300000000000054,40.4625,41.0,39.75,1.25,-1.25,40.9375,41.5,40.3,1.2000000000000028,-1.2000000000000028,90806,119799,58777,61022,47688
2017-01-01,41.0125,41.6,40.2,1.3999999999999986,0.8999999999999986,41.7125,42.05,41.35,0.6999999999999957,-0.10000000000000142,40.2875,40.65,39.75,0.8999999999999986,0.3999999999999986,40.8875,41.65,40.25,1.3999999999999986,-0.3999999999999986,128689,168228,62859,105369,-82103
2017-01-08,40.1,40.45,39.7,0.75,0.20000000000000284,40.480000000000004,41.2,40.2,1.0,0.75,39.62,40.45,39.1,1.3500000000000014,1.0500000000000043,40.08,40.75,39.45,1.2999999999999972,1.2999999999999972,122332,165655,95082,70573,-17518
2017-01-15,40.45,40.8,40.1,0.6999999999999957,-0.3999999999999986,40.7625,40.95,40.6,0.3500000000000014,-0.05000000000000426,39.975,40.1,39.8,0.30000000000000426,0.20000000000000284,40.4,40.7,40.15,0.5500000000000043,0.5500000000000043,98464,124848,73870,50978,7256
2017-01-22,41.92,42.8,40.75,2.049999999999997,1.5,42.45,43.35,41.1,2.25,1.2999999999999972,41.546,42.25,40.25,2.0,1.4500000000000028,42.0,42.55,41.1,1.4499999999999957,0.6999999999999957,156033,244405,90973,153432,-7726
2017-01-29,41.38,41.9,40.85,1.0499999999999972,0.44999999999999574,41.858,42.65,41.4,1.25,1.1299999999999955,40.63,41.35,40.0,1.3500000000000014,1.3000000000000043,41.42,42.45,40.45,2.0,1.5,132100,143609,106408,37201,9842
2017-02-05,41.97,42.8,41.4,1.3999999999999986,0.5,42.55,43.75,41.95,1.7999999999999972,1.25,41.544,42.62,41.0,1.6199999999999974,1.1699999999999946,42.04,43.15,41.45,1.6999999999999957,1.6000000000000014,149226,227249,83407,143842,143842
2017-02-12,43.53,44.05,43.0,1.0499999999999972,-0.14999999999999858,43.948,44.35,43.45,0.8999999999999986,-0.8999999999999986,43.01,43.55,42.75,0.7999999999999972,-0.7999999999999972,43.46,44.05,42.85,1.1999999999999957,-1.1999999999999957,108568,200987,73515,127472,-122000
2017-02-19,42.9875,43.2,42.75,0.45000000000000284,-0.3500000000000014,43.775,44.2,43.4,0.8000000000000043,-0.8000000000000043,42.8,43.1,42.5,0.6000000000000014,-0.5,43.275,43.65,42.65,1.0,-0.8999999999999986,133023,151693,103861,47832,-35468
2017-02-26,44.31,45.8,42.5,3.299999999999997,2.200000000000003,45.22,45.85,44.6,1.25,0.44999999999999574,43.64,44.35,42.4,1.9500000000000028,1.6000000000000014,44.52,45.7,43.85,1.8500000000000014,-0.14999999999999858,180223,242769,98854,143915,-82742
2017-03-05,42.52,43.6,41.45,2.1499999999999986,-2.1499999999999986,42.85,43.9,41.95,1.9499999999999957,-1.9499999999999957,41.894,43.2,41.0,2.200000000000003,-2.200000000000003,42.1,43.35,41.0,2.3500000000000014,-1.6000000000000014,94667,140185,71930,68255,58306
2017-03-12,41.63,41.95,41.2,0.75,0.0,42.083999999999996,42.48,41.55,0.9299999999999997,0.0899999999999963,41.23,41.75,40.8,0.9500000000000028,-0.3999999999999986,41.69,42.25,40.9,1.3500000000000014,0.29999999999999716,101552,230170,57061,173109,173109
2017-03-19,41.91,42.9,40.9,2.0,-0.6000000000000014,42.4,42.9,41.75,1.1499999999999986,-0.7999999999999972,41.23,42.25,40.65,1.6000000000000014,-1.3999999999999986,41.64,42.7,40.95,1.75,-1.4000000000000057,120499,156262,71006,85256,-31414
2017-03-26,41.74,42.3,40.9,1.3999999999999986,1.3000000000000043,42.39,42.7,41.85,0.8500000000000014,0.8500000000000014,41.38,41.95,40.3,1.6500000000000057,1.6500000000000057,42.09,42.4,41.7,0.6999999999999957,0.6499999999999986,94943,114027,72550,41477,20381
2017-04-02,42.47,43.2,41.35,1.8500000000000014,0.8000000000000043,43.08,43.6,42.5,1.1000000000000014,0.7999999999999972,41.71,42.15,41.0,1.1499999999999986,1.0,42.36,43.3,41.5,1.7999999999999972,0.7000000000000028,144263,275703,81909,193794,193794
2017-04-09,42.15,43.05,40.95,2.0999999999999943,-1.1999999999999957,42.6625,43.3,41.45,1.8499999999999943,-1.3999999999999986,41.3,42.2,40.25,1.9500000000000028,-1.5,41.8,43.15,40.4,2.75,-2.200000000000003,84457,94761,72456,22305,12716
2017-04-16,40.28,40.95,39.35,1.6000000000000014,0.5500000000000043,40.89,41.5,40.4,1.1000000000000014,0.8999999999999986,39.92,40.55,39.35,1.1999999999999957,1.0999999999999943,40.54,41.25,40.0,1.25,1.25,119733,168236,72891,95345,-62246
2017-04-23,42.9,43.65,42.1,1.5499999999999972,1.5499999999999972,43.366,43.7,42.65,1.0500000000000043,1.0500000000000043,42.480000000000004,42.95,41.95,1.0,0.29999999999999716,42.910000000000004,43.5,42.35,1.1499999999999986,0.10000000000000142,103150,128303,71002,57301,34199
2017-04-30,42.29,44.8,40.8,4.0,2.25,42.53,44.8,41.1,3.6999999999999957,1.8999999999999986,41.01,42.1,39.85,2.25,-0.9500000000000028,41.55,42.75,40.65,2.1000000000000014,0.6000000000000014,138916,248785,87517,161268,125786
2017-05-07,39.08,42.1,37.75,4.350000000000001,-4.350000000000001,39.5,42.25,38.15,4.100000000000001,-4.100000000000001,37.908,38.15,37.66,0.490000000000002,-0.44000000000000483,38.32,38.9,37.75,1.1499999999999986,-1.1499999999999986,181394,360250,99280,260970,-253172
2017-05-14,38.13,39.1,37.15,1.9500000000000028,-0.9500000000000028,38.6,39.3,37.8,1.5,-1.2000000000000028,37.69,38.65,36.7,1.9499999999999957,-0.9500000000000028,38.16,39.25,37.0,2.25,-1.4500000000000028,133002,185495,90153,95342,-41186
2017-05-21,37.63,37.95,37.25,0.7000000000000028,-0.7000000000000028,37.88,38.15,37.5,0.6499999999999986,-0.45000000000000284,37.04,37.35,36.8,0.5500000000000043,0.15000000000000568,37.5,37.75,37.3,0.45000000000000284,0.10000000000000142,91042,134003,56229,77774,-38281
2017-05-28,36.4125,37.3,35.65,1.6499999999999986,-1.6499999999999986,36.75,37.45,36.3,1.1500000000000057,-0.9000000000000057,35.475,36.6,34.35,2.25,-1.2000000000000028,36.1875,37.45,35.6,1.8500000000000014,-1.8500000000000014,168083,305921,89902,216019,-35969
2017-06-04,35.26,35.75,34.7,1.0499999999999972,0.20000000000000284,35.87,36.85,35.3,1.5500000000000043,0.9500000000000028,34.9,35.75,34.65,1.1000000000000014,0.9500000000000028,35.51,36.4,35.05,1.3500000000000014,1.3500000000000014,96069,109377,83990,25387,12087
2017-06-11,35.65,36.6,34.2,2.3999999999999986,-2.0,36.06,36.85,34.75,2.1000000000000014,-2.1000000000000014,35.15,36.05,34.05,2.0,-2.0,35.480000000000004,36.45,34.45,2.0,-1.75,86344,172467,50340,122127,96703
2017-06-18,35.02,35.35,34.65,0.7000000000000028,0.6000000000000014,35.416,35.65,35.25,0.3999999999999986,-0.0799999999999983,34.596,34.73,34.4,0.3299999999999983,-0.10000000000000142,34.98,35.25,34.55,0.7000000000000028,-0.7000000000000028,153665,287111,82369,204742,171468
2017-06-25,35.6,36.7,34.55,2.1500000000000057,2.0500000000000043,36.134,37.35,34.9,2.450000000000003,1.5500000000000043,35.118,35.99,33.9,2.0900000000000034,1.6400000000000006,35.62,36.65,34.0,2.6499999999999986,1.4499999999999957,120899,232816,61067,171749,50453
2017-07-02,36.0875,36.6,35.7,0.8999999999999986,-0.45000000000000284,36.525000000000006,36.95,36.1,0.8500000000000014,-0.8500000000000014,35.655,36.2,35.17,1.0300000000000011,-1.0300000000000011,36.1,36.7,35.7,1.0,-0.7000000000000028,85975,138923,41549,97374,97374
2017-07-09,36.26,37.0,35.55,1.4500000000000028,0.8999999999999986,36.59,37.0,36.05,0.9500000000000028,0.8000000000000043,35.942,36.4,35.35,1.0499999999999972,0.8999999999999986,36.26,36.75,35.6,1.1499999999999986,0.9499999999999957,95051,140585,60930,79655,-79655
2017-07-16,37.47,38.1,36.45,1.6499999999999986,1.6499999999999986,37.89,38.1,37.65,0.45000000000000284,0.45000000000000284,37.054,37.47,36.45,1.019999999999996,0.5,37.61,37.95,37.2,0.75,-0.3499999999999943,95321,147547,52884,94663,-63302
2017-07-23,37.21,37.9,36.6,1.2999999999999972,-0.5499999999999972,37.34,37.9,36.77,1.1299999999999955,-0.4299999999999997,36.56,37.1,36.28,0.8200000000000003,-0.14000000000000057,36.95,37.6,36.55,1.0500000000000043,-0.45000000000000284,59064,66694,48725,17969,-5398
2017-07-30,37.160000000000004,38.15,36.45,1.6999999999999957,1.3999999999999986,37.974000000000004,39.9,36.67,3.229999999999997,3.1499999999999986,36.57,37.65,35.75,1.8999999999999986,1.6000000000000014,37.18,39.55,35.8,3.75,3.25,153874,321832,57297,264535,175899
2017-08-06,38.77,39.6,37.3,2.3000000000000043,-2.3000000000000043,39.49,39.95,39.1,0.8500000000000014,-0.6499999999999986,38.39,38.9,37.3,1.6000000000000014,-1.3500000000000014,39.11,39.45,38.75,0.7000000000000028,-0.7000000000000028,109290,164923,71116,93807,-65218
2017-08-13,38.74,39.15,37.75,1.3999999999999986,-1.2999999999999972,38.98,39.25,38.3,0.9500000000000028,-0.9500000000000028,38.42,38.9,37.55,1.3500000000000014,-1.3500000000000014,38.64,39.1,38.05,1.0500000000000043,-0.9500000000000028,82359,117123,59148,57975,17218
2017-08-20,37.94,38.2,37.7,0.5,0.29999999999999716,38.22,38.35,38.15,0.20000000000000284,0.05000000000000426,37.644,37.75,37.5,0.25,0.22999999999999687,37.94,38.1,37.55,0.5500000000000043,0.5500000000000043,50263,61048,42481,18567,-18567
2017-08-27,38.57,39.2,37.85,1.3500000000000014,0.9500000000000028,39.14,40.35,38.35,2.0,2.0,38.32,39.2,37.5,1.7000000000000028,1.3000000000000043,39.01,40.3,38.25,2.049999999999997,2.049999999999997,84640,110826,62529,48297,35232
2017-09-03,39.025,40.25,38.5,1.75,-1.75,39.275,40.45,38.75,1.7000000000000028,-1.3500000000000014,38.15,38.4,37.85,0.5499999999999972,-0.5499999999999972,38.625,38.85,38.45,0.3999999999999986,0.3999999999999986,70790,88821,51490,37331,5998
2017-09-10,39.71,40.75,39.25,1.5,1.4500000000000028,40.18,41.25,39.5,1.75,1.75,39.36,40.3,38.9,1.3999999999999986,1.3999999999999986,39.89,40.7,39.25,1.4500000000000028,1.3000000000000043,103798,250474,47729,202745,202745
2017-09-17,42.12,42.55,41.3,1.25,1.25,42.71,43.2,42.15,1.0500000000000043,1.0500000000000043,41.702,42.0,41.25,0.75,0.75,42.46,43.1,42.05,1.0500000000000043,1.0500000000000043,128666,231888,55524,176364,-3160
2017-09-24,44.44,46.0,43.1,2.8999999999999986,2.8999999999999986,45.354,46.55,44.17,2.3799999999999955,2.3799999999999955,44.16,45.25,43.1,2.1499999999999986,2.1499999999999986,44.97,46.15,43.85,2.299999999999997,2.299999999999997,153162,208542,99887,108655,873
2017-10-01,47.269999999999996,47.75,46.55,1.2000000000000028,0.8500000000000014,47.85,48.15,47.5,0.6499999999999986,0.45000000000000284,47.004,47.48,46.41,1.0700000000000003,0.8900000000000006,47.57,47.85,46.95,0.8999999999999986,0.8999999999999986,179164,247140,103763,143377,-3099
2017-10-08,48.23,49.5,47.5,2.0,2.0,48.814,50.0,47.5,2.5,2.5,47.67,48.7,46.35,2.3500000000000014,2.3500000000000014,48.35,49.25,47.3,1.9500000000000028,1.6000000000000014,149425,209842,71378,138464,19138
2017-10-15,48.51,49.1,47.3,1.8000000000000043,-0.14999999999999858,48.79,49.15,48.4,0.75,-0.10000000000000142,47.891999999999996,48.75,47.01,1.740000000000002,-0.45000000000000284,48.44,48.95,47.85,1.1000000000000014,-0.20000000000000284,101195,164700,64230,100470,90057
2017-10-22,48.99,49.45,48.75,0.7000000000000028,0.05000000000000426,49.286,49.65,48.95,0.6999999999999957,-0.19999999999999574,48.53,48.8,47.95,0.8499999999999943,-0.5499999999999972,48.92,49.3,48.7,0.5999999999999943,0.0,113082,139022,76374,62648,-53538
