Date,CNMD_stock_Open_average,CNMD_stock_Open_max,CNMD_stock_Open_min,CNMD_stock_Open_volatility,CNMD_stock_Open_change,CNMD_stock_High_average,CNMD_stock_High_max,CNMD_stock_High_min,CNMD_stock_High_volatility,CNMD_stock_High_change,CNMD_stock_Low_average,CNMD_stock_Low_max,CNMD_stock_Low_min,CNMD_stock_Low_volatility,CNMD_stock_Low_change,CNMD_stock_Close_average,CNMD_stock_Close_max,CNMD_stock_Close_min,CNMD_stock_Close_volatility,CNMD_stock_Close_change,CNMD_stock_Volume_average,CNMD_stock_Volume_max,CNMD_stock_Volume_min,CNMD_stock_Volume_volatility,CNMD_stock_Volume_change
2017-10-08,52.784,54.06,52.18,1.8800000000000026,-1.8100000000000023,53.11,54.39,52.25,2.1400000000000006,-2.1400000000000006,51.526,52.85,49.15,3.700000000000003,-1.0700000000000003,52.416,53.0,52.11,0.8900000000000006,-0.8900000000000006,107951,131120,74093,57027,-22917
2017-10-15,52.778,53.77,51.96,1.8100000000000023,1.8100000000000023,53.43,53.92,52.72,1.2000000000000028,1.2000000000000028,52.278,53.2,51.71,1.490000000000002,1.240000000000002,52.92,53.43,52.39,1.0399999999999991,0.7999999999999972,68293,79699,60622,19077,-19077
2017-10-22,53.006,53.35,52.65,0.7000000000000028,-0.38000000000000256,53.466,53.92,53.18,0.740000000000002,-0.4399999999999977,52.346000000000004,52.63,51.95,0.6799999999999997,-0.1700000000000017,52.908,53.15,52.7,0.44999999999999574,-0.20999999999999375,72969,100663,50447,50216,44268
2017-10-29,52.564,54.0,51.74,2.259999999999998,1.5,53.182,54.47,52.47,2.0,1.8900000000000006,51.096000000000004,52.11,49.09,3.019999999999996,0.9399999999999977,52.57,53.37,51.69,1.6799999999999997,1.6799999999999997,103209,118854,66723,52131,23043
2017-11-05,51.574,53.3,50.72,2.5799999999999983,-2.269999999999996,52.160000000000004,53.42,51.46,1.9600000000000009,-1.9200000000000017,50.574,51.74,49.66,2.0800000000000054,-2.0800000000000054,50.966,51.94,49.79,2.1499999999999986,-2.1499999999999986,99777,138068,70675,67393,44936
2017-11-12,50.442,51.59,49.55,2.0400000000000063,2.0400000000000063,51.622,52.63,50.34,2.289999999999999,2.289999999999999,50.21,50.98,49.35,1.6299999999999955,1.6299999999999955,51.102000000000004,52.13,50.24,1.8900000000000006,1.8900000000000006,86562,122419,56989,65430,65430
2017-11-19,52.849999999999994,53.26,52.12,1.1400000000000006,1.1400000000000006,53.2625,53.59,52.57,1.0200000000000031,1.0200000000000031,52.185,52.66,51.25,1.4099999999999966,1.0200000000000031,53.115,53.57,52.46,1.1099999999999994,1.1099999999999994,82397,186505,28738,157767,-22119
2017-11-26,53.708,54.28,53.42,0.8599999999999994,-0.03999999999999915,54.288,54.77,53.65,1.1200000000000045,0.7800000000000011,52.694,53.49,51.46,2.030000000000001,-1.509999999999998,53.402,54.02,52.74,1.2800000000000011,-0.509999999999998,127702,176691,79749,96942,96942
2017-12-03,52.414,53.17,51.98,1.1900000000000048,-0.8900000000000006,52.882,53.8,52.33,1.4699999999999989,-0.9499999999999957,51.72,52.39,51.36,1.0300000000000011,-1.0300000000000011,52.008,52.44,51.45,0.9899999999999949,-0.9899999999999949,110799,154162,60176,93986,-12028
2017-12-10,50.836,51.84,50.14,1.7000000000000028,-1.7000000000000028,51.326,52.16,50.9,1.259999999999998,-1.2299999999999969,49.828,50.67,49.44,1.230000000000004,-1.1700000000000017,50.513999999999996,50.91,49.97,0.9399999999999977,-0.29999999999999716,243905,570596,122296,448300,443620
2017-12-17,50.37,51.25,49.44,1.8100000000000023,0.38000000000000256,51.519999999999996,53.48,50.1,3.3799999999999955,-1.8299999999999983,49.928,50.92,49.22,1.7000000000000028,0.480000000000004,50.342,51.17,49.3,1.8700000000000045,0.5,112162,156542,63286,93256,-93256
2017-12-24,51.057500000000005,51.52,50.89,0.6300000000000026,0.6300000000000026,51.555,51.82,51.26,0.5600000000000023,-0.22999999999999687,50.4625,50.96,49.44,1.5200000000000031,1.5200000000000031,50.9925,51.46,50.72,0.740000000000002,0.14999999999999858,87811,123466,58277,65189,65189
2017-12-31,51.265,52.18,50.61,1.5700000000000003,1.1599999999999966,51.8775,52.5,51.38,1.1199999999999974,1.0799999999999983,50.6725,51.29,50.02,1.269999999999996,1.009999999999998,51.542500000000004,52.39,50.61,1.7800000000000011,1.7800000000000011,102267,114966,87467,27499,-23631
