Date,DLA_stock_Open_average,DLA_stock_Open_max,DLA_stock_Open_min,DLA_stock_Open_volatility,DLA_stock_Open_change,DLA_stock_High_average,DLA_stock_High_max,DLA_stock_High_min,DLA_stock_High_volatility,DLA_stock_High_change,DLA_stock_Low_average,DLA_stock_Low_max,DLA_stock_Low_min,DLA_stock_Low_volatility,DLA_stock_Low_change,DLA_stock_Close_average,DLA_stock_Close_max,DLA_stock_Close_min,DLA_stock_Close_volatility,DLA_stock_Close_change,DLA_stock_Volume_average,DLA_stock_Volume_max,DLA_stock_Volume_min,DLA_stock_Volume_volatility,DLA_stock_Volume_change
2017-10-15,21.118,21.45,20.71,0.7399999999999984,0.6499999999999986,21.298,21.58,21.05,0.5299999999999976,0.3099999999999987,20.914,21.1,20.65,0.45000000000000284,0.360000000000003,21.018,21.23,20.65,0.5800000000000018,0.4700000000000024,2847,3781,2379,1402,1021
2017-10-22,21.382,21.66,21.25,0.41000000000000014,-0.08000000000000185,21.506,21.66,21.35,0.3099999999999987,0.2099999999999973,21.194,21.38,21.0,0.379999999999999,0.1999999999999993,21.368,21.56,21.07,0.48999999999999844,0.48999999999999844,2930,3661,2156,1505,-178
2017-10-29,21.276,21.84,20.94,0.8999999999999986,-0.6600000000000001,21.332,21.84,21.17,0.6699999999999982,-0.6499999999999986,20.907999999999998,21.0,20.81,0.19000000000000128,-0.10000000000000142,21.014,21.21,20.9,0.3100000000000023,-0.20000000000000284,2267,3583,817,2766,-1507
2017-11-05,20.498,20.74,20.3,0.4399999999999977,-0.29999999999999716,20.748,20.95,20.5,0.4499999999999993,0.0,20.406,20.6,20.2,0.40000000000000213,-0.25,20.534,20.74,20.36,0.379999999999999,-0.09999999999999787,3113,4833,1871,2962,-2962
2017-11-12,20.518,20.78,20.13,0.6500000000000021,0.05000000000000071,20.8,21.1,20.28,0.8200000000000003,0.15000000000000213,20.374,20.78,20.03,0.75,0.05000000000000071,20.602,21.04,20.03,1.009999999999998,0.18999999999999773,3416,5642,1962,3680,3680
2017-11-19,21.4375,21.63,21.3,0.3299999999999983,0.0,21.5775,21.7,21.47,0.23000000000000043,0.030000000000001137,21.122500000000002,21.3,21.03,0.2699999999999996,0.240000000000002,21.41,21.64,21.03,0.6099999999999994,0.030000000000001137,2270,3035,1554,1481,-1481
2017-11-26,21.196,22.0,20.55,1.4499999999999993,-1.4499999999999993,21.308,22.0,20.55,1.4499999999999993,-1.4499999999999993,20.53,21.2,19.82,1.379999999999999,-1.3099999999999987,20.72,21.97,19.82,2.1499999999999986,-1.3099999999999987,5580,7766,2569,5197,3728
2017-12-03,20.04,20.31,19.83,0.4800000000000004,-0.3200000000000003,20.248,20.5,20.08,0.4200000000000017,-0.25,19.94,20.15,19.6,0.5499999999999972,-0.5499999999999972,19.996,20.22,19.81,0.41000000000000014,-0.41000000000000014,2653,4977,1408,3569,2206
2017-12-10,19.966,20.35,19.65,0.7000000000000028,-0.4200000000000017,20.478,21.25,20.1,1.1499999999999986,1.0599999999999987,19.704,19.85,19.6,0.25,-0.13000000000000256,20.124,21.25,19.6,1.6499999999999986,1.3999999999999986,7195,19879,1938,17941,14965
2017-12-17,21.188,21.51,20.93,0.5800000000000018,-0.33999999999999986,21.39,21.65,21.18,0.46999999999999886,0.07000000000000028,20.746,20.9,20.5,0.3999999999999986,-0.3000000000000007,21.076,21.65,20.5,1.1499999999999986,-0.7600000000000016,4265,6022,3091,2931,-2552
2017-12-24,20.759999999999998,20.84,20.72,0.120000000000001,-0.010000000000001563,20.84,20.99,20.72,0.2699999999999996,-0.17999999999999972,20.455,20.71,20.2,0.5100000000000016,-0.5100000000000016,20.53,20.71,20.2,0.5100000000000016,-0.5100000000000016,1671,1992,1254,738,558
2017-12-31,20.585,20.63,20.51,0.11999999999999744,-0.11999999999999744,20.695,20.88,20.59,0.28999999999999915,-0.2099999999999973,20.3525,20.47,20.27,0.1999999999999993,-0.10999999999999943,20.455,20.59,20.27,0.3200000000000003,-0.14999999999999858,3117,4643,1987,2656,15
