Date,BHKLY_stock_Open_average,BHKLY_stock_Open_max,BHKLY_stock_Open_min,BHKLY_stock_Open_volatility,BHKLY_stock_Open_change,BHKLY_stock_High_average,BHKLY_stock_High_max,BHKLY_stock_High_min,BHKLY_stock_High_volatility,BHKLY_stock_High_change,BHKLY_stock_Low_average,BHKLY_stock_Low_max,BHKLY_stock_Low_min,BHKLY_stock_Low_volatility,BHKLY_stock_Low_change,BHKLY_stock_Close_average,BHKLY_stock_Close_max,BHKLY_stock_Close_min,BHKLY_stock_Close_volatility,BHKLY_stock_Close_change,BHKLY_stock_Volume_average,BHKLY_stock_Volume_max,BHKLY_stock_Volume_min,BHKLY_stock_Volume_volatility,BHKLY_stock_Volume_change
2017-10-08,98.2,99.08,97.48,1.5999999999999943,0.7399999999999949,98.72,99.5,97.62,1.8799999999999955,0.5999999999999943,98.052,98.34,97.48,0.8599999999999994,0.7399999999999949,98.322,98.75,97.5,1.25,0.7199999999999989,4894,14114,1043,13071,-13071
2017-10-15,99.504,100.0,99.19,0.8100000000000023,-0.04999999999999716,99.652,100.0,99.37,0.6299999999999955,-0.5999999999999943,98.538,99.2,97.63,1.5700000000000074,-0.21999999999999886,99.008,99.5,98.33,1.1700000000000017,-1.1700000000000017,3098,5853,1969,3884,-672
2017-10-22,98.388,99.82,97.67,2.1499999999999915,1.509999999999991,98.872,99.82,98.13,1.6899999999999977,0.9899999999999949,97.902,98.59,97.37,1.2199999999999989,0.8100000000000023,98.152,98.59,97.76,0.8299999999999983,0.29000000000000625,2109,2581,1819,762,-416
2017-10-29,96.242,99.86,94.71,5.150000000000006,-5.150000000000006,96.262,99.86,94.8,5.060000000000002,-5.060000000000002,95.42999999999999,97.5,93.85,3.6500000000000057,-3.6500000000000057,95.838,99.05,94.13,4.920000000000002,-4.920000000000002,2388,3272,1518,1754,575
2017-11-05,94.43599999999999,95.21,93.64,1.5699999999999932,0.9599999999999937,94.706,95.23,93.64,1.5900000000000034,1.5900000000000034,94.29599999999999,94.84,93.52,1.3200000000000074,1.0799999999999983,94.518,95.23,93.57,1.6600000000000108,1.6600000000000108,2006,3013,603,2410,-2052
2017-11-12,95.178,96.55,94.38,2.1700000000000017,0.5899999999999892,95.566,96.55,94.51,2.039999999999992,0.5899999999999892,94.584,95.35,94.03,1.3199999999999932,0.8400000000000034,95.138,95.97,94.35,1.6200000000000045,0.6500000000000057,5562,13649,2122,11527,-3
2017-11-19,95.44,96.19,94.64,1.5499999999999972,0.8299999999999983,96.2375,97.61,95.05,2.5600000000000023,1.0499999999999972,95.3875,96.19,94.64,1.5499999999999972,1.039999999999992,95.96,96.75,95.02,1.730000000000004,0.8599999999999994,1898,3875,0,3875,-1401
2017-11-26,98.292,101.75,95.28,6.469999999999999,4.689999999999998,98.68599999999999,101.75,95.75,6.0,4.8799999999999955,97.752,100.36,95.25,5.109999999999999,4.3799999999999955,98.392,101.75,95.25,6.5,4.75,3301,4509,2471,2038,705
2017-12-03,99.298,100.6,97.91,2.6899999999999977,-2.2099999999999937,99.536,100.6,98.66,1.9399999999999977,-1.9199999999999875,98.606,99.67,97.91,1.7600000000000051,-1.5900000000000034,99.182,99.9,98.66,1.240000000000009,-1.0999999999999943,3032,4083,1919,2164,-2164
2017-12-10,100.422,102.89,99.23,3.6599999999999966,-0.10999999999999943,101.086,103.5,99.73,3.769999999999996,0.2599999999999909,100.274,102.89,99.23,3.6599999999999966,-0.10999999999999943,100.778,103.5,99.69,3.8100000000000023,-0.010000000000005116,5181,14560,891,13669,3967
2017-12-17,99.876,100.4,98.56,1.8400000000000034,-0.12999999999999545,100.066,100.49,99.39,1.0999999999999943,-0.09999999999999432,99.396,100.03,98.45,1.5799999999999983,0.10999999999999943,99.678,100.17,98.84,1.3299999999999983,0.5900000000000034,4285,5342,2665,2677,-1132
2017-12-24,101.1325,101.97,100.21,1.7600000000000051,1.1500000000000057,101.195,101.97,100.21,1.7600000000000051,1.4000000000000057,100.8375,101.36,100.15,1.2099999999999937,1.2099999999999937,100.89,101.57,100.15,1.4199999999999875,1.4199999999999875,2158,2926,1435,1491,251
2017-12-31,101.60249999999999,102.1,100.93,1.1699999999999875,-1.1699999999999875,101.9425,102.5,101.24,1.2600000000000051,-1.2600000000000051,101.3,102.08,100.7,1.3799999999999955,-1.3799999999999955,101.6175,102.5,100.84,1.6599999999999966,-1.6599999999999966,5090,6681,2997,3684,-1435
