Date,Vanguard Small-Cap GrowthEtf_Open_average,Vanguard Small-Cap GrowthEtf_Open_max,Vanguard Small-Cap GrowthEtf_Open_min,Vanguard Small-Cap GrowthEtf_Open_volatility,Vanguard Small-Cap GrowthEtf_Open_change,Vanguard Small-Cap GrowthEtf_High_average,Vanguard Small-Cap GrowthEtf_High_max,Vanguard Small-Cap GrowthEtf_High_min,Vanguard Small-Cap GrowthEtf_High_volatility,Vanguard Small-Cap GrowthEtf_High_change,Vanguard Small-Cap GrowthEtf_Low_average,Vanguard Small-Cap GrowthEtf_Low_max,Vanguard Small-Cap GrowthEtf_Low_min,Vanguard Small-Cap GrowthEtf_Low_volatility,Vanguard Small-Cap GrowthEtf_Low_change,Vanguard Small-Cap GrowthEtf_Close_average,Vanguard Small-Cap GrowthEtf_Close_max,Vanguard Small-Cap GrowthEtf_Close_min,Vanguard Small-Cap GrowthEtf_Close_volatility,Vanguard Small-Cap GrowthEtf_Close_change
2017-02-26,141.3,141.3,141.3,0.0,0.0,141.64,141.64,141.64,0.0,0.0,140.66,140.66,140.66,0.0,0.0,141.37,141.37,141.37,0.0,0.0
2017-03-05,139.34,139.34,139.34,0.0,0.0,139.37,139.37,139.37,0.0,0.0,138.19,138.19,138.19,0.0,0.0,138.97,138.97,138.97,0.0,0.0
2017-03-12,140.86,140.86,140.86,0.0,0.0,141.26,141.26,141.26,0.0,0.0,140.34,140.34,140.34,0.0,0.0,141.06,141.06,141.06,0.0,0.0
2017-03-19,138.34,138.34,138.34,0.0,0.0,138.81,138.81,138.81,0.0,0.0,137.58,137.58,137.58,0.0,0.0,138.12,138.12,138.12,0.0,0.0
2017-03-26,140.47,140.47,140.47,0.0,0.0,141.1,141.1,141.1,0.0,0.0,140.13,140.13,140.13,0.0,0.0,140.67,140.67,140.67,0.0,0.0
2017-04-02,139.03,139.03,139.03,0.0,0.0,139.62,139.62,139.62,0.0,0.0,138.75,138.75,138.75,0.0,0.0,139.25,139.25,139.25,0.0,0.0
2017-04-09,138.78,138.78,138.78,0.0,0.0,139.36,139.36,139.36,0.0,0.0,137.95,137.95,137.95,0.0,0.0,137.95,137.95,137.95,0.0,0.0
2017-04-16,141.14,141.14,141.14,0.0,0.0,141.21,141.21,141.21,0.0,0.0,140.64,140.64,140.64,0.0,0.0,140.98,140.98,140.98,0.0,0.0
2017-04-23,144.01,144.01,144.01,0.0,0.0,144.2,144.2,144.2,0.0,0.0,142.56,142.56,142.56,0.0,0.0,142.58,142.58,142.58,0.0,0.0
2017-04-30,142.47,142.47,142.47,0.0,0.0,143.42,143.42,143.42,0.0,0.0,142.1,142.1,142.1,0.0,0.0,143.42,143.42,143.42,0.0,0.0
2017-05-07,142.69,142.69,142.69,0.0,0.0,142.92,142.92,142.92,0.0,0.0,142.23,142.23,142.23,0.0,0.0,142.75,142.75,142.75,0.0,0.0
2017-05-14,141.87,141.87,141.87,0.0,0.0,142.89,142.89,142.89,0.0,0.0,141.86,141.86,141.86,0.0,0.0,142.27,142.27,142.27,0.0,0.0
2017-05-21,144.09,144.09,144.09,0.0,0.0,144.27,144.27,144.27,0.0,0.0,143.7,143.7,143.7,0.0,0.0,144.11,144.11,144.11,0.0,0.0
2017-05-28,145.71,145.71,145.71,0.0,0.0,146.72,146.72,146.72,0.0,0.0,145.46,145.46,145.46,0.0,0.0,146.41,146.41,146.41,0.0,0.0
2017-06-04,146.66,146.66,146.66,0.0,0.0,147.64,147.64,147.64,0.0,0.0,144.74,144.74,144.74,0.0,0.0,145.76,145.76,145.76,0.0,0.0
2017-06-11,145.05,145.05,145.05,0.0,0.0,145.4,145.4,145.4,0.0,0.0,144.6,144.6,144.6,0.0,0.0,145.32,145.32,145.32,0.0,0.0
2017-06-18,146.21,146.21,146.21,0.0,0.0,147.18,147.18,147.18,0.0,0.0,145.63,145.63,145.63,0.0,0.0,147.13,147.13,147.13,0.0,0.0
2017-06-25,145.86,145.86,145.86,0.0,0.0,146.39,146.39,146.39,0.0,0.0,145.41,145.41,145.41,0.0,0.0,145.73,145.73,145.73,0.0,0.0
2017-07-02,144.27,144.27,144.27,0.0,0.0,145.74,145.74,145.74,0.0,0.0,144.2,144.2,144.2,0.0,0.0,145.63,145.63,145.63,0.0,0.0
2017-07-09,147.01,147.01,147.01,0.0,0.0,147.93,147.93,147.93,0.0,0.0,147.01,147.01,147.01,0.0,0.0,147.52,147.52,147.52,0.0,0.0
2017-07-16,148.71,148.71,148.71,0.0,0.0,149.05,149.05,149.05,0.0,0.0,148.42,148.42,148.42,0.0,0.0,148.67,148.67,148.67,0.0,0.0
2017-07-23,148.12,148.12,148.12,0.0,0.0,148.49,148.49,148.49,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.29,148.29,148.29,0.0,0.0
2017-07-30,146.46,146.46,146.46,0.0,0.0,146.59,146.59,146.59,0.0,0.0,146.08,146.08,146.08,0.0,0.0,146.4,146.4,146.4,0.0,0.0
2017-08-06,142.62,142.62,142.62,0.0,0.0,143.66,143.66,143.66,0.0,0.0,141.92,141.92,141.92,0.0,0.0,143.5,143.5,143.5,0.0,0.0
2017-08-13,142.3,142.3,142.3,0.0,0.0,142.9,142.9,142.9,0.0,0.0,141.75,141.75,141.75,0.0,0.0,142.34,142.34,142.34,0.0,0.0
2017-08-20,144.14,144.14,144.14,0.0,0.0,144.26,144.26,144.26,0.0,0.0,143.46,143.46,143.46,0.0,0.0,143.68,143.68,143.68,0.0,0.0
2017-08-27,147.54,147.54,147.54,0.0,0.0,147.79,147.79,147.79,0.0,0.0,147.0,147.0,147.0,0.0,0.0,147.61,147.61,147.61,0.0,0.0
2017-09-03,146.5,146.5,146.5,0.0,0.0,146.85,146.85,146.85,0.0,0.0,146.24,146.24,146.24,0.0,0.0,146.56,146.56,146.56,0.0,0.0
2017-09-10,148.55,148.55,148.55,0.0,0.0,148.89,148.89,148.89,0.0,0.0,148.15,148.15,148.15,0.0,0.0,148.78,148.78,148.78,0.0,0.0
2017-09-17,149.99,149.99,149.99,0.0,0.0,150.47,150.47,150.47,0.0,0.0,149.81,149.81,149.81,0.0,0.0,150.31,150.31,150.31,0.0,0.0
2017-09-24,152.1,152.1,152.1,0.0,0.0,152.7,152.7,152.7,0.0,0.0,151.93,151.93,151.93,0.0,0.0,152.64,152.64,152.64,0.0,0.0
2017-10-01,154.41,154.41,154.41,0.0,0.0,154.97,154.97,154.97,0.0,0.0,154.33,154.33,154.33,0.0,0.0,154.9,154.9,154.9,0.0,0.0
2017-10-08,155.03,155.03,155.03,0.0,0.0,155.15,155.15,155.15,0.0,0.0,154.45,154.45,154.45,0.0,0.0,154.52,154.52,154.52,0.0,0.0
2017-10-15,155.3,155.3,155.3,0.0,0.0,155.73,155.73,155.73,0.0,0.0,155.02,155.02,155.02,0.0,0.0,155.55,155.55,155.55,0.0,0.0
2017-10-22,154.16,154.16,154.16,0.0,0.0,155.64,155.64,155.64,0.0,0.0,154.13,154.13,154.13,0.0,0.0,155.56,155.56,155.56,0.0,0.0
2017-10-29,155.23,155.23,155.23,0.0,0.0,156.39,156.39,156.39,0.0,0.0,155.12,155.12,155.12,0.0,0.0,156.34,156.34,156.34,0.0,0.0
2017-11-05,155.15,155.15,155.15,0.0,0.0,155.74,155.74,155.74,0.0,0.0,155.08,155.08,155.08,0.0,0.0,155.54,155.54,155.54,0.0,0.0
2017-11-12,155.93,155.93,155.93,0.0,0.0,157.16,157.16,157.16,0.0,0.0,155.93,155.93,155.93,0.0,0.0,157.02,157.02,157.02,0.0,0.0
2017-11-19,160.02,160.02,160.02,0.0,0.0,160.11,160.11,160.11,0.0,0.0,159.77,159.77,159.77,0.0,0.0,160.06,160.06,160.06,0.0,0.0
2017-11-26,161.08,161.08,161.08,0.0,0.0,161.18,161.18,161.18,0.0,0.0,156.8,156.8,156.8,0.0,0.0,160.42,160.42,160.42,0.0,0.0
2017-12-03,159.63,159.63,159.63,0.0,0.0,159.78,159.78,159.78,0.0,0.0,159.04,159.04,159.04,0.0,0.0,159.19,159.19,159.19,0.0,0.0
2017-12-10,158.77,158.77,158.77,0.0,0.0,160.29,160.29,160.29,0.0,0.0,158.4,158.4,158.4,0.0,0.0,159.68,159.68,159.68,0.0,0.0
2017-12-17,160.8,160.8,160.8,0.0,0.0,161.08,161.08,161.08,0.0,0.0,160.34,160.34,160.34,0.0,0.0,160.96,160.96,160.96,0.0,0.0
2017-12-24,162.15,162.15,162.15,0.0,0.0,162.37,162.37,162.37,0.0,0.0,160.84,160.84,160.84,0.0,0.0,160.85,160.85,160.85,0.0,0.0
2017-12-31,163.76,163.76,163.76,0.0,0.0,163.87,163.87,163.87,0.0,0.0,163.18,163.18,163.18,0.0,0.0,163.82,163.82,163.82,0.0,0.0
