Date,LADStock_Open_average,LADStock_Open_max,LADStock_Open_min,LADStock_Open_volatility,LADStock_Open_change,LADStock_High_average,LADStock_High_max,LADStock_High_min,LADStock_High_volatility,LADStock_High_change,LADStock_Low_average,LADStock_Low_max,LADStock_Low_min,LADStock_Low_volatility,LADStock_Low_change,LADStock_Close_average,LADStock_Close_max,LADStock_Close_min,LADStock_Close_volatility,LADStock_Close_change,LADStock_Volume_average,LADStock_Volume_max,LADStock_Volume_min,LADStock_Volume_volatility,LADStock_Volume_change
2017-10-29,114.018,116.77,111.85,4.920000000000002,4.920000000000002,115.616,118.03,113.28,4.75,4.480000000000004,113.074,115.73,111.09,4.640000000000001,4.640000000000001,114.538,116.68,112.77,3.910000000000011,3.3400000000000034,214326,246807,167852,78955,-55550
2017-11-05,114.44800000000001,116.42,112.48,3.9399999999999977,-2.990000000000009,115.63,117.5,113.91,3.5900000000000034,-2.569999999999993,113.212,115.86,111.79,4.069999999999993,-3.819999999999993,114.47,116.43,113.5,2.930000000000007,-2.5200000000000102,187386,254304,124507,129797,129797
2017-11-12,113.228,113.91,112.77,1.1400000000000006,-0.7000000000000028,114.3,114.69,113.71,0.980000000000004,-0.980000000000004,112.48,112.75,112.18,0.5699999999999932,-0.1799999999999926,113.166,113.8,112.72,1.0799999999999983,-0.3100000000000023,138496,212280,80799,131481,89840
2017-11-19,113.955,114.93,113.02,1.9100000000000108,1.25,115.045,116.15,113.95,2.200000000000003,2.200000000000003,112.86,113.78,112.26,1.519999999999996,0.28000000000000114,114.36500000000001,115.23,113.51,1.7199999999999989,1.7199999999999989,120774,153823,77688,76135,-76135
2017-11-26,116.522,117.94,115.11,2.8299999999999983,2.1500000000000057,117.798,119.36,116.53,2.8299999999999983,1.1400000000000006,114.946,116.38,113.79,2.589999999999989,-0.9199999999999875,116.772,117.54,115.34,2.200000000000003,2.200000000000003,199040,288243,133016,155227,63602
2017-12-03,120.414,122.62,118.91,3.710000000000008,2.049999999999997,122.328,123.05,121.28,1.769999999999996,-0.4299999999999926,119.04,119.55,118.24,1.3100000000000023,0.1599999999999966,120.592,122.28,119.61,2.6700000000000017,-1.9000000000000057,236250,297502,204614,92888,-92888
2017-12-10,119.956,122.14,116.9,5.239999999999995,-3.4499999999999886,121.128,122.35,119.43,2.9199999999999875,-2.489999999999995,118.04599999999999,119.71,115.71,4.0,-1.9399999999999977,119.294,121.55,116.5,5.049999999999997,-3.1499999999999915,277151,471474,187050,284424,261296
2017-12-17,119.49,121.73,116.8,4.930000000000007,-2.8400000000000034,120.304,122.69,116.82,5.8700000000000045,-5.8700000000000045,117.586,119.64,115.13,4.510000000000005,-4.510000000000005,118.316,121.03,115.45,5.579999999999998,-5.579999999999998,245884,368885,147210,221675,169212
2017-12-24,114.66,115.78,113.77,2.010000000000005,-1.4099999999999966,114.97749999999999,115.94,114.06,1.8799999999999955,-1.8799999999999955,113.12,114.38,112.13,2.25,-2.25,114.155,115.71,113.47,2.239999999999995,-2.1199999999999903,183879,208064,162718,45346,34512
2017-12-31,115.69,116.92,113.95,2.969999999999999,2.969999999999999,117.365,119.0,115.31,3.6899999999999977,3.6899999999999977,115.255,116.92,113.82,3.1000000000000085,3.1000000000000085,116.8175,118.81,115.03,3.780000000000001,3.780000000000001,278232,288880,259503,29377,-10386
