Date,SIEGY_stock_Open_average,SIEGY_stock_Open_max,SIEGY_stock_Open_min,SIEGY_stock_Open_volatility,SIEGY_stock_Open_change,SIEGY_stock_High_average,SIEGY_stock_High_max,SIEGY_stock_High_min,SIEGY_stock_High_volatility,SIEGY_stock_High_change,SIEGY_stock_Low_average,SIEGY_stock_Low_max,SIEGY_stock_Low_min,SIEGY_stock_Low_volatility,SIEGY_stock_Low_change,SIEGY_stock_Close_average,SIEGY_stock_Close_max,SIEGY_stock_Close_min,SIEGY_stock_Close_volatility,SIEGY_stock_Close_change,SIEGY_stock_Volume_average,SIEGY_stock_Volume_max,SIEGY_stock_Volume_min,SIEGY_stock_Volume_volatility,SIEGY_stock_Volume_change
2017-10-08,70.824,71.11,70.41,0.7000000000000028,0.5600000000000023,71.004,71.15,70.68,0.46999999999999886,0.45999999999999375,70.66199999999999,70.86,70.38,0.480000000000004,0.480000000000004,70.824,71.08,70.48,0.5999999999999943,0.45999999999999375,86654,146328,54882,91446,-16265
2017-10-15,69.728,70.47,68.49,1.980000000000004,-1.980000000000004,69.832,70.61,68.56,2.049999999999997,-2.049999999999997,69.392,70.21,68.09,2.1199999999999903,-2.1199999999999903,69.6,70.33,68.33,2.0,-2.0,138639,174865,90403,84462,-3630
2017-10-22,68.696,69.4,68.21,1.190000000000012,0.9400000000000119,68.974,70.05,68.32,1.730000000000004,1.4500000000000028,68.45,69.26,67.73,1.5300000000000011,0.960000000000008,68.716,70.03,68.0,2.030000000000001,1.6500000000000057,113678,143104,90532,52572,22978
2017-10-29,72.008,73.07,70.75,2.319999999999993,1.4399999999999977,72.36,73.11,71.48,1.6299999999999955,0.789999999999992,71.844,72.71,70.62,2.089999999999989,1.3599999999999994,72.27199999999999,72.86,71.44,1.4200000000000017,0.8299999999999983,131120,166731,108668,58063,7114
2017-11-05,70.654,71.9,68.54,3.3599999999999994,-3.3599999999999994,70.886,72.02,68.69,3.3299999999999983,-3.3299999999999983,70.21,71.74,68.03,3.7099999999999937,-3.7099999999999937,70.536,72.0,68.36,3.6400000000000006,-3.6400000000000006,103282,140186,62957,77229,21077
2017-11-12,67.816,68.06,67.43,0.6299999999999955,0.2600000000000051,68.294,68.56,67.88,0.6800000000000068,-0.45000000000000284,67.662,67.86,67.26,0.5999999999999943,-0.14000000000000057,68.106,68.49,67.61,0.8799999999999955,-0.769999999999996,87962,100774,72272,28502,-8730
2017-11-19,67.5775,67.97,67.35,0.6200000000000045,0.6200000000000045,67.785,68.31,67.51,0.7999999999999972,0.730000000000004,67.2325,67.92,66.57,1.3500000000000085,0.6299999999999955,67.38499999999999,68.12,66.85,1.2700000000000102,0.7400000000000091,404340,1026910,143603,883307,157182
2017-11-26,67.932,68.48,67.31,1.1700000000000017,-0.6799999999999926,68.214,68.68,67.71,0.9700000000000131,-0.3400000000000034,67.514,68.0,67.02,0.980000000000004,-0.39000000000000057,67.806,68.14,67.42,0.7199999999999989,0.12999999999999545,176775,240302,82537,157765,105821
2017-12-03,67.21,67.88,66.7,1.1799999999999926,-0.23999999999999488,67.546,68.11,66.9,1.2099999999999937,-0.25,67.02,67.66,66.56,1.0999999999999943,-0.25,67.244,67.79,66.63,1.1600000000000108,0.09000000000000341,338009,786426,133498,652928,6382
2017-12-10,68.49,69.03,68.14,0.8900000000000006,-0.4899999999999949,68.958,69.35,68.58,0.769999999999996,-0.539999999999992,68.33,69.0,68.03,0.9699999999999989,-0.75,68.626,69.11,68.22,0.8900000000000006,-0.29999999999999716,175879,270877,102089,168788,124132
2017-12-17,70.018,70.7,69.31,1.3900000000000006,-0.4200000000000017,70.306,70.86,69.79,1.0699999999999932,-0.9699999999999989,69.694,70.12,69.31,0.8100000000000023,-0.5999999999999943,70.018,70.64,69.54,1.0999999999999943,-0.8900000000000006,182257,288797,97674,191123,62328
2017-12-24,69.69,70.3,69.02,1.2800000000000011,0.4300000000000068,70.1575,70.39,69.72,0.6700000000000017,-0.5400000000000063,69.4275,69.83,69.02,0.8100000000000023,0.18000000000000682,69.685,70.08,69.27,0.8100000000000023,-0.4200000000000017,95578,151157,45916,105241,-9676
2017-12-31,70.96000000000001,72.29,69.22,3.0700000000000074,3.0700000000000074,71.3775,72.56,69.96,2.6000000000000085,2.5800000000000125,70.845,72.16,69.17,2.989999999999995,2.989999999999995,71.195,72.42,69.72,2.700000000000003,2.700000000000003,180402,229327,144321,85006,48706
