Date,MOV_stock_Open_average,MOV_stock_Open_max,MOV_stock_Open_min,MOV_stock_Open_volatility,MOV_stock_Open_change,MOV_stock_High_average,MOV_stock_High_max,MOV_stock_High_min,MOV_stock_High_volatility,MOV_stock_High_change,MOV_stock_Low_average,MOV_stock_Low_max,MOV_stock_Low_min,MOV_stock_Low_volatility,MOV_stock_Low_change,MOV_stock_Close_average,MOV_stock_Close_max,MOV_stock_Close_min,MOV_stock_Close_volatility,MOV_stock_Close_change,MOV_stock_Volume_average,MOV_stock_Volume_max,MOV_stock_Volume_min,MOV_stock_Volume_volatility,MOV_stock_Volume_change
2017-10-22,28.18,28.6,27.9,0.7000000000000028,-0.45000000000000284,28.54,29.0,28.25,0.75,-0.5500000000000007,27.79,28.0,27.5,0.5,0.25,28.06,28.2,27.95,0.25,0.14999999999999858,85428,130778,60954,69824,-43751
2017-10-29,27.73,28.15,27.25,0.8999999999999986,-0.5499999999999972,27.87,28.2,27.55,0.6499999999999986,-0.5500000000000007,27.19,27.35,26.95,0.40000000000000213,0.05000000000000071,27.52,27.7,27.25,0.4499999999999993,-0.14999999999999858,92973,108488,67175,41313,26361
2017-11-05,26.95,27.65,26.1,1.5499999999999972,-0.8999999999999986,27.36,27.85,26.9,0.9500000000000028,-0.40000000000000213,26.618,27.45,26.09,1.3599999999999994,-0.6999999999999993,26.97,27.65,26.35,1.2999999999999972,-0.5,80790,111673,47051,64622,29139
2017-11-12,27.49,28.25,27.0,1.25,1.1999999999999993,28.024,28.75,27.45,1.3000000000000007,1.3000000000000007,27.3,27.9,26.95,0.9499999999999993,0.8499999999999979,27.78,28.45,27.25,1.1999999999999993,1.1999999999999993,83184,118381,64868,53513,53513
2017-11-19,30.5125,32.4,28.4,4.0,0.8000000000000007,31.29,33.7,29.45,4.2500000000000036,0.16000000000000014,29.25,31.1,28.05,3.0500000000000007,-0.34999999999999787,29.8,32.25,28.5,3.75,-0.3999999999999986,217714,315165,139926,175239,43934
2017-11-26,29.02,29.8,28.55,1.25,0.6999999999999993,29.53,30.15,29.0,1.1499999999999986,0.3999999999999986,28.509999999999998,29.2,27.9,1.3000000000000007,-0.3000000000000007,29.11,29.85,28.35,1.5,0.7999999999999972,136680,222070,88527,133543,-133543
2017-12-03,30.26,30.8,29.5,1.3000000000000007,1.3000000000000007,30.85,31.4,29.9,1.5,0.9500000000000028,29.97,30.5,29.3,1.1999999999999993,0.8499999999999979,30.43,30.75,29.75,1.0,0.8000000000000007,179372,259072,80070,179002,-20426
2017-12-10,30.38,30.7,30.05,0.6499999999999986,-0.5500000000000007,30.804,31.45,30.55,0.8999999999999986,0.75,30.02,30.25,29.85,0.3999999999999986,-0.10000000000000142,30.45,31.3,30.0,1.3000000000000007,0.9000000000000021,118152,286515,57173,229342,229342
2017-12-17,31.79,32.15,31.45,0.6999999999999993,0.5999999999999979,32.11,32.3,31.9,0.3999999999999986,0.25,31.432,31.65,31.23,0.41999999999999815,0.41999999999999815,31.77,32.05,31.35,0.6999999999999957,0.6999999999999957,77091,119416,46618,72798,-19608
2017-12-24,32.4375,32.75,32.1,0.6499999999999986,0.10000000000000142,32.85,33.0,32.7,0.29999999999999716,0.0,32.1125,32.5,31.9,0.6000000000000014,-0.15000000000000213,32.425,32.7,32.15,0.5500000000000043,-0.5,77690,99606,54720,44886,44886
2017-12-31,32.1375,32.6,31.75,0.8500000000000014,-0.3000000000000007,32.35,32.65,32.0,0.6499999999999986,-0.5499999999999972,31.625,31.95,31.3,0.6499999999999986,-0.34999999999999787,32.075,32.55,31.75,0.7999999999999972,-0.44999999999999574,75940,102794,50092,52702,-52702
