Date,ARAY_stock_Open_average,ARAY_stock_Open_max,ARAY_stock_Open_min,ARAY_stock_Open_volatility,ARAY_stock_Open_change,ARAY_stock_High_average,ARAY_stock_High_max,ARAY_stock_High_min,ARAY_stock_High_volatility,ARAY_stock_High_change,ARAY_stock_Low_average,ARAY_stock_Low_max,ARAY_stock_Low_min,ARAY_stock_Low_volatility,ARAY_stock_Low_change,ARAY_stock_Close_average,ARAY_stock_Close_max,ARAY_stock_Close_min,ARAY_stock_Close_volatility,ARAY_stock_Close_change,ARAY_stock_Volume_average,ARAY_stock_Volume_max,ARAY_stock_Volume_min,ARAY_stock_Volume_volatility,ARAY_stock_Volume_change
2017-10-15,4.21,4.35,4.1,0.25,0.25,4.319999999999999,4.35,4.25,0.09999999999999964,0.09999999999999964,4.11,4.15,4.05,0.10000000000000053,0.10000000000000053,4.26,4.3,4.2,0.09999999999999964,0.09999999999999964,488223,666143,345692,320451,46240
2017-10-22,4.319999999999999,4.55,4.1,0.4500000000000002,0.25,4.57,4.95,4.35,0.6000000000000005,0.6000000000000005,4.2299999999999995,4.55,3.95,0.5999999999999996,0.34999999999999964,4.4,4.85,3.95,0.8999999999999995,0.5999999999999996,825371,1245932,198412,1047520,1047520
2017-10-29,4.64,4.9,4.3,0.6000000000000005,-0.20000000000000018,4.88,4.95,4.8,0.15000000000000036,-0.04999999999999982,4.55,4.7,4.25,0.4500000000000002,-0.10000000000000053,4.72,4.78,4.67,0.11000000000000032,0.0,747010,846334,642743,203591,191337
2017-11-05,4.67,4.75,4.55,0.20000000000000018,-0.15000000000000036,4.75,4.85,4.6,0.25,-0.09999999999999964,4.562,4.7,4.45,0.25,-0.20000000000000018,4.67,4.8,4.55,0.25,-0.14999999999999947,522296,653872,433991,219881,47215
2017-11-12,4.64,4.85,4.4,0.4499999999999993,0.25,4.82,5.1,4.6,0.5,0.5,4.55,4.75,4.4,0.34999999999999964,0.34999999999999964,4.7,4.9,4.5,0.40000000000000036,0.2999999999999998,888562,1690318,424692,1265626,1265626
2017-11-19,5.2125,5.3,5.05,0.25,0.0,5.3,5.35,5.25,0.09999999999999964,0.04999999999999982,5.025,5.2,4.95,0.25,0.25,5.1625,5.3,5.0,0.2999999999999998,0.25,1689621,3179981,560672,2619309,-2619309
2017-11-26,5.18,5.3,4.85,0.4500000000000002,-0.4500000000000002,5.29,5.35,5.25,0.09999999999999964,0.0,5.02,5.1,4.85,0.25,-0.25,5.2,5.25,5.15,0.09999999999999964,0.04999999999999982,1229021,1641858,854013,787845,787845
2017-12-03,5.05,5.3,4.85,0.4500000000000002,-0.20000000000000018,5.138,5.3,4.95,0.34999999999999964,-0.20000000000000018,4.89,5.1,4.8,0.2999999999999998,-0.25,4.99,5.15,4.85,0.3000000000000007,-0.25,982448,1588766,465702,1123064,-62860
2017-12-10,4.72,4.9,4.45,0.4500000000000002,-0.4500000000000002,4.832,5.05,4.53,0.5199999999999996,-0.46999999999999975,4.51,4.9,3.95,0.9500000000000002,-0.8499999999999996,4.63,5.05,4.25,0.7999999999999998,-0.5999999999999996,2627154,8109269,553247,7556022,7344951
2017-12-17,4.24,4.4,4.1,0.3000000000000007,0.15000000000000036,4.3500000000000005,4.4,4.25,0.15000000000000036,0.0,4.09,4.2,3.95,0.25,0.04999999999999982,4.22,4.35,4.05,0.2999999999999998,-0.04999999999999982,1622247,2916785,546202,2370583,-953106
2017-12-24,4.425,4.5,4.3,0.20000000000000018,0.15000000000000036,4.57,4.6,4.53,0.0699999999999994,-0.0699999999999994,4.325,4.4,4.25,0.15000000000000036,-0.04999999999999982,4.4125,4.45,4.3,0.15000000000000036,-0.15000000000000036,708950,977659,543235,434424,-271222
2017-12-31,4.475,4.6,4.35,0.25,0.25,4.62,4.78,4.5,0.28000000000000025,0.28000000000000025,4.42,4.5,4.28,0.21999999999999975,0.21999999999999975,4.575,4.75,4.5,0.25,0.25,678424,884391,488559,395832,-325413
