Date,DAC_stock_Open_average,DAC_stock_Open_max,DAC_stock_Open_min,DAC_stock_Open_volatility,DAC_stock_Open_change,DAC_stock_High_average,DAC_stock_High_max,DAC_stock_High_min,DAC_stock_High_volatility,DAC_stock_High_change,DAC_stock_Low_average,DAC_stock_Low_max,DAC_stock_Low_min,DAC_stock_Low_volatility,DAC_stock_Low_change,DAC_stock_Close_average,DAC_stock_Close_max,DAC_stock_Close_min,DAC_stock_Close_volatility,DAC_stock_Close_change,DAC_stock_Volume_average,DAC_stock_Volume_max,DAC_stock_Volume_min,DAC_stock_Volume_volatility,DAC_stock_Volume_change
2017-10-15,1.48,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.534,1.55,1.5,0.050000000000000044,0.020000000000000018,1.44,1.45,1.4,0.050000000000000044,0.0,1.47,1.5,1.45,0.050000000000000044,0.0,64719,139029,23167,115862,12307
2017-10-22,1.48,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.528,1.55,1.5,0.050000000000000044,-0.040000000000000036,1.45,1.45,1.45,0.0,0.0,1.5,1.5,1.5,0.0,0.0,46595,93043,12753,80290,-54425
2017-10-29,1.51,1.65,1.45,0.19999999999999996,0.0,1.6179999999999999,1.69,1.55,0.1399999999999999,0.1399999999999999,1.46,1.5,1.45,0.050000000000000044,0.050000000000000044,1.51,1.6,1.45,0.15000000000000013,0.0,121804,196272,70965,125307,44571
2017-11-05,1.64,1.7,1.5,0.19999999999999996,0.10000000000000009,1.78,1.9,1.65,0.25,0.15000000000000013,1.576,1.6,1.5,0.10000000000000009,0.10000000000000009,1.66,1.75,1.55,0.19999999999999996,0.1499999999999999,241614,738901,89824,649077,-26591
2017-11-12,1.65,1.7,1.6,0.09999999999999987,-0.050000000000000044,1.716,1.75,1.7,0.050000000000000044,-0.050000000000000044,1.6,1.6,1.6,0.0,0.0,1.616,1.65,1.6,0.04999999999999982,0.0,84512,126700,52929,73771,-73771
2017-11-19,1.6625,1.7,1.6,0.09999999999999987,-0.050000000000000044,1.705,1.77,1.65,0.1200000000000001,0.0,1.6,1.6,1.6,0.0,0.0,1.6125,1.65,1.6,0.04999999999999982,-0.04999999999999982,70614,115047,30823,84224,-13277
2017-11-26,1.57,1.6,1.55,0.050000000000000044,-0.050000000000000044,1.594,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.52,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.56,1.6,1.5,0.10000000000000009,-0.050000000000000044,85134,99175,64864,34311,-34311
2017-12-03,1.48,1.55,1.4,0.15000000000000013,-0.15000000000000013,1.504,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.42,1.5,1.4,0.10000000000000009,-0.10000000000000009,1.42,1.5,1.4,0.10000000000000009,-0.10000000000000009,61924,125087,17340,107747,27465
2017-12-10,1.4,1.4,1.4,0.0,0.0,1.46,1.5,1.45,0.050000000000000044,0.0,1.39,1.4,1.35,0.04999999999999982,-0.04999999999999982,1.404,1.42,1.4,0.020000000000000018,0.020000000000000018,39235,91994,20528,71466,7004
2017-12-17,1.47,1.6,1.4,0.20000000000000018,-0.050000000000000044,1.546,1.6,1.5,0.10000000000000009,-0.10000000000000009,1.41,1.45,1.4,0.050000000000000044,-0.050000000000000044,1.464,1.55,1.4,0.15000000000000013,-0.050000000000000044,53542,108369,13527,94842,-94842
2017-12-24,1.5075,1.53,1.5,0.030000000000000027,-0.030000000000000027,1.5375,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.4275,1.45,1.4,0.050000000000000044,0.0,1.475,1.5,1.45,0.050000000000000044,-0.050000000000000044,58954,82282,33805,48477,3773
2017-12-31,1.5275,1.6,1.46,0.14000000000000012,0.10000000000000009,1.55,1.6,1.5,0.10000000000000009,0.10000000000000009,1.475,1.5,1.45,0.050000000000000044,0.050000000000000044,1.525,1.6,1.45,0.15000000000000013,0.15000000000000013,29980,61525,12041,49484,12993
