Date,NDSN_stock_Open_average,NDSN_stock_Open_max,NDSN_stock_Open_min,NDSN_stock_Open_volatility,NDSN_stock_Open_change,NDSN_stock_High_average,NDSN_stock_High_max,NDSN_stock_High_min,NDSN_stock_High_volatility,NDSN_stock_High_change,NDSN_stock_Low_average,NDSN_stock_Low_max,NDSN_stock_Low_min,NDSN_stock_Low_volatility,NDSN_stock_Low_change,NDSN_stock_Close_average,NDSN_stock_Close_max,NDSN_stock_Close_min,NDSN_stock_Close_volatility,NDSN_stock_Close_change,NDSN_stock_Volume_average,NDSN_stock_Volume_max,NDSN_stock_Volume_min,NDSN_stock_Volume_volatility,NDSN_stock_Volume_change
2016-09-25,98.994,100.0,97.73,2.269999999999996,2.269999999999996,99.766,100.45,98.8,1.6500000000000057,1.2900000000000063,98.238,99.14,97.13,2.010000000000005,2.010000000000005,99.258,100.28,97.94,2.3400000000000034,1.6899999999999977,175932,263477,121413,142064,142064
2016-10-02,99.816,100.64,99.23,1.4099999999999966,0.769999999999996,100.666,101.97,99.76,2.2099999999999937,1.789999999999992,98.516,98.91,97.97,0.9399999999999977,-0.1799999999999926,99.518,100.59,98.7,1.8900000000000006,0.030000000000001137,215994,309883,134705,175178,19782
2016-10-09,97.568,99.59,96.06,3.530000000000001,-3.530000000000001,98.146,100.65,96.43,4.219999999999999,-3.430000000000007,96.582,98.5,95.46,3.0400000000000063,-2.5799999999999983,96.982,98.57,95.76,2.809999999999988,-2.469999999999999,166489,233427,118654,114773,80345
2016-10-16,97.8,100.1,96.03,4.069999999999993,3.5,99.244,101.11,96.58,4.530000000000001,4.049999999999997,97.30799999999999,99.69,95.35,4.340000000000003,4.040000000000006,98.764,100.51,96.06,4.450000000000003,4.3999999999999915,311793,599142,163892,435250,60984
2016-10-23,100.254,100.9,99.66,1.240000000000009,-1.190000000000012,101.37599999999999,102.57,100.81,1.759999999999991,-1.759999999999991,99.512,100.18,98.77,1.4100000000000108,-1.4100000000000108,100.018,100.85,98.91,1.9399999999999977,-1.9399999999999977,225920,273215,188904,84311,84311
2016-10-30,98.226,100.55,97.02,3.530000000000001,-2.1799999999999926,99.236,100.55,97.81,2.739999999999995,-2.7099999999999937,96.998,98.68,96.05,2.6300000000000097,-2.6300000000000097,97.568,100.13,96.43,3.6999999999999886,-3.6999999999999886,223947,486893,101596,385297,-287080
2016-11-06,100.324,103.37,98.16,5.210000000000008,5.210000000000008,102.238,106.0,99.48,6.519999999999996,6.519999999999996,99.31,103.37,96.35,7.02000000000001,5.320000000000007,101.816,105.66,99.31,6.349999999999994,6.349999999999994,302094,387415,172892,214523,141559
2016-11-13,107.738,108.28,106.81,1.4699999999999989,0.519999999999996,108.21,108.69,107.33,1.3599999999999994,-0.7999999999999972,106.584,107.1,105.46,1.6400000000000006,-1.3500000000000085,107.578,108.07,106.7,1.3699999999999903,-1.009999999999991,194955,284950,150093,134857,-118472
2016-11-20,108.3925,109.79,107.48,2.3100000000000023,2.3100000000000023,109.42750000000001,110.65,108.15,2.5,2.5,107.945,109.26,106.88,2.3800000000000097,2.3800000000000097,109.2325,110.56,107.65,2.9099999999999966,2.9099999999999966,167899,270517,111884,158633,-41557
2016-11-27,107.972,109.51,107.25,2.260000000000005,-2.260000000000005,108.59,109.7,107.39,2.3100000000000023,-2.3100000000000023,107.012,108.27,105.85,2.4200000000000017,-2.4200000000000017,107.19,108.43,106.04,2.3900000000000006,-2.3900000000000006,236632,314717,151432,163285,-57719
2016-12-04,108.612,110.28,106.48,3.799999999999997,3.3499999999999943,109.724,110.43,108.08,2.3500000000000085,2.3500000000000085,107.124,108.73,105.81,2.9200000000000017,0.7099999999999937,108.556,109.75,106.65,3.0999999999999943,-0.789999999999992,244764,382560,199549,183011,179461
2016-12-11,109.35000000000001,114.79,104.62,10.170000000000002,8.780000000000001,111.206,114.93,105.74,9.190000000000012,8.050000000000011,107.888,112.38,103.76,8.61999999999999,7.579999999999998,109.252,113.91,104.54,9.36999999999999,7.549999999999997,838727,1659740,319141,1340599,644246
2016-12-18,114.056,115.17,112.45,2.719999999999999,1.9099999999999966,115.19800000000001,115.69,114.8,0.8900000000000006,0.2400000000000091,113.264,114.08,112.02,2.0600000000000023,1.1700000000000017,114.518,114.99,114.12,0.8699999999999903,0.3299999999999983,258252,358808,185766,173042,-173042
2016-12-25,113.63499999999999,114.22,112.94,1.2800000000000011,-0.7000000000000028,114.44,115.6,113.18,2.4199999999999875,-1.8299999999999983,112.4875,113.8,111.82,1.980000000000004,-1.8699999999999903,112.89,114.08,112.05,2.030000000000001,-2.030000000000001,184410,259558,151000,108558,84893
2017-01-01,113.09,114.18,111.07,3.1100000000000136,-2.450000000000003,114.9425,116.01,113.32,2.690000000000012,-1.6100000000000136,111.9125,113.46,111.0,2.4599999999999937,-1.0699999999999932,113.1725,115.94,111.41,4.530000000000001,-1.5,335486,467604,233890,233714,42745
2017-01-08,112.382,114.18,110.77,3.410000000000011,1.6700000000000017,113.648,114.85,111.31,3.539999999999992,3.0900000000000034,111.144,112.81,109.89,2.9200000000000017,2.450000000000003,112.612,114.5,110.24,4.260000000000005,3.3200000000000074,287904,319905,253428,66477,-16220
2017-01-15,111.9125,112.44,111.52,0.9200000000000017,-0.769999999999996,112.64750000000001,112.93,112.37,0.5600000000000023,-0.38000000000000966,110.91499999999999,111.08,110.75,0.3299999999999983,0.20999999999999375,111.57,111.85,111.35,0.5,-0.060000000000002274,198582,268451,172071,96380,-8357
2017-01-22,113.834,115.79,111.2,4.590000000000003,4.3799999999999955,114.756,115.84,112.43,3.4099999999999966,3.259999999999991,112.46600000000001,114.54,110.41,4.13000000000001,3.210000000000008,114.196,115.58,111.44,4.140000000000001,3.530000000000001,190825,221552,138664,82888,82888
2017-01-29,114.32,115.07,113.85,1.2199999999999989,0.2600000000000051,115.05,115.82,113.92,1.8999999999999915,0.5900000000000034,112.426,113.36,112.01,1.3499999999999943,1.3499999999999943,114.11,115.26,113.35,1.9100000000000108,0.5900000000000034,249394,390854,148072,242782,-64564
2017-02-05,114.298,115.04,113.36,1.6800000000000068,0.37000000000000455,115.21600000000001,116.59,114.4,2.1899999999999977,1.1200000000000045,113.25,114.7,112.6,2.1000000000000085,2.0600000000000023,114.524,116.47,113.53,2.9399999999999977,2.4200000000000017,192791,252724,133318,119406,28876
2017-02-12,117.5,118.63,116.91,1.7199999999999989,1.6299999999999955,119.288,120.91,116.91,4.0,2.219999999999999,117.016,118.02,115.67,2.3499999999999943,1.5600000000000023,118.542,119.95,116.52,3.430000000000007,2.8200000000000074,266153,363810,155698,208112,11480
2017-02-19,119.695,120.96,118.01,2.9499999999999886,-2.489999999999995,120.725,120.96,120.43,0.5299999999999869,0.04999999999999716,118.0425,118.2,117.87,0.3299999999999983,0.14000000000000057,120.035,120.6,119.19,1.4099999999999966,0.5599999999999881,360785,670779,225746,445033,-430440
2017-02-26,122.386,124.43,120.34,4.090000000000003,3.6199999999999903,123.624,125.11,121.82,3.2900000000000063,3.1500000000000057,121.622,123.81,119.99,3.8200000000000074,3.8200000000000074,123.052,125.03,120.04,4.989999999999995,3.299999999999997,397159,640723,239028,401695,147166
2017-03-05,124.362,124.71,124.0,0.7099999999999937,0.45000000000000284,124.94,125.13,124.73,0.3999999999999915,0.09999999999999432,123.224,123.83,122.62,1.2099999999999937,-0.39000000000000057,124.312,124.78,123.93,0.8499999999999943,-0.5,254662,402922,186207,216715,30280
2017-03-12,125.984,127.5,124.28,3.219999999999999,2.4399999999999977,126.59,127.5,125.65,1.8499999999999943,0.7600000000000051,124.932,125.94,124.06,1.8799999999999955,1.1599999999999966,126.194,126.83,125.26,1.5699999999999932,0.3400000000000034,295096,626474,119751,506723,355677
2017-03-19,123.684,125.82,121.39,4.429999999999993,-2.509999999999991,124.524,126.45,122.59,3.8599999999999994,-2.019999999999996,122.06,124.91,120.47,4.439999999999998,-2.9299999999999926,123.004,125.26,122.06,3.200000000000003,-2.910000000000011,231818,299198,118636,180562,180562
2017-03-26,121.922,123.09,120.5,2.5900000000000034,2.5900000000000034,123.036,123.83,121.79,2.039999999999992,1.7399999999999949,120.838,122.48,118.8,3.680000000000007,3.680000000000007,122.408,123.14,121.27,1.8700000000000045,1.5700000000000074,240372,339857,167898,171959,99999
2017-04-02,122.182,123.29,121.14,2.1500000000000057,-1.9300000000000068,123.456,124.35,122.59,1.759999999999991,-1.5699999999999932,121.238,121.87,120.72,1.1500000000000057,-0.15000000000000568,121.95,122.53,121.0,1.5300000000000011,0.12999999999999545,300824,466415,169143,297272,-269930
2017-04-09,121.905,123.15,120.02,3.1300000000000097,-2.700000000000003,122.4375,123.15,120.63,2.5200000000000102,-2.3400000000000034,120.25999999999999,121.33,118.77,2.5600000000000023,-2.5600000000000023,121.0075,123.0,118.95,4.049999999999997,-3.049999999999997,242741,298229,180040,118189,-30046
2017-04-16,121.026,122.39,119.53,2.8599999999999994,2.8599999999999994,121.704,122.49,120.6,1.8900000000000006,1.7900000000000063,120.244,121.25,119.01,2.239999999999995,2.030000000000001,121.056,121.67,120.23,1.4399999999999977,1.259999999999991,244773,338447,194268,144179,-144179
2017-04-23,124.39,125.51,123.19,2.3200000000000074,1.740000000000009,125.55,126.56,124.14,2.4200000000000017,1.8799999999999955,123.022,124.48,120.56,3.9200000000000017,1.8400000000000034,124.498,125.63,123.17,2.4599999999999937,1.8500000000000085,263621,381276,173708,207568,108003
2017-04-30,126.414,128.04,125.46,2.5799999999999983,2.5799999999999983,127.63,129.49,126.54,2.950000000000003,2.190000000000012,125.244,127.23,123.84,3.3900000000000006,2.700000000000003,127.04,128.37,125.81,2.5600000000000023,2.5600000000000023,196008,223019,179869,43150,-18711
2017-05-07,128.894,130.14,128.11,2.0299999999999727,1.1599999999999966,129.898,130.61,129.0,1.6100000000000136,0.11000000000001364,127.78999999999999,128.04,127.52,0.519999999999996,0.3199999999999932,129.164,130.49,127.99,2.500000000000014,1.3200000000000074,201823,288831,104822,184009,-111813
2017-05-14,128.972,130.35,126.97,3.3799999999999955,-1.5699999999999932,130.04600000000002,131.4,128.58,2.819999999999993,-0.7199999999999989,126.87,129.83,119.84,9.990000000000009,-1.8400000000000034,129.102,131.04,127.66,3.3799999999999955,-0.45999999999997954,168678,196429,133684,62745,22858
2017-05-21,124.562,129.95,119.85,10.099999999999994,-10.050000000000011,125.642,131.49,120.97,10.52000000000001,-10.52000000000001,121.532,128.88,118.44,10.439999999999998,-10.439999999999998,122.706,131.06,119.53,11.530000000000001,-11.530000000000001,536664,1225219,223730,1001489,-101474
2017-05-28,118.03,119.07,116.14,2.9299999999999926,-0.9799999999999898,118.7275,119.75,117.43,2.319999999999993,-0.9500000000000028,116.455,117.96,115.49,2.469999999999999,-1.4499999999999886,117.33500000000001,118.68,115.88,2.8000000000000114,-1.3300000000000125,410218,503309,242493,260816,260816
2017-06-04,116.06,117.38,114.66,2.719999999999999,-1.4599999999999937,116.726,117.47,116.0,1.4699999999999989,-0.3199999999999932,114.774,116.2,113.69,2.510000000000005,-1.1500000000000057,115.56400000000001,116.71,114.28,2.4299999999999926,-1.4199999999999875,371492,494570,294823,199747,-97575
2017-06-11,116.376,117.83,115.13,2.700000000000003,2.700000000000003,117.536,118.63,115.73,2.8999999999999915,2.8999999999999915,115.46600000000001,116.8,113.87,2.9299999999999926,2.9299999999999926,116.874,117.72,115.51,2.2099999999999937,2.1999999999999886,621151,677110,539942,137168,127217
2017-06-18,118.866,120.12,117.91,2.210000000000008,2.210000000000008,120.152,122.65,119.22,3.430000000000007,3.430000000000007,118.18,119.18,117.86,1.3200000000000074,1.2700000000000102,119.706,121.83,118.67,3.1599999999999966,2.6899999999999977,571746,762700,495844,266856,188918
2017-06-25,121.238,122.16,119.66,2.5,-2.450000000000003,121.988,122.27,121.15,1.1199999999999903,-0.01999999999999602,118.982,121.11,115.39,5.719999999999999,-1.5699999999999932,120.80799999999999,122.05,119.07,2.980000000000004,-0.730000000000004,432704,531340,311697,219643,-207466
2017-07-02,120.6675,121.91,119.41,2.5,-2.5,121.64500000000001,122.15,121.01,1.1400000000000006,-1.1400000000000006,119.5075,120.21,118.42,1.789999999999992,-0.9699999999999989,120.2875,120.86,119.3,1.5600000000000023,0.5100000000000051,420056,798379,177739,620640,135538
2017-07-09,121.784,123.26,120.35,2.910000000000011,1.960000000000008,122.938,124.35,121.57,2.780000000000001,1.210000000000008,121.168,123.15,119.67,3.480000000000004,1.9199999999999875,122.158,123.21,120.55,2.6599999999999966,1.5799999999999983,302152,461806,180750,281056,-181728
2017-07-16,122.952,123.9,121.99,1.9100000000000108,0.960000000000008,123.764,124.32,122.77,1.5499999999999972,0.15000000000000568,122.186,123.17,121.5,1.6700000000000017,1.3500000000000085,123.238,123.98,121.8,2.180000000000007,1.0900000000000034,203629,270122,147657,122465,-58021
2017-07-23,125.12,126.54,123.79,2.75,1.4399999999999977,126.314,126.94,125.27,1.6700000000000017,-0.29000000000000625,124.17399999999999,124.85,123.72,1.1299999999999955,-0.07000000000000739,125.388,126.5,124.45,2.049999999999997,-0.35999999999999943,270300,395673,187702,207971,-113739
2017-07-30,126.954,127.83,125.24,2.5900000000000034,2.2900000000000063,128.056,128.94,127.28,1.6599999999999966,1.6599999999999966,126.074,127.0,124.21,2.7900000000000063,2.7900000000000063,127.514,128.31,126.83,1.480000000000004,1.3100000000000023,244634,337454,171464,165990,-165990
2017-08-06,127.92399999999999,128.72,127.07,1.6500000000000057,-1.0900000000000034,128.972,129.63,128.46,1.1699999999999875,-0.9499999999999886,126.818,127.73,125.14,2.5900000000000034,-2.239999999999995,128.052,129.1,126.73,2.3699999999999903,-1.4199999999999875,198690,270491,160542,109949,67130
2017-08-13,127.65,129.8,124.58,5.220000000000013,-3.910000000000011,128.704,130.41,125.99,4.420000000000002,-4.420000000000002,126.244,128.5,122.27,6.230000000000004,-5.829999999999998,127.19,129.86,124.13,5.730000000000018,-5.730000000000018,241240,294705,191108,103597,24558
2017-08-20,114.102,123.93,108.75,15.180000000000007,-15.180000000000007,115.006,125.83,109.41,16.42,-16.42,112.02,123.93,107.86,16.070000000000007,-16.070000000000007,112.6,125.12,108.57,16.55000000000001,-16.28,1060850,2680666,472806,2207860,17730
2017-08-27,108.956,109.34,108.45,0.8900000000000006,-0.060000000000002274,109.638,110.83,108.77,2.0600000000000023,0.9899999999999949,108.192,109.28,107.16,2.1200000000000045,0.4200000000000017,109.144,110.27,108.32,1.9500000000000028,1.0899999999999892,307171,422734,236188,186546,34238
2017-09-03,109.3425,110.37,108.5,1.8700000000000045,-1.8700000000000045,110.225,110.84,109.98,0.8599999999999994,-0.7400000000000091,108.1825,108.49,107.75,0.7399999999999949,0.3399999999999892,109.36500000000001,109.57,109.15,0.4199999999999875,0.4199999999999875,327099,381958,259332,122626,-28066
2017-09-10,112.058,113.19,110.15,3.039999999999992,2.3599999999999994,113.06400000000001,113.65,111.96,1.690000000000012,1.690000000000012,111.67,112.38,110.15,2.2299999999999898,2.019999999999996,112.532,113.2,111.25,1.9500000000000028,1.9500000000000028,385016,787733,256586,531147,499995
2017-09-17,115.63,117.47,113.42,4.049999999999997,3.219999999999999,116.628,117.73,114.64,3.0900000000000034,3.0900000000000034,115.244,116.55,113.41,3.1400000000000006,2.990000000000009,116.1,117.51,114.5,3.010000000000005,2.7099999999999937,237382,347705,173974,173731,-18340
2017-09-24,118.324,119.0,117.03,1.9699999999999989,1.9699999999999989,119.002,119.43,118.28,1.1500000000000057,1.1500000000000057,117.874,118.41,117.02,1.3900000000000006,1.1099999999999994,118.502,118.97,118.06,0.9099999999999966,0.269999999999996,251150,300224,197361,102863,102863
2017-10-01,120.05,121.29,118.51,2.780000000000001,2.4799999999999898,121.11,122.91,119.62,3.289999999999992,3.289999999999992,119.752,120.99,118.51,2.4799999999999898,2.4799999999999898,120.77,121.84,119.24,2.6000000000000085,2.6000000000000085,231145,330003,164083,165920,163451
2017-10-08,122.22,122.57,121.56,1.009999999999991,-0.5799999999999983,122.736,123.33,122.2,1.1299999999999955,-0.12999999999999545,121.644,121.92,121.44,0.480000000000004,0.12000000000000455,122.158,122.36,121.93,0.4299999999999926,0.07000000000000739,235057,324913,157407,167506,167506
2017-10-15,122.848,123.36,122.41,0.9500000000000028,0.9500000000000028,123.832,124.69,123.38,1.3100000000000023,0.9599999999999937,122.592,123.23,122.22,1.0100000000000051,0.960000000000008,123.448,124.66,122.88,1.7800000000000011,1.4399999999999977,188135,257298,146006,111292,-111292
