Date,MICR_stock_Open_average,MICR_stock_Open_max,MICR_stock_Open_min,MICR_stock_Open_volatility,MICR_stock_Open_change,MICR_stock_High_average,MICR_stock_High_max,MICR_stock_High_min,MICR_stock_High_volatility,MICR_stock_High_change,MICR_stock_Low_average,MICR_stock_Low_max,MICR_stock_Low_min,MICR_stock_Low_volatility,MICR_stock_Low_change,MICR_stock_Close_average,MICR_stock_Close_max,MICR_stock_Close_min,MICR_stock_Close_volatility,MICR_stock_Close_change,MICR_stock_Volume_average,MICR_stock_Volume_max,MICR_stock_Volume_min,MICR_stock_Volume_volatility,MICR_stock_Volume_change
2017-10-22,3.566,3.7,3.49,0.20999999999999996,-0.13999999999999968,3.626,3.7,3.51,0.1900000000000004,-0.029999999999999805,3.5076,3.608,3.45,0.15799999999999992,0.040000000000000036,3.5496000000000003,3.608,3.45,0.15799999999999992,0.1499999999999999,1169,4051,100,3951,-606
2017-10-29,3.636,3.72,3.6,0.1200000000000001,0.1200000000000001,3.648,3.72,3.62,0.10000000000000009,0.10000000000000009,3.624,3.66,3.6,0.06000000000000005,0.06000000000000005,3.63,3.66,3.62,0.040000000000000036,0.040000000000000036,511,980,182,798,798
2017-11-05,3.665,3.72,3.62,0.10000000000000009,-0.020000000000000018,3.665,3.72,3.62,0.10000000000000009,-0.020000000000000018,3.63,3.67,3.6,0.06999999999999984,-0.020000000000000018,3.6425,3.67,3.6,0.06999999999999984,-0.020000000000000018,521,1004,111,893,-867
2017-11-12,3.636,3.65,3.61,0.040000000000000036,0.009999999999999787,3.676,3.69,3.65,0.040000000000000036,-0.040000000000000036,3.61,3.65,3.54,0.10999999999999988,-0.08000000000000007,3.644,3.68,3.6,0.08000000000000007,-0.020000000000000018,1179,3288,60,3228,1956
2017-11-19,3.4850000000000003,3.54,3.43,0.10999999999999988,-0.10999999999999988,3.535,3.59,3.5,0.08999999999999986,-0.04999999999999982,3.3775,3.54,3.3,0.2400000000000002,-0.2200000000000002,3.45,3.55,3.35,0.19999999999999973,-0.04999999999999982,5142,13640,955,12685,1553
2017-11-26,3.57,3.68,3.42,0.26000000000000023,0.22999999999999998,3.634,3.69,3.55,0.14000000000000012,0.10000000000000009,3.564,3.65,3.42,0.22999999999999998,0.22999999999999998,3.62,3.69,3.53,0.16000000000000014,0.1200000000000001,1939,4431,247,4184,-1657
2017-12-03,3.5540000000000003,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.5540000000000003,3.6,3.45,0.1499999999999999,-0.1499999999999999,3.5,3.6,3.35,0.25,-0.1499999999999999,3.528,3.6,3.45,0.1499999999999999,-0.1499999999999999,1075,3393,123,3270,-38
2017-12-10,3.514,3.55,3.47,0.07999999999999963,0.07999999999999963,3.564,3.62,3.5,0.1200000000000001,-0.050000000000000266,3.43,3.5,3.35,0.1499999999999999,-0.050000000000000266,3.51,3.55,3.45,0.09999999999999964,-0.04999999999999982,2438,4532,6,4526,-1372
2017-12-17,3.52,3.58,3.45,0.1299999999999999,0.09999999999999964,3.5575,3.59,3.52,0.06999999999999984,0.04999999999999982,3.4299999999999997,3.5,3.34,0.16000000000000014,0.1200000000000001,3.5324999999999998,3.57,3.48,0.08999999999999986,0.08999999999999986,2676,6073,852,5221,-711
2017-12-24,3.49,3.54,3.45,0.08999999999999986,-0.08999999999999986,3.5025,3.54,3.47,0.06999999999999984,-0.040000000000000036,3.4525,3.5,3.4,0.10000000000000009,-0.06999999999999984,3.4875,3.5,3.45,0.04999999999999982,0.0,793,1177,534,643,-643
2017-12-31,3.455,3.5,3.4,0.10000000000000009,0.020000000000000018,3.47175,3.5,3.4360000000000004,0.06399999999999961,0.020000000000000018,3.4295,3.458,3.4,0.058000000000000274,0.038000000000000256,3.44625,3.471,3.42,0.051000000000000156,0.038000000000000256,500,782,77,705,161
